BE/eV	PE: 20.0 eV
470.0	12600.0
469.9	12668.0
469.79999999999995	12829.0
469.70000000000005	12820.0
469.6	12742.0
469.5	12697.0
469.4	12700.0
469.29999999999995	12489.0
469.20000000000005	12679.0
469.1	12755.0
469.0	12590.0
468.9	12865.0
468.79999999999995	12771.0
468.70000000000005	12559.0
468.6	12749.0
468.5	12752.0
468.4	12860.0
468.29999999999995	12724.0
468.20000000000005	12712.0
468.1	12800.0
468.0	12673.0
467.9	12571.0
467.79999999999995	12796.0
467.70000000000005	12683.0
467.6	12568.0
467.5	12728.0
467.4	12724.0
467.29999999999995	12561.0
467.20000000000005	12714.0
467.1	12699.0
467.0	12634.0
466.9	12867.0
466.79999999999995	12790.0
466.70000000000005	12598.0
466.6	12821.0
466.5	12746.0
466.4	12632.0
466.29999999999995	12874.0
466.20000000000005	12917.0
466.1	12844.0
466.0	12831.0
465.9	12635.0
465.79999999999995	12627.0
465.70000000000005	12803.0
465.6	12979.0
465.5	12825.0
465.4	12722.0
465.29999999999995	12840.0
465.20000000000005	12779.0
465.1	12621.0
465.0	12770.0
464.9	12820.0
464.79999999999995	12741.0
464.70000000000005	12700.0
464.6	12814.0
464.5	12717.0
464.4	12734.0
464.29999999999995	12643.0
464.20000000000005	12748.0
464.1	12757.0
464.0	12709.0
463.9	12584.0
463.79999999999995	12731.0
463.70000000000005	12838.0
463.6	12827.0
463.5	12850.0
463.4	12839.0
463.29999999999995	12753.0
463.20000000000005	12722.0
463.1	12787.0
463.0	12764.0
462.9	12752.0
462.79999999999995	12798.0
462.70000000000005	12721.0
462.5999999999999	12884.0
462.5	12645.0
462.4000000000001	12804.0
462.29999999999995	12776.0
462.20000000000005	12909.0
462.0999999999999	12712.0
462.0	12717.0
461.9000000000001	12520.0
461.79999999999995	12820.0
461.70000000000005	12892.0
461.5999999999999	12744.0
461.5	12819.0
461.4000000000001	12851.0
461.29999999999995	12758.0
461.20000000000005	12714.0
461.0999999999999	12888.0
461.0	12866.0
460.9000000000001	12901.0
460.79999999999995	12836.0
460.70000000000005	12659.0
460.5999999999999	12830.0
460.5	12762.0
460.4000000000001	12774.0
460.29999999999995	12831.0
460.20000000000005	12770.0
460.0999999999999	12840.0
460.0	12857.0
459.9000000000001	12902.0
459.79999999999995	12752.0
459.70000000000005	12851.0
459.5999999999999	12619.0
459.5	12791.0
459.4000000000001	12728.0
459.29999999999995	12803.0
459.20000000000005	12871.0
459.0999999999999	12902.0
459.0	12682.0
458.9000000000001	12689.0
458.79999999999995	12786.0
458.70000000000005	12752.0
458.5999999999999	12641.0
458.5	12571.0
458.4000000000001	12635.0
458.29999999999995	12720.0
458.20000000000005	12840.0
458.0999999999999	12695.0
458.0	12775.0
457.9000000000001	12764.0
457.79999999999995	12770.0
457.70000000000005	12576.0
457.5999999999999	12614.0
457.5	12844.0
457.4000000000001	12684.0
457.29999999999995	12693.0
457.20000000000005	12718.0
457.0999999999999	12706.0
457.0	12656.0
456.9000000000001	12809.0
456.79999999999995	12910.0
456.70000000000005	12860.0
456.5999999999999	12839.0
456.5	12877.0
456.4000000000001	12862.0
456.29999999999995	12846.0
456.20000000000005	12690.0
456.0999999999999	12960.0
456.0	12725.0
455.9000000000001	12642.0
455.79999999999995	12730.0
455.70000000000005	12693.0
455.5999999999999	12802.0
455.5	12798.0
455.4000000000001	12825.0
455.29999999999995	12850.0
455.20000000000005	12837.0
455.0999999999999	12876.0
455.0	12942.0
454.9000000000001	12977.0
454.79999999999995	12798.0
454.70000000000005	12805.0
454.5999999999999	12906.0
454.5	12930.0
454.4000000000001	12866.0
454.29999999999995	12750.0
454.20000000000005	12790.0
454.0999999999999	12803.0
454.0	12894.0
453.9000000000001	12967.0
453.79999999999995	12766.0
453.70000000000005	12771.0
453.5999999999999	12854.0
453.5	12827.0
453.4000000000001	12856.0
453.29999999999995	12698.0
453.20000000000005	12741.0
453.0999999999999	12810.0
453.0	12657.0
452.9000000000001	12783.0
452.79999999999995	12982.0
452.70000000000005	12917.0
452.5999999999999	12792.0
452.5	12888.0
452.4000000000001	12853.0
452.29999999999995	12867.0
452.20000000000005	12833.0
452.0999999999999	12745.0
452.0	12826.0
451.9000000000001	12699.0
451.79999999999995	12729.0
451.70000000000005	12793.0
451.5999999999999	12853.0
451.5	12824.0
451.4000000000001	12668.0
451.29999999999995	12954.0
451.20000000000005	12927.0
451.0999999999999	12819.0
451.0	12792.0
450.9000000000001	12813.0
450.79999999999995	12696.0
450.70000000000005	12666.0
450.5999999999999	12888.0
450.5	12963.0
450.4000000000001	12819.0
450.29999999999995	12829.0
450.20000000000005	12909.0
450.0999999999999	12759.0
450.0	12912.0
