BE/eV	PE: 20.0 eV
74.0	569.0
73.90000000000009	558.0
73.79999999999995	594.0
73.70000000000005	567.0
73.59999999999991	574.0
73.5	568.0
73.40000000000009	535.0
73.29999999999995	584.0
73.20000000000005	558.0
73.09999999999991	538.0
73.0	544.0
72.90000000000009	561.0
72.79999999999995	570.0
72.70000000000005	526.0
72.59999999999991	545.0
72.5	552.0
72.40000000000009	576.0
72.29999999999995	571.0
72.20000000000005	556.0
72.09999999999991	544.0
72.0	548.0
71.90000000000009	534.0
71.79999999999995	519.0
71.70000000000005	546.0
71.59999999999991	542.0
71.5	512.0
71.40000000000009	546.0
71.29999999999995	520.0
71.20000000000005	555.0
71.09999999999991	528.0
71.0	537.0
70.90000000000009	547.0
70.79999999999995	533.0
70.70000000000005	545.0
70.59999999999991	545.0
70.5	535.0
70.40000000000009	561.0
70.29999999999995	540.0
70.20000000000005	580.0
70.09999999999991	548.0
70.0	530.0
69.90000000000009	519.0
69.79999999999995	529.0
69.70000000000005	529.0
69.59999999999991	578.0
69.5	555.0
69.40000000000009	516.0
69.29999999999995	515.0
69.20000000000005	525.0
69.09999999999991	502.0
69.0	514.0
68.90000000000009	503.0
68.79999999999995	500.0
68.70000000000005	509.0
68.59999999999991	475.0
68.5	514.0
68.40000000000009	507.0
68.29999999999995	519.0
68.20000000000005	531.0
68.09999999999991	531.0
68.0	522.0
67.90000000000009	521.0
67.79999999999995	529.0
67.70000000000005	527.0
67.59999999999991	504.0
67.5	508.0
67.40000000000009	499.0
67.29999999999995	521.0
67.20000000000005	515.0
67.09999999999991	485.0
67.0	513.0
66.90000000000009	530.0
66.79999999999995	547.0
66.70000000000005	523.0
66.59999999999991	494.0
66.5	533.0
66.40000000000009	537.0
66.29999999999995	527.0
66.20000000000005	525.0
66.09999999999991	544.0
66.0	554.0
65.90000000000009	520.0
65.79999999999995	537.0
65.70000000000005	532.0
65.59999999999991	542.0
65.5	555.0
65.40000000000009	529.0
65.29999999999995	544.0
65.20000000000005	537.0
65.09999999999991	539.0
65.0	542.0
64.90000000000009	534.0
64.79999999999995	569.0
64.70000000000005	567.0
64.59999999999991	561.0
64.5	577.0
64.40000000000009	569.0
64.29999999999995	565.0
64.20000000000005	579.0
64.09999999999991	587.0
64.0	598.0
63.90000000000009	597.0
63.799999999999955	622.0
63.700000000000045	615.0
63.59999999999991	590.0
63.5	582.0
63.40000000000009	613.0
63.299999999999955	606.0
63.200000000000045	651.0
63.09999999999991	672.0
63.0	670.0
62.90000000000009	634.0
62.799999999999955	646.0
62.700000000000045	694.0
62.59999999999991	696.0
62.5	701.0
62.40000000000009	723.0
62.299999999999955	706.0
62.200000000000045	747.0
62.09999999999991	732.0
62.0	770.0
61.90000000000009	769.0
61.799999999999955	736.0
61.700000000000045	768.0
61.59999999999991	788.0
61.5	774.0
61.40000000000009	801.0
61.299999999999955	751.0
61.200000000000045	749.0
61.09999999999991	793.0
61.0	793.0
60.90000000000009	744.0
60.799999999999955	790.0
60.700000000000045	794.0
60.59999999999991	793.0
60.5	823.0
60.40000000000009	835.0
60.299999999999955	838.0
60.200000000000045	833.0
60.09999999999991	837.0
60.0	858.0
59.90000000000009	854.0
59.799999999999955	924.0
59.700000000000045	905.0
59.59999999999991	851.0
59.5	862.0
59.40000000000009	865.0
59.299999999999955	879.0
59.200000000000045	897.0
59.09999999999991	857.0
59.0	914.0
58.90000000000009	884.0
58.799999999999955	858.0
58.700000000000045	869.0
58.59999999999991	869.0
58.5	838.0
58.40000000000009	823.0
58.299999999999955	832.0
58.200000000000045	796.0
58.09999999999991	788.0
58.0	720.0
57.90000000000009	685.0
57.799999999999955	700.0
57.700000000000045	681.0
57.59999999999991	649.0
57.5	684.0
57.40000000000009	648.0
57.299999999999955	654.0
57.200000000000045	629.0
57.09999999999991	624.0
57.0	612.0
56.90000000000009	582.0
56.799999999999955	572.0
56.700000000000045	556.0
56.59999999999991	535.0
56.5	547.0
56.40000000000009	545.0
56.299999999999955	554.0
56.200000000000045	576.0
56.09999999999991	553.0
56.0	533.0
55.90000000000009	543.0
55.799999999999955	541.0
55.700000000000045	506.0
55.59999999999991	543.0
55.5	547.0
55.40000000000009	535.0
55.299999999999955	498.0
55.200000000000045	528.0
55.09999999999991	515.0
55.0	496.0
54.90000000000009	515.0
54.799999999999955	516.0
54.700000000000045	523.0
54.59999999999991	524.0
54.5	514.0
54.40000000000009	512.0
54.299999999999955	510.0
54.200000000000045	542.0
54.09999999999991	501.0
54.0	496.0
53.90000000000009	514.0
53.799999999999955	497.0
53.700000000000045	514.0
53.59999999999991	531.0
53.5	501.0
53.40000000000009	515.0
53.299999999999955	516.0
53.200000000000045	489.0
53.09999999999991	530.0
53.0	480.0
52.90000000000009	486.0
52.799999999999955	516.0
52.700000000000045	487.0
52.59999999999991	496.0
52.5	496.0
52.40000000000009	527.0
52.299999999999955	477.0
52.200000000000045	485.0
52.09999999999991	515.0
52.0	531.0
51.90000000000009	532.0
51.799999999999955	492.0
51.700000000000045	497.0
51.59999999999991	515.0
51.5	480.0
51.40000000000009	526.0
51.299999999999955	514.0
51.200000000000045	526.0
51.09999999999991	524.0
51.0	525.0
50.90000000000009	534.0
50.799999999999955	529.0
50.700000000000045	485.0
50.59999999999991	452.0
50.5	501.0
50.40000000000009	499.0
50.299999999999955	555.0
50.200000000000045	514.0
50.09999999999991	516.0
50.0	487.0
49.90000000000009	522.0
49.799999999999955	537.0
49.700000000000045	524.0
49.59999999999991	514.0
49.5	486.0
49.40000000000009	515.0
49.299999999999955	525.0
