BE/eV	PE: 20.0 eV
295.0	752.0
294.9000000000001	748.0
294.79999999999995	760.0
294.70000000000005	745.0
294.5999999999999	733.0
294.5	747.0
294.4000000000001	772.0
294.29999999999995	787.0
294.20000000000005	801.0
294.0999999999999	845.0
294.0	795.0
293.9000000000001	828.0
293.79999999999995	824.0
293.70000000000005	783.0
293.5999999999999	792.0
293.5	782.0
293.4000000000001	783.0
293.29999999999995	805.0
293.20000000000005	821.0
293.0999999999999	803.0
293.0	804.0
292.9000000000001	823.0
292.79999999999995	782.0
292.70000000000005	817.0
292.5999999999999	837.0
292.5	829.0
292.4000000000001	854.0
292.29999999999995	881.0
292.20000000000005	913.0
292.0999999999999	859.0
292.0	922.0
291.9000000000001	940.0
291.79999999999995	913.0
291.70000000000005	918.0
291.5999999999999	959.0
291.5	931.0
291.4000000000001	996.0
291.29999999999995	1036.0
291.20000000000005	1077.0
291.0999999999999	1082.0
291.0	1078.0
290.9000000000001	1146.0
290.79999999999995	1060.0
290.70000000000005	1111.0
290.5999999999999	1128.0
290.5	1132.0
290.4000000000001	1156.0
290.29999999999995	1121.0
290.20000000000005	1152.0
290.0999999999999	1172.0
290.0	1152.0
289.9000000000001	1103.0
289.79999999999995	1120.0
289.70000000000005	1103.0
289.5999999999999	1103.0
289.5	1070.0
289.4000000000001	1031.0
289.29999999999995	1040.0
289.20000000000005	1031.0
289.0999999999999	1053.0
289.0	1051.0
288.9000000000001	1086.0
288.79999999999995	1046.0
288.70000000000005	980.0
288.5999999999999	996.0
288.5	1017.0
288.4000000000001	1016.0
288.29999999999995	1018.0
288.20000000000005	985.0
288.0999999999999	1016.0
288.0	1014.0
287.9000000000001	1046.0
287.79999999999995	1045.0
287.70000000000005	1060.0
287.5999999999999	1087.0
287.5	1121.0
287.4000000000001	1056.0
287.29999999999995	1087.0
287.20000000000005	1106.0
287.0999999999999	1110.0
287.0	1179.0
286.9000000000001	1159.0
286.79999999999995	1207.0
286.70000000000005	1241.0
286.5999999999999	1279.0
286.5	1293.0
286.4000000000001	1404.0
286.29999999999995	1497.0
286.20000000000005	1501.0
286.0999999999999	1597.0
286.0	1628.0
285.9000000000001	1667.0
285.79999999999995	1760.0
285.70000000000005	1773.0
285.5999999999999	1963.0
285.5	1907.0
285.4000000000001	2098.0
285.29999999999995	2190.0
285.20000000000005	2341.0
285.0999999999999	2492.0
285.0	2685.0
284.9000000000001	2917.0
284.79999999999995	3365.0
284.70000000000005	3788.0
284.5999999999999	4275.0
284.5	5145.0
284.4000000000001	6515.0
284.29999999999995	8704.0
284.20000000000005	11668.0
284.0999999999999	15457.0
284.0	19016.0
283.9000000000001	21076.0
283.79999999999995	18906.0
283.70000000000005	14300.0
283.5999999999999	9016.0
283.5	5126.0
283.4000000000001	3091.0
283.29999999999995	2020.0
283.20000000000005	1402.0
283.0999999999999	1070.0
283.0	875.0
282.9000000000001	711.0
282.79999999999995	600.0
282.70000000000005	495.0
282.5999999999999	438.0
282.5	400.0
282.4000000000001	392.0
282.29999999999995	363.0
282.20000000000005	352.0
282.0999999999999	358.0
282.0	372.0
281.9000000000001	396.0
281.79999999999995	440.0
281.70000000000005	550.0
281.5999999999999	691.0
281.5	899.0
281.4000000000001	1001.0
281.29999999999995	1020.0
281.20000000000005	898.0
281.0999999999999	645.0
281.0	448.0
280.9000000000001	302.0
280.79999999999995	254.0
280.70000000000005	194.0
280.5999999999999	192.0
280.5	149.0
280.4000000000001	156.0
280.29999999999995	161.0
280.20000000000005	181.0
280.0999999999999	140.0
280.0	139.0
279.9000000000001	143.0
279.79999999999995	162.0
279.70000000000005	166.0
279.5999999999999	141.0
279.5	129.0
279.4000000000001	146.0
279.29999999999995	153.0
279.20000000000005	137.0
279.0999999999999	140.0
279.0	122.0
278.9000000000001	117.0
278.79999999999995	133.0
278.70000000000005	126.0
278.5999999999999	110.0
278.5	126.0
278.4000000000001	128.0
278.29999999999995	139.0
278.20000000000005	141.0
278.0999999999999	144.0
278.0	125.0
277.9000000000001	114.0
277.79999999999995	118.0
277.70000000000005	126.0
277.5999999999999	141.0
277.5	115.0
277.4000000000001	123.0
277.29999999999995	137.0
277.20000000000005	121.0
277.0999999999999	117.0
277.0	134.0
