#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi*,pi-pi*2,C-C,C-O,C=O,O-C=O
293.9000000000001,150.8423811990425,294.5708000000001,120.51669758274448,121.43507626495287,30.32568361629803,151.7607598812509,22.448704187220702,15.913440240203135,99.21714335171599,6.533454454231048,7.152880716874896,0.042894811288016865,0.45224211971708905
293.79999999999995,159.28261453536027,294.47079999999994,128.97053641104003,127.2128871864925,30.312078124320223,157.52496531081272,22.900747977988548,19.761253886378352,100.33731655674785,6.679754910358624,7.331143669911207,0.04428080077921173,0.4704675086489441
293.70000000000005,178.76248143571308,294.37080000000003,148.46553296013582,128.47287681930908,30.29694847557727,158.76982529488635,23.366586300953387,24.37937519702193,96.14108222043492,6.831083729719672,7.516132779154395,0.04573575729476956,0.48982931030727744
293.5999999999999,199.2991532198247,294.2707999999999,169.01951841697704,126.00874761322524,30.279634802847657,156.2883824160729,23.846786262670676,29.880530071648387,87.30751005738112,6.987676938361483,7.708189577390091,0.0472643839695478,0.5104251246515573
293.5,176.83308615949898,294.1708,146.5706616948119,121.29779563552297,30.262424464687097,151.56022010021007,24.341944418812602,36.384103358927064,75.19547489464225,7.149784762242667,7.9076774751273,0.04887179652221534,0.53236339393602
293.4000000000001,152.3003025780771,294.0708000000001,122.05252716209094,116.1548218905302,30.247775415986155,146.40259730651636,24.852688628773464,44.0141895060547,61.49673456512665,7.317672679663319,8.114983457693532,0.05056356801554189,0.5557649011891146
293.29999999999995,200.801543064032,293.97079999999994,170.56972545737665,112.34747615411429,30.23181760665535,142.57929376076964,25.37968004798901,52.897042884782145,47.84731802426553,7.4916225672361065,8.330519937295469,0.05234577946422008,0.5807645197371518
293.20000000000005,238.4250406440592,293.87080000000003,208.21387955444004,111.27826743954213,30.211161089619168,141.4894285291613,25.9236152697954,63.15790744616942,35.51950674661468,7.6719339491837655,8.554726776364054,0.05422507719302831,0.6075132638409845
293.0999999999999,173.00908585381876,293.7707999999999,142.8170678227924,113.81801037703886,30.192018031026354,144.0100284080652,26.485228629809342,74.91723213482504,25.268179341779234,7.85892536093631,8.788073500453269,0.05620873801060364,0.6361807022514028
293.0,203.5436156542769,293.6708,173.3688404487435,120.32400946550476,30.1747752055334,150.49878467103815,27.06529468704612,88.28631049260366,17.337919376007754,8.052935839338524,9.03106172115354,0.05830474346015534,0.6669578114284006
292.9000000000001,239.1720661317172,293.5708000000001,209.0181439492638,130.75587110951892,30.153922182453417,160.90979329197233,27.664630897481928,103.36241912272844,11.583606697419663,8.2543265533447,9.284227792017596,0.060521864646639556,0.7000603643333788
292.79999999999995,223.82931286966016,293.47079999999994,193.6973523016985,144.82168928266958,30.13196056796168,174.95364985063125,28.284100497277965,120.22356868353272,7.6357496207860995,8.463482590818794,9.548145723322003,0.06286975942963166,0.7357329754640178
292.70000000000005,233.47847735813684,293.37080000000003,203.36817029001878,162.1326822576022,30.11030706811805,192.24298932572026,28.924615614687056,138.9230208806246,5.051494487345223,8.680814919098967,9.82343038475567,0.06535908412620615,0.7742539550825434
292.5999999999999,278.2048298049026,293.2707999999999,248.1191440648389,182.30542256818936,30.08568574006369,212.39110830825305,29.587140631627456,159.48376314494695,3.418758173170634,8.906762539311304,10.110741028836689,0.06800162230498867,0.8159411680550493
292.5,292.0142758759479,293.1708,261.95640650428203,205.00044711316752,30.057869371665852,235.05831648483337,30.272695818046426,181.8931666297431,2.40790442493834,9.14179485708117,10.410785172075032,0.07081043379275813,0.8611591491565336
292.4000000000001,282.83028794747304,293.0708000000001,252.80049023589572,229.92818028592126,30.029797711577316,259.9579779974986,30.98236126472144,206.0980799890663,1.782671742257122,9.386414295412369,10.72432287578401,0.07380002768787046,0.9103278025694193
292.29999999999995,297.65430624042403,292.97079999999994,267.65289083998823,256.83846186638294,30.001415400435796,286.83987726681875,31.717281142801966,232.0006282924387,1.3877174979434013,9.641159179060887,11.052171473971852,0.07698656401677878,0.9639331165851022
292.20000000000005,312.52047079191357,292.87080000000003,282.5490600057763,285.49467245155313,29.97141078613727,315.4660832376904,32.4786683215101,259.45499083603215,1.1276777971582952,9.906606923908162,11.395210802156718,0.08038808973225603,1.0225404671926934
292.0999999999999,365.48292044631773,292.7707999999999,335.5452167023752,315.6510951463928,29.937703743942517,345.5887988903353,33.2678093788606,288.2654214582997,0.94696539444391,10.183377569684703,11.754388988305001,0.08402481610129973,1.086811284640096
292.0,419.5973695235965,292.6708,389.6992161292044,347.0361996975635,29.898153394392114,376.93435309195564,34.08607004405962,318.185748906391,0.8142239755818731,10.47213770003192,12.130728875543738,0.08791944625934492,1.1575241440881996
291.9000000000001,433.8088096030665,292.5708000000001,403.9539371470903,379.3391599269057,29.85487245597622,409.19403238288197,34.934901114679796,348.9205524049477,0.7119395805492019,10.773604800548194,12.525335156134476,0.09209756394477263,1.235601762077813
291.79999999999995,428.032223254006,292.47079999999994,398.2210964671365,412.20972510707674,29.811126786869533,442.02085189394626,35.81584489650247,380.1281494742857,0.6301689920748856,11.088552113219034,12.93940230748681,0.09658809735652715,1.3221460130208746
291.70000000000005,440.26480141233026,292.37080000000003,410.49777715516217,445.2639527774294,29.76702425716808,475.03097703459747,36.73054221949442,411.42546102835183,0.563028363299402,11.417814054827653,13.374223434160216,0.1014238759739524,1.4184840584899567
291.5999999999999,552.6743134003897,292.2707999999999,522.9581940633842,478.092548390626,29.71611933700545,507.8086677276315,37.680740089621665,442.394735778286,0.5068269032603125,11.762292277801404,13.831200135077774,0.1066423034723298,1.5262302401119152
291.5,550.2399389632382,292.1708,520.5807277902397,510.2546891359526,29.659211172998425,539.913900308951,38.668300043177176,472.59202595557906,0.45910120321985143,12.122962464800445,14.311853532921893,0.11228617728587878,1.647370931966783
291.4000000000001,614.8938873991968,292.0708000000001,585.294983853496,541.2931396937156,29.5989035457009,570.8920432394165,39.69520727839848,501.5572141971348,0.418114696589165,12.500881963732283,14.817836623482938,0.11840469622876697,1.7843837838500318
291.29999999999995,600.6193511822904,291.97079999999994,571.0835093735011,570.7492423937331,29.535841808789343,600.2850842025224,40.76358064809644,528.8253025036968,0.3825899313457532,12.89719838815416,15.350948126935792,0.12505471442630758,1.940409889867296
291.20000000000005,649.3937887885203,291.87080000000003,619.92289710904,598.1730622727894,29.470891679480193,627.6439539522696,41.875683607388034,553.9385941468802,0.35155722965787056,13.313159330003229,15.913148051480642,0.13230232779756618,2.1195092590620352
291.0999999999999,727.3481223415592,291.7707999999999,697.9490992566652,623.142482942585,29.399023084893997,652.541506027479,43.033936222358186,576.4593337145167,0.32426330099550504,13.750123357988727,16.506575213175523,0.1402249291959125,2.3270492892484334
291.0,744.4373736052455,291.6708,715.1154103263442,645.2637613473545,29.32196327890132,674.5857246262558,44.240928358758914,595.9823240264861,0.30011249703595333,14.209572506756183,17.1335669950439,0.1489139624305252,2.570306279744279
290.9000000000001,752.5624174474453,291.5708000000001,723.3188974865536,664.1892484715381,29.243519960891728,693.4327684324298,45.499434185271404,612.1470153223717,0.27862707622699456,14.693126500420716,17.796681674978178,0.15847878981187938,2.859404883349098
290.79999999999995,790.7532082455224,291.47079999999994,761.5906660758844,679.6369860016383,29.162542169638005,708.7995281712763,46.81242814320074,624.6485644726763,0.25941927534704823,15.202559000533576,18.49872370672707,0.16905245499849506,3.2087811177931065
290.70000000000005,741.9289043979221,291.37080000000003,712.8467689343613,691.3933445683812,29.082135463560757,720.475480031942,48.1831025546129,633.247390994511,0.2421711116761564,15.73981622496976,19.242772403304812,0.1808008519688593,3.6394258908984702
290.5999999999999,749.0453948426431,291.2707999999999,720.0414002449646,699.3297438667198,29.00399459767842,728.3337384643983,49.61488706396658,637.7768116181658,0.22661945299398867,16.307038352588535,20.032214549417155,0.193938235105328,4.182229192160973
290.5,764.1934906504357,291.1708,735.2688596809062,703.4166774311363,28.92463096952946,732.3413084006659,51.111470134698656,638.1484135896544,0.21254478599289414,16.906584211329612,20.87078156146275,0.20875471449776464,4.882759403029843
290.4000000000001,826.4514670996175,291.0708000000001,797.6104298937582,703.7274996179835,28.841037205859276,732.5685368238428,52.67682285297731,634.3549247364825,0.19976264173327055,17.541059847702375,21.762591923654774,0.22566636044921964,5.807708460843312
290.29999999999995,703.6234622637028,290.97079999999994,674.8627246442027,700.4368312147504,28.760737619500087,729.1975688342505,54.3152253260123,626.4704501433,0.18811696581214735,18.21335169646642,22.712199760274302,0.24530732998529903,7.052917612400075
290.20000000000005,762.7049670294333,290.87080000000003,734.0210612250903,693.8452175419524,28.683905804343013,722.5291233462954,56.03129600336714,614.6480646774073,0.17747493432735145,18.926665214523183,23.724650562016325,0.26869822804406757,8.752273726609967
290.0999999999999,714.8023406060616,290.7707999999999,686.1958846573871,684.3796107410154,28.60645594867453,712.98606668969,57.83002429725986,599.1148706235123,0.16772285940039997,19.684570016289392,24.805545274361403,0.2975485277023384,11.085785091164215
290.0,668.7663650340131,290.6708,640.2322442785204,672.5770332459772,28.534120755492747,701.1111540014699,59.71680693300632,580.1647433467997,0.15876292571668588,20.491052752765768,25.961114184933088,0.3347862317171189,14.28388762653128
289.9000000000001,712.7274440733823,290.5708000000001,684.265553242725,659.0933215842155,28.461890830657385,687.5552124148728,61.697488525465765,558.149088661643,0.15051056775691038,21.35057921654779,27.198302323913396,0.3854569600123704,18.62378615953366
289.79999999999995,685.7125788591622,290.47079999999994,657.3238500238962,644.6627582079643,28.38872883526605,673.0514870432304,63.778406952531114,533.4660178183611,0.14289234583362653,22.268167431885015,28.524868427112175,0.458195969927338,24.412938097579993
289.70000000000005,685.6592894476587,290.37080000000003,657.3422543774425,630.0555315156566,28.317035070216225,658.3725665858728,65.96644418519892,506.5484053927745,0.1358442139483756,23.249473802916512,29.94949991900963,0.5675423734390033,31.95535669858579
289.5999999999999,701.628593378426,290.2707999999999,673.384127901567,616.0244381933759,28.244465476859,644.2689036702349,68.26908333759373,477.8513291111137,0.12931009796549292,24.30089474096578,31.481946869213427,0.7374164242406016,41.49892308914213
289.5,726.6560937144125,290.1708,698.4864415806205,603.2230233310115,28.169652133791914,631.3926754648035,70.69447282245501,447.8393977225911,0.12324072142198936,25.429686565104056,33.1331784805443,1.0060851888813738,53.166613963805666
289.4000000000001,661.6268101124821,290.0708000000001,633.5297979128887,592.1199866450114,28.09701219959335,620.2169988446047,73.25149864235695,416.9744541219308,0.11759263034701142,26.64410685439959,34.915566405820535,1.432850741327598,66.8809294484223
289.29999999999995,613.4368077530293,289.97079999999994,585.406268793816,582.9361510508627,28.03053895921326,610.9666900100759,75.94986601782975,385.7040983369633,0.11232737906411927,27.953580800649103,36.84310009336648,2.1064494375573495,82.29726794464577
289.20000000000005,590.1453349260589,289.87080000000003,562.1773780871871,575.612420146883,27.96795683887178,603.5803769857548,78.80019175711013,354.45141239840865,0.10741084701467347,29.368896431130054,38.93164046632117,3.154696355313624,98.76612873045661
289.0999999999999,636.8871506854675,289.7707999999999,608.9830616995242,569.8181894624267,27.904088985943343,597.72227844837,81.81410901466914,323.60619123663895,0.10281266283049537,30.902432790615542,41.199219592638215,4.754221476147846,115.34329167482981
289.0,611.659506568019,289.6708,583.8204657152547,565.0147988857738,27.839040852764285,592.853839738538,85.00438637524165,293.51789599492474,0.0985057166719855,32.56842522170081,43.666395654665884,7.138264787104516,130.85996598822842
288.9000000000001,630.4226859155224,289.5708000000001,602.6483477397846,560.5869536585249,27.774338175737764,588.3612918342626,88.38506354804858,264.4904541398952,0.09446574557760037,34.38327167412666,46.356674542106994,10.599567484120806,144.05179470038667
288.79999999999995,622.200829040944,289.47079999999994,594.4917754895222,556.009254126875,27.70905355142184,583.7183076782968,91.97160637392258,236.77893998427174,0.09067097949774759,36.365883396856255,49.29701183846929,15.484675843651962,153.7295192616272
288.70000000000005,596.9314301511581,289.37080000000003,569.2858418391515,551.0029268786914,27.645588312006524,578.6485151906979,95.78108435358985,210.58808466394936,0.0871018379965712,38.53808229169789,52.518411922450476,22.175823550972293,158.95992657004152
288.5999999999999,574.5944523356692,289.2707999999999,547.0097398862825,545.6615353106281,27.584712449386622,573.2462477600147,99.83237451796714,186.07249039093412,0.08374066944089233,40.92504548673773,56.05664442814707,31.057366392520617,159.21858587426715
288.5,638.3162216869664,289.1708,610.7946487340142,540.4976643672752,27.521572952952116,568.0192373202274,104.14639620644837,163.33836306314916,0.08057152596257194,43.555795164451226,59.953102443182026,42.46579988135399,154.47920903567996
288.4000000000001,571.0329353396535,289.0708000000001,543.5743145362673,536.3753489034509,27.458620803386175,563.8339697068371,108.74638223030259,142.44653203663324,0.07757996865838762,46.46372819800963,64.2558315542155,56.62572418166426,145.21819153735353
288.29999999999995,579.666393498937,288.97079999999994,552.2675331379143,534.370106512513,27.39886036102282,561.7689668735358,113.6581930149991,123.41649690379147,0.07475289844338492,49.68717557152494,69.02076402946672,73.57835489480665,132.33322956050353
288.20000000000005,582.3158681781177,288.87080000000003,554.9773901127321,535.567749515267,27.338478065385612,562.9062275806526,118.91068169197258,106.23122820986072,0.07207840874540164,53.26997578994321,74.31319767430362,93.11347398432135,116.99559182150578
288.0999999999999,595.9885126794069,288.7707999999999,568.7113136518298,540.8316405653782,27.277199027577176,568.1088395929553,124.53611981379194,90.8424509867165,0.06954565685785945,57.26203949313532,80.2095633795582,114.71886674237352,100.47025352052198
288.0,627.7256179171768,288.6708,600.5121811135162,550.6245139089247,27.213436803660503,577.8379507125852,130.57069548426838,77.17615483167266,0.0671447512834707,61.71987434855662,86.79952748350179,137.56199974040416,83.94255407289812
287.9000000000001,628.5088869697545,288.5708000000001,601.3609929017507,564.9055367987282,27.147894068003797,592.053430866732,137.05509834207152,65.13809951745444,0.06486665282494075,66.70703021614759,94.18847179132408,160.5159806639851,68.38388368292425
287.79999999999995,670.3526666168462,288.47079999999994,643.2726471760701,583.1424984406405,27.0800194407761,610.2225178814166,144.03520915928877,54.61911801147495,0.06270308752895606,72.2944149319972,102.50038008858466,182.23547319620693,54.47521940633513
287.70000000000005,660.2414918123084,288.37080000000003,633.2310849966341,604.4249855311537,27.010406815674315,631.4353923468279,151.5629160129782,45.50005644286199,0.060646469879519695,78.56042141687168,111.88112597921543,201.2790271613678,42.59119886365326
287.5999999999999,717.1968139220387,288.2707999999999,690.2585820539941,627.6645590783286,26.938231868044603,654.6027909463731,159.69708431529116,37.656230258200075,0.058689834877958036,85.59079796459706,122.50208725277895,216.2640671281107,32.83383419251717
287.5,741.2671548094703,288.1708,714.4055246413571,651.8324985888758,26.861630168113106,678.6941287569889,168.5047147896588,30.961315105993666,0.05682677784848065,93.4781864967259,134.5638812536336,226.03206284339387,25.097141489734664
287.4000000000001,698.3106861744652,288.0708000000001,671.5246360726405,676.1822808502882,26.78605010182465,702.9683309521129,178.0623322187464,25.290627842204405,0.055051400976629104,102.32124946368774,148.2997840370138,229.7966673131536,19.142618676330322
287.29999999999995,724.3301749009222,287.97079999999994,697.6187894205848,700.4425199335699,26.71138548033744,727.1539054139073,188.4576590784313,20.52378589110883,0.053358265729996635,112.22330623210988,163.97800493368126,227.24853931274146,14.669251700104498
287.20000000000005,768.4492277534019,287.87080000000003,741.8163401697091,724.9145351101879,26.632887583692824,751.5474226938808,199.79164284685493,16.546760953017582,0.05174235042997959,123.29040557121118,181.9013601551327,218.5974369480344,11.368073869199987
287.0999999999999,804.6823433343731,287.7707999999999,778.1323443590592,750.466607879775,26.54999897531385,777.0166068550889,212.18092496185608,13.253365139197527,0.0501990123444286,135.6287734973492,202.40194155511088,204.54362391258996,8.957778776640826
287.0,862.048326126673,287.6708,835.5863293954769,778.449299649838,26.461996731196084,804.9112963810342,225.76086461566007,10.546223884287276,0.048723953756929714,149.34159627708067,225.82706763983524,186.18400405728715,7.202815953126882
286.9000000000001,876.5162797175368,287.5708000000001,850.1462124217962,810.5287773564163,26.37006729574056,836.8988446521569,240.68926388505247,8.337300655455758,0.04731319154116174,164.5251274394833,252.5112398449501,164.87046572783262,5.918133907841519
286.79999999999995,860.9827206439378,287.47079999999994,834.7045346960193,848.4697170008324,26.27818594791848,874.7479029487508,257.1509848745188,6.548044052266049,0.04596302983116148,181.26414522062936,282.727458960372,142.04583094337096,4.965475867762519
286.70000000000005,973.5869568097255,287.37080000000003,947.405956155013,893.9050314546349,26.181000654712523,920.0860321093475,275.3637083552058,5.109229074199982,0.04467003543137139,199.62683221962763,316.6111442770784,119.0849171913504,4.24553095645389
286.5999999999999,1025.4246240396105,287.2707999999999,999.3497874127238,948.079917131153,26.07483662688668,974.1547537580398,295.5851618712645,3.9605619450633243,0.04343101565593315,219.6592005516714,354.0528865374019,97.1644872398087,3.6890245971740083
286.5,1104.448053197235,287.1708,1078.4865289225697,1011.62330402927,25.961524274665134,1037.5848283039352,318.12225031191355,3.050112784457716,0.04224299832595993,241.37924084972104,394.5646886944998,77.17773487832737,3.2485577866898834
286.4000000000001,1178.6890465918596,287.0708000000001,1152.8492055790975,1084.3791140871613,25.839841012762033,1110.2189550999233,343.34266291681996,2.3336334429263896,0.0411032136870903,264.77102857502666,437.13971589394134,59.69882201003211,2.891989047489894
286.29999999999995,1239.121213272684,286.97079999999994,1213.4104134366933,1165.308744451889,25.71079983599067,1191.0195442878796,371.68972076169433,1.773809735986825,0.04000907803891334,289.7790719085484,480.14603749974566,44.99340281161991,2.5974924922455562
286.20000000000005,1202.5873043707247,286.87080000000003,1177.0068631208596,1252.5293458687693,25.580441249865103,1278.1097871186344,403.70148707759193,1.3394887844950558,0.03895817889294903,316.3032271250064,521.3124905734315,33.06405333119646,2.3500820480200884
286.0999999999999,1352.2139345632795,286.7707999999999,1326.7700338327047,1343.5500943229624,25.443900730574885,1368.9939950535372,440.03551822297857,1.0049137345377401,0.0379482614977263,344.1945346959487,557.8657186517725,23.716090346953457,2.1392711398485083
286.0,1464.2119501399275,286.6708,1438.9188729911148,1435.6811702044563,25.293077148812657,1460.974247353269,481.5011316262935,0.748990199873137,0.03697721658856901,373.25233758031817,586.8479003850264,16.629367287221037,1.9575430579481483
285.9000000000001,1529.4615749746383,286.5708000000001,1504.3290043765746,1526.5896919654583,25.1325705980638,1551.722262563522,529.1017843504425,0.5546016298215048,0.036043069236097375,403.2230281733452,605.5830268611188,11.424410725383208,1.7993677541743782
285.79999999999995,1625.9407795695477,286.47079999999994,1600.9775532011727,1614.9341005769243,24.96322636837509,1639.8973269452993,584.0912213529981,0.4079846286468436,0.035143968682002924,433.80072941593386,612.1862383150436,7.71543678654057,1.6605724774541684
285.70000000000005,1808.8165383578466,286.37080000000003,1784.0379098143364,1700.8820438503715,24.778628543510237,1725.6606723938817,648.0486915037475,0.2981701151530295,0.03427817906317359,464.6301476566918,605.9643367050681,5.147112370178663,1.5379358639790162
285.5999999999999,1833.987626961513,286.2707999999999,1809.4049625857504,1786.3754539079257,24.58266437576261,1810.9581182836882,722.9811416165188,0.21649211252486608,0.03344407093628874,495.31174120706504,587.5708993066838,3.4154783838444613,1.4289215861149147
285.5,1953.3639056356806,286.1708,1928.985109952226,1875.1510290995534,24.378795683454744,1899.529824783008,811.464602936597,0.15616283927595667,0.03264011352475306,525.4092327354618,558.8599215413903,2.2757652839917526,1.331499332766372
285.4000000000001,2045.0397802626153,286.0708000000001,2020.8763856160438,1972.5598634062019,24.163394646571497,1996.7232580527734,916.8442959484262,0.1119105339196735,0.03186486761823581,554.4593617028411,522.4909391420985,1.5408646876174965,1.244021170252719
285.29999999999995,2219.0928664932467,285.97079999999994,2195.159388383819,2085.3467152945655,23.93347810942775,2109.280193403993,1043.5257609798348,0.07967496694131738,0.03111697906267929,581.9836330491704,481.42064699840887,1.0742266333869757,1.1651337971878206
285.20000000000005,2300.5085996960197,285.87080000000003,2276.81899565203,2221.618637439616,23.689604043989874,2245.308241483606,1197.412331176308,0.05635474242563335,0.030395172785172786,607.5016800417059,438.4334541000368,0.780311556340718,1.093714694003531
285.0999999999999,2459.2652660651042,285.7707999999999,2435.8326609195406,2391.2115815251473,23.432605145563613,2414.644186670711,1386.5870572066046,0.03960013799531917,0.029698247303925174,630.5457331921857,395.8184605913538,0.5948126633350158,1.0288246319324081
285.0,2657.528735070135,285.6708,2634.3726275884974,2606.6688563314656,23.15610748163771,2629.8249638131033,1622.4198867894372,0.027645253870823422,0.029025069678783856,650.6755840224532,355.2271904567408,0.47596053570006913,0.9696716852230275
284.9000000000001,2934.466769318421,285.5708000000001,2911.613105625968,2885.1324586363758,22.853663692453136,2907.986122328829,1921.448147834382,0.0191735318242986,0.028374570862225754,667.4933617750629,317.6839899281817,0.397491161940901,0.9155835265752243
284.79999999999995,3171.1338841355914,285.47079999999994,3148.610707599354,3251.8098515306756,22.523176536237504,3274.333028066913,2308.734886274729,0.013211170813118981,0.027745741414889977,680.657410484764,283.6904292791246,0.3433593055028798,0.8659858105644511
284.70000000000005,3650.817884549698,285.37080000000003,3628.6642987105624,3746.4785481077047,22.153585839135953,3768.6321339468404,2824.2117743703725,0.009043533463136993,0.027137627553265604,689.8945678932328,253.36522865581247,0.30399675617462,0.8203851102317554
284.5999999999999,4435.296408118097,285.2707999999999,4413.581396660265,4436.335590179706,21.71501145783183,4458.0506016375375,3535.376942873498,0.006150248234965527,0.02654932750035656,695.0102077802097,226.57859747751607,0.27379862063994004,0.7783553099383955
284.5,5308.127541019462,285.1708,5286.941536135754,5442.529904043306,21.18600488370839,5463.7159089270135,4563.740821307594,0.004155323050542942,0.025979988113049107,695.8955109394068,203.06040378280883,0.24951093033462218,0.7395266557063878
284.4000000000001,6856.395509227471,285.0708000000001,6835.870607602353,6992.845031331443,20.524901625118254,7013.369932956562,6137.400167035098,0.0027891674881330717,0.025428801762377974,692.5315711033695,182.47716159946182,0.22923837743789666,0.7035768719454865
284.29999999999995,9794.03137566577,284.97079999999994,9774.412296223134,9497.15235167275,19.61907944263745,9516.771431115387,8666.391041995998,0.0018599533354339128,0.02489500344523894,684.9901112194603,164.48144318152683,0.21185586056578815,0.6702239010555702
284.20000000000005,13840.581539757939,284.87080000000003,13822.249276416429,13526.325800166323,18.33226334150926,13544.658063507834,12721.625352019604,0.001232216884279115,0.024377868108082713,673.4307707333219,148.74044014766386,0.1966705931884539,0.6392199290623731
284.0999999999999,19379.738952816388,284.7707999999999,19363.216419696666,19331.03776265331,16.52253311972223,19347.560295773033,18553.69656828731,0.0008110169210220351,0.023876708164951323,658.0951126305756,134.95034751722136,0.18323317415039309,0.6103464386907267
284.0,25527.486338180515,284.6708,25513.41109900013,25720.561703271884,14.075239180382221,25734.636942452267,24971.71880583889,0.0005303106249544613,0.023390871193893954,639.2976763580878,122.84189504539407,0.17123393865805447,0.5834100894196625
283.9000000000001,29499.59922103816,284.5708000000001,29488.52344747073,29579.97160693431,11.075773567431128,29591.04738050174,28860.710090500477,0.0003444993402023831,0.02291973779720267,617.4145567814567,112.18078313542763,0.16044657948497054,0.5582392677553879
283.79999999999995,28179.476697462516,284.47079999999994,28171.54534772341,28032.827209887793,7.931349739104833,28040.7585596269,27344.414925337525,0.00022233309491287212,0.022462719612291317,592.8701095056305,102.76546124242489,0.15069730446643917,0.5346811841422104
283.70000000000005,21833.471836501893,284.37080000000003,21828.26716755193,21619.78726328151,5.204668949961846,21624.99193223147,20963.76913329654,0.00014255336897296136,0.022019257461188022,566.122461614764,94.42372853306044,0.1418475579164482,0.5125994183614426
283.5999999999999,13795.047772886135,284.2707999999999,13791.785601491822,13903.59450891693,3.2621713943128334,13906.856680311244,13281.55180463714,9.080473816243495e-05,0.02158881962768331,537.6485401542902,87.00900014806084,0.13378391245861637,0.4918718349299344
283.5,7689.545909076208,284.1708,7687.455082732862,7921.3655974678195,2.090826343345678,7923.456423811165,7334.510391264434,5.746417664275089e-05,0.021170900252176175,507.92931822744134,80.39668535420428,0.12641179532520183,0.47238880533188493
283.4000000000001,4260.509432831476,284.0708000000001,4259.070096145063,4352.484748432648,1.4393366864133095,4353.924085119062,3801.4127688474036,3.612796665388403e-05,0.020765017835075453,477.4359237586542,74.48088835091573,0.11965133034557619,0.45405168594017853
283.29999999999995,2541.1646483556574,283.97079999999994,2540.0960961763494,2491.176885168561,1.0685521793079709,2492.245437347869,1975.8861634681039,2.256563210084381e-05,0.020370713840456925,446.61716528050613,69.17150940140652,0.11343440838990052,0.43677150998984743
283.20000000000005,1700.1853938783531,283.87080000000003,1699.3480347833192,1543.9080871298825,0.8373590950338743,1544.7454462249163,1063.916610000761,1.4002614747254206e-05,0.019987551392352868,415.8889113626795,64.39175292922707,0.1077025187184886,0.42046785952318333
283.0999999999999,1239.3581793431326,283.7707999999999,1238.6810421977254,1039.518103992081,0.6771371454071865,1040.1952411374882,593.9665041974182,8.63233786761405e-06,0.019615114056698708,385.6256258069698,60.07601441309832,0.10240508433323098,0.40506788927401144
283.0,940.4524972467973,283.6708,939.8941661302415,752.2108774387148,0.5583311165558474,752.7692085552706,339.939622970031,5.286952068320063e-06,0.019253004702576175,356.15422019664135,56.168103466192484,0.09749815142496057,0.39050547932608776
282.9000000000001,715.8036110310984,283.5708000000001,715.3355459141615,577.5994989738202,0.46806511693691755,578.0675640907572,197.20899021488424,3.2169178386300525e-06,0.01890084443687513,327.7502489993578,52.61975697865352,0.09294333919216781,0.37672049731475243
