#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,bg_shirley_,C-O,TiO2
531.8,2664.5357137436276,532.4286999999999,2501.235450771737,2423.9376142195256,163.30026297189062,2587.2378771914164,163.30026297189062,2423.9376141166617,1.0286367872257269e-07
531.7,2470.6434282427417,532.3287,2307.3431668903672,2442.21610671204,163.30026135237435,2605.5163680644146,163.30026135237435,2442.216106062316,6.497238406872214e-07
531.6,2676.7609218875095,532.2287,2513.460662029109,2446.8875346675895,163.30025985840075,2610.1877945259903,163.30025985840075,2446.8875308502506,3.817338697461277e-06
531.5,2616.9954849564892,532.1287,2453.6952267255206,2437.8736436555178,163.30025823096886,2601.1739018864864,163.30025823096886,2437.873622793432,2.0862085841057953e-05
531.4,2496.0855227935353,532.0287,2332.785266151301,2415.3254188293813,163.30025664223427,2578.6256754716155,163.30025664223427,2415.3253127771277,0.00010605225376573228
531.3,2631.186912587629,531.9286999999999,2467.886657455842,2379.619025534983,163.30025513178725,2542.91928066677,163.30025513178725,2379.618524062372,0.0005014726106277201
531.2,2602.3733237468987,531.8287,2439.073070213035,2331.3459518174004,163.3002535338639,2494.646205351264,163.3002535338639,2331.343746151778,0.0022056656223652573
531.1,2435.403124224451,531.7287,2272.102872269854,2271.2988147588294,163.30025195459697,2434.5990667134265,163.30025195459697,2271.2897907965353,0.009023962293993605
531.0,2189.1023424272353,531.6287,2025.8020919437943,2200.4566961185437,163.30025048344098,2363.7569466019845,163.30025048344098,2200.4223545592367,0.03434155930699526
530.9,2287.683397183757,531.5287,2124.383148011995,2119.9797666927275,163.30024917176144,2283.280015864489,163.30024917176144,2119.858201878511,0.12156481421663223
530.8,2032.138894289039,531.4286999999999,1868.838646492787,2031.236209719356,163.30024779625197,2194.536457515608,163.30024779625197,2030.8359324653522,0.40027725400401026
530.7,1881.269294049509,531.3287,1717.9690474633048,1935.9103684257266,163.30024658620414,2099.2106150119307,163.30024658620414,1934.6844005965283,1.2259678291983602
530.6,1863.2646084832268,531.2287,1699.9643630093844,1836.2826164509115,163.30024547384232,1999.5828619247538,163.30024547384232,1832.7899076601943,3.492708790717157
530.5,1860.2431037204788,531.1287,1696.9428593473403,1735.8190252775798,163.30024437313833,1899.1192696507183,163.30024437313833,1726.5632921994074,9.255733078172456
530.4,1819.1863400237307,531.0287,1655.8860967493401,1640.2232022094845,163.30024327439068,1803.523445483875,163.30024327439068,1617.4079955329516,22.81520667653276
530.3,1721.0182080364448,530.9286999999999,1557.717965834218,1559.0023082356647,163.30024220222674,1722.3025504378913,163.30024220222674,1506.690090260849,52.312217974815496
530.2,1722.7729533908732,530.8287,1559.4727121972478,1507.2810194217045,163.30024119362537,1670.58126061533,163.30024119362537,1395.7111302147669,111.56988920693756
530.1,1885.6593979488407,530.7287,1722.359157764953,1507.0225370308067,163.3002401838878,1670.3227772146945,163.3002401838878,1285.6845220453943,221.33801498541246
530.0,2113.858678429142,530.6287,1950.5584393604586,1586.157720733676,163.30023906868345,1749.4579598023593,163.30023906868345,1177.7159401106503,408.4417806230255
529.9,2177.291240030332,530.5287,2013.991002224609,1773.8711429041068,163.30023780572316,1937.17138070983,163.30023780572316,1072.7881175780772,701.0830253260298
529.8,2364.9246334302134,530.4286999999999,2201.6243969285224,2091.120727444016,163.30023650169113,2254.420963945707,163.30023650169113,971.7501575147203,1119.3705699292957
529.7,2666.949712719208,530.3287,2503.649477643039,2537.741673272516,163.30023507616903,2701.041908348685,163.30023507616903,875.3113273105317,1662.430345961984
529.6,3129.5864576143085,530.2287,2966.286224159219,3080.6011253385336,163.30023345508974,3243.9013587936233,163.30023345508974,784.0391360147277,2296.561989323806
529.5,3478.8726730779,530.1287,3315.5724415434406,3649.421276614412,163.3002315344594,3812.721508148871,163.3002315344594,698.3613534476387,2951.059923166773
529.4,4117.949496439089,530.0287,3954.6492670514176,4145.876606935016,163.30022938767098,4309.1768363226865,163.30022938767098,618.5715168773762,3527.3050900576395
529.3,4758.049554487472,529.9286999999999,4594.749327660383,4466.526506038133,163.30022682708892,4629.826732865223,163.30022682708892,544.8373883447068,3921.689117693427
529.2,4830.719769234056,529.8287,4667.419545382006,4532.936235946204,163.30022385205072,4696.236459798254,163.30022385205072,477.21177420965836,4055.7244617365454
529.1,4649.302995814631,529.7287,4486.002774984671,4317.120403201209,163.3002208299595,4480.420624031169,163.3002208299595,415.64509730414363,3901.4753058970655
529.0,4273.440445471944,529.6287,4110.140227546611,3851.0358942308662,163.30021792533321,4014.3361121561993,163.30021792533321,359.9991188284409,3491.036775402425
528.9,3192.412504394095,529.5287,3029.112289130022,3215.723455943213,163.30021526407288,3379.023671207286,163.30021526407288,310.06123825421525,2905.6622176889978
528.8,2508.973136811559,529.4286999999999,2345.6729235087955,2515.1364040985713,163.30021330276352,2678.436617401335,163.30021330276352,265.55885058926424,2249.577553509307
528.7,1846.4571173136628,529.3287,1683.156905529691,1846.199194767692,163.30021178397195,2009.499406551664,163.30021178397195,226.17330650448216,1620.02588826321
528.6,1458.1004874496412,529.2287,1294.8002767554906,1276.7488378083663,163.30021069415056,1440.0490485025168,163.30021069415056,191.55309697237448,1085.1957408359917
528.5,1046.103641638776,529.1287,882.8034317829912,837.5013357154488,163.30020985578486,1000.8015455712336,163.30020985578486,161.3259653190294,676.1753703964195
528.4,647.4583498106531,529.0287,484.1581405264716,527.0101756696026,163.30020928418153,690.3103849537841,163.30020928418153,135.1097314598292,391.9004442097734
528.3,579.4397658507733,528.9286999999999,416.1395568800776,323.80116474527796,163.30020897069568,487.10137371597364,163.30020897069568,112.5216917030686,211.2794730422094
528.2,479.28665858112436,528.8287,315.9864498798735,199.13726998726392,163.3002087012509,362.43747868851483,163.3002087012509,93.18652972293178,105.95074026433211
528.1,197.82829400054652,528.7287,34.528085503892555,126.16422691031852,163.30020849665397,289.4644354069725,163.30020849665397,76.74273779613243,49.421489114186116
528.0,245.18266577463146,528.6287,81.88245730033398,84.29095880925598,163.30020847429748,247.59116728355346,163.30020847429748,62.84760064378284,21.44335816547314
527.9,256.5840372368948,528.5287,93.2838288156151,59.835195601894384,163.3002084212797,223.1354040231741,163.3002084212797,51.18083646711943,8.654359134774952
527.8,293.0236775135745,528.4286999999999,129.72346915269483,44.69596451555353,163.30020836087968,207.9961728764332,163.30020836087968,41.44702094522087,3.2489435703326435
527.7,220.4344011000303,528.3287,57.134192823144815,34.51146686450954,163.30020827688548,197.81167514139503,163.30020827688548,33.376940573825436,1.1345262906840992
527.6,171.74811436310847,528.2287,8.447906123216598,27.096545111507027,163.30020823989187,190.3967533513989,163.30020823989187,26.728032715235194,0.3685123962718171
527.5,206.05032156370362,528.1287,42.750113329281675,21.395413272909565,163.30020823442194,184.6956215073315,163.30020823442194,21.28407235949407,0.1113409134154782
527.4,258.42186052351826,528.0287,95.12165231677642,16.885552539932746,163.30020820674184,180.1857607466746,163.30020820674184,16.854261312491914,0.03129122744082487
527.3,370.9252856867115,527.9286999999999,207.62507754155965,13.280045889461263,163.30020814515186,176.58025403461312,163.30020814515186,13.271865846966058,0.008180042495200955
527.2,204.3854862628159,527.8287,41.085278252098476,10.394524356153596,163.30020801071743,173.69473236687102,163.30020801071743,10.392535269691644,0.001989086461945284
527.1,79.61266106535004,527.7287,-83.68754691876521,8.092867665460147,163.30020798411525,171.3930756495754,163.30020798411525,8.092417764516238,0.0004499009439147531
527.0,161.80577565502608,527.6287,-1.494432383275722,6.2662671551564415,163.3002080383018,169.56647519345825,163.3002080383018,6.266172499779716,9.465537672125351e-05
526.9,81.0,527.5287,-82.30020803926942,4.82497790530843,163.30020803926942,168.12518594457785,163.30020803926942,4.824959381136058,1.8524172363528826e-05
526.8,0.0,527.4286999999999,-163.3002080925577,3.69447419183183,163.3002080925577,166.99468228438954,163.3002080925577,3.694470819754846,3.372076973291857e-06
526.7,64.0,527.3287,-99.30020819829238,2.813054665165282,163.30020819829238,166.11326286345766,163.30020819829238,2.81305409418476,5.709805135765375e-07
526.6,190.0,527.2287,26.699791737412056,2.129958828027469,163.30020826258794,165.4301670906154,163.30020826258794,2.1299587380962817,8.993116829322587e-08
526.5,268.0,527.1287,104.69979175469982,1.6037311484426198,163.30020824530018,164.9039393937428,163.30020824530018,1.6037311352671872,1.3175415649634543e-08
526.4,205.0,527.0287,41.699791822491534,1.2007682491974094,163.30020817750847,164.50097642670588,163.30020817750847,1.2007682474019281,1.7954923358790435e-09
526.3,172.0,526.9286999999999,8.69979184949159,0.8940341194412156,163.3002081505084,164.19424226994963,163.3002081505084,0.8940341192136182,2.2759773068466082e-10
526.2,29.0,526.8287,-134.30020814487543,0.6619363869203596,163.30020814487543,163.9621445317958,163.30020814487543,0.6619363868935428,2.6835978822884953e-11
526.1,238.0,526.7287,74.69979176816699,0.4873552858378787,163.300208231833,163.7875635176709,163.300208231833,0.4873552858349358,2.9432834918743318e-12
526.0,98.0,526.6287,-65.30020818346588,0.3568143978009459,163.30020818346588,163.65702258126683,163.30020818346588,0.356814397800636,3.002699625649645e-13
525.9,148.0,526.5287,-15.3002082257469,0.2597803655239659,163.3002082257469,163.55998859127087,163.3002082257469,0.2597803655239242,2.849422348258012e-14
525.8,181.0,526.4286999999999,17.69979176434643,0.18807780196743806,163.30020823565357,163.488286037621,163.30020823565357,0.188077801967435,2.5151674482430686e-15
525.7,20.0,526.3287,-143.3002082241932,0.13540541154870311,163.3002082241932,163.4356136357419,163.3002082241932,0.1354054115487141,2.0651049243743242e-16
525.6,169.0,526.2287,5.699791683021857,0.09693972116249938,163.30020831697814,163.39714803814064,163.30020831697814,0.09693972116250243,1.5771844335844207e-17
525.5,251.0,526.1287,87.69979168671239,0.06901361466526623,163.3002083132876,163.36922192795288,163.3002083132876,0.06901361466525402,1.1204383954685943e-18
525.4,336.0,526.0287,172.69979174349683,0.04885792819823109,163.30020825650317,163.3490661847014,163.30020825650317,0.04885792819822206,7.403867277209644e-20
525.3,355.0,525.9286999999999,191.6997918553176,0.034395575708572323,163.3002081446824,163.33460372039096,163.3002081446824,0.034395575708564684,4.550869773833018e-21
525.2,319.0,525.8287,155.69979197944065,0.024078941016313138,163.30020802055935,163.32428696157567,163.30020802055935,0.02407894101630624,2.601928345300514e-22
525.1,129.0,525.7287,-34.300207919745844,0.016762525307768783,163.30020791974584,163.3169704450536,163.30020791974584,0.016762525307770296,1.3837619923619358e-23
525.0,193.0,525.6287,29.699792058045233,0.01160402815904149,163.30020794195477,163.3118119701138,163.30020794195477,0.01160402815905091,6.845301861309314e-25
