#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi,pi-pi*2,C-C,C-O,C=O,TiC
293.70000000000005,774.0,294.10170000000005,44.08993707321406,-677.1776499475292,729.9100629267859,52.73241297925678,14.04450899716127,23.067928530983473,0.09262441685880492,4.416990191868544,9.404619862087566,1.5979735270081725,0.10776745328895433
293.5999999999999,747.0,294.0016999999999,17.187018349017876,-673.8782526445495,729.8129816509821,55.93472900643254,14.341900629814596,25.596986359871522,0.0655213924802559,4.516543982509889,9.648058911990747,1.6561447636166404,0.10957296614889463
293.5,776.0,293.9017,46.28758135966973,-670.146384601037,729.7124186403303,59.566034039293314,14.64884150368789,28.518834371608072,0.048817561708351984,4.619498974270995,9.901021438664891,1.7175959453357057,0.11142424401740875
293.4000000000001,789.0,293.8017000000001,59.45510984240934,-665.8624234363845,729.5448901575907,63.68246672120624,14.96574497795557,31.893008844024887,0.037788322902723784,4.726011748534001,10.164007873134352,1.7825821076080866,0.11332284704662536
293.29999999999995,823.0,293.70169999999996,93.69775040709726,-660.9545220778716,729.3022495929027,68.3477275150311,15.293047028561908,35.78410460749642,0.030121760065770633,4.836247994103467,10.437551753665401,1.851383968682972,0.11527040245516923
293.20000000000005,834.0,293.60170000000005,105.01256779764321,-655.3567066908652,728.9874322023568,73.63072551149168,15.631207749993239,40.26075680927401,0.02457567097622169,4.950383149764354,10.72222237236908,1.9243111510963908,0.11726860801838512
293.0999999999999,804.0,293.5016999999999,75.29823477692628,-649.098262262451,728.7017652230737,79.60350296062262,15.980712974729629,45.39410065294825,0.020433433250014732,5.068603100311458,11.018627670271158,2.001705893339697,0.11931923577240966
293.0,809.0,293.4017,80.54513792907494,-642.1159876789029,728.4548620709251,86.33887439202209,16.342076021016517,51.25564677155537,0.017257784208225855,5.191104931184956,11.32741740765455,2.083947340455397,0.12142413594708328
292.9000000000001,840.0,293.3017000000001,111.84995008029193,-634.2424796421445,728.1500499197081,93.90757027756354,16.715839580737814,57.91453503733394,0.014769510016674996,5.318097747423076,11.649286639790109,2.1714565211177543,0.12358524114415127
292.79999999999995,782.0,293.20169999999996,54.11288552977726,-625.512297864123,727.8871144702227,102.37481660609976,17.10257776035617,65.43416555913035,0.012783478576540979,5.449803563260128,11.984979531857997,2.264702142140297,0.12580457077827553
292.70000000000005,826.0,293.10170000000005,98.35443999962263,-615.8491933065009,727.6455600003774,111.79636669387646,17.502898289282772,73.86825200540122,0.011172982261969428,5.586458269416914,12.335293551119731,2.3642073605938987,0.12808423579997297
292.5999999999999,867.0,293.0016999999999,139.73164053594576,-605.0542871104874,727.2683594640542,122.21407235356689,17.917444911574403,83.25639758565127,0.00984891704081324,5.728312685930829,12.701084079231281,2.470557730417117,0.13042644372118192
292.5,888.0,292.9017,161.2084208344595,-593.1404298065295,726.7915791655405,133.65114935901101,18.34689997854021,93.61935497140627,0.00874713612176366,5.875633709263265,13.083269493070544,2.58441056664328,0.13283350396569002
292.4000000000001,898.0,292.8017000000001,171.73590559211948,-580.1567367983439,726.2640944078805,146.10735760953656,18.79198726181613,104.95419364923131,0.007820503793161364,6.028705563456742,13.482836768797489,2.7065060288729352,0.1353078335688192
292.29999999999995,867.0,292.70169999999996,141.23174123260947,-566.213882994875,725.7682587673905,159.55437577251553,19.253475008577194,117.22965591057654,0.007033753061056638,6.1878311662478716,13.900847671037447,2.8376802997629187,0.13785196325253243
292.20000000000005,884.0,292.60170000000005,158.70693503351072,-551.3613672800352,725.2930649664893,173.93169768645407,19.732179263021152,130.3820292609751,0.006360070384696998,6.353333622356488,14.338445597383439,2.9788813284286695,0.14046854390455327
292.0999999999999,922.0,292.5016999999999,197.27091187108783,-535.5856812304944,724.7290881289122,189.1434068984177,20.22896748099798,144.31189154555082,0.0057787747721143225,6.525557857650946,14.796863157928192,3.1311877280251106,0.14316035349256923
292.0,919.0,292.4017,194.8922171664923,-519.051592705814,724.1077828335077,205.05619012769375,20.744762467709865,158.88208908993448,0.005273707923485025,6.704872409555967,15.277430580449105,3.2958315676737246,0.1459303044470841
291.9000000000001,963.0,292.3017000000001,239.58055376241248,-501.92052104687957,723.4194462375875,221.49892519070792,21.280546671952344,173.91728254629692,0.004832096847971325,6.891671391001842,15.781585044546768,3.4742259885122895,0.1487814515497769
291.79999999999995,991.0,292.20169999999996,268.3853257244915,-484.3505531299253,722.6146742755085,238.2641211455832,21.837366874250723,189.20533701486642,0.004443736825925568,7.086376647371688,16.310881062561855,3.6679988093394105,0.1517170003671623
291.70000000000005,966.0,292.10170000000005,244.1974121900928,-466.69118959260777,721.8025878099072,255.11139821729944,22.416339310749464,204.50074244851294,0.004100395571481896,7.289440128404668,16.86700204200009,3.8790335757876795,0.15474031627313753
291.5999999999999,1002.0,292.0016999999999,281.0295309102769,-449.19739312412196,720.9704690897231,271.77307596560115,23.01865527978041,219.53013084353125,0.0037953726909136787,7.501346499860292,17.45177318375528,4.109519851875056,0.15785493410796755
291.5,1024.0,291.9017,303.95632586788804,-432.08187688829435,720.043674132112,287.9617972438176,23.645587283742127,233.99981535411385,0.0035231698325393444,7.722616022993843,18.06717589308808,4.362014951521835,0.16106456852536885
291.4000000000001,1010.0,291.8017000000001,290.89875667133197,-415.72128021505614,719.101243328668,303.3799631136119,24.298495765538092,247.60512359569427,0.0032792408391572703,7.953807733662227,18.71536390681361,4.639519745980004,0.164373125084528
291.29999999999995,1013.0,291.70169999999996,294.826723416513,-400.44267373723017,718.173276583487,317.73060284625683,24.978836506201173,260.041145871895,0.003059800466717607,8.195522957160444,19.39868137088782,4.945571627496845,0.16778471214881094
291.20000000000005,1038.0,291.60170000000005,320.802066070093,-386.4687663431894,717.197933929907,330.7291675867176,25.688168758879193,271.0143830620682,0.0028616764860436845,8.448409199867905,20.11968313860812,5.28435809714907,0.17130365365901065
291.0999999999999,1059.0,291.5016999999999,342.8534976952568,-374.03087219645914,716.1465023047432,342.11563010828405,26.428164204071372,280.2546724698012,0.0026821942741811398,8.713164464517208,20.881157601758154,5.660854671006414,0.17493450285547793
291.0,1073.0,291.4017,357.9638047815167,-363.3699867631218,715.0361952184833,351.66620845536147,27.20061682205414,287.5267053274732,0.0025190859858982687,8.990542042510068,21.686152416342548,6.080990703965197,0.1786820570303684
290.9000000000001,1094.0,291.3017000000001,380.1331741780622,-354.66280891694413,713.8668258219378,359.2040169049937,28.007453791241115,292.64043584640126,0.002370418498318525,9.281355844428154,22.53800354265342,6.551846088371767,0.18255137339962968
290.79999999999995,1070.0,291.20169999999996,357.30149427396236,-348.0905180480103,712.6985057260376,364.6079876780273,28.850747535712962,295.4597230982239,0.002234535820951563,9.586486338793776,23.44036808760059,7.081880295682477,0.1865477861927303
290.70000000000005,1129.0,291.10170000000005,417.529060792227,-343.65143929627703,711.470939207773,367.81949991149594,29.732729061942624,295.9086426854267,0.0021100127444977387,9.906887179567814,24.397261517828436,7.681192528917669,0.1906769250682129
290.5999999999999,1078.0,291.0016999999999,367.77321769529124,-341.3804905821858,710.2267823047088,368.84629172252295,30.655802743972355,293.9750486664038,0.0019956172895999416,10.243592615031949,25.413099907320316,8.361807437530919,0.19494473497407663
290.5,1054.0,290.9017,344.90231180843114,-341.33428327218405,709.0976881915689,367.7634049193848,31.62256273833318,289.7111460943293,0.0018902800964331085,10.597725784904585,26.492747995795654,9.137974528341875,0.19935749758379617
290.4000000000001,1051.0,290.8017000000001,342.99214518940755,-343.2967503786614,708.0078548105924,364.71110443193106,32.63581123554359,283.23103546382725,0.0017930693265335994,10.97050802927244,27.64157396798656,10.026460811521789,0.20392185445283564
290.29999999999995,1025.0,290.70169999999996,318.03941960463953,-347.07067220748525,706.9605803953605,359.8899081878752,33.69857878420099,274.7053947090548,0.0017031699708064593,11.363269352513765,28.865512022600278,11.046805317479413,0.20864483205508988
290.20000000000005,1037.0,290.60170000000005,331.0678022453329,-352.37915741450104,705.9321977546671,353.55304034016604,34.81414695749157,264.3536541639253,0.0016198667012299046,11.7774602085691,30.171133988935363,12.221491285667568,0.21353386887588935
290.0999999999999,1065.0,290.5016999999999,360.1629212840136,-358.8403127081749,704.8370787159864,345.9967660078115,35.98607367084422,252.43417866632578,0.0015425295891816691,12.214664801299586,31.565731474591413,13.575978020404232,0.21859684475711075
290.0,1056.0,290.4017,352.2916653566732,-366.1591669854593,703.7083346433268,337.5491676578675,37.21822150421008,239.23308568862953,0.001470602155468161,12.676616126108092,33.05741029683344,15.138521327220106,0.22384211271069301
289.9000000000001,995.0,290.3017000000001,292.31291444722126,-374.1291095280085,702.6870855527787,328.55797602477026,38.514789434319084,225.05239058758494,0.0014035913268705938,13.165213017662609,34.6551992722399,16.939701588195668,0.22927853344119323
289.79999999999995,1025.0,290.20169999999996,323.2882132761888,-382.3337144530533,701.7117867238112,319.3780722707579,39.88034844182309,210.19817677596905,0.0013410589593159856,13.682539514566201,36.36917582439667,19.011575142199543,0.2349155128440552
289.70000000000005,1038.0,290.10170000000005,337.3348404860909,-390.3059204080323,700.6651595139091,310.3592391058768,41.31988152725403,194.96944228239633,0.0012826146544638942,14.230886906956693,38.21061133101735,21.3863714008213,0.240763042776619
289.5999999999999,1037.0,290.0016999999999,337.40383111433187,-397.7615010506219,699.5961688856681,301.8346678350462,42.83882874938513,179.64818216395477,0.0012279096489609385,14.8127788991681,40.1921396848868,24.094678682569732,0.24683174543270514
289.5,977.0,289.9017,278.37941847955824,-404.509941717069,698.6205815204418,294.11063980337275,44.44313799159178,164.4911397667865,0.0011766315971207708,15.431000399198345,42.327953205361474,27.1630988871483,0.25313292168922263
289.4000000000001,1001.0,289.8017000000001,303.3009765836449,-410.2413143276545,697.6990234163551,287.4577090887006,46.139322268685326,149.7235124477668,0.0011285001007884311,16.08863054305171,44.63403083033793,30.611405894921013,0.2596786038370076
289.29999999999995,990.0,289.70169999999996,293.24608799964415,-414.6502807992386,696.7539120003559,282.10363120111725,47.93452451032676,135.534743395021,0.0010832628665450807,16.78908067868455,47.12840446577547,34.44931327528691,0.26648161315604013
289.20000000000005,972.0,289.60170000000005,276.14818115529147,-417.62360048069985,695.8518188447085,278.2282183640087,49.836590901273496,122.07638412160564,0.0010406923916065297,17.536138176402243,49.83147049854991,38.673038350934966,0.2735556228508151
289.0999999999999,1001.0,289.5016999999999,306.0705922138475,-418.9691496246377,694.9294077861525,275.96025816151484,51.8541540268314,109.46188346526564,0.0010005830968841938,18.334017106151773,52.76635481649467,43.261932936750206,0.2809152269242877
289.0,992.0,289.4017,298.0276670115875,-418.5957279655911,693.9723329884125,275.3766050228214,53.99672726872618,97.76805687819594,0.0009627488395580745,19.18741703502483,55.95934125464562,48.175523821749884,0.288576015639423
288.9000000000001,985.0,289.3017000000001,291.96239013981017,-416.53407622008507,693.0376098601898,276.50353364010476,56.2748121288504,87.03791928717155,0.0009270207488076105,20.101591460642627,59.44037522276861,53.35135386162345,0.29655465829930405
288.79999999999995,945.0,289.20169999999996,252.82549932968925,-412.8540837303345,692.1745006703107,279.32041693997627,58.70002043296887,77.28452716773857,0.0008932453375935323,21.08242772040315,63.24365637546829,58.704023003891464,0.30486899416830776
288.70000000000005,970.0,289.10170000000005,278.66754545475294,-407.5667093315571,691.3324545452471,283.76574521368997,61.28521369449307,68.495468841776,0.0008612828509683767,22.136540619683466,67.40833654825596,64.12578609416741,0.3135381324630488
288.5999999999999,975.0,289.0016999999999,284.5598684419608,-400.6947043242521,690.4401315580392,289.7454272337871,64.04466231258417,60.63766200996526,0.0008310058176474341,23.271382525182837,71.97934173574495,69.48896508202945,0.3225825624627847
288.5,962.0,288.9017,272.44232879857486,-392.414466275705,689.5576712014251,297.1432049257201,66.99422775635654,53.66215812216543,0.000802297776747598,24.495373300464916,77.00833947980232,74.65027969422718,0.33202427492697184
288.4000000000001,989.0,288.8017000000001,300.3498052023309,-382.8173193788445,688.6501947976691,305.8328754188246,70.151571471434,47.50870752318952,0.0007750521558920443,25.818054256183082,82.5548753653419,79.45700485435214,0.34188689616811874
288.29999999999995,967.0,288.70169999999996,279.26809569033367,-372.0400421207621,687.7319043096663,315.6918621889042,73.53639496558847,42.109900565698844,0.0007491712804599184,27.250271295005106,88.68770383232145,83.75464652269936,0.3521958363104966
288.20000000000005,1044.0,288.60170000000005,357.2765754418863,-360.10789254864443,686.7234245581137,326.6155320094693,77.17071642787181,37.394761905509554,0.0007245654967472699,28.80439371502054,95.48633823080311,87.39561871128988,0.3629784534776511
288.0999999999999,1052.0,288.5016999999999,366.42313520035464,-347.0453232794739,685.5768647996454,338.53154152017146,81.07919036305022,33.29173299011647,0.0007011523943122205,30.494576780015077,103.04284130731175,90.24823469138711,0.37426423589651026
288.0,1008.0,288.4017,323.51620830154457,-333.07035230117765,684.4837916984554,351.4134393972778,85.2894781509888,29.731027715514312,0.0006788561148871029,32.3370782842727,111.46386733907815,92.20522404712034,0.3860850041885993
287.9000000000001,1055.0,288.3017000000001,371.61751086866354,-318.08972685889125,683.3824891313365,365.2927622724452,89.83267926468878,26.646386205016796,0.0006576067370150686,34.35064208791796,120.87294637715651,93.19097559447862,0.3984751364495236
287.79999999999995,1083.0,288.20169999999996,400.84131985650527,-301.88973437551186,682.1586801434947,380.26894576798287,94.74383522625473,23.976280843343343,0.0006373397270755387,36.55696518501202,131.41296216502386,93.16679318952204,0.41147181909978053
287.70000000000005,1052.0,288.10170000000005,371.06425231505386,-284.41923843174607,680.9357476849461,396.51650925320007,100.06252141968041,21.664647373629542,0.000617995448636449,38.981269578512084,143.24870659246685,92.13363096652473,0.42511532693791115
287.5999999999999,1079.0,288.0016999999999,399.28471864534436,-265.4261546560806,679.7152813546556,414.28912669857505,105.83354584312893,19.661223154075532,0.0005995187231562501,41.65300646996126,156.56927684087495,90.13202553546125,0.4394493363499841
287.5,1116.0,287.9017,437.61061458950803,-244.46907712141746,678.389385410492,433.9203082890745,112.10777908549305,17.921576210509386,0.000581858435985141,44.6067285792429,171.58988910002822,87.2392321791237,0.45452127624129907
287.4000000000001,1153.0,287.8017000000001,476.05814291446586,-221.12144546565276,676.9418570855341,455.8204116198814,118.94314668477112,16.406904382326626,0.0005649671824032882,47.88317756616073,188.55237466206873,83.5638606353934,0.470382721978435
287.29999999999995,1168.0,287.70169999999996,492.5927796588086,-194.93773393287364,675.4072203411914,480.4694864083178,126.40582416164443,15.083675516012253,0.0005488009491137447,51.53064862572159,207.72314515784836,79.23855430766478,0.4870898384772567
287.20000000000005,1178.0,287.60170000000005,504.17195720875,-165.42310604256141,673.82804279125,508.4049367486886,134.5716872520509,13.923169013058853,0.0005333188271881878,55.60671493754632,229.38669612181332,74.41143222581478,0.5047038795771963
287.0999999999999,1252.0,287.5016999999999,579.8894391345713,-131.90848008927355,672.1105608654287,540.2020807761552,143.52808635323692,12.900967509354533,0.0005184827529647437,60.18042301673929,253.8316982561362,69.23709540590349,0.5232917520318306
287.0,1254.0,287.4017,583.7329698262886,-93.82264143571717,670.2670301737114,576.4443887379942,153.37603660964683,11.9964361412233,0.0005042572738306326,65.3351094060971,281.32539263258525,63.867983037309465,0.5429266538584759
286.9000000000001,1250.0,287.3017000000001,581.5791775760043,-50.74216178607071,668.4208224239957,617.678660637925,164.2329457939724,11.192216495490461,0.0004906093361941664,71.17204435443354,312.07051584474095,58.44675874147341,0.5636887984779454
286.79999999999995,1329.0,287.20169999999996,662.5502558031367,-2.100496050686388,666.4497441968633,664.3492481461769,176.2360446741293,10.473753401145753,0.00047750809327640133,77.81518620917937,346.137885272733,53.10023484280569,0.5856662380905372
286.70000000000005,1344.0,287.10170000000005,679.6767503274721,52.38274731241404,664.3232496725279,716.705996984942,189.5467440715532,9.828865399447881,0.00046492473063265596,85.4174417374444,383.3683924520532,47.93513259755589,0.608955802156694
286.5999999999999,1449.0,287.0016999999999,787.0004116303893,112.68586123623106,661.9995883696107,774.6854496058418,204.35622707095942,9.247364037890758,0.0004528323075588069,94.16898825177694,423.2429931338875,43.03576010925278,0.6336641697666469
286.5,1563.0,286.9017,903.6789603486718,178.45671733667007,659.3210396513282,837.7777569879983,220.89270568098564,8.720722949241383,0.0004412056127514476,104.3084470280045,464.73203556231306,38.46349546363533,0.6599090982055131
286.4000000000001,1590.0,286.8017000000001,933.5897510246272,248.505743442808,656.4102489753728,904.9159924181808,239.4309470572383,8.241794799099342,0.000430021032775562,116.13803998242673,506.15914826932726,34.257811454758226,0.6878208342982591
286.29999999999995,1620.0,286.70169999999996,966.6002280656014,321.0581400882269,653.3997719343986,974.4579120226255,260.30493424059205,7.804572378566392,0.0004192564320577944,130.0443670531835,545.1475935897987,30.43848176373051,0.7175437403222857
286.20000000000005,1649.0,286.60170000000005,998.7138814740298,394.07045059927816,650.2861185259702,1044.3565691252484,283.92491710774794,7.403989143448391,0.00040889104326510063,146.5271908917314,578.7422563288292,27.008568589805037,0.749238172643005
286.0999999999999,1731.0,286.5016999999999,1084.013553187725,465.6151724916497,646.9864468122751,1112.6016193039247,310.8007081183049,7.035754137665229,0.00039890536705394135,166.23972528524087,603.7841478407819,23.957802357520542,0.7830826590443968
286.0,1812.0,286.4017,1168.5823480544914,534.5063787773723,643.4176519455087,1177.924030722881,341.57401485829024,6.6962162964248275,0.00038928108028616156,190.0455533765054,617.5225670336315,21.266013446585507,0.8192764303632836
285.9000000000001,1906.0,286.3017000000001,1266.4401619790715,601.0486304081438,639.5598380209284,1240.6084684290722,377.0641033225666,6.382253450169989,0.00038000095190343934,219.0996356884205,618.2977041340637,18.906349458917624,0.8580423739818441
285.79999999999995,1962.0,286.20169999999996,1326.5482417726134,667.6977401818411,635.4517582273867,1303.1494984092278,418.33355574778693,6.09118182528667,0.00037104876573908164,254.96401612524772,606.0126481909714,16.848094979575258,0.8996304915939969
285.70000000000005,1944.0,286.10170000000005,1312.729658162501,739.2738226144487,631.2703418374991,1370.5441644519478,466.7850689689118,5.820682376073382,0.00036240924962075647,299.7724710407965,582.162265782547,15.058991912109086,0.9443219622602822
285.5999999999999,2124.0,286.0016999999999,1497.1814092235034,823.4219952858402,626.8185907764966,1450.240586062337,524.307559671665,5.568740826185091,0.0003540680101847422,356.46057845665536,549.403890607769,13.50702849689947,0.9924339351529047
285.5,2178.0,285.9017,1556.0186037364806,930.0173853046728,621.9813962635195,1551.9987815681923,593.5031530776184,5.3335988099821945,0.00034601147288227757,429.0717297333703,510.8839096711557,12.161719058631595,1.0443252059610058
285.4000000000001,2305.0,285.8017000000001,1688.1583636471116,1071.1399733844041,616.8416363528884,1687.9816097372925,678.0519242694296,5.1137139645419945,0.00033822682671014935,523.1145851230858,469.6057123473711,10.99493283749614,1.1004029685410814
285.29999999999995,2522.0,285.70169999999996,1910.860300388862,1262.0816978428438,611.1396996111379,1873.2213974539816,783.3218824174578,4.907727222938872,0.00033070197324551963,645.8248654844012,428.02411066470745,9.981350080989925,1.161130881513172
285.20000000000005,2797.0,285.60170000000005,2192.36104704912,1521.5658991709697,604.6389529508801,2126.20485212185,917.439427540984,4.71443589764166,0.0003234254796059394,805.8281301547881,387.896866582462,9.098629769022956,1.2270387514720025
285.0999999999999,3084.0,285.5016999999999,2486.774215961631,1871.3658139882334,597.2257840383688,2468.5915980266022,1093.281785534823,4.532771423292214,0.0003163865349926529,1010.8277438134311,350.3228770903603,8.327369563348478,1.2987342148124568
285.0,3345.0,285.4017,2756.0804873803663,2333.2092263696286,588.9195126196339,2922.1287389892627,1332.4575201756606,4.3617808569065755,0.0003095749105089864,1260.4084647522184,315.8728182291228,7.650928495402841,1.3769169050409704
284.9000000000001,3971.0,285.3017000000001,3391.8206267125993,2922.9338220259533,579.1793732874006,3502.113195313354,1673.869031369564,4.200611417832789,0.0003029809219742771,1530.7851747892923,284.74050928509354,7.055169740238123,1.462395730411251
284.79999999999995,4586.0,285.20169999999996,4018.5609178151085,3652.388643451571,567.4390821848915,4219.827725636463,2192.8649542810203,4.048497496930646,0.0002965953954811816,1757.9534335504163,256.8762666106144,6.528167032447872,1.5561100696372727
284.70000000000005,5786.0,285.10170000000005,5233.2185415036765,4583.382430988917,552.781458496323,5136.163889485239,3040.8894224679157,3.9047496810292337,0.0002904096354673206,1851.5616382759474,232.0887271921769,6.059905520496081,1.6591559380394085
284.5999999999999,7339.0,285.0016999999999,6805.291190846901,5954.313597552913,533.7088091530991,6488.022406706013,4502.904651991547,3.7687454307338153,0.00028441539509352045,1763.818358009071,210.11555129471284,5.641997058056527,1.7728185064974318
284.5,9569.0,284.9017,9060.42729922464,8226.38925983416,508.5727007753587,8734.96196060952,6993.780903376092,3.6399211220897643,0.00027860484874048355,1539.7058520389317,190.66897121456194,5.267421447874572,1.8986128051226285
284.4000000000001,12716.0,284.8017000000001,12241.175496435282,11761.478507186985,474.8245035647179,12236.303010751702,10782.856123973941,3.517765219566586,0.0002729705664521071,1269.4971064262813,173.46310816059082,4.930298938518634,2.0383350622372594
284.29999999999995,16689.0,284.70169999999996,16259.328936457288,16105.989282379498,429.67106354271175,16535.66034592221,15348.580653809666,3.4018123927030084,0.0002675054901698736,1018.6287931510698,158.22899602887907,4.625695044388927,2.1941279900125976
284.20000000000005,20094.0,284.60170000000005,19721.333214195376,19567.419414047996,372.6667858046257,19940.08619985262,18973.3278114077,3.291638424147539,0.0002622029116161543,812.0266997747041,144.7217673777327,4.349456125483457,2.3685645399350506
284.0999999999999,20745.0,284.5016999999999,20435.95453318001,20113.88917546305,309.04546681998954,20422.93464228304,19629.759712007668,3.186855784870186,0.0002570564516968444,650.6018959065909,132.72309242571853,4.0980727227090625,2.5647563790297805
284.0,18010.0,284.4017,17761.47083595135,17200.351562462805,248.52916404864965,17448.880726511456,16790.327415777367,3.087109774633138,0.0002520600413054888,526.769981750379,122.04090427938185,3.8685670345453538,2.786495835104851
283.9000000000001,12891.0,284.3017000000001,12690.716333153483,12361.221128337145,200.28366684651627,12561.504795183662,12007.426705007316,2.9920751436217405,0.0002472079034206309,431.8812295980884,112.50769365778336,3.658400845889189,3.038443723063069
283.79999999999995,8055.0,284.20169999999996,7887.318178825923,7746.068567734942,167.68182117407719,7913.750388909019,7441.437582173765,2.901453125481498,0.00024249453639803132,358.641176572951,103.97815315837292,3.465400456971725,3.3263809269413973
283.70000000000005,4594.0,284.10170000000005,4445.857668634581,4504.076505093564,148.14233136541878,4652.218836458983,4244.646393696384,2.81496882357724,0.00023791469836736967,301.4853643425297,96.32662622676568,3.2876955525094447,3.657549902519695
283.5999999999999,2738.0,284.0016999999999,2601.022062655692,2614.262678114464,136.97793734430786,2751.240615458772,2395.572064102672,2.732368901706474,0.0002334633926506638,256.3265419406863,89.44461255998486,3.1236693965140536,4.041125093816096
283.5,1805.0,283.9017,1674.796255246445,1598.00126676399,130.20374475355501,1728.205011517545,1414.6551965677966,2.6534195382010344,0.0002291358541269032,220.19691877089696,83.23845778994213,2.971918175221985,4.488871539632082
283.4000000000001,1346.0,283.8017000000001,1220.3830971231469,1044.1828666097622,125.61690287685322,1169.7997694866153,890.8074048380743,2.577904608664341,0.00022492753647307637,190.93965153665232,77.6272820764044,2.8312177069791837,5.016083792304515
283.29999999999995,995.0,283.70169999999996,872.6991740373127,721.1799812514729,122.30082596268736,843.4808072141602,593.1140684720897,2.5056240678305346,0.00022083410021803856,166.97628527830759,72.5411605730256,2.700496080156973,5.642951908649443
283.20000000000005,786.0,283.60170000000005,666.1371573423486,517.8832639389935,119.86284265765141,637.746106596645,411.27439284652036,2.4363925053636923,0.0002168514015504771,147.14015206005647,67.9195463034251,2.578811065983196,6.396594963894434
283.0999999999999,614.0,283.5016999999999,495.9783005667048,381.84282657158155,118.02169943329525,499.86452600487684,293.4456047949304,2.370037854038951,0.0002129754818269706,130.55925508631856,63.709915032848905,2.465331386530005,7.314168874728171
283.0,525.0,283.4017,408.41112762063494,286.66355106664196,116.58887237936507,403.252423446007,213.69784751377102,2.3064002317883117,0.0002092025577307517,116.5742752178288,59.86660742569668,2.3593211056912438,8.447762748673277
282.9000000000001,449.0,283.3017000000001,333.5866771078758,217.96541574662427,115.41332289212419,333.3787386387485,157.9698669468777,2.245330901640279,0.0002055290120352034,104.68097174446943,56.349843195900704,2.260126560221264,9.872393760627109
282.79999999999995,419.0,283.20169999999996,304.5977547375423,167.34640231430325,114.40224526245771,281.74864757676096,118.08064906052506,2.1866913357517874,0.00020195138493019562,94.48942377391585,53.12488332051428,2.1671653659537484,11.699632768715325
282.70000000000005,408.0,283.10170000000005,294.54698165325385,129.71485459498123,113.45301834674618,243.1678729417274,88.99908562507711,2.130352371555804,0.0001984663658723203,85.69491940548635,50.16131865530007,2.0799171273646526,14.102081290577534
