#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,TiO2,Ti 3+,Ti 2+,Ti-C,Ti-C (2p1/2),Ti 2+(2p1/2),Ti 3+(2p1/2),Ti 4+ (2p1/2)
465.4,7198.0,466.0318,399.6043657006321,-6293.320114409582,6798.395634299368,505.0755198897863,31.871227563189198,23.486354614618534,25.34013434661854,43.3023371365257,99.2140410946489,90.09312585550396,76.34788142959948,115.4204178490819
465.29999999999995,7380.0,465.93179999999995,585.4084412736211,-6257.676103472706,6794.591558726379,536.9154552536725,32.83787594391614,24.02115815146379,25.852943780519695,44.09600104029797,103.16447660097207,94.42067116419172,81.33761375580065,131.18471481651042
465.20000000000005,7498.0,465.83180000000004,708.4050914941017,-6216.72641934497,6789.594908505898,572.8684891609279,33.849030225656506,24.574394099220434,26.381456414735496,44.911665734382346,107.34220116731,99.06277480784166,86.81738869021837,149.9295780215631
465.1,7620.0,465.7318,836.370947734622,-6169.963271667532,6783.629052265378,613.6657805978455,34.90745552881422,25.14691720917407,26.926319058618002,45.7501511703053,111.76402096545903,104.05015192159544,92.8511564801922,172.2696082636872
465.0,7630.0,465.6318,852.8948168564311,-6116.984229718497,6777.105183143569,660.1209534250721,36.01613431455653,25.739632230000044,27.48821211955842,46.612315819188105,116.44830028379727,109.41728757857015,99.51317450502312,198.8858965743785
464.9,7592.0,465.5318,821.3607171334579,-6057.578488079742,6770.639282866542,713.0607947868004,37.17828713261781,26.353497449209456,28.067851715960117,47.499058861598634,121.415145062656,115.20299358210144,106.88994771770538,230.4540132649517
464.79999999999995,7639.0,465.43179999999995,874.9116454190571,-5990.924790551805,6764.088354580943,773.1635640291381,38.39739570772688,26.98952852991899,28.665991946631404,48.41132252387757,126.68661337162776,121.45106105698831,115.08257214037717,267.4790787519901
464.70000000000005,7571.0,465.33180000000004,813.4319531686397,-5916.925069453531,6757.56804683136,840.6429773778293,39.67722866954279,27.648802671349692,29.283427329954474,49.35009457223616,132.28695747502377,128.2110275266804,124.20956598015702,309.975873152885
464.6,7691.0,465.2318,940.2044186978346,-5836.073015101308,6750.795581302165,914.7225662008578,41.021870276232946,28.332463124561524,29.920995427481863,50.31641097691301,138.2429030307077,135.53908118780947,134.41028677744512,356.93855539970616
464.5,7793.0,465.1318,1049.8900749588647,-5750.170247030794,6743.109925041135,992.9396780103418,42.43575253459384,29.041724098396006,30.579579668031972,51.31135875974075,144.5839720585857,143.49913004469335,145.8490452377292,405.63911560857105
464.4,7800.0,465.0318,1065.057909838657,-5664.354546379345,6734.942090161343,1070.5875437819973,43.9236911814108,29.777876094536445,31.260112389972523,52.33607903970155,151.34285764372265,152.1640696621493,158.72003289434645,451.06282487615744
464.29999999999995,7896.0,464.93179999999995,1169.6884005127185,-5585.310330740825,6726.3115994872815,1141.0012687464568,45.49092606308726,30.542291714971416,31.963578121124694,53.39177029232692,158.5558599611087,161.61729079721607,173.25317361939207,486.1863781772298
464.20000000000005,7881.0,464.83180000000004,1163.6998419316524,-5519.871861070441,6717.300158068348,1197.4282969979067,47.14316653566335,31.336431990121643,32.69101711770276,54.47969184026044,166.26339519631154,171.95447739372875,189.72097376763693,503.83914315648127
464.1,7840.0,464.7318,1131.5640487988585,-5472.2985323210305,6708.4359512011415,1236.1374188801105,48.88664260755885,32.16185328148981,33.443529185895386,55.601167593895426,174.5105913775187,183.2857567321244,208.44635650525376,499.8015215963743
464.0,7846.0,464.6318,1146.3612949666194,-5440.936777478288,6699.638705033381,1258.7019275550924,50.72816266569728,33.02021481899969,34.22227781212062,56.75759006273015,183.3479881422644,195.7382773268713,229.8112773125183,475.0761394138908
463.9,8036.0,464.5318,1345.986631595617,-5418.5676832186655,6690.013368404383,1271.4456851857171,52.67517876590613,33.913286940382136,35.02849463074138,57.95042466006308,192.8323611790318,209.4593068780056,254.26555214049546,435.3210799910913
463.79999999999995,7981.0,464.43179999999995,1301.2099869727735,-5397.208625896502,6679.790013027226,1282.5813871307248,54.735860634872694,34.84296010804763,35.86348426104526,59.18121432575029,203.02769668766513,224.61996258441425,282.33465778862086,387.97555074030885
463.70000000000005,7937.0,464.33180000000004,1267.128796901041,-5370.45636063751,6669.871203098959,1299.414842461449,56.919179729187434,35.811254788113956,36.728629548716306,60.451584494141166,214.00634691926746,241.419709617747,314.6240776477278,339.45405971654804
463.6,8006.0,464.2318,1346.2214390491044,-5332.668974452362,6659.778560950896,1327.1095864985334,59.23500493373353,36.82033228673036,37.62539725084498,61.76324843693278,225.85040496776978,260.09179032471116,351.8157493540197,293.9076589437911
463.5,8013.0,464.1318,1363.6869846141653,-5280.507116094368,6649.313015385835,1368.8058992914666,61.69421176518247,37.872506650742594,38.55534420778382,63.118013013563846,238.65334584385093,280.909775703365,394.64889282345746,253.35380928352055
463.4,8202.0,464.0318,1563.993556393616,-5211.747822832761,6638.006443606384,1426.2586207736229,64.30880728713161,38.97025775338192,39.52012404999869,64.51778486504682,252.5219919041686,304.1954591631402,443.8724918941417,218.35170385661334
463.29999999999995,8033.0,463.93179999999995,1406.4653362582976,-5126.124761586828,6626.534663741702,1500.4099021548748,67.09207335396262,40.116245701163244,40.521494493439,65.96457709067315,267.5788744647646,330.32833472851013,500.14980950852873,188.65849281383336
463.20000000000005,8180.0,463.83180000000004,1564.940774232684,-5023.376105668742,6615.059225767316,1591.6831200985744,70.05873129708641,41.313326715982946,41.56132528305742,67.46051645104227,283.96508053206753,359.75690633203976,563.8876216968177,163.6796117904803
463.1,8345.0,463.7318,1742.7147926279176,-4902.30708648686,6602.285207372082,1699.9781208852226,73.22513176967841,42.564570666798225,42.64160685097816,69.00785114530754,301.8436947643186,393.0120404627114,634.958766093563,142.72445913186712
463.0,8481.0,463.6318,1892.7548142413434,-4763.834155569466,6588.245185758657,1824.4110301891903,76.60947419936352,43.87328044866099,43.764459763542035,70.60895921544807,321.40397281023945,430.72246281616117,712.2972901174896,125.13113081828564
462.9,8603.0,463.5318,2029.9039475759255,-4610.215475589282,6573.0960524240745,1962.8805768347931,80.23206119449574,45.24301343387237,44.93214504026702,72.26635763595797,342.86641378816347,473.63224290041137,793.391793217201,110.31654962442427
462.79999999999995,8570.0,463.43179999999995,2012.5155916947206,-4445.8551317672045,6557.484408305279,2111.6292765380745,84.11559434833467,46.67760525104216,46.14707543765265,73.98271215345748,366.48893730389494,522.6195913656655,873.8090315850326,97.78872909299416
462.70000000000005,8738.0,463.33180000000004,2196.7716715269607,-4276.114617559451,6541.228328473039,2265.1137109135884,88.28551923787093,48.18119618374516,47.41182780204631,75.7608479476682,392.57441373498625,578.7153145205242,947.0426427529642,87.14194873378284
462.5999999999999,8895.0,463.2317999999999,2371.413800251209,-4106.978648760871,6523.586199748791,2416.6075509879206,92.77042908502186,49.75826052200007,48.72915660859052,77.60376119293305,421.4798435081853,643.1175027147257,1005.103040891689,78.04555646477509
462.5,9047.0,463.1318,2542.390694242753,-3944.801405891783,6504.609305757247,2559.807899865464,97.60253862049976,51.41363924790796,50.10200881779433,79.51463160807779,453.6275262698012,717.1959602939553,1040.1201034502712,70.23149155715653
462.4000000000001,9089.0,463.0318000000001,2604.2668563608295,-3793.6093176034424,6484.7331436391705,2691.123826035728,102.81824227248111,53.15257649286779,51.53354019796244,81.49683609227846,489.51859190979206,802.4747611551679,1046.6465740605436,63.48270385463505
462.29999999999995,9119.0,462.93179999999995,2654.576274186895,-3652.850652501958,6464.423725813105,2811.5730733111473,108.45877403033532,54.980760268824596,53.027133280546806,83.55396355538278,529.7492571046718,900.5731700563923,1023.606794704729,57.62322031026434
462.20000000000005,9403.0,462.83180000000004,2960.260523695283,-3515.661936064886,6442.739476304717,2927.077540239831,114.5709903887985,56.90436805219555,54.5864171372489,85.68983106358993,575.0300739380592,1013.0731370013626,974.712762025012,52.5099606335638
462.0999999999999,9534.0,462.7317999999999,3114.721834858952,-3372.4445101615247,6419.278165141048,3046.833654979523,121.20830289261734,58.93011788813922,56.21528919254753,87.9085014353191,626.2081570952295,1141.2659291147688,907.0712182109077,48.026139149993796
462.0,9672.0,462.6318,3277.4079552718513,-3214.0053898624355,6394.592044728149,3180.586654865713,128.43179328067046,61.06532578703984,57.91793931370575,90.21430243762882,684.2917377306562,1285.7152977290434,828.874251595531,44.07600699143776
461.9000000000001,9885.0,462.5318000000001,3516.646290022947,-3032.3793743252286,6368.353709977053,3335.9743356518243,136.31155247418639,63.317970307971876,59.69887645328178,92.61184775157905,750.475074882971,1445.5731314537238,747.4051963837452,40.5806859443655
461.79999999999995,10130.0,462.43179999999995,3789.8637060525843,-2823.5659555046677,6340.136293947416,3516.570338442748,144.92829519058125,65.69676536817626,61.562958156735604,95.10605989477453,826.1591861170482,1617.6258741981057,668.01632587939,37.47487363793626
461.70000000000005,10153.0,462.33180000000004,3842.3389325544276,-2589.999247144959,6310.661067445572,3720.6618203006133,154.37531549226523,68.21124248840952,63.515423291437635,97.70219531231417,912.9590437389903,1795.1855938930898,594.0087694723917,34.70423661171532
461.5999999999999,10180.0,462.2317999999999,3899.236552109245,-2340.0356476474835,6280.763447890755,3940.7278002432713,164.7608660201046,70.87184388615586,65.5619284038228,100.40587187331575,1012.6791793872245,1967.211271500525,527.013495709325,32.22334346279786
461.5,10502.0,462.1318,4252.719041359027,-2085.3223223625982,6249.280958640973,4163.958636278375,176.2110662389296,73.6900280684406,67.70858816972108,103.22309903947594,1127.2245691562794,2118.397500247414,467.50976417755635,29.994021180557972
461.4000000000001,10433.0,462.0318000000001,4216.426504068475,-1842.1411714245705,6216.573495931525,4374.4323245069545,188.87347436822648,76.67838986194278,69.96202047102337,106.16031100607728,1258.3891687785942,2231.102742044028,415.2821748155758,27.98404316148652
461.29999999999995,10531.0,461.93179999999995,4347.500006637021,-1626.4257035965193,6183.499993362979,4557.0742897664595,202.92149594172605,79.85079715876832,72.32939671061719,109.22440315392197,1407.4287983069057,2289.4005907344476,369.7527301199811,26.166077640091927
461.20000000000005,10749.0,461.83180000000004,4600.055065616389,-1446.8561028665654,6148.944934383611,4702.088831517046,218.55985199960108,83.22254706463288,74.81849806987435,112.42277219478973,1574.284430089068,2284.069532205642,330.19435874670506,24.516841146731675
461.0999999999999,11076.0,461.7317999999999,4963.990985289789,-1304.805366681696,6112.009014710211,4807.203648028515,236.0313955254604,86.81054462629339,77.43777852079727,115.7633604433559,1756.3072606572443,2215.9814367393333,295.8554575795563,23.016413936474382
461.0,11038.0,461.6318,4964.333732943647,-1198.081316871324,6073.666267056353,4875.584950185029,255.62565078451777,90.63350790489045,80.19643553109587,119.25470470600771,1946.4349629153674,2095.7665544566953,266.02545001807584,21.647683868378827
460.9000000000001,10891.0,461.5318000000001,4855.256553055318,-1125.749221482426,6035.743446944682,4909.994225462256,277.6895629258244,94.71220387498497,83.10448954924978,122.90599034382022,2131.145453657576,1939.9762454118854,240.06438712666855,20.395892572246318
460.79999999999995,10846.0,461.43179999999995,4847.729051072058,-1091.5793353122608,5998.270948927942,4906.6916136156815,302.6410922070391,99.06972049209587,86.17287353118674,126.72711114309105,2289.3251573894863,1766.0952848978752,217.41211053670378,19.24826341820327
460.70000000000005,10619.0,461.33180000000004,4657.437581023143,-1107.9572039930626,5961.562418976857,4853.605214983794,330.986477231723,103.73178132119897,89.41353397694029,130.72873571545162,2394.1604252935354,1588.8039207538436,197.58664549883613,18.193695192264286
460.5999999999999,10743.0,461.2317999999999,4818.0314200405755,-1189.3785998312133,5924.9685799594245,4735.589980128211,363.3422332460618,108.72711039816942,92.83954519023412,134.92238125183871,2419.960210260168,1418.398477918482,180.17751308343955,17.222508779817716
460.5,10471.0,461.1318,4582.335217068692,-1343.592237044808,5888.664782931308,4545.0725458865,400.4632498725196,114.08785656089042,96.46523876404676,139.32049557281107,2352.6487769304404,1260.9235487860522,164.8371426003064,16.326236799432536
460.4000000000001,10215.0,461.0318000000001,4360.87349053091,-1563.1012867526697,5854.12650946909,4291.02522271642,443.27870113089114,119.85008840819555,100.30635064133726,143.93654855589597,2197.754067675918,1119.1299552473113,151.27206286945835,15.497448187412225
460.29999999999995,9886.0,460.93179999999995,4064.4115659183553,-1822.6883121905898,5821.588434081645,3998.900121891055,492.93784320046797,126.05437340960914,104.38018851252947,148.78513418048277,1979.2026029259987,993.5756922703932,139.23468604769005,14.72960134388355
460.20000000000005,9496.0,460.83180000000004,3704.414425635021,-2090.026040506551,5791.585574364979,3701.559533858428,550.8680484315009,132.7464576118037,108.70582280602754,153.8820846182146,1729.286158032501,883.5380231732113,128.51601846938547,14.016920715783806
460.0999999999999,9216.0,460.7317999999999,3452.052381457059,-2335.3879500499916,5763.947618542941,3428.5596684929496,618.8473564636847,139.97806601101513,113.30430512203263,159.2445980157492,1477.2378896790583,787.6537812038034,118.93937930827947,13.354292689326373
460.0,8916.0,460.6318,3177.6560197806466,-2538.0238602309482,5738.343980219353,3200.320119988405,699.092853526494,147.80784816705517,118.19891867537464,164.89138187301054,1242.9154188840819,704.3214389703274,110.35508243799957,12.737177454061998
459.9000000000001,8706.0,460.5318000000001,2991.480951761676,-2686.5407302668095,5714.519048238324,3027.9783179715146,794.3631233871383,156.30249926003017,123.41546617902743,170.84281422237933,1036.3261962800082,631.9307023256547,102.63598218915327,12.161534128123483
459.79999999999995,8555.0,460.43179999999995,2863.091047838735,-2775.701362337849,5691.908952161265,2916.207589823416,908.0653970870026,165.53809383203918,128.98260164925864,177.12112516916972,860.2226794029854,568.9801691161213,95.6737666316505,11.623756935188727
459.70000000000005,8551.0,460.33180000000004,2881.2755355152603,-2803.331565657785,5669.72446448474,2866.3928988269545,1044.3410450369604,175.60167830009465,134.93221389163162,183.75060177423967,713.1430840496115,514.1277713100462,89.37588383939674,11.120620624973679
459.5999999999999,8500.0,460.2317999999999,2852.4188074847043,-2768.6418802945254,5647.581192515296,2878.9393122207703,1208.0677851776793,186.5931794637231,141.2998709882517,190.75781975736047,591.704888125915,466.2035380455317,83.6629970103844,10.649233651924682
459.5,8640.0,460.1318,3015.0788217970075,-2670.48213850645,5624.921178202992,2954.4390396965423,1404.6486197535764,198.6277002905635,148.1253370202003,198.17190609078693,491.9887461503389,424.2028546961572,78.46687780738048,10.206997887538229
459.4000000000001,8681.0,460.0318000000001,3079.6162625732304,-2507.69732273249,5601.38373742677,3093.6864146942794,1639.3370086342766,211.83829205239945,155.45317461537678,206.02483725788676,410.24205336335694,387.2708138744576,73.72866104350935,9.791573853016086
459.29999999999995,8870.0,459.93179999999995,3293.2279027237055,-2280.3866494999515,5576.7720972762945,3296.385447776343,1915.669318133603,226.3793144171252,163.33344982131874,214.35177879287588,343.1698097757211,354.683529655036,69.39739654968255,9.40085063098003
459.20000000000005,9168.0,459.83180000000004,3617.9184419278563,-1991.9264303157966,5550.081558072144,3558.155127756347,2232.411909544223,242.4305236639619,171.82255941251515,223.19147272758354,288.00742183394766,325.8294756094045,65.42884520936855,9.032919755342434
459.0999999999999,9448.0,459.7317999999999,3927.05680011623,-1655.4222365505134,5520.94319988377,3865.5209633332565,2578.592709794116,260.2020653598408,180.98420523699593,232.58668078499903,242.4924759650538,300.19229806771517,61.78447563104044,8.686052493495398
459.0,9733.0,459.6318,4243.611557260649,-1299.6322025301806,5489.388442739351,4189.756240209171,2927.4172387312865,279.9405935194658,190.890545827832,242.58469262298073,204.79819399131955,277.33566963998567,58.43062584667775,8.35868002962229
458.9000000000001,9891.0,459.5318000000001,4435.128464556541,-972.3847508040353,5455.871535443459,4483.486784639424,3232.9519569673835,301.93679567079977,201.62356256630275,253.23791020517507,173.45909927601815,256.8902828629802,55.337800954817816,8.049376135947943
458.79999999999995,9910.0,459.43179999999995,4488.591473390086,-733.9981228613533,5421.408526609914,4687.41040374856,3436.9126175562583,326.53467468156043,213.27668658764276,264.6045215282831,147.3021210830826,238.5428573555665,52.48008297276584,7.756841983400916
458.70000000000005,9982.0,459.33180000000004,4595.6745038900535,-634.7108733823561,5386.3254961099465,4751.61462272759,3490.0363796069237,354.1430257186686,225.95674390312473,276.74927956046474,125.38772904155631,222.0269385826051,49.83463351746482,7.479892796782623
458.5999999999999,10063.0,459.2317999999999,4712.62273315084,-688.8658773678408,5350.37726684916,4661.511389481319,3378.055376965591,385.24965112324423,239.78629056974728,289.744405457785,106.96170540939666,207.11524037781274,47.38127347351254,7.217446104228552
458.5,9900.0,459.1318,4585.531791723179,-868.0088287910357,5314.468208276821,4446.459379485786,3130.3428759049593,420.43897492708743,254.90642809046838,303.6706390700348,91.41653156415184,193.61329188173767,45.102126679244115,6.968511368101376
458.4000000000001,9466.0,459.0318000000001,4185.4047579725975,-1118.1148716175767,5280.5952420274025,4162.480370409826,2802.639321128164,460.4138427957572,271.48021279420834,318.6184646142843,78.26085794439109,181.35417332507248,42.98131699224678,6.732180815701117
458.29999999999995,9112.0,458.93179999999995,3862.485351089369,-1383.8424947708286,5249.514648910631,3865.6721541398024,2450.4614044976333,506.02239830364033,289.69680333353944,334.6895454177731,67.09551735421566,170.19415392991544,41.00470998859,6.507621314495185
458.20000000000005,9053.0,458.83180000000004,3833.2057674100406,-1623.8168159421753,5219.794232589959,3595.977416647784,2112.853960357396,558.2909595947034,309.7765297994401,351.99840912452345,57.594724578867336,160.00907394570916,39.15969208844986,6.294067158694648
458.0999999999999,8733.0,458.7317999999999,3541.687275872554,-1816.2974837639345,5191.312724127446,3375.0152403635116,1810.1915414168657,618.463672636642,331.97711913746775,370.6744341168716,49.49133913812138,150.69133911113684,37.43498115369125,6.090813652714825
458.0,8393.0,458.6318,3227.830853401596,-1954.0113141670886,5165.169146598404,3211.1578324313155,1549.2126945677107,688.0491737623823,356.6013783544667,390.8641996395076,42.56529233681362,142.14741875225798,35.82046362525341,5.897211392922995
457.9000000000001,8274.0,458.5318000000001,3133.3976345438823,-2035.095365060799,5140.602365456118,3105.5070003953188,1328.9429075538546,768.8731452164113,384.00672447685287,412.73427690744415,36.63447280694542,134.29575816764208,34.307054103661436,5.712661162507005
457.79999999999995,8215.0,458.43179999999995,3098.4648098120797,-2060.3159010204104,5116.53519018792,3056.21928916751,1144.9591969693201,863.132732337373,414.61706500855496,436.4745572021807,31.54752216283795,127.06503216037278,32.88657396108799,5.536609365782067
457.70000000000005,8066.0,458.33180000000004,2972.9121974954014,-2032.0832133349163,5093.087802504599,3061.0045891696823,991.8307385921767,973.442943307274,448.9376834494417,462.3022367711351,27.178117037216925,120.39267993855165,31.551646135873934,5.368543938012501
457.5999999999999,8173.0,458.2317999999999,3103.378561896352,-1951.2799175326395,5069.621438103648,3118.3415205710085,864.2992236842327,1102.8540279524966,487.5739824390622,490.4666087450148,23.4204108056758,114.22367254552435,30.29560372381328,5.207990675189374
457.5,8304.0,458.1318,3258.949589993381,-1817.1342304550772,5045.050410006619,3227.916179551542,757.7456467789071,1254.7987090313661,531.255196175367,521.2548512330736,20.185383135314012,108.50947289889767,29.112410363229056,5.0545099353872
457.4000000000001,8384.0,458.0318000000001,3364.5291701340857,-1628.901547847794,5019.470829865914,3390.5692820181202,668.3024141159169,1432.8939538329155,580.8645202247749,554.9990507729209,17.39790290645263,103.20715576822322,27.9965907274544,4.907693669461419
457.29999999999995,8573.0,457.93179999999995,3580.3499843087047,-1384.8247538770229,4992.650015691295,3607.8252618142724,592.810295768427,1640.4693165435915,637.4775375661326,592.084764557194,14.994354020214109,98.27866091312217,26.943169701418558,4.7671627441730475
457.20000000000005,8842.0,457.83180000000004,3878.1543962555643,-1082.9344912795623,4963.845603744436,3880.9111124648734,528.72030550747,1879.6268945497716,702.4113569982624,632.9615071899897,12.920707267544115,93.69015738871161,25.947619037734103,4.6325645253899195
457.0999999999999,8984.0,457.7317999999999,4050.7755708902314,-724.1522675349352,4933.224429109769,4209.072161574833,473.98638415250537,2149.5907767433328,777.2875188419322,678.1556525124107,11.130947245840593,89.4115009155815,25.005810470258403,4.503570692972105
457.0,9260.0,457.6318,4359.254733623859,-313.70069876652815,4900.745266376141,4587.044567609613,426.96752519539587,2444.18285542391,864.1124120751269,728.2863727144835,9.585783144062393,85.4157693783452,24.113974415901108,4.379875262387783
456.9000000000001,9655.0,457.5318000000001,4789.58715380751,136.54445469553957,4865.41284619249,5001.95730088803,386.34518044024026,2748.686886298217,965.3795272571626,784.085398976718,8.251587503569153,81.67886409765272,23.26866352340533,4.261192791064681
456.79999999999995,9879.0,457.43179999999995,5051.593354931966,603.5428826618481,4827.406645068034,5430.949527729882,351.05622499785113,3037.381117435256,1084.1979418740088,846.4215807240223,7.099518883266235,78.1791666297475,22.466720435641825,4.147256750086966
456.70000000000005,10208.0,457.33180000000004,5421.038191860943,1055.2263226027726,4786.961808139057,5842.18813074183,320.2396566186271,3274.4218418972737,1224.4500903368391,916.3314385169883,6.104793531973029,74.89724257339496,21.7052492226424,4.037818044091549
456.5999999999999,10603.0,457.2317999999999,5859.603528109061,1458.8412441054406,4743.396471890939,6202.23771599638,293.1946583921801,3421.0328810477777,1390.9771474283536,995.0571318454887,5.246078318769065,71.81558528032734,20.981590019297133,3.932643664186954
456.5,11010.0,457.1318,6313.615959959167,1793.0535524689421,4696.384040040833,6489.437592509775,269.34775399421244,3448.6700076990696,1589.77817939626,1084.0934631997466,4.504982762915999,68.9183935304712,20.29329646665189,3.8315154604475428
456.4000000000001,11447.0,457.0318000000001,6801.265046667286,2060.8936660515637,4645.734953332714,6706.628619384278,248.22710920967123,3351.54502424016,1828.1814770234175,1185.2456536896843,3.865632395227497,66.19137819330074,19.638115610786894,3.7342290220295418
456.29999999999995,11719.0,456.93179999999995,7127.05560105136,2292.0999558099365,4591.94439894864,6884.044354758576,229.44239820105759,3149.42404078895,2114.8878921071387,1300.6995582113386,3.3143091444628,63.62159369106748,19.013969960269836,3.6405926542915696
456.20000000000005,12050.0,456.83180000000004,7514.6010272305075,2534.475173525693,4535.3989727694925,7069.874146295186,212.66898527382133,2878.423326179518,2459.6704293845733,1433.1055996508398,2.83914718239056,61.197290737458694,18.418941443128755,3.5504264434558768
