#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,bg_shirley_,Ti-Cl,C_2
204.79999999999995,860.0,205.45279999999997,-1.9891311278723833,6.0423287779320844,861.9891311278724,868.0314599058045,861.9891311278724,3.000234446303252,3.042094331628901
204.70000000000005,897.0,205.35280000000006,35.01086886806286,6.273532383338534,861.9891311319371,868.2626635152757,861.9891311319371,3.0972287579971534,3.176303625341371
204.5999999999999,884.0,205.25279999999992,22.010868939608145,6.518667544574441,861.9891310603919,868.5077986049663,861.9891310603919,3.1990188047166677,3.3196487398578363
204.5,863.0,205.1528,1.010868984587887,6.778910580965885,861.9891310154121,868.768041596378,861.9891310154121,3.305927085123765,3.4729834958420316
204.4000000000001,876.0,205.0528000000001,14.01086898665369,7.055568303138784,861.9891310133463,869.0446993164851,861.9891310133463,3.4183037637613776,3.6372645393774032
204.29999999999995,880.0,204.95279999999997,18.010869015285152,7.350096258458734,861.9891309847148,869.3392272431736,861.9891309847148,3.536529579063069,3.8135666793956875
204.20000000000005,886.0,204.85280000000006,24.010869052090698,7.664120099264892,861.9891309479093,869.6532510471742,861.9891309479093,3.6610191156796126,4.003100983585208
204.0999999999999,868.0,204.75279999999992,6.010869101157482,7.999460714089537,861.9891308988425,869.988591612932,861.9891308988425,3.792224494444934,4.207236219644697
204.0,896.0,204.6528,34.010869113440776,8.358163916623425,861.9891308865592,870.3472948031826,861.9891308865592,3.9306395422729516,4.427524374350505
203.9000000000001,852.0,204.5528000000001,-9.989130817057344,8.742535685232156,861.9891308170573,870.7316665022895,861.9891308170573,4.076804514990991,4.665731170241218
203.79999999999995,881.0,204.45279999999997,19.010869162529843,9.155184201262955,861.9891308374702,871.1443150387331,861.9891308374702,4.231311458888781,4.923872742374171
203.70000000000005,880.0,204.35280000000006,18.01086920137891,9.599070266534795,861.9891307986211,871.5882010651559,861.9891307986211,4.394810312111689,5.204259954423118
203.5999999999999,862.0,204.25279999999992,0.010869238184454844,10.077568115822032,861.9891307618155,872.0666988776376,861.9891307618155,4.568015865493064,5.509552250328917
203.5,878.0,204.1528,16.010869238206737,10.59453921593149,861.9891307617933,872.5836699777248,861.9891307617933,4.7517157247151465,5.842823491216286
203.4000000000001,882.0,204.0528000000001,20.010869270925355,11.154422411830978,861.9891307290746,873.1435531409056,861.9891307290746,4.946779442762979,6.207642969068034
203.29999999999995,856.0,203.95279999999997,-5.989130688182058,11.762344817189728,861.9891306881821,873.7514755053718,861.9891306881821,5.154169024557569,6.6081757926321885
203.20000000000005,899.0,203.85280000000006,37.0108692995791,12.4242592609221,861.9891307004209,874.413389961343,861.9891307004209,5.374951045947814,7.049308214974255
203.0999999999999,921.0,203.75279999999992,59.01086937521154,13.147116053282161,861.9891306247885,875.1362466780706,861.9891306247885,5.61031067871112,7.536805374571007
203.0,888.0,203.6528,26.01086949580133,13.939079564727194,861.9891305041987,875.9282100689259,861.9891305041987,5.861567974226169,8.077511590500997
202.9000000000001,877.0,203.5528000000001,15.010869548955043,14.809803983631696,861.989130451045,876.7989344346767,861.989130451045,6.130196834167997,8.679607149463664
202.79999999999995,890.0,203.45279999999997,28.01086957963014,15.770788201508935,861.9891304203699,877.7599186218788,861.9891304203699,6.4178471908153,9.352941010693623
202.70000000000005,914.0,203.35280000000006,52.01086963687089,16.83583796576147,861.9891303631291,878.8249683288906,861.9891303631291,6.726371037654362,10.109466928107091
202.5999999999999,875.0,203.25279999999992,13.01086974315615,18.02167569954929,861.9891302568439,880.0108059563931,861.9891302568439,7.057853099696784,10.963822599852469
202.5,849.0,203.1528,-12.98913023025591,19.34875714825398,861.9891302302559,881.3378873785099,861.9891302302559,7.414647121349476,11.934110026904468
202.4000000000001,882.0,203.0528000000001,20.0108697432006,20.84238343267998,861.9891302567994,882.8315136894794,861.9891302567994,7.799418989974739,13.042964442705303
202.29999999999995,932.0,202.95279999999997,70.0108697840933,22.534244452739017,861.9891302159067,884.5233746686457,861.9891302159067,8.215198221589423,14.319046231149581
202.20000000000005,872.0,202.85280000000006,10.01086992716182,24.464607823713777,861.9891300728382,886.453737896552,861.9891300728382,8.665439733693006,15.799168090020759
202.0999999999999,935.0,202.75279999999992,73.0108699476192,26.68549952148578,861.9891300523808,888.6746295738666,861.9891300523808,9.15409834912008,17.53140117236569
202.0,901.0,202.6528,39.01087009681828,29.26544732392904,861.9891299031817,891.2545772271108,861.9891299031817,9.685719155815239,19.57972816811372
201.9000000000001,919.0,202.5528000000001,57.010870176537765,32.29673765243831,861.9891298234622,894.2858674759005,861.9891298234622,10.265547748949762,22.031189903488517
201.79999999999995,956.0,202.45279999999997,94.01087029304051,35.90675147079912,861.9891297069595,897.8958811777586,861.9891297069595,10.899665585905785,25.007085884893336
201.70000000000005,929.0,202.35280000000006,67.01087048515353,40.275856922056164,861.9891295148465,902.2649864369026,861.9891295148465,11.595157309050691,28.68069961300551
201.5999999999999,972.0,202.25279999999992,110.01087062209149,45.665460968093385,861.9891293779085,907.6545903460019,861.9891293779085,12.360319105788644,33.30514186230469
201.5,916.0,202.1528,54.01087084690073,52.46064259721288,861.9891291530993,914.4497717503122,861.9891291530993,13.204920229462505,39.25572236775042
201.4000000000001,869.0,202.0528000000001,7.010870957273028,61.23087273687588,861.989129042727,923.2200017796029,861.989129042727,14.140534070030021,47.09033866684583
201.29999999999995,920.0,201.95279999999997,58.01087097159984,72.80678286396073,861.9891290284002,934.7959118923609,861.9891290284002,15.180961202648344,57.625821661312436
201.20000000000005,949.0,201.85280000000006,87.01087109014622,88.35639922561586,861.9891289098538,950.3455281354696,861.9891289098538,16.342775524614265,72.01362370100158
201.0999999999999,975.0,201.75279999999992,113.01087126795449,109.41649852670969,861.9891287320455,971.4056272587552,861.9891287320455,17.6460372858549,91.77046124085484
201.0,991.0,201.6528,129.0108714988943,137.79473435356692,861.9891285011057,999.7838628546726,861.9891285011057,19.11523573393343,118.67949861963348
200.9000000000001,1004.0,201.5528000000001,142.01087176253043,175.22154695443362,861.9891282374696,1037.2106751919032,861.9891282374696,20.780552884484727,154.44099406994903
200.79999999999995,1088.0,201.45279999999997,226.01087205273222,222.63864524626604,861.9891279472678,1084.6277731935338,861.9891279472678,22.67958479328149,199.9590604529846
200.70000000000005,1117.0,201.35280000000006,255.01087251458955,279.1277149937788,861.9891274854104,1141.1168424791892,861.9891274854104,24.859728439473344,254.26798655430557
200.5999999999999,1196.0,201.25279999999992,334.010873035709,340.7561283289963,861.989126964291,1202.7452552932873,861.989126964291,27.38156005400715,313.37456827498914
200.5,1267.0,201.1528,405.0108737182662,399.98039483069294,861.9891262817338,1261.9695211124267,861.9891262817338,30.323728453133736,369.6566663775591
200.4000000000001,1336.0,201.0528000000001,474.01087454591334,446.43709357639864,861.9891254540867,1308.4262190304853,861.9891254540867,33.79022386303156,412.6468697133672
200.29999999999995,1339.0,200.95279999999997,477.01087551456305,469.58403868967173,861.989124485437,1331.5731631751087,861.989124485437,37.92145561191184,431.6625830777598
200.20000000000005,1335.0,200.85280000000006,473.01087648934345,462.60606419138,861.9891235106566,1324.5951877020366,861.9891235106566,42.91151865078009,419.6945455406
200.0999999999999,1290.0,200.75279999999992,428.01087745594975,425.8082687272241,861.9891225440502,1287.7973912712744,861.9891225440502,49.035487782050325,376.7727809451738
200.0,1210.0,200.6528,348.01087833059773,367.4355372911459,861.9891216694023,1229.4246589605482,861.9891216694023,56.69252880936147,310.7430084817846
199.9000000000001,1153.0,200.5528000000001,291.01087904176427,301.10641983047014,861.9891209582357,1163.0955407887059,861.9891209582357,66.47247218420085,234.6339476462692
199.79999999999995,1108.0,200.45279999999997,246.01087963645023,241.141701068595,861.9891203635498,1103.1308214321448,861.9891203635498,79.25334807400812,161.88835299458677
199.70000000000005,1041.0,200.35280000000006,179.01088013917797,198.36387091486222,861.989119860822,1060.3529907756842,861.989119860822,96.3309930770817,102.03287783778048
199.5999999999999,1056.0,200.25279999999992,194.01088050498993,178.38783277742323,861.9891194950101,1040.3769522724333,861.9891194950101,119.56208817637818,58.82574460104505
199.5,1039.0,200.1528,177.0108809014547,182.584311606009,861.9891190985453,1044.5734307045543,861.9891190985453,151.4605085368817,31.123803069127348
199.4000000000001,1079.0,200.0528000000001,217.01088126317973,210.3102124848965,861.9891187368203,1072.2993312217168,861.9891187368203,195.12070357463952,15.18950891025701
199.29999999999995,1076.0,199.95279999999997,214.01088170664536,260.6537460936123,861.9891182933546,1122.642864386967,861.9891182933546,253.7678625941908,6.885883499421445
199.20000000000005,1234.0,199.85280000000006,372.01088214398044,332.634201465071,861.9891178560196,1194.6233193210905,861.9891178560196,329.70980999347256,2.9243914715983936
199.0999999999999,1296.0,199.75279999999992,434.0108829041915,423.7701424130589,861.9891170958085,1285.7592595088674,861.9891170958085,422.59586966330943,1.1742727497495165
199.0,1401.0,199.6528,539.0108837911006,527.7335751495319,861.9891162088994,1389.7226913584313,861.9891162088994,527.2838843698778,0.44969077965421245
198.9000000000001,1482.0,199.5528000000001,620.010884892579,632.4171191880396,861.989115107421,1494.4062342954605,861.989115107421,632.2517792377739,0.16533995026563983
198.79999999999995,1581.0,199.45279999999997,719.0108861595825,720.0712324739504,861.9891138404175,1582.060346314368,861.9891138404175,720.0126452440303,0.05858722992013869
198.70000000000005,1634.0,199.35280000000006,772.0108876288941,770.7549004440316,861.9891123711059,1632.7440128151375,861.9891123711059,770.7348777770502,0.020022666981270153
198.5999999999999,1661.0,199.25279999999992,799.0108892065124,768.7578717268806,861.9891107934876,1630.7469825203682,861.9891107934876,768.7512820139266,0.006589712954026765
198.5,1518.0,199.1528,656.0108908393055,709.3898363506713,861.9891091606945,1571.3789455113658,861.9891091606945,709.3877536310546,0.0020827196168498817
198.4000000000001,1474.0,199.0528000000001,612.0108921798756,602.2670011532989,861.9891078201244,1464.2561089734234,861.9891078201244,602.2663709603775,0.0006301929213118253
198.29999999999995,1335.0,198.95279999999997,473.0108934305309,468.56202635955117,861.9891065694691,1330.5511329290202,861.9891065694691,468.5618443225508,0.00018203700018768046
198.20000000000005,1187.0,198.85280000000006,325.01089439713724,333.2406475968369,861.9891056028628,1195.2297531996996,861.9891056028628,333.2405975179402,5.0078896630722655e-05
198.0999999999999,1071.0,198.75279999999992,209.0108950613028,216.46530045422628,861.9891049386972,1078.4544053929235,861.9891049386972,216.46528735850552,1.3095720649669409e-05
198.0,1003.0,198.6528,141.01089548842037,128.53087005139685,861.9891045115796,990.5199745629765,861.9891045115796,128.5308668010696,3.250327227340952e-06
197.9000000000001,970.0,198.5528000000001,108.01089577657865,69.94223320134734,861.9891042234214,931.9313374247687,861.9891042234214,69.94223243658749,7.647598983909104e-07
197.79999999999995,906.0,198.45279999999997,44.01089599730085,35.0374856837318,861.9891040026992,897.026589686431,861.9891040026992,35.037485513319474,1.704124158173838e-07
197.70000000000005,911.0,198.35280000000006,49.01089608723794,16.261771792728382,861.9891039127621,878.2508757054904,861.9891039127621,16.26177175679412,3.5934243266566586e-08
197.5999999999999,902.0,198.25279999999992,40.01089618739252,7.04944510282769,861.9891038126075,869.0385489154352,861.9891038126075,7.049445095661989,7.165675656442573e-09
197.5,840.0,198.1528,-21.989103730844477,2.880402019649182,861.9891037308445,864.8695057504937,861.9891037308445,2.8804020182987284,1.3505219297206168e-09
197.4000000000001,862.0,198.0528000000001,0.010896224220459771,1.1193828465133038,861.9891037757795,863.1084866222928,861.9891037757795,1.11938284627281,2.4045373728531286e-10
197.29999999999995,821.0,197.95279999999997,-40.98910377575737,0.41686427057595665,861.9891037757574,862.4059680463333,861.9891037757574,0.41686427053546127,4.042634966124748e-11
197.20000000000005,805.0,197.85280000000006,-56.98910385951933,0.14948593503004304,861.9891038595193,862.1385897945494,861.9891038595193,0.14948593502368,6.4157468336505985e-12
197.0999999999999,858.0,197.75279999999992,-3.989103975977514,0.05170695883282406,861.9891039759775,862.0408109348103,861.9891039759775,0.05170695883191814,9.609953889928409e-13
197.0,872.0,197.6528,10.010896015870685,0.01723676262383833,861.9891039841293,862.0063407467532,861.9891039841293,0.01723676262367064,1.3559283904434676e-13
196.9000000000001,839.0,197.5528000000001,-22.989103963671937,0.005523800691435099,861.9891039636719,861.9946277643634,861.9891039636719,0.005523800691383546,1.816794804898102e-14
196.79999999999995,864.0,197.45279999999997,2.0108959893494784,0.0016965190262681062,861.9891040106505,861.9908005296768,861.9891040106505,0.001696519026277812,2.2207586438888343e-15
196.70000000000005,875.0,197.35280000000006,13.01089599345869,0.0004978813674370031,861.9891040065413,861.9896018879087,861.9891040065413,0.0004978813674774144,3.4759302757146014e-16
196.5999999999999,866.0,197.25279999999992,4.010896020046744,0.00013926140616149496,861.9891039799533,861.9892432413594,861.9891039799533,0.00013926140614065055,0.0
196.5,901.0,197.1528,39.01089602824311,3.704894447764673e-05,861.9891039717569,861.9891410207014,861.9891039717569,3.704894446124338e-05,0.0
196.4000000000001,868.0,197.0528000000001,6.010896107962594,9.359436944578192e-06,861.9891038920374,861.9891132514744,861.9891038920374,9.35943693910435e-06,0.0
196.29999999999995,846.0,196.95279999999997,-15.989103879754111,2.242271534669271e-06,861.9891038797541,861.9891061220256,861.9891038797541,2.2422715343231087e-06,0.0
196.20000000000005,861.0,196.85280000000006,-0.9891039124280496,5.089066235086648e-07,861.989103912428,861.9891044213347,861.989103912428,5.089066221773051e-07,0.0
196.0999999999999,868.0,196.75279999999992,6.010896085550598,1.0932740224234294e-07,861.9891039144494,861.9891040237768,861.9891039144494,1.093274567509096e-07,0.0
196.0,875.0,196.6528,13.010896097834006,2.2215431272343267e-08,861.989103902166,861.9891039243814,861.989103902166,2.221540008000319e-08,0.0
195.9000000000001,809.0,196.5528000000001,-52.98910387557794,4.267349140718579e-09,861.9891038755779,861.9891038798453,861.9891038755779,4.267302924577673e-09,0.0
195.79999999999995,795.0,196.45279999999997,-66.98910398386215,7.744347385596484e-10,861.9891039838622,861.9891039846366,861.9891039838622,7.744718416819153e-10,0.0
195.70000000000005,794.0,196.35280000000006,-67.98910412075566,1.3278622645884752e-10,861.9891041207557,861.9891041208884,861.9891041207557,1.327458819311408e-10,0.0
195.5999999999999,797.0,196.25279999999992,-64.98910425969257,2.148681232938543e-11,861.9891042596926,861.989104259714,861.9891042596926,2.147990372438872e-11,0.0
195.5,865.0,196.1528,3.01089560750097,3.296918293926865e-12,861.989104392499,861.9891043925023,861.989104392499,3.2798620821378313e-12,0.0
195.4000000000001,915.0,196.0528000000001,53.010895613653815,4.547473508864641e-13,861.9891043863462,861.9891043863466,861.9891043863462,4.726268636674256e-13,0.0
195.29999999999995,877.0,195.95279999999997,15.010895721982592,1.1368683772161603e-13,861.9891042780174,861.9891042780175,861.9891042780174,6.44238036123507e-14,0.0
195.20000000000005,818.0,195.85280000000006,-43.989104247342425,0.0,861.9891042473424,861.9891042473424,861.9891042473424,8.134210610801407e-15,0.0
195.0999999999999,844.0,195.75279999999992,-17.98910433723495,0.0,861.989104337235,861.989104337235,861.989104337235,1.2722797003190675e-15,0.0
195.0,874.0,195.6528,12.010895626003958,0.0,861.989104373996,861.989104373996,861.989104373996,0.0,0.0
