#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,bg_shirley_,C-O,TiO2,C-Ti-(OH)x
536.2,64.63015298084974,536.6255000000001,64.62961460889191,106.94081764663358,0.0005383719578331133,106.9413560185914,0.0005383719578331133,0.7653807618273184,14.03454372198392,92.14089316282234
536.1,134.78967218836078,536.5255000000001,134.7891339484753,111.33718980519167,0.0005382398854744142,111.33772804507714,0.0005382398854744142,1.1210055103454317,14.444390938608834,95.7717933562374
536.0,295.1335748851543,536.4255,295.13303692071344,116.11480273611167,0.0005379644408738372,116.11534070055255,0.0005379644408738372,1.6254419383899588,14.872436854235202,99.61692394348651
535.9,205.53406719041777,536.3255,205.53352982908714,121.34613136107005,0.0005373613306184669,121.34666872240066,0.0005373613306184669,2.333289799031857,15.319773846286369,103.69306771575182
535.8,131.80390940216967,536.2255,131.8033724608511,127.12210024252595,0.0005369413185717854,127.12263718384452,0.0005369413185717854,3.315884630590536,15.787577404068081,108.01863820786733
535.7,251.11020872129848,536.1255000000001,251.10967204932305,133.5561100897105,0.0005366719754312697,133.55664676168593,0.0005366719754312697,4.665128911642396,16.277113824612293,112.6138673534558
535.6,215.48344468096548,536.0255000000001,215.48290852213776,140.7884925513916,0.0005361588277180209,140.78902871021933,0.0005361588277180209,6.4977260095214415,16.789748751842698,117.50101779002746
535.5,170.79243312710787,535.9255,170.79189740862392,148.9912631190354,0.000535718483939135,148.99179883751935,0.000535718483939135,8.959683070858066,17.32695666620315,122.7046233819742
535.4,119.02426228217155,535.8255,119.0237269127045,158.37296517778523,0.0005353694670477571,158.3735005472523,0.0005353694670477571,12.230871656052056,17.89033144745049,128.2517620742827
535.3,182.26526874768388,535.7255,182.26473362144452,169.1833102530915,0.0005351262393464391,169.18384537933085,0.0005351262393464391,16.529346286263365,18.481598151377476,134.17236581545066
535.2,379.71480587904625,535.6255000000001,379.71427112526874,181.71722521716825,0.0005347537775087131,181.71775997094576,0.0005347537775087131,22.115026050433016,19.102626162331262,140.49957300440397
535.1,230.2026889435365,535.5255000000001,230.2021549657125,196.3178242018834,0.0005339778239835291,196.3183581797074,0.0005339778239835291,29.29225056239409,19.75544390804769,147.27012973144164
535.0,390.6993587330362,535.4255,390.69882522563506,213.37774146982812,0.0005335074011637304,213.3782749772293,0.0005335074011637304,38.41063911353841,20.442255352197886,154.52484700409184
534.9,229.19522263361068,535.3255,229.19468992461017,233.33820416256427,0.0005327090005068315,233.33873687156478,0.0005327090005068315,49.863623469585264,21.165458514009753,162.30912217896926
534.8,169.51415684278618,535.2255,169.51362460214972,256.6852049331238,0.000532240636462593,256.6857371737603,0.000532240636462593,64.08400467292944,21.92766630428128,170.67353395591311
534.7,136.759149912672,535.1255000000001,136.75861801844025,283.9421686157059,0.0005318942317518384,283.94270050993765,0.0005318942317518384,81.53591708413005,22.731730014333788,179.67452151724206
534.6,244.06377645295834,535.0255000000001,244.06324483819586,315.6586075803874,0.0005316147624880388,315.6591391951499,0.0005316147624880388,102.7026820500251,23.580765850375137,189.37515967998718
534.5,306.5041848465862,534.9255,306.50365373057195,352.3944371230422,0.0005311160142861175,352.3949682390565,0.0005311160142861175,128.070208939087,24.478184972142714,199.84604321181249
534.4,222.9276861329272,534.8255,222.9271556432592,394.6998793061793,0.000530489667984376,394.7004097958473,0.000530489667984376,158.105857093478,25.42772757384873,211.16629463885258
534.3,385.4143089291192,534.7255,385.41377889500745,443.0912173554928,0.000530034111763927,443.09174738960456,0.000530034111763927,193.2330049410829,26.433501639959605,223.4247107744503
534.2,450.08263671714667,534.6255000000001,450.0821074706355,498.0230596557607,0.0005292465112015467,498.02358890227185,0.0005292465112015467,233.8019689809534,27.500027121684983,236.7210635531222
534.1,471.8200819082176,534.5255000000001,471.81955358145785,559.8582085984013,0.0005283267597459135,559.8587369251611,0.0005283267597459135,280.058352037745,28.632286416343593,251.16757014431266
534.0,634.7052097407523,534.4255,634.7046823781649,628.8366706049177,0.0005273625874292918,628.8371979675051,0.0005273625874292918,332.1103433032587,29.835782196213117,266.89054510544577
533.9,740.805503448828,534.3255,740.8049773832715,705.045746306896,0.0005260655564185155,705.0462723724524,0.0005260655564185155,389.89689992472967,31.116603832678212,284.0322425494882
533.8,745.9948195514808,534.2255,745.9942949997732,788.3934549449399,0.0005245517075454637,788.3939794966475,0.0005245517075454637,453.1590635343977,32.48150390351775,302.7528875070245
533.7,900.3117273136177,534.1255000000001,900.3112042863635,878.5877238928562,0.0005230272542114372,878.5882469201104,0.0005230272542114372,521.4168565939398,33.93798656653063,323.2328807323857
533.6,902.7540293533784,534.0255000000001,902.753508165927,975.123765945687,0.0005211874514953818,975.1242871331384,0.0005211874514953818,593.9542189724782,35.494409944446446,345.67513702876226
533.5,945.2322640714392,533.9255,945.2317447287813,1077.2818362548458,0.0005193426578910943,1077.2823555975037,0.0005193426578910943,669.8142518869101,37.16010511093416,370.30747925700143
533.4,1161.9178081710215,533.8255,1161.9172907599623,1184.1370849698328,0.0005174110592486403,1184.137602380892,0.0005174110592486403,747.8066180055458,38.94551481709193,397.38495214719495
533.3,1215.819799703635,533.7255,1215.8192846669751,1294.5824969651528,0.0005150366597918277,1294.5830120018127,0.0005150366597918277,826.5283083022797,40.862355779472345,427.19183288340093
533.2,1519.0074331173491,533.6255000000001,1519.0069205652385,1407.3649535250784,0.0005125521106439253,1407.365466077189,0.0005125521106439253,904.3981573980486,42.923809200400775,460.04298692662906
533.1,1714.5940442764677,533.5255000000001,1714.5935348284756,1521.1332997582579,0.0005094479921032562,1521.13380920625,0.0005094479921032562,979.7045230100535,45.144745255435254,496.284031492769
533.0,1578.2280269654311,533.4255,1578.2275210212424,1634.4960101545098,0.000505944188797926,1634.4965160986985,0.000505944188797926,1050.6645162828722,47.54198862206872,536.2895052495688
532.9,1743.885440325248,533.3255,1743.8849376061962,1746.084679714877,0.0005027190519064865,1746.0851824339288,0.0005027190519064865,1115.4921678931532,50.134633818389794,580.457878003334
532.8,2012.8905474048242,533.2255,2012.8900482494332,1854.6182039858777,0.0004991553911054567,1854.6187031412687,0.0004991553911054567,1172.4720361355774,52.94442127605955,629.2017465742408
532.7,1923.038962341754,533.1255000000001,1923.0384672997407,1958.9612303685622,0.0004950420135202433,1958.9617254105756,0.0004950420135202433,1220.0341002254302,55.99618783012535,682.9309423130065
532.6,2211.3461251688204,533.0255000000001,2211.3456340565713,2058.169365300228,0.0004911122492683636,2058.169856412477,0.0004911122492683636,1256.82541274368,59.318408858162194,742.025543698386
532.5,2311.9643958653996,532.9255,2311.9639092720754,2151.512853820016,0.000486593324133529,2151.5133404133403,0.000486593324133529,1281.773963018577,62.943853898904536,806.7950369025348
532.4,2181.5588392206137,532.8255,2181.5583573518297,2238.470258685111,0.0004818687837492372,2238.4707405538948,0.0004818687837492372,1294.1405497347446,66.91038357448662,877.4193253758797
532.3,2320.1598382453703,532.7255,2320.1593608346407,2318.684494509139,0.0004774107294700484,2318.6849719198685,0.0004774107294700484,1293.5551613800478,71.26192350782686,953.8674096212645
532.2,2452.977949893748,532.6255000000001,2452.9774772243063,2391.876149254281,0.0004726694415515592,2391.8766219237223,0.0004726694415515592,1280.0353662386092,76.04966132815616,1035.7911216875154
532.1,2419.875826005531,532.5255000000001,2419.8753583487937,2457.714424407853,0.0004676567374283395,2457.7148920645905,0.0004676567374283395,1253.9854365749895,81.33352671301438,1122.3954611198494
532.0,2228.5942138657083,532.4255,2228.59375115403,2515.65550423013,0.0004627116780918342,2515.6559669418084,0.0004627116780918342,1216.1762679321262,87.18403301756794,1212.295203280436
531.9,2517.390605406412,532.3255,2517.3901472489056,2564.7725269490447,0.00045815750617691164,2564.772985106551,0.00045815750617691164,1167.7074853116799,93.68458422707451,1303.3804574102903
531.8,2664.5357137436276,532.2255,2664.535260730454,2603.6195188245097,0.0004530131736313413,2603.6199718376834,0.0004530131736313413,1109.9543352413023,100.93438536251632,1392.730798220691
531.7,2470.6434282427417,532.1255000000001,2470.642980674594,2630.1886575989142,0.00044756814740511326,2630.189105167062,0.00044756814740511326,1044.5029415504853,109.05214187318207,1476.633574175247
531.6,2676.7609218875095,532.0255000000001,2676.7604793681658,2642.025532401766,0.00044251934355852955,2642.02597492111,0.00044251934355852955,973.07817272247,118.18079951413927,1550.766560165157
531.5,2616.9954849564892,531.9255,2616.9950479071545,2636.546463821764,0.00043704933489914337,2636.546900871099,0.00043704933489914337,897.468682063722,128.49366892732752,1610.5841128307145
531.4,2496.0855227935353,531.8255,2496.085091092077,2611.5460241929422,0.0004317014579871864,2611.5464558944004,0.0004317014579871864,819.4536271562043,140.20241085786802,1651.8899861788702
531.3,2631.186912587629,531.7255,2631.1864859869665,2565.8008560525986,0.0004266006627618844,2565.8012826532613,0.0004266006627618844,740.7351767034307,153.56754710889334,1671.4981322402746
531.2,2602.3733237468987,531.6255000000001,2602.372902523113,2499.6037860666183,0.0004212237854118128,2499.604207290404,0.0004212237854118128,662.8802270081627,168.9124371641016,1667.811121894354
531.1,2435.403124224451,531.5255000000001,2435.402708318662,2415.0494836127864,0.00041590578914980057,2415.0498995185753,0.00041590578914980057,587.273856629373,186.64206441821932,1641.133562565194
531.0,2189.1023424272353,531.4255,2189.101931498236,2315.965777871759,0.00041092899949956023,2315.9661888007586,0.00041092899949956023,515.0860395426299,207.26857710252432,1593.6111612266047
530.9,2287.683397183757,531.3255,2287.6829907282267,2207.5157569132803,0.0004064555299356236,2207.5161633688103,0.0004064555299356236,447.25211042430004,231.4464344223786,1528.8172120666015
530.8,2032.138894289039,531.2255,2032.1384925084308,2095.6154770727667,0.000401780608209717,2095.615878853375,0.000401780608209717,384.4665191490302,260.0213885055631,1451.1275694181732
530.7,1881.269294049509,531.1255000000001,1881.2688964216127,1986.360026157226,0.0003976278962807623,1986.3604237851223,0.0003976278962807623,327.1885980553256,294.0996598279234,1365.0717682739769
530.6,1863.2646084832268,531.0255000000001,1863.2642146997377,1885.617708422074,0.00039378348909878847,1885.618102205563,0.00039378348909878847,275.6584462823808,335.146972900062,1274.8122892396311
530.5,1860.2431037204788,530.9255,1860.2427137446039,1798.8767708865994,0.0003899758748162402,1798.8771608624743,0.0003899758748162402,229.920637538664,385.1322971681366,1183.823836179799
530.4,1819.1863400237307,530.8255,1819.1859538492956,1731.360670441047,0.0003861744350331266,1731.361056615482,0.0003861744350331266,189.8532841171061,446.73923345250694,1094.768152871434
530.3,1721.0182080364448,530.7255,1721.0178255795493,1688.395549692925,0.0003824568954865303,1688.3959321498205,0.0003824568954865303,155.20002290532412,523.6804614481896,1009.5150653394114
530.2,1722.7729533908732,530.6255000000001,1722.772574450909,1676.0207063795071,0.0003789399642867837,1676.0210853194715,0.0003789399642867837,125.60269441696964,621.1690676969499,929.2489442655876
530.1,1885.6593979488407,530.5255000000001,1885.6590225293935,1701.866843561932,0.00037541944723328225,1701.8672189813792,0.00037541944723328225,100.63281904467138,746.6246463895083,854.6093781277524
530.0,2113.858678429142,530.4255,2113.8583068630733,1776.3646240810315,0.000371566068794874,1776.3649956471004,0.000371566068794874,79.82038710752687,910.7122526089081,785.8319843645966
529.9,2177.291240030332,530.3255,2177.2908727839713,1914.3338103538042,0.0003672463610143187,1914.3341776001653,0.0003672463610143187,62.678923432626675,1128.7835950300648,722.871291891113
529.8,2364.9246334302134,530.2255,2364.9242706331856,2136.7726551153505,0.00036279702765098365,2136.7730179123782,0.00036279702765098365,48.72622151245803,1422.5473557779576,665.499077824935
529.7,2666.949712719208,530.1255000000001,2666.949354754946,2471.6880706014576,0.000357964262066807,2471.6884285657197,0.000357964262066807,37.50053381662045,1820.8092556375166,613.3782811473206
529.6,3129.5864576143085,530.0255000000001,3129.5861051000056,2949.6487372993893,0.00035251430279016854,2949.649089813692,0.00035251430279016854,28.57233099669362,2354.960588282129,566.1158180205672
529.5,3478.8726730779,529.9255,3478.8723269589627,3582.0386400901257,0.00034611893698794456,3582.038986209063,0.00034611893698794456,21.55199130621575,3037.1880223756907,523.2986264082193
529.4,4117.949496439089,529.8255,4117.949157429291,4302.090947099908,0.0003390097985097709,4302.091286109706,0.0003390097985097709,16.093949778282408,3801.4798842205128,484.51711310111165
529.3,4758.049554487472,529.7255,4758.049223892777,4885.153181585763,0.0003305946950259574,4885.153512180458,0.0003305946950259574,11.89792941951721,4423.875719365157,449.3795328010879
529.2,4830.719769234056,529.6255000000001,4830.719448362521,5008.675894167502,0.0003208715355379804,5008.676215039037,0.0003208715355379804,8.707904205381954,4582.4479223325825,417.52006762953715
529.1,4649.302995814631,529.5255000000001,4649.302684814757,4568.726860042554,0.000310999873156545,4568.7271710424275,0.000310999873156545,6.309419522110815,4173.814767808106,388.60267271233755
529.0,4273.440445471944,529.4255,4273.440143973005,3813.4465392671023,0.0003014989392209884,3813.4468407660415,0.0003014989392209884,4.525834572007636,3446.5985303954917,362.32217429960303
528.9,3192.412504394095,529.3255,3192.4122116280078,3045.1938916297613,0.00029276608718065134,3045.1941843958484,0.00029276608718065134,3.2139673012405905,2703.576264518899,338.4036598096217
528.8,2508.973136811559,529.2255,2508.9728505692237,2407.3849236941787,0.00028624233521961533,2407.385209936514,0.00028624233521961533,2.259528066589778,2088.5245269945544,316.6008686330347
528.7,1846.4571173136628,529.1255000000001,1846.4568361984589,1919.2209496006592,0.0002811152039228137,1919.2212307158632,0.0002811152039228137,1.572633542805063,1620.9542605439026,296.69405551395147
528.6,1458.1004874496412,529.0255000000001,1458.1002101077052,1554.7214328295686,0.00027734193605136604,1554.7217101715046,0.00027734193605136604,1.0836045919095225,1275.1501958965086,278.4876323411504
528.5,1046.103641638776,528.9255,1046.103367276494,1282.217115529689,0.0002743622819518014,1282.217389891971,0.0002743622819518014,0.7391756415588956,1019.6701596765135,261.80778021161655
528.4,647.4583498106531,528.8255,647.4580775861023,1075.9225149617769,0.0002722245508314385,1075.9227871863277,0.0002722245508314385,0.49918090611801286,828.9231872876496,246.50014676800913
528.3,579.4397658507733,528.7255,579.4394949493147,917.1085858870221,0.000270901458549099,917.1088567884806,0.000270901458549099,0.3337350277002042,684.3471579399213,232.4276929194006
528.2,479.28665858112436,528.6255000000001,479.28638886376086,792.6582954074228,0.00026971736346887614,792.6585651247863,0.00026971736346887614,0.2208915614482141,572.9686838013066,219.46872004466792
528.1,197.82829400054652,528.5255000000001,197.82802526261347,693.4427442848782,0.00026873793306826465,693.4430130228113,0.00026873793306826465,0.14474046621179595,485.7829159035825,207.515087915084
528.0,245.18266577463146,528.4255,245.18239744096354,613.0652048470272,0.00026833366790796596,613.0654731806951,0.00026833366790796596,0.09389323815718213,416.50069075845596,196.47062085041404
527.9,256.5840372368948,528.3255,256.58376940426155,546.9865387330262,0.0002678326332355517,546.9868065656594,0.0002678326332355517,0.06029928673638303,360.67654716796613,186.24969227832372
527.8,293.0236775135745,528.2255,293.02341020527484,491.93718227784507,0.0002673082996550849,491.93744958614474,0.0002673082996550849,0.03833747809826292,315.1228707810216,176.7759740187252
527.7,220.4344011000303,528.1255000000001,220.4341343905293,445.52495251967423,0.0002667095010130169,445.52521922917526,0.0002667095010130169,0.02413061633873778,277.51948691362776,167.9813349897078
527.6,171.74811436310847,528.0255000000001,171.7478481040686,405.97236674286006,0.00026625903986546523,405.9726330018999,0.00026625903986546523,0.015036501310525363,246.1524564598477,159.80487378170182
527.5,206.05032156370362,527.9255,206.0500556556336,371.9389481514348,0.0002659080700222587,371.9392140595048,0.0002659080700222587,0.00927595613427483,219.73760208509805,152.19207011020248
527.4,258.42186052351826,527.8255,258.42159503651527,342.3994948392538,0.0002654870030004617,342.3997603262568,0.0002654870030004617,0.005665054390307307,197.29978861648974,145.09404116837376
527.3,370.9252856867115,527.7255,370.9250207277977,316.55953566831545,0.0002649589137949884,316.55980062722927,0.0002649589137949884,0.0034251767669503204,178.08922036528188,138.4668901262666
527.2,204.3854862628159,527.6255000000001,204.3852220618941,293.7957880791412,0.00026420092181271744,293.796052280063,0.00026420092181271744,0.002050196100395776,161.52260256741195,132.2711353156288
527.1,79.61266106535004,527.5255000000001,79.61239728209313,273.6136440021209,0.00026378325691186057,273.6139077853778,0.00026378325691186057,0.0012149022172795424,147.14121918905553,126.47120991084807
527.0,161.80577565502608,527.4255,161.80551203445856,255.6164081192207,0.000263620567527884,255.61667173978822,0.000263620567527884,0.0007127229675383974,134.58067227921194,121.0350231170412
526.9,81.0,527.3255,80.99973671008496,239.4827549394514,0.000263289915033003,239.48301822936645,0.000263289915033003,0.0004139364699189168,123.54876602367825,115.93357497930324
526.8,0.0,527.2255,-0.00026312439059691153,224.9500078699584,0.00026312439059691153,224.95027099434898,0.00026312439059691153,0.00023800174270188022,113.80915194510693,111.14061792310875
526.7,64.0,527.1255000000001,63.99973687560888,211.8015937869558,0.00026312439112055884,211.80185691134693,0.00026312439112055884,0.00013547529034403972,105.16909928872178,106.6323590229437
526.6,190.0,527.0255000000001,189.9997370063935,199.85752791968537,0.0002629936064908324,199.85779091329186,0.0002629936064908324,7.634376109590533e-05,97.47025379638559,102.3871977795387
526.5,268.0,526.9255,267.9997373946614,188.96712290262064,0.0002626053385904011,188.96738550795922,0.0002626053385904011,4.25912632197303e-05,90.58158543832252,98.38549487303489
526.4,205.0,526.8255,204.99973794232372,179.00334791692964,0.0002620576762842955,179.00360997460592,0.0002620576762842955,2.3523449006599772e-05,84.39395643488305,94.60936795859759
526.3,172.0,526.7255,171.9997383612444,169.8584245520573,0.00026163875561354224,169.8586861908129,0.00026163875561354224,1.2862191860382375e-05,78.81590059755034,91.0425110923151
526.2,29.0,526.6255000000001,28.999738712728963,161.44035857338145,0.0002612872710374974,161.44061986065248,0.0002612872710374974,6.962456208946216e-06,73.77031678383067,87.67003482709458
526.1,238.0,526.5255000000001,237.99973877199045,153.6701864709977,0.0002612280095385222,153.67044769900724,0.0002612280095385222,3.731156605218981e-06,69.19185833025765,84.47832440958346
526.0,98.0,526.4255,97.99973925834723,146.47977267392704,0.0002607416527730606,146.4800334155798,0.0002607416527730606,1.9795113071502635e-06,65.02485684680492,81.45491384761081
525.9,148.0,526.3255,147.99973945861146,139.81003450531372,0.0002605413885306042,139.81029504670227,0.0002605413885306042,1.0396951159521728e-06,61.221659555667785,78.58837390995083
525.8,181.0,526.2255,180.99973976105161,133.6095020017371,0.0002602389483870746,133.60976224068548,0.0002602389483870746,5.406142995182916e-07,57.74128908811583,75.86821237300698
525.7,20.0,526.1255000000001,19.99974013092785,127.8331418376776,0.0002598690721488365,127.83340170674975,0.0002598690721488365,2.782931789351126e-07,54.54835651214221,73.28478504724222
525.6,169.0,526.0255000000001,168.9997401717977,122.44139101963718,0.0002598282023120545,122.4416508478395,0.0002598282023120545,1.4182444823904408e-07,51.612174572948874,70.82921630486386
525.5,251.0,525.9255,250.9997405171517,117.39935831110056,0.00025948284829007404,117.39961779394885,0.00025948284829007404,7.155387393429487e-08,48.90603024606857,68.49332799347812
525.4,336.0,525.8255,335.99974103007423,112.67616062924293,0.0002589699257903334,112.67641959916872,0.0002589699257903334,3.573951941303536e-08,46.406584832004796,66.26957576149861
525.3,355.0,525.7255,354.9997417166957,108.24436871112313,0.0002582833042587681,108.24462699442739,0.0002582833042587681,1.7672491157537466e-08,44.093376750002854,64.15099194344779
525.2,319.0,525.6255000000001,318.9997424421441,104.07954175186075,0.0002575578558847949,104.07979930971663,0.0002575578558847949,8.651279551613007e-09,41.94840748401463,62.131134259194845
525.1,129.0,525.5255000000001,128.99974309402583,100.15983488581713,0.0002569059741595945,100.16009179179129,0.0002569059741595945,4.192725466866565e-09,39.955795208508285,60.20403967311612
525.0,193.0,525.4255,192.99974335763915,96.46566661815214,0.00025664236085847273,96.465923260513,0.00025664236085847273,2.01162032516404e-09,38.10148377707645,58.364182839064064
