#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C_1,C_2,C_3,C_4,C_5,C_6,C_7
468.9,484.0,469.3017,484.0,149.6312241614086,0.0,149.6312241614086,26.472679215647478,18.993634690458347,14.184451320684506,29.658385834679798,32.245131893966246,22.893034957258728,5.183906248713493
468.79999999999995,377.0,469.20169999999996,377.0,152.91678363000548,0.0,152.91678363000548,26.843945777450575,19.275192443627322,14.41012224464518,30.374226227255193,33.104987455838874,23.62447387052382,5.283835610664517
468.70000000000005,432.0,469.10170000000005,432.0,156.32020496990884,0.0,156.32020496990884,27.223074161638483,19.563054363316933,14.64121904423054,31.116191123397066,33.99938745126561,24.390598843681936,5.386679982378267
468.6,335.0,469.0017,335.0,159.8474276456146,0.0,159.8474276456146,27.610287815213255,19.857409969404216,14.877916970133088,31.885553009099805,34.93016648129423,25.19353971081032,5.492553689659688
468.5,380.0,468.9017,380.0,163.5047721385094,0.0,163.5047721385094,28.005818176670637,20.15845595373906,15.120398401763815,32.68366080834434,35.89927765547805,26.03558444382437,5.6015766986891204
468.4,361.0,468.8017,361.0,167.29896953365008,0.0,167.29896953365008,28.409905021282206,20.46639650814211,15.368853197752923,33.51194521399104,36.90880142211168,26.919193220302024,5.713874950068128
468.29999999999995,273.0,468.70169999999996,273.0,171.23719389676225,0.0,171.23719389676225,28.82279682389766,20.7814436700261,15.623479066677689,34.3719244336143,37.96095514931984,27.84701403757809,5.82958071564857
468.20000000000005,454.0,468.60170000000005,454.0,175.3270977700082,0.0,175.3270977700082,29.24475114029225,21.10381768673249,15.884481959356181,35.265210386426425,39.058103533001955,28.821900084338512,5.948832979860389
468.1,304.0,468.5017,304.0,179.57685116279737,0.0,179.57685116279737,29.67603500815306,21.43374739975153,16.152076484144665,36.19351539118606,40.20276991723895,29.84692911493273,6.071777847390399
468.0,239.0,468.4017,239.0,183.99518446959905,0.0,183.99518446959905,30.116925368860016,21.771470650069585,16.426486346776997,37.15865938920633,41.39764862381155,30.925425111664865,6.198568979209711
467.9,104.0,468.3017,104.0,188.5914358122424,0.0,188.5914358122424,30.567709511312962,22.117234705988633,16.70794481641018,38.16257775142117,42.645618400301345,32.06098256769547,6.329368059112633
467.79999999999995,76.0,468.20169999999996,76.0,193.37560338080021,0.0,193.37560338080021,31.028685539123384,22.471296714846318,16.996695219654146,39.20732972390228,43.94975711098207,33.25749377919279,6.464345293099234
467.70000000000005,395.0,468.10170000000005,395.0,198.35840343763934,0.0,198.35840343763934,31.50016286258861,22.833924180176183,17.292991464504237,40.29510757247475,45.31335781185672,34.5191796019137,6.60367994412513
467.6,367.0,468.0017,367.0,203.55133475593684,0.0,203.55133475593684,31.982462716964665,23.205395465959484,17.597098596240386,41.42824649420633,46.73994637106905,35.85062420654922,6.747560904947705
467.5,286.0,467.9017,286.0,208.96675039014974,0.0,208.96675039014974,32.47591870864732,23.586000329733576,17.90929338750733,42.60923537168483,48.233300818985256,37.256814461573676,6.8961873120177675
467.4,361.0,467.8017,361.0,214.61793782601976,0.0,214.61793782601976,32.98087739100239,23.976040486467237,18.229864964971473,43.84072845541108,49.79747263918486,38.743184685368064,7.04976920361467
467.29999999999995,391.0,467.70169999999996,391.0,220.51920873592036,0.0,220.51920873592036,33.49769887168984,24.375830205240774,18.55911547512172,45.12555807037101,51.43681024290536,40.31566764490911,7.208528225682533
467.20000000000005,280.0,467.60170000000005,280.0,226.68599977846284,0.0,226.68599977846284,34.02675745346684,24.785696940931622,18.897360791986554,46.466748455297896,53.155984906140425,41.980752841520925,7.372698389118602
467.1,455.0,467.5017,455.0,233.13498613637202,0.0,233.13498613637202,34.56844231059827,25.205982003272652,19.2449312697539,47.86753085748027,54.96001949144891,43.74555332123549,7.542526882582549
467.0,450.0,467.4017,450.0,239.88420979297032,0.0,239.88420979297032,35.12315820314247,25.637041265822923,19.602172543504444,49.33136002253004,56.854320326720845,45.61788248600921,7.718274945240386
466.9,340.0,467.3017,340.0,246.95322491732844,0.0,246.95322491732844,35.691326231567636,26.079245917603345,19.969446381532457,50.86193223779923,58.84471267219229,47.60634267238677,7.90021880424673
466.79999999999995,296.0,467.20169999999996,296.0,254.36326317490057,0.0,254.36326317490057,36.27338463431047,26.532983260347166,20.347131592985452,52.463205110384585,60.93748027632221,49.72042761836516,8.08865068218551
466.70000000000005,158.0,467.10170000000005,158.0,262.1374223234083,0.0,262.1374223234083,36.86978963109453,26.998657554557173,20.735624994853755,54.13941928661514,63.13940960298115,51.9706413731462,8.283879880160395
466.6,119.0,467.0017,119.0,270.30088211544376,0.0,270.30088211544376,37.48101631503535,27.4766909178143,21.135342442657837,55.89512235010444,65.45783940904357,54.368636738043534,8.486233942744771
466.5,273.0,466.9017,273.0,278.88115233890204,0.0,278.88115233890204,38.107559596771495,27.967524279047723,21.5467199295133,57.735195170606985,67.90071646585054,56.9273769855392,8.696059911572792
466.4,274.0,466.8017,274.0,287.9083588219021,0.0,287.9083588219021,38.749935204130765,28.471618392794408,21.970214758638996,59.66488101709751,70.4766583539086,59.661325420328644,8.913725675003128
466.29999999999995,231.0,466.70169999999996,231.0,297.41557445686925,0.0,297.41557445686925,39.4086807410827,28.989454917785118,22.40630679475674,61.689817796525475,73.19502442170622,62.58666836301535,9.13962142199769
466.20000000000005,61.0,466.60170000000005,61.0,307.4392038213163,0.0,307.4392038213163,40.084356810030876,29.52153756456145,22.855499800272252,63.81607383611399,76.06599619237785,65.7215784087925,9.374161209167402
466.1,193.0,466.5017,193.0,318.0194318690269,0.0,318.0194318690269,40.77754820181348,30.068393317218305,23.318322862594012,66.05018769327576,79.10066873262471,69.08652641065693,9.61778465084371
466.0,276.0,466.4017,276.0,329.2007495372103,0.0,329.2007495372103,41.48886515810503,30.630573734780867,23.79533191944183,68.39921255505419,82.31115477502094,72.70465265175656,9.87095874305089
465.9,155.0,466.3017,155.0,341.0325720970454,0.0,341.0325720970454,42.21894471131093,31.208656338211767,24.28711138956189,70.87076588089865,85.7107037181072,76.60221022553489,10.134179833420065
465.79999999999995,284.0,466.20169999999996,284.0,353.56996983967707,0.0,353.56996983967707,42.96845210742266,31.803246089533467,24.79427591683914,73.47308505096876,89.31383803085788,80.80909689366739,10.407975750387752
465.70000000000005,190.0,466.10170000000005,190.0,366.8745354669411,0.0,366.8745354669411,43.73808231775582,32.41497697012145,25.317472236450236,76.21508991064694,93.13651007559989,85.35949584984812,10.69290810651864
465.6,0.0,466.0017,0.0,381.0154186451288,0.0,381.0154186451288,44.528561645974,33.04451366583767,25.85738117239663,79.10645325438556,97.19628295612064,90.29265115792106,10.989574792493281
465.5,240.8600975404479,465.9017,240.8600975404479,396.07056597574814,0.0,396.07056597574814,45.340649437304606,33.69255336733182,26.414719776500846,82.15768047334194,101.51253972082633,95.65381052020435,11.29861268023827
465.4,185.38218418695942,465.8017,185.38218418695942,412.12821466060365,0.0,412.12821466060365,46.17513989745511,34.35982769460107,26.990243619791162,85.380199807773,106.10672613684285,101.49537694822622,11.620700555914237
465.29999999999995,209.79333320670594,465.70169999999996,209.79333320670594,429.2887010708947,0.0,429.2887010708947,47.03286402932944,35.04710475568661,27.584749248071425,88.7864649039685,111.00263334017514,107.87832248764221,11.956562306021398
465.20000000000005,354.80949740688084,465.60170000000005,354.80949740688084,447.66666216639874,0.0,447.66666216639874,47.914691696342615,35.75519135029249,28.19907681445833,92.39007168624586,116.2267280121394,114.87393222409179,12.306970382828249
465.1,286.09814168468984,465.5017,286.09814168468984,467.39372940575424,0.0,467.39372940575424,48.821533821877544,36.48493533009696,28.834112902729768,96.20589192848543,121.80853939983437,122.56596644401236,12.672749578717822
465.0,160.69360930247603,465.4017,160.69360930247603,488.6218429099876,0.0,488.6218429099876,49.75434473522306,37.237228128594595,29.49079355647478,100.25022636116466,127.78111457448615,131.05335441109494,13.05478114294939
464.9,246.14641159226994,465.3017,246.14641159226994,511.5273499929194,0.0,511.5273499929194,50.71412467526116,38.01300747453307,30.170107530330576,104.54098069710444,134.1815559179551,140.45356641886306,13.454007278872062
464.79999999999995,196.727890224387,465.20169999999996,196.727890224387,536.3160988279935,0.0,536.3160988279935,51.70192246411658,38.8132603043007,30.87309978096195,109.09786862421969,141.05165808842867,150.9068535011114,13.87143606485458
464.70000000000005,496.2023040510012,465.10170000000005,496.2023040510012,563.2297970651687,0.0,563.2297970651687,52.718838364076895,39.63902589009959,31.6008752169865,113.94264662541448,148.43866583066537,162.5815982896394,14.308146848286446
464.6,502.7695751133888,465.0017,502.7695751133888,592.5539779796602,0.0,592.5539779796602,53.766027132275624,40.49139920235561,32.3546027287416,119.09938648012671,156.39617921046238,175.6810870566212,14.765296169077118
464.5,487.3050746817462,464.9017,487.3050746817462,624.6280020213312,0.0,624.6280020213312,54.84470128890579,41.3715345265894,33.13551952064203,124.5947925246831,164.98523949123253,190.4520903919769,15.244124277301486
464.4,520.9053360078105,464.8017,520.9053360078105,659.8576116639065,0.0,659.8576116639065,55.956134616203144,42.280649356991866,33.94493577097956,130.4585722585273,174.27563736011194,207.19571998183594,15.745962319256744
464.29999999999995,750.4452557695731,464.70169999999996,750.4452557695731,698.7306291990368,0.0,698.7306291990368,57.10166590697349,43.220028591119174,34.78423964629166,136.7238707549198,184.34749611409478,226.2810879082474,16.272240277390534
464.20000000000005,633.3868405072681,464.60170000000005,633.3868405072681,741.8363842372149,0.0,741.8363842372149,58.28270298319853,44.191029052591674,35.654902700012,143.42778166523564,195.29319647874405,248.16227559474459,16.824495762688443
464.1,587.7474407145746,464.5017,587.7474407145746,789.8892540478155,0.0,789.8892540478155,59.500727007174284,45.195084371408065,36.55848568799023,150.61195052014946,207.21972793595472,273.3988947516528,17.40438377348597
464.0,616.0461182005165,464.4017,616.0461182005165,843.7560295065566,0.0,843.7560295065566,60.75729710972652,46.233710254500274,37.49664483667015,158.3232896910888,220.25157507892845,302.6798249829305,18.01368755271193
463.9,780.0314307433619,464.3017,780.0314307433619,904.4851518654966,0.0,904.4851518654966,62.05405536243865,47.30851018257779,38.47113860337541,166.6148289936088,234.5342782908625,336.8480097358001,18.654330696833327
463.79999999999995,933.1490997752298,464.20169999999996,933.1490997752298,973.3322163999362,0.0,973.3322163999362,63.39273212337298,48.42118157305147,39.48383497220416,175.5467317668508,250.23884815653457,376.9204971131314,19.328390694790926
463.70000000000005,977.9736089279922,464.10170000000005,977.9736089279922,1051.7688806561032,0.0,1051.7688806561032,64.77515178866686,49.57352245307124,40.53671933367964,185.1875137146431,267.56726525597514,424.09059400525797,20.038114104809253
463.6,1119.4634358469011,464.0017,1119.4634358469011,1141.4493065731,0.0,1141.4493065731,66.20323898557513,50.767438691439295,41.63190300155037,195.61551132256858,286.75936477183393,479.6859161881377,20.785933611995063
463.5,1078.311563824911,463.9017,1078.311563824911,1244.088196529209,0.0,1244.088196529209,67.6790252460373,52.00495184342735,42.77163242607522,206.9206589035691,308.10149256475626,545.035948294147,21.574487251196516
463.4,1231.5599821147207,463.8017,1231.5599821147207,1361.1810681725703,0.0,1361.1810681725703,69.20465620383861,53.288207668508704,43.95829916997384,219.20664910880166,331.93742984136145,621.1791860509923,22.40664012909374
463.29999999999995,1493.2902654541685,463.70169999999996,1493.2902654541685,1493.4875803822881,0.0,1493.4875803822881,70.78239936275916,54.61948538763655,45.1944507209538,232.5935721730184,358.6822194072845,708.3299442921519,23.28550903848405
463.20000000000005,1616.3947716686962,463.60170000000005,1616.3947716686962,1640.2406924630704,0.0,1640.2406924630704,72.41465248801352,56.001207754218306,46.48280222365618,247.2211557008294,388.83968455026786,805.0666993177307,24.21449042835451
463.1,1675.148683823376,463.5017,1675.148683823376,1798.189150190283,0.0,1798.189150190283,74.10395267872927,57.43595202137146,47.82624922408481,263.252761346877,423.02459496289435,907.3483476782585,25.197292278067632
463.0,1622.92591832552,463.4017,1622.92591832552,1960.8414416355633,0.0,1960.8414416355633,75.85298618525124,58.926461897515274,49.227881531313834,280.88033976752837,461.9905544793148,1007.7252472486886,26.237970525951177
462.9,1802.1566911077043,463.3017,1802.1566911077043,2118.5429769754614,0.0,2118.5429769754614,77.66459904191731,60.47566059312391,50.690998314872154,300.3306038587593,506.6646460059598,1095.3754983350564,27.340970825772818
462.79999999999995,1968.621924422303,463.20169999999996,1968.621924422303,2260.0109077860075,0.0,2260.0109077860075,79.54180859349162,62.0866650735111,52.21912457179841,321.8727563765612,558.1894101179913,1157.5899664988976,28.511176553756435
462.70000000000005,2027.893249990011,463.10170000000005,2027.893249990011,2375.4062952793242,0.0,2375.4062952793242,81.48781600199834,63.76280164621889,53.81602911548732,345.8282059400182,617.9713093401178,1182.7861690652423,29.75396417024101
462.5999999999999,2379.632269835043,463.0016999999999,2379.632269835043,2460.041886957345,0.0,2460.041886957345,83.50601983026453,65.5076230270548,55.48574425941929,372.58282941378906,687.7313532106311,1164.1530499547075,31.075267261479
462.5,2410.738407693523,462.9017,2410.738407693523,2517.052215972204,0.0,2517.052215972204,85.6000308091559,67.32492704627177,57.23258739314682,402.6024911714236,769.5460149392593,1102.2645137547297,32.4816508582172
462.4000000000001,2465.1499241698693,462.8017000000001,2465.1499241698693,2557.5546229520014,0.0,2557.5546229520014,87.77368790770382,69.21877717634024,59.06118467630741,436.4527071482395,865.851629427339,1005.2162386547951,33.98039796127633
462.29999999999995,2539.019525128542,462.70169999999996,2539.019525128542,2598.076223317975,0.0,2598.076223317975,90.03107583872996,71.19352508507593,60.97649710920707,474.82352495837404,979.3587455508498,886.113244159775,35.57961061596292
462.20000000000005,2772.9883995562886,462.60170000000005,2772.9883995562886,2656.4282033283694,0.0,2656.4282033283694,92.37654414803107,73.25383544349414,62.9838492770258,518.5608264563472,1112.781727767135,759.1830918486318,37.2883283877044
462.0999999999999,2923.3296232147313,462.5016999999999,2923.3296232147313,2747.7067967961116,0.0,2747.7067967961116,94.81472805249024,75.40471324669123,65.08896110956337,568.70521490468,1268.2408381875334,636.3356735682677,39.11666772688567
462.0,3137.9741901140496,462.4017,3137.9741901140496,2881.4613025939584,0.0,2881.4613025939584,97.35057121181363,77.65153393869065,67.29798305075506,626.5391338058711,1446.173636263035,525.3724578182963,41.07598650549646
461.9000000000001,3176.522895608363,462.3017000000001,3176.522895608363,3060.042966378897,0.0,3060.042966378897,99.98935064095227,80.00007666966918,69.61753509394254,693.641265585804,1643.6778444402532,429.9378149416161,43.17907900665934
461.79999999999995,3405.025224969424,462.20169999999996,3405.025224969424,3277.6722822748375,0.0,3277.6722822748375,102.73670399494077,82.45656105594301,72.05475021084911,771.9433556445418,1852.5028765098966,350.5376269513166,45.4404079073492
461.70000000000005,3472.5847742497645,462.10170000000005,3472.5847742497645,3520.1642845929628,0.0,3520.1642845929628,105.59865948633738,85.02768786115365,74.61732278733183,863.7761392174773,2057.4390464659596,285.82904738374566,47.876381390957874
461.5999999999999,3833.6750072191535,462.0016999999999,3833.6750072191535,3766.0653828748295,0.0,3766.0653828748295,108.5816687274982,87.72068407142801,77.31356277916534,971.8742779288491,2236.3916424341623,233.67786137518294,50.505685558543675
461.5,3868.177880390176,461.9017,3868.177880390176,3990.258607339879,0.0,3990.258607339879,111.69264282599667,90.54335289864581,80.15245641923865,1099.2802245978157,2363.4128482685287,191.8273974234965,53.349684906156725
461.4000000000001,3928.0176456875633,461.8017000000001,3928.0176456875633,4170.148597878013,0.0,4170.148597878013,114.93899210303422,93.50412931603816,83.14373444797849,1249.0407148405716,2414.8550951748657,158.2330250218258,56.43290697369881
461.29999999999995,3992.3006462314115,461.70169999999996,3992.3006462314115,4292.551032922892,0.0,4292.551032922892,118.32866985103712,96.61214180903778,86.29794900478794,1423.5356347001907,2376.8124769909095,131.1805289917985,59.78363157512972
461.20000000000005,4199.553284904723,461.60170000000005,4199.553284904723,4357.81285943556,0.0,4357.81285943556,121.87022059985871,99.8772811139951,89.62656051637302,1623.2561223359405,2250.4567155826676,109.29134869408567,63.43461059263921
461.0999999999999,4335.029789611741,461.5016999999999,4335.029789611741,4378.190830646445,0.0,4378.190830646445,125.57283342116368,103.31027681872412,93.14203615393826,1844.9445192700632,2052.316487253155,91.48072617462152,67.42395155477874
461.0,4409.2551275203405,461.4017,4409.2551275203405,4370.414767760173,0.0,4370.414767760173,129.44640086850205,106.92278281333363,96.85796171342017,2079.3399634293423,1809.1478734930195,76.90357780249565,71.79620764005993
460.9000000000001,4277.274223623524,461.3017000000001,4277.274223623524,4345.894551294037,0.0,4345.894551294037,133.50158422839755,110.72747271022321,100.78916911226821,2309.370358277993,1549.9988125244365,64.9034254132136,76.60372902750485
460.79999999999995,4374.168025701589,461.20169999999996,4374.168025701589,4303.738682469839,0.0,4303.738682469839,137.74988584505857,114.7381464991855,104.95188210380716,2510.2355170178375,1299.1853335353505,54.96957096166199,81.9083465069375
460.70000000000005,4197.777951162798,461.10170000000005,4197.777951162798,4230.469851038926,0.0,4230.469851038926,142.20372938103407,118.9698498713422,109.36388330308871,2652.8103398931885,1072.6354347124734,46.70313486601361,87.78347901178591
460.5999999999999,3934.818986496157,461.0016999999999,3934.818986496157,4106.809258440262,0.0,4106.809258440262,146.87654898883451,123.43900783645981,114.0447062150285,2710.5516374411905,877.7897055054956,39.790869015054255,94.31678343819853
460.5,3606.749493230338,460.9017,3606.749493230338,3918.0927822898343,0.0,3918.0927822898343,151.7828884957823,128.1635744757838,119.01585668096693,2667.8507394796457,715.6809883590211,33.985235867605354,101.613498931029
460.4000000000001,3406.7944547582556,460.8017000000001,3406.7944547582556,3662.883277680615,0.0,3662.883277680615,156.9385118494021,133.16320092306012,124.30106904590671,2526.0228440214682,583.5676384085477,29.08933402184639,109.80067941038334
460.29999999999995,3318.811205233029,460.70169999999996,3318.811205233029,3355.4374530601613,0.0,3355.4374530601613,162.36052623371026,138.45942395411743,129.9266034328721,2303.6205469169513,477.092300307721,24.94549571979801,119.03255649499114
460.20000000000005,2983.315737585892,460.60170000000005,2983.315737585892,3021.312741672437,0.0,3021.312741672437,168.06751945241254,144.07587790007665,135.92159184510885,2030.6761845331444,391.6476030730164,21.42663988003693,129.4973249886411
460.0999999999999,2629.358273209593,460.5016999999999,2629.358273209593,2689.145733372842,0.0,2689.145733372842,174.07971338508366,150.03853298988844,142.3184424638554,1739.7945854861196,323.0590927527893,18.429686352443674,141.42567994266193
460.0,2297.9534194507924,460.4017,2297.9534194507924,2383.016513332289,0.0,2383.016513332289,180.41913556023982,156.37596368724326,149.15331355082162,1458.2692519275868,267.82691335828423,15.870513001390659,155.1014222467224
459.9000000000001,2065.5351859051552,460.3017000000001,2065.5351859051552,2118.3655662078672,0.0,2118.3655662078672,187.1098111608171,163.11965113338078,156.4666709075298,1203.9785491671964,223.13650358378177,13.68007103538827,170.874309219773
459.79999999999995,1745.142897810787,460.20169999999996,1745.142897810787,1901.8098214046427,0.0,1901.8098214046427,194.17797808558993,170.30432446004798,164.30394602199047,985.2741592409756,186.77314927320353,11.801373708492088,189.17489061434324
459.70000000000005,1729.5508289177014,460.10170000000005,1729.5508289177014,1733.381010192286,0.0,1733.381010192286,201.65232804360352,177.9683465263364,172.71631602664235,803.3153950969526,157.01147134677765,10.187147067112152,210.53000608486153
459.5999999999999,1703.8111667884295,460.0016999999999,1703.8111667884295,1609.389415910979,0.0,1609.389415910979,209.56427706437609,186.15415059397517,181.76163162940213,655.0249002542658,132.51116021860648,8.797985454630467,235.57531069572306
459.5,1664.8404275373432,459.9017,1664.8404275373432,1524.7613522721042,0.0,1524.7613522721042,217.94826927450214,194.90873563406623,191.50552556383724,535.511765651583,112.22954071340375,7.600894181407929,265.0566212533038
459.4000000000001,1695.8412280900193,459.8017000000001,1695.8412280900193,1474.4776047064431,0.0,1474.4776047064431,226.84211833673734,204.28422941642873,202.02274223415606,439.60445242894446,95.3522336847866,6.568130987826219,299.8036976175637
459.29999999999995,1602.6198425122639,459.70169999999996,1602.6198425122639,1454.205448666203,0.0,1454.205448666203,236.28739158421658,214.33853034428668,213.39873962463363,362.61734900827344,81.23969090574312,5.67627951518217,340.6474676838675
459.20000000000005,1580.9883238226648,459.60170000000005,1580.9883238226648,1460.3485759318735,0.0,1460.3485759318735,246.32984263535587,225.13604126466828,225.7316278948026,300.62204560626986,69.38652322970042,4.905504019234628,388.2369912818414
459.0999999999999,1477.9114787431372,459.5016999999999,1477.9114787431372,1489.698162883652,0.0,1489.698162883652,257.01989917037974,236.74851133404886,239.13452630052672,250.45934075722906,59.390723627920714,4.238946510919369,442.7062151826276
459.0,1564.7767430391323,459.4017,1564.7767430391323,1538.8103030639884,0.0,1538.8103030639884,268.4132136242577,249.25600561314008,253.73844237056554,209.64333081688238,50.93038709459202,3.6622364709326534,503.16668707361805
458.9000000000001,1617.1391814426897,459.3017000000001,1617.1391814426897,1603.2543482532967,0.0,1603.2543482532967,280.57128585307026,262.7480266189619,269.69580621908665,176.23736579741973,43.74605642174582,3.1630900441376206,567.0927172988747
458.79999999999995,1690.952185082875,459.20169999999996,1690.952185082875,1676.995369974573,0.0,1676.995369974573,293.56216841748426,277.3248178446838,287.18483056025025,148.7370165719194,37.62727630290904,2.7309807468614626,629.8282795304646
458.70000000000005,1863.6454484075657,459.10170000000005,1863.6454484075657,1752.3158547396956,0.0,1752.3158547396956,307.4612670807918,293.09888662676445,306.4149161100309,125.97193345383232,32.402297377842,2.356867631051826,684.6096864593826
458.5999999999999,1920.1571896051373,459.0016999999999,1920.1571896051373,1820.6672920598335,0.0,1820.6672920598335,322.35225153772143,310.19679315134204,327.6333860277627,107.0280174012616,27.93014503057734,2.0329698493415744,723.4937290618269
458.5,1896.7872783681596,458.9017,1896.7872783681596,1874.4990889219528,0.0,1874.4990889219528,338.32809440272536,328.7612644461837,351.1339160471577,91.18740815951578,24.094471321506695,1.7525788790855774,739.2413556657777
458.4000000000001,1995.687080020385,458.8017000000001,1995.687080020385,1909.5002501777808,0.0,1909.5002501777808,355.49226026313545,348.9537076904213,377.26713375274716,77.8828321966094,20.79875859535571,1.5099014577757386,727.595656221736
458.29999999999995,2163.539438276708,458.70169999999996,2163.539438276708,1926.2121437397698,0.0,1926.2121437397698,373.96007135110943,370.95721711689987,406.45399572413356,66.66305713338627,17.96255363653868,1.2999276810246112,688.9153210966774
458.20000000000005,1979.3333984778656,458.60170000000005,1979.3333984778656,1930.1069168644979,0.0,1930.1069168644979,393.8602823904337,394.98019455158277,439.2027176415531,57.16676102454704,15.51849228704248,1.1183198101308016,628.2601491592079
458.0999999999999,1989.5058949164395,458.5016999999999,1989.5058949164395,1930.0226140853683,0.0,1930.0226140853683,415.33690478146667,421.2607370331956,476.13022597998696,49.10271639174286,13.409934100141857,0.9613181990196396,553.8207775998147
458.0,2093.0845903125737,458.4017,2093.0845903125737,1935.7514807009482,0.0,1935.7514807009482,438.55132995783026,450.0719883824584,517.9892999545898,42.23469789102396,11.589070676831227,0.8256614328646128,474.48943240535004
457.9000000000001,2328.8751537938588,458.3017000000001,2328.8751537938588,1955.9198860565261,0.0,1955.9198860565261,463.68481408267763,481.7287082424818,565.7027197705606,36.36992562819308,10.015404039271534,0.7085183130486802,397.7097959802928
457.79999999999995,2417.825347824637,458.20169999999996,2417.825347824637,1996.9123716964937,0.0,1996.9123716964937,490.94140201523055,516.5953862192969,620.4056889869236,31.350162789426182,8.654515793127764,0.6074297560906183,328.35778613639803
457.70000000000005,2630.8538905396563,458.10170000000005,2630.8538905396563,2062.898225738199,0.0,2062.898225738199,520.5513886892935,555.0963259332785,683.4972368791321,27.04481474863224,7.477066128154792,0.5202590212289094,268.71113433847916
457.5999999999999,2715.9470085429966,458.0016999999999,2715.9470085429966,2156.5379425446513,0.0,2156.5379425446513,552.7754420244308,597.7282513885735,756.6995624574198,23.345545362128124,6.457975506779353,0.44514896077272104,219.086016844547
457.5,2972.2592654863747,457.9017,2972.2592654863747,2279.8671670316758,0.0,2279.8671670316758,587.9095449806647,645.0761555251273,842.1200243395002,20.162050000198168,5.575752358175948,0.3804852131893353,178.6431546148203
457.4000000000001,3050.767145865837,457.8017000000001,3050.767145865837,2435.029712078924,0.0,2435.029712078924,626.2909576841744,697.833329897877,942.3012427827025,17.41871583239606,4.811938080064546,0.3248644421698923,146.0486633595396
457.29999999999995,3376.7193298516795,457.70169999999996,3376.7193298516795,2624.7305444474387,0.0,2624.7305444474387,668.3054567401083,756.8267988072906,1060.22648501329,15.051966847099255,4.1506467757394,0.2770668742392665,119.89212338967226
457.20000000000005,3525.3662800240472,457.60170000000005,3525.3662800240472,2852.378712773469,0.0,2852.378712773469,714.3961819886775,823.0497447324867,1199.2147904703443,13.00814055562796,3.578181878133359,0.23603250956911123,98.89564063863024
457.0999999999999,4005.2577045480975,457.5016999999999,4005.2577045480975,3121.8805171053655,0.0,3121.8805171053655,765.074516451984,897.7029632967058,1362.5898707355677,11.241780044077492,3.082715476291351,0.20084048087328332,81.98783061986585
457.0,4246.72505974611,457.4017,4246.72505974611,3436.9754866325084,0.0,3436.9754866325084,820.9335502365744,982.2479157805448,1552.9479651274803,9.714252420858507,2.654019015425473,0.17069111782821086,68.30709293379688
456.9000000000001,4445.765442719467,457.3017000000001,4445.765442719467,3799.9604072840707,0.0,3799.9604072840707,882.6648431866981,1078.4744976404786,1770.8248607301166,8.392625245888732,2.28323627901725,0.14489034271554857,57.17545385915567
