#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
470.0,366.0,470.6318,366.0,142.9913873259246,0.0,142.9913873259246,11.657500894853062,9.590527267626042,12.2061188907818,27.980149073077932,55.954021483818494,12.32938200274535,9.183484928119267,4.090202784902626
469.9,458.0,470.5318,458.0,145.73068141499022,0.0,145.73068141499022,11.866244939124648,9.73407847924721,12.374813624901417,28.338540705226187,57.14265740221226,12.613580061088918,9.428051308903425,4.232714894286139
469.79999999999995,322.0,470.43179999999995,322.0,148.55478604465978,0.0,148.55478604465978,12.080639917519376,9.880873684880308,12.547027419581111,28.703857652293472,58.36944393462544,12.907685189126067,9.682478333025756,4.382779913608258
469.70000000000005,415.0,470.33180000000004,415.0,151.46746812488533,0.0,151.46746812488533,12.300891415049914,10.03101126812149,12.722858769956138,29.076279368592402,59.63602553917167,13.212161637569768,9.947301012742736,4.540939113681186
469.6,354.0,470.2318,354.0,154.47271950851157,0.0,154.47271950851157,12.527214440364142,10.184593366778936,12.902409638936764,29.45599115476865,60.944135914301064,13.52750107270183,10.22309097988648,4.707782940773702
469.5,329.0,470.1318,329.0,157.5747743479345,0.0,157.5747743479345,12.759833948249428,10.341726045913829,13.085785604648628,29.843184387683255,62.29560385146327,13.854224534868687,10.510459521004698,4.883956454102704
469.4,363.0,470.0318,363.0,160.77812813620713,0.0,160.77812813620713,12.998985396211124,10.502519480249928,13.273096015235462,30.23805676090666,63.69235953872203,14.192884561514928,10.810060908618938,5.070165474748071
469.29999999999995,299.0,469.93179999999995,299.0,164.0875586337585,0.0,164.0875586337585,13.244915337681089,10.667088146532603,13.46445415144387,30.64081253638065,65.13644135527572,14.544067490671077,11.122596061901938,5.267183553871562
469.20000000000005,316.0,469.83180000000004,316.0,167.50814891094714,0.0,167.50814891094714,13.497882054635301,10.835551026462557,13.659977397441153,31.051662807846984,66.63000320087708,14.9083959625656,11.448816574330976,5.475859886787467
469.1,313.0,469.7318,313.0,171.04531277060408,0.0,171.04531277060408,13.758156232638672,11.008031820874125,13.85978742034697,31.470825776677067,68.17532240860876,15.286531638992845,11.78952915073177,5.697128321733885
469.0,213.0,469.6318,213.0,174.70482285448102,0.0,174.70482285448102,14.026021681591466,11.184659175872008,14.064010358986643,31.898527040767203,69.7748082944007,15.679178162265037,12.145600501681178,5.93201763891681
468.9,206.0,469.5318,206.0,178.49284178459433,0.0,178.49284178459433,14.301776105748916,11.365566921698814,14.272777022415733,32.33499989722014,71.43101140226668,16.087084378073065,12.517962749627783,6.1816633075432375
468.79999999999995,140.0,469.43179999999995,140.0,182.4159567458324,0.0,182.4159567458324,14.585731926891645,11.550894325155005,14.486223098794257,32.780485659562444,73.14663351034663,16.511047849364378,12.907619408403622,6.4473209673144085
468.70000000000005,217.0,469.33180000000004,217.0,186.48121798215212,0.0,186.48121798215212,14.878217164876675,11.740786356457088,14.704489375232413,33.235233990302454,74.92453846976001,16.951918691512656,13.315652006241423,6.730381927769412
468.6,211.0,469.2318,211.0,190.69618175720532,0.0,190.69618175720532,15.179576380181198,11.935393971485642,14.927721969272259,33.69950324968462,76.76776395597223,17.410603762624874,13.743227432137259,7.032391035847256
468.5,212.0,469.1318,212.0,195.06895842405424,0.0,195.06895842405424,15.490171683464578,12.134874410441117,15.156072572709926,34.173560861539094,78.67953422093721,17.888071246862598,14.191606096624346,7.355067331475328
468.4,223.0,469.0318,223.0,199.60826636161997,0.0,199.60826636161997,15.810383817649145,12.339391514009856,15.389698708520784,34.6576836972014,80.66327394397844,18.385355673253603,14.662151011045491,7.700327995961258
468.29999999999995,146.0,468.93179999999995,146.0,204.32349267145514,0.0,204.32349267145514,16.140613318519684,12.549116058218377,15.628764001693607,35.15215847851977,82.72262329008352,18.903563417654315,15.156337904480027,8.07031620228581
468.20000000000005,195.0,468.83180000000004,195.0,209.22476169345936,0.0,209.22476169345936,16.481281760412358,12.764226109248593,15.873438464841731,35.65728220104465,84.86145429641141,19.44387874144839,15.675766515021664,8.467433605030587
468.1,161.0,468.7318,161.0,214.3230125999614,0.0,214.3230125999614,16.832833094188075,12.984907399584838,16.12389879952033,36.173362578565445,87.08388872136553,20.0075704273043,16.222173212522733,8.894378366910157
468.0,107.0,468.6318,107.0,219.630087573081,0.0,219.630087573081,17.19573508536767,13.211353726965186,16.380328714239557,36.700718510224235,89.39431750573767,20.595999079986402,16.79744513373894,9.35418981682133
467.9,87.0,468.5318,87.0,225.15883237238302,0.0,225.15883237238302,17.570480861084064,13.443767377733833,16.642919260244025,37.23968057153704,91.79742201257179,21.210625169015582,17.40363603870307,9.85030108149363
467.79999999999995,117.0,468.43179999999995,117.0,230.92321147261998,0.0,230.92321147261998,17.957590575340813,13.682359576308635,16.911869186196608,37.79059153072121,94.29819723145464,21.85301790000207,18.042984129812236,10.386601342783782
467.70000000000005,0.0,468.33180000000004,0.0,236.9384404146826,0.0,236.9384404146826,18.357613203014463,13.927350962619903,17.18738531299305,38.35380689183164,96.901977154475,22.524865013004526,18.717932113517683,10.967509763226332
467.6,104.40320051027902,468.2318,104.40320051027902,243.22113859126753,0.0,243.22113859126753,18.771128474084044,14.178972099526032,17.469682930024096,38.92969546631072,99.61446255520009,23.227983619499653,19.43114982972332,11.598063616899571
467.5,78.10805083379,468.1318,78.10805083379,249.78950641483166,0.0,249.78950641483166,19.198748960724046,14.437464012368647,17.758986214293095,39.51863997465167,102.44175142899628,23.964332204750306,20.185559827360812,12.284023791686787
467.4,22.496581442249408,468.0318,22.496581442249408,256.6635317326324,0.0,256.6635317326324,19.641122331207924,14.70307876301732,18.055528673913116,40.121037680013984,105.39037238342166,24.736023939928167,20.98436632780109,13.032001633329118
467.29999999999995,63.829970741152465,467.93179999999995,63.829970741152465,263.86523151810485,0.0,263.86523151810485,20.098933785996287,14.976080060938019,18.359553617611255,40.737301055732665,108.46732130124836,25.54534146857492,21.831088092668736,13.849612135334603
467.20000000000005,59.30551449990617,467.83180000000004,59.30551449990617,271.4189363560627,0.0,271.4189363560627,20.572908693003765,15.25674391403659,18.67131465199743,41.36785848881068,111.68010163667654,26.394753355433412,22.72959580175962,14.745659814344679
467.1,59.76536091633352,467.7318,59.76536091633352,279.3516271520941,0.0,279.3516271520941,21.063815440839143,15.545359322260664,18.991076208490146,42.01315502163001,115.03676874769997,27.28693241284305,23.684154653026354,15.730365345304776
467.0,104.39935774669539,467.6318,104.39935774669539,287.6933359702808,0.0,287.6933359702808,21.572468530816387,15.842229017190062,19.319114101929916,42.67365313425879,118.54597871477745,28.22477615142086,24.69947302361145,16.815643296275965
466.9,89.14682448040821,467.5318,89.14682448040821,296.4776261228956,0.0,296.4776261228956,22.099731930808996,16.14767025113467,19.655716123082428,43.34983356992653,122.21704214870745,29.211429638496462,25.78075818321734,18.015444277521652
466.79999999999995,100.88070232325208,467.43179999999995,100.88070232325208,305.74217085000384,0.0,305.74217085000384,22.646522716532026,16.462015639551577,20.001182667392946,44.04219620639637,126.05998354892209,30.2503110905512,26.93378023408377,19.346178746573905
466.70000000000005,125.75596302826489,467.33180000000004,125.75596302826489,315.5294554775956,0.0,315.5294554775956,23.21381502868868,16.785614060933323,20.355827402548364,44.75126097617543,130.08560683825883,31.345140575967378,28.164945672428743,20.827244922594822
466.6,217.07998016842976,467.2318,217.07998016842976,325.88763529441763,0.0,325.88763529441763,23.80264437761554,17.118831618685686,20.719977977607346,45.47756883871628,134.30556777189307,32.499972262997794,29.48138223275839,22.48169021414356
466.5,171.58097144948624,467.1318,171.58097144948624,336.8715911753895,0.0,336.8715911753895,24.414112330646876,17.46205266990865,21.093976776673383,46.22168280797828,138.73245399700414,33.71923071662566,30.89103699942233,24.33704487713016
466.4,250.209909039565,467.0318,250.209909039565,348.5442380706623,0.0,348.5442380706623,25.049391621500423,17.815680926449474,21.478181720342064,46.98418903899328,143.37987362680335,35.007751828946304,32.40279016232424,26.4263791453032
466.29999999999995,198.9445234479599,466.93179999999995,198.9445234479599,360.97815904736945,0.0,360.97815904736945,25.709731725548696,18.180140634071606,21.872967118403928,47.76569797732218,148.2625532877711,36.37082906306646,34.02658727186506,28.789651969320357
466.20000000000005,158.32427964741782,466.83180000000004,158.32427964741782,374.25766119039633,0.0,374.25766119039633,26.396464950037252,18.55587783612699,22.278724577581496,48.566845575596275,153.39644670348343,37.81426580329451,35.773593432463066,31.475442311813268
466.1,271.9861192359258,466.7318,271.9861192359258,388.48138139672056,0.0,388.48138139672056,27.111013094184838,18.943361728712183,22.695863968394267,49.38829458165489,158.7988549926177,39.344434737964136,37.656373589629666,34.54318470356295
466.0,254.01752186297108,466.6318,254.01752186297108,403.7656125125461,0.0,403.7656125125461,27.854894740746325,19.34308611493335,23.124814455582005,50.230735903114784,164.48855998329168,40.96834535979955,39.68910394430321,38.06607201077518
465.9,270.0414141245883,466.5318,270.0414141245883,420.2485763172542,0.0,420.2485763172542,28.629733248215615,19.75557096664264,23.566025596909395,51.09489005361138,170.4859719821909,42.693720857567385,41.887820609825766,42.13484300229112
465.79999999999995,275.1469071301144,466.43179999999995,275.1469071301144,438.0959422541882,0.0,438.0959422541882,29.437265521431534,20.181364102792166,24.019968515573787,51.981508686324254,176.81329358537317,44.52908589795562,44.270712960994985,46.86274298374262
465.70000000000005,358.59438777482774,466.33180000000004,358.59438777482774,457.50798020336407,0.0,457.50798020336407,30.279351648183553,20.621042994444515,24.48713715189894,52.89137622085588,183.4947012803929,46.48386706608548,46.85847077322895,52.392033068273896
465.6,562.1502625942303,466.2318,562.1502625942303,478.7288360589663,0.0,478.7288360589663,31.15798550062495,21.075216707459354,24.968049600496844,53.82531157001288,190.55654676798028,48.568508056146094,49.674696289901306,58.902521566344575
465.5,484.19118665532733,466.1318,484.19118665532733,502.0585071670297,0.0,502.0585071670297,32.07530641310339,21.544527994953082,25.46324953961434,54.78416997353495,198.02758012843987,50.79460209195944,52.746394882411636,66.62267614301301
465.4,399.6043657006321,466.0318,399.6043657006321,527.8681057122919,0.0,527.8681057122919,33.03361206274254,22.029655552853136,25.97330776000052,55.7688449464221,205.93919717720993,53.17504452534965,56.10456109713961,75.84388259057448
465.29999999999995,585.4084412736211,465.93179999999995,585.4084412736211,556.6187705928272,0.0,556.6187705928272,34.03537269593711,22.531316453193984,26.498823801272717,56.78027035008847,214.32571359924572,55.7242091254245,59.784880755957815,86.93818381170686
465.20000000000005,708.4050914941017,465.83180000000004,708.4050914941017,588.8837475561401,0.0,588.8837475561401,35.08324686333388,23.050268771305912,27.040427704496402,57.8194225952659,223.22466872995747,58.4581522564159,63.82857455790387,100.37898607746061
465.1,836.370947734622,465.7318,836.370947734622,625.3708747820813,0.0,625.3708747820813,36.18009884821455,23.587314424713377,27.59878189049614,58.88732298631444,232.67716216857744,61.39484997245456,68.28341450576201,116.76192998554886
465.0,852.8948168564311,465.6318,852.8948168564311,666.937250190808,0.0,666.937250190808,37.32901799896456,24.143302243405245,28.174583174286287,59.98504021737455,242.7282267778783,64.5544740679797,73.2049516505964,136.817654060323
464.9,821.3607171334579,465.5318,821.3607171334579,714.5758728951399,0.0,714.5758728951399,38.53334020618831,24.719131293234685,28.768564927007365,61.11369303171347,253.42724205547668,67.95971435401707,78.65800229234719,161.39618473515506
464.79999999999995,874.9116454190571,465.43179999999995,874.9116454190571,769.3301298263509,0.0,769.3301298263509,39.796671799572515,25.315754476505525,29.381499397811304,62.27445305653527,264.8283923708458,71.63615593399632,84.71845000532547,191.37875278575865
464.70000000000005,813.4319531686397,465.33180000000004,813.4319531686397,832.0511240221963,0.0,832.0511240221963,41.12291617979294,25.934182436410996,30.014200209343787,63.46854782659623,276.99117516894887,75.61272209147359,91.47543260297589,227.43194750665407
