#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi*,pi-pi*2,C-C,C-O
290.0999999999999,1200.0,290.7302999999999,511.6770917750488,-168.28264197022565,688.3229082249512,520.0402662547256,42.864245290435605,446.10952669778965,1.1895190924785616e-33,2.897283598598721,28.169210667901538
290.0,1090.0,290.6303,402.9633138581265,-164.10031018682616,687.0366861418735,522.9363759550473,44.27616270280575,446.0099874374279,2.209028832282343e-35,3.002886087438535,29.647339727375112
289.9000000000001,1135.0,290.53030000000007,449.1616229471566,-161.90796714933856,685.8383770528434,523.9304099035048,45.759044535979854,443.79980415490365,3.7217912217466033e-37,3.114366764728624,31.257194447892633
289.79999999999995,1159.0,290.43029999999993,474.46047562443596,-161.4549778643268,684.539524375564,523.0845465112372,47.317729945183956,439.5182606189266,5.688834321268756e-39,3.232169937904903,33.01638600922176
289.70000000000005,1127.0,290.3303,443.75172057319173,-162.74754948472253,683.2482794268083,520.5007299420857,48.95747794425353,433.2408695352702,7.888877640104754e-41,3.356782681228061,34.94559978133398
289.5999999999999,1166.0,290.2302999999999,484.05645996949147,-165.62467450207532,681.9435400305085,516.3188655284332,50.684011913894764,425.07693075542676,9.924938170763502e-43,3.4887398699899963,37.069182989121686
289.5,1156.0,290.1303,475.40571310469454,-169.88021143488248,680.5942868953055,510.714075460423,52.503569715315294,415.16604524635204,1.132820385015904e-44,3.628629919524447,39.415830579231226
289.4000000000001,1137.0,290.03030000000007,457.7179274189657,-175.38888550727057,679.2820725810343,503.8931870737637,54.42296023046272,403.67374913938005,1.1730457672622904e-46,3.7771013440383077,42.019376359882656
289.29999999999995,1141.0,289.93029999999993,463.0127139560693,-181.89662620650182,677.9872860439307,496.09065983742886,56.44962728722097,390.78646941058463,1.1020200947093e-48,3.934870271803207,44.91969286782006
289.20000000000005,1122.0,289.8303,445.29002363100574,-189.14579970974557,676.7099763689943,487.5641766592487,58.5917220910165,376.7060275956208,9.392576183093652e-51,4.102729079369781,48.16369789324161
289.0999999999999,1104.0,289.7302999999999,428.51882593602227,-196.89104516785062,675.4811740639777,478.5901288961271,60.85818547812405,361.6439292995969,7.262741630880633e-53,4.281556339247044,51.80645777915913
289.0,1131.0,289.6303,456.7637633005028,-204.7770246528044,674.2362366994972,469.4592120466928,63.258841536727694,345.81567502135505,5.094917060067525e-55,4.472328314300554,55.91236717430953
288.9000000000001,1134.0,289.53030000000007,461.05445421284116,-212.47322462150441,672.9455457871588,460.4723211656544,65.80450441768961,329.4353128276608,3.2426068675831717e-57,4.67613227977119,60.556371640532824
288.79999999999995,1134.0,289.43029999999993,462.3530050514664,-219.71010168707346,671.6469949485336,451.9368932614601,68.50710048616938,312.71042740046914,1.8722857567888475e-59,4.894182012469391,65.82518336235213
288.70000000000005,1142.0,289.3303,471.6664791547274,-226.16972990680267,670.3335208452726,444.1637909384699,71.37980835970679,295.83772530269925,9.8077779424757e-62,5.127835859317065,71.81842141674679
288.5999999999999,1152.0,289.2302999999999,483.0090009557655,-231.52623830988813,668.9909990442345,437.4647607343464,74.43721985080822,278.9993357694743,4.661114495747429e-64,5.378617887668832,78.64958722639501
288.5,1161.0,289.1303,493.38206050705173,-235.46750448141302,667.6179394929483,432.15043501153525,77.69552539830991,262.35990291467624,2.0096923225125025e-66,5.64824273257008,86.4467639659791
288.4000000000001,1189.0,289.03030000000007,522.8110921412601,-237.66012551116603,666.1889078587399,428.52878234757384,81.17272825193044,246.06450185935748,7.861221466586959e-69,5.938644897683738,95.35290733860224
288.29999999999995,1154.0,288.93029999999993,489.23429093363256,-237.86185623182485,664.7657090663674,426.9038528345426,84.88889249044445,230.23737058198617,2.7897876351725796e-71,6.252013445231286,105.52557631688067
288.20000000000005,1166.0,288.8303,502.6291086127909,-235.79627511465605,663.3708913872091,427.57461627255304,88.86643093546257,214.981413433221,8.98199718086015e-74,6.590833237022303,117.13593866684712
288.0999999999999,1156.0,288.7302999999999,494.0306712490261,-231.13567126987766,661.9693287509739,430.8336574810962,93.13044020390255,200.37840286345943,2.6235862094957856e-76,6.957934178031603,130.3668802357026
288.0,1160.0,288.6303,499.42773191772744,-223.60679008851673,660.5722680822726,436.9654779937558,97.70909156594924,186.48978396081938,6.952458739008253e-79,7.356550285579102,145.4100521814081
287.9000000000001,1171.0,288.53030000000007,511.8498509835067,-212.90598830021884,659.1501490164933,446.24416071627445,102.63408799737454,173.35797224330142,1.6714837411738308e-81,7.790390887500911,162.46170958809753
287.79999999999995,1128.0,288.43029999999993,470.23091173319835,-198.83890203522185,657.7690882668016,458.9301862315798,107.94119990387865,161.00802858576893,3.6457471798629303e-84,8.263726877567954,181.7172308643643
287.70000000000005,1160.0,288.3303,503.6003715711653,-181.13338083695453,656.3996284288347,475.2662475918802,113.67089454442055,149.44959549437567,7.214256779270073e-87,8.781495775271862,203.36426177781206
287.5999999999999,1219.0,288.2302999999999,564.1018383246202,-159.42616731466285,654.8981616753798,495.47199436071696,119.86907731227627,138.67898512758987,1.295141738551946e-89,9.349430418065358,227.57450150278547
287.5,1232.0,288.1303,578.7089272245453,-133.55332851908247,653.2910727754547,519.7377442563723,126.58796691401464,128.68132023286967,2.1094229109507854e-92,9.974217552358201,254.49423955712976
287.4000000000001,1284.0,288.03030000000007,632.4120780722124,-103.37059400509042,651.5879219277876,548.2173279226972,133.88713135105078,119.43264315101446,3.1169560124806534e-95,10.663694519249061,284.23385890138286
287.29999999999995,1299.0,287.93029999999993,649.2143779046293,-68.76524909463762,649.7856220953707,581.0203730007331,141.83471777778394,110.90192389318425,4.178480154188973e-98,11.42709484262923,316.85663648713563
287.20000000000005,1290.0,287.8303,642.030203320433,-29.765316837734872,647.969796679567,618.2044798418322,150.50891724596036,103.0529147784274,5.081906494405899e-101,12.275357095418075,352.3672907220263
287.0999999999999,1300.0,287.7302999999999,653.8525512131446,13.620434711114285,646.1474487868554,659.7678834979697,159.99971569882993,95.84581518293966,5.60732400779727e-104,13.221516342900891,390.7008362732993
287.0,1316.0,287.6303,671.7166459583177,61.35997091287777,644.2833540416823,705.6433249545601,170.41099628633856,89.23872476671905,5.613132436128564e-107,14.28120432703826,431.71239957446426
286.9000000000001,1405.0,287.53030000000007,762.7338561113722,113.42781532265587,642.2661438886278,755.6939592112836,181.8630764832445,83.18887651776913,5.0977153596861e-110,15.473294236460351,475.16871197380965
286.79999999999995,1417.0,287.43029999999993,776.8989799580377,169.61118071762803,640.1010200419623,809.7122007595904,194.49578854844194,77.65365173726757,4.200166734223199e-113,16.820739722893943,520.7420207509869
286.70000000000005,1459.0,287.3303,821.1462468046716,229.56869054850995,637.8537531953284,867.4224437438384,208.47224639922476,72.59138753388424,3.1396275794255427e-116,18.35167779739843,568.0071320133309
286.5999999999999,1498.0,287.2302999999999,862.5139104909788,293.00250610947353,635.4860895090212,928.4885956184947,223.9834901264504,67.96199353695266,2.1291702803414172e-119,20.100894511328416,616.4422174437633
286.5,1571.0,287.1303,938.0459655586549,359.57330397386386,632.9540344413451,992.527338415209,241.25426725407206,63.72739854486018,1.3099759163682128e-122,22.11179586346346,665.4338767528133
286.4000000000001,1594.0,287.03030000000007,963.7203431695239,428.8483440497639,630.2796568304761,1059.12800088024,260.55030656470706,59.851849958179926,7.312011786621681e-126,24.43909216166909,714.2867521956841
286.29999999999995,1712.0,286.93029999999993,1084.6008149814884,500.4807379622166,627.3991850185116,1127.8799229807282,282.1875796285262,56.302089425950435,3.7028072886395144e-129,27.152505181960127,762.2377487442914
286.20000000000005,1774.0,286.8303,1149.742882822824,574.1511612263639,624.257117177176,1198.40827840354,306.5442481963178,53.04742749252081,1.7011632523848216e-132,30.341965755151254,808.47463695955
286.0999999999999,1844.0,286.7302999999999,1223.0796879437794,649.4992673263312,620.9203120562206,1270.4195793825518,334.076295267505,50.05973850192219,7.090576243017507e-136,34.125022129208936,852.1585234839157
286.0,1981.0,286.6303,1363.7173968334746,726.4760576275727,617.2826031665253,1343.758660794098,365.338286274609,47.313394897315256,2.6812525675106025e-139,38.657591568401166,892.4493880537725
285.9000000000001,2027.0,286.53030000000007,1413.6230592165587,805.1031108156508,613.3769407834413,1418.4800515990921,401.01138949881545,44.78515760357289,9.19844837418857e-143,44.14987506875413,928.5336294279497
285.79999999999995,2131.0,286.43029999999993,1521.750957852028,885.6896255352376,609.249042147972,1494.9386676832096,441.94184297492075,42.45403661493156,2.8629389079940952e-146,50.89042949455816,959.6523585987992
285.70000000000005,2218.0,286.3303,1613.1594565123353,969.0678147585813,604.8405434876647,1573.908358246246,489.1947300653046,40.30113338826552,8.084073285773016e-150,59.28344841192739,985.1290463807486
285.5999999999999,2301.0,286.2302999999999,1700.8197724576607,1056.5629729775148,600.1802275423393,1656.743200519854,544.1306409625696,38.30947428320286,2.070947354242268e-153,69.90799597496783,1004.3950892991138
285.5,2386.0,286.1303,1790.7297984460224,1150.3375894218384,595.2702015539776,1745.607790975816,608.5173189695197,36.46384216785975,4.813140411436107e-157,83.61471859374703,1017.0119112446895
285.4000000000001,2440.0,286.03030000000007,1849.8493988149198,1253.6727227090332,590.1506011850803,1843.8233238941134,684.6961546707735,34.75061146333398,1.0148658983519796e-160,101.68818850414142,1022.6883692558647
285.29999999999995,2529.0,285.93029999999993,1944.1847967873232,1371.5984367947835,584.8152032126769,1956.4136400074606,775.8371968741968,33.157590345451446,1.9413750478402843e-164,126.12638056762486,1021.2924722201874
285.20000000000005,2742.0,285.8303,2162.960510345585,1511.9619592954216,579.0394896544146,2091.0014489498362,886.3418998181081,31.67387255062339,3.3692317372022187e-168,160.12894115826805,1012.8567354228368
285.0999999999999,2887.0,285.7302999999999,2314.256641081456,1686.5609103825373,572.743358918544,2259.304269301081,1022.5023545477203,30.289700223943427,5.304848410798407e-172,208.9353554349954,997.5768590944218
285.0,3093.0,285.6303,2527.0647970582554,1913.5949064693182,565.9352029417445,2479.5301094110628,1193.6270889503705,28.996338472626686,7.577670712559651e-176,281.1028739274749,975.8038080605907
284.9000000000001,3382.0,285.53030000000007,2823.5892069746333,2221.0667159336626,558.4107930253668,2779.4775089590294,1414.0642862734735,27.785961713104214,9.820172930860437e-180,389.5975083044222,948.0297526680295
284.79999999999995,3682.0,285.43029999999993,3131.9642627251037,2647.6462024012394,550.0357372748962,3197.6819396761357,1707.0683634601933,26.65155149242924,1.1545777872547533e-183,549.0933454100151,914.868679313498
284.70000000000005,4259.0,285.3303,3718.597933316106,3235.459399420103,540.4020666838943,3775.8614661039974,2112.724862149223,25.586805191232873,1.231538280708827e-187,760.5170324050483,877.0327663584928
284.5999999999999,5026.0,285.2302999999999,4497.151411787638,4016.5212484159492,528.8485882123621,4545.3698366283115,2705.188234602526,24.586054847526533,1.1917723065933662e-191,980.2897193480334,835.305827830226
284.5,6002.0,285.1303,5487.191993082883,5041.6174109708145,514.8080069171174,5556.425417887932,3629.8138765616177,23.6441952527066,1.0463074526026758e-195,1112.4521057595061,790.5152403141011
284.4000000000001,7615.0,285.03030000000007,7117.918053291997,6515.2428701812,497.0819467080029,7012.324816889202,5168.489223414978,22.756620441533883,8.333856222738048e-200,1077.575189693168,743.5037833395222
284.29999999999995,10084.0,284.93029999999993,9610.442475120826,8926.07092280861,473.55752487917414,9399.628447687785,7784.530687805921,21.91916770972481,6.022174620430311e-204,898.075847927907,695.1027442442323
284.20000000000005,13816.0,284.8303,13374.76565053637,12829.824627809861,441.23434946362926,13271.058977273491,11931.38077535861,21.128068331866885,3.948038149496069e-208,672.4426571733777,646.1074764096356
284.0999999999999,18764.0,284.7302999999999,18367.403388525036,18052.53050002353,396.5966114749648,18449.127111498496,17352.010159775862,20.379904208433896,2.3481724724243972e-212,479.48067507905836,597.2563724351373
284.0,23025.0,284.6303,22686.135331879537,22856.428159062685,338.86466812046336,23195.292827183148,22284.88619513323,19.671569735818178,1.2670661832029376e-216,341.5211194426128,549.2139428714877
283.9000000000001,24820.0,284.53030000000007,24547.55817880538,24534.075840775156,272.4418211946221,24806.517661969778,24035.80738039471,19.000238261696502,6.202821213277776e-221,249.15164335265766,502.5583999607116
283.79999999999995,22477.0,284.43029999999993,22270.39638874612,21748.933836794993,206.6036112538784,21955.53744804887,21291.9176598339,18.363332556159584,2.7548622153534893e-225,187.48259824062353,457.7738574181901
283.70000000000005,16787.0,284.3303,16635.107637145655,15997.069401612396,151.89236285434387,16148.96176446674,15570.642667702677,17.758498793986845,1.110020902955304e-229,145.31360585251633,415.24699211755967
283.5999999999999,10456.0,284.2302999999999,10342.044523195971,10108.35582213547,113.9554768040285,10222.3112989395,9714.292031563746,17.183583603938885,4.0577294543606403e-234,115.567895693874,375.2677880779415
283.5,5895.0,284.1303,5803.749705425772,5846.632711266474,91.25029457422832,5937.883005840702,5489.274042314897,16.63661379615807,1.3457229949826784e-238,93.93854091329241,338.0338088163546
283.4000000000001,3322.0,284.03030000000007,3243.4724507314677,3345.4494604384413,78.52754926853225,3423.9770097069736,3026.4274882668483,16.115778428259553,4.0490106132923597e-243,77.77641615446163,303.6573268574044
283.29999999999995,2016.0,283.93029999999993,1944.7684656434926,2010.4443560029445,71.23153435650734,2081.675890359452,1728.4732045132882,15.619412914801716,1.1052558251503486e-247,65.40869326244601,272.1745796689162
283.20000000000005,1413.0,283.8303,1346.396699086536,1294.073215267646,66.6033009134639,1360.67651618111,1046.227005185327,15.145984923553069,2.7371422319192004e-252,55.74711055128618,243.55641552094383
283.0999999999999,1069.0,283.7302999999999,1005.7043643839369,884.2537440120146,63.295635616063166,947.5493796280778,667.0727328973089,14.694081835890042,6.149680799626903e-257,48.062931744647486,217.7196331502313
283.0,794.0,283.6303,733.149644968726,631.4993706603146,60.850355031274,692.3497256915887,441.6939283539671,14.262399578211493,1.253511834731938e-261,41.85500214816735,194.53839561124278
282.9000000000001,595.0,283.53030000000007,535.9343067810389,465.54183216451315,59.0656932189611,524.6075253834742,300.1323042489817,13.849732656787694,2.318061525080781e-266,36.77028839989003,173.85520007781486
282.79999999999995,470.0,283.43029999999993,412.26772523185144,351.347515520976,57.732274768148535,409.07979028912456,207.57914614819006,13.454965250655974,3.889037531553524e-271,32.55467850145762,155.49100038882088
282.70000000000005,369.0,283.3303,312.28663694319505,269.94908249256537,56.71336305680492,326.6624455493703,145.30948949419843,13.07706323623823,5.919431043760683e-276,29.021695340574343,139.2541974783593
282.5999999999999,324.0,283.2302999999999,268.10281532943304,210.3418742027152,55.89718467056696,266.23905887328215,102.5435646639741,12.71506703384472,8.17407188763704e-281,26.032101346721902,124.94832582874142
282.5,279.0,283.1303,223.79455084762333,165.75631060787043,55.20544915237669,220.9617597602471,72.73501339014524,12.368085180464087,1.024041590778922e-285,23.48029607155836,112.3783651180794
282.4000000000001,244.0,283.03030000000007,189.37557540892118,131.79061382815138,54.62442459107883,186.4150384192302,51.73900601482797,12.035288545445813,1.1639046251643413e-290,21.28505295785421,101.35569090110221
282.29999999999995,221.0,282.93029999999993,166.8765584826044,105.52086797736294,54.1234415173956,159.64430949475855,36.84357039962652,11.715905116295593,1.2001564074180455e-295,19.383089774882936,91.70174420395348
282.20000000000005,213.0,282.8303,159.3352971189337,84.94705065691076,53.66470288106628,138.61175353797705,26.22746376550381,11.409215290903678,1.1227393854323067e-300,17.724527549359504,83.25054693221006
282.0999999999999,178.0,282.7302999999999,124.73477345481639,68.6113588460361,53.26522654518361,121.8765853912197,18.64218684951777,11.114547620415474,9.528855108102838e-306,16.26963182172012,75.85021909956635
282.0,174.0,282.6303,121.08045353996371,55.47979752613702,52.91954646003629,108.3993439861733,13.217962050607808,10.831274953806698,7.337078141131e-311,14.98643971849993,69.36366726325888
281.9000000000001,169.0,282.53030000000007,116.41443306445126,44.832163980694475,52.58556693554874,97.41773091624322,9.341297249783116,10.558810941102342,5.1253813e-316,13.849008696459423,63.668614028898325
281.79999999999995,161.0,282.43029999999993,108.73104611305838,36.096343859455104,52.26895388694162,88.36529774639672,6.575453733485215,10.296606857356274,3.14e-321,12.836107996037777,58.65712915951746
281.70000000000005,144.0,282.3303,92.01334489098005,28.83000815062139,51.98665510901994,80.81666325964133,4.6074781714820245,10.044148713946838,0.0,11.930229643340349,54.234806730872116
281.5999999999999,129.0,282.2302999999999,77.25137507130871,22.70103795896702,51.748624928691285,74.4496628876583,3.212162574018822,9.800954627636441,0.0,11.116833004733937,50.31971268126911
281.5,126.0,282.1303,74.46472733528046,17.48333994881623,51.535272664719535,69.01861261353577,2.2270728178540806,9.56657242125477,0.0,10.383762034289486,46.841205340137435
281.4000000000001,135.0,282.03030000000007,83.68712994295672,13.02219182571016,51.31287005704329,64.33506188275345,1.5349829358363984,9.340577432799476,0.0,9.720791600102714,43.738709914014855
281.29999999999995,113.0,281.93029999999993,61.891851820551665,9.145568205279758,51.108148179448335,60.253716384728094,1.05136682196184,9.122570512371354,0.0,9.11927126726789,40.96050778312701
281.20000000000005,118.0,281.8303,67.07321020981297,5.735219538733297,50.92678979018702,56.66200932892032,0.7154061208172772,8.912176188620622,0.0,8.571843358138581,38.462583661343835
281.0999999999999,117.0,281.7302999999999,66.26071235224707,2.7330107209825343,50.73928764775293,53.472298368735466,0.4834806149538405,8.70904098837673,0.0,8.072218124795194,36.207558640609705
281.0,103.0,281.6303,52.42761898771153,0.0436029116159844,50.57238101228847,50.61598392390445,0.3244338307963111,8.512831894910699,0.0,7.614993200102945,34.163724998094494
280.9000000000001,100.0,281.53030000000007,49.57105562895409,-2.3898914648115976,50.42894437104591,48.03905290623431,0.21612105491962516,8.323234931801421,0.0,7.195507645379118,32.304189274134146
280.79999999999995,106.0,281.43029999999993,55.7191209773035,-4.582187851186184,50.2808790226965,45.69869117151032,0.14289082115295418,8.139953860770747,0.0,6.809723228350957,30.606123261235656
280.70000000000005,97.0,281.3303,46.86337862818977,-6.575917912796719,50.13662137181023,43.56070345901351,0.09374937484970157,7.962708983044173,0.0,6.454127281916706,29.050117819202924
280.5999999999999,89.0,281.2302999999999,38.98410249443302,-8.418350970404447,50.01589750556698,41.597546535162536,0.06102626391512837,7.791236034865413,0.0,6.12565277818494,27.61963145819706
280.5,82.0,281.1303,32.08404277399996,-10.129127906682093,49.91595722600004,39.786829319317945,0.03940790427684941,7.6252851687562275,0.0,5.821612220330982,26.30052402595389
280.4000000000001,82.0,281.03030000000007,32.17440685196906,-11.715424150449039,49.82559314803094,38.1101689975819,0.02524104793210021,7.464620012933377,0.0,5.5396426902488605,25.080665246467564
