#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi,pi-pi2,C-C,C-O,C_6,TiC
292.79999999999995,782.0,293.45279999999997,52.65351049980359,-620.2566465559636,729.3464895001964,109.08984294423283,25.408398918498243,71.69514864283113,0.0,0.36153108404518725,11.24142252984478,0.0,0.38334176901348804
292.70000000000005,817.0,293.35280000000006,87.86954479454732,-613.4783663628833,729.1304552054527,115.65208884256934,25.985732196330556,77.34749721175893,0.0,0.3703972584692282,11.558316814097376,0.0,0.39014536191323657
292.5999999999999,837.0,293.2527999999999,108.17092925750569,-605.9924154056855,728.8290707424943,122.83665533680876,26.582969602844866,83.58825381730637,0.0,0.37959430428492114,11.88870591309056,0.0,0.3971316992820449
292.5,829.0,293.1528,100.49171852485108,-597.806992086958,728.5082814751489,130.7012893881909,27.20103675705471,90.47344503157741,0.0,0.38913892732413685,12.233361287436168,0.0,0.4043073847984655
292.4000000000001,854.0,293.0528000000001,125.83967098010942,-588.8566337764142,728.1603290198906,139.30369524347637,27.840913718746577,98.05894341583502,0.0,0.3990489035679393,12.593109882183422,0.0,0.4116793231433928
292.29999999999995,881.0,292.95279999999997,153.26876066265868,-579.031890433159,727.7312393373413,148.6993489041823,28.503638876696176,106.39827318410488,0.0,0.40934316266322274,12.968838944102906,0.0,0.41925473661511403
292.20000000000005,913.0,292.85280000000006,185.79001550894304,-568.2712715769179,727.209984491057,158.93871291413907,29.190313164782008,115.5398153578352,0.0,0.4200418791615031,13.361501329536074,0.0,0.4270411828242627
292.0999999999999,859.0,292.7527999999999,132.279001573482,-556.6571575034817,726.720998426518,170.06384092303628,29.902104638002015,125.52340177900527,0.0,0.43116657230903604,13.77212136017015,0.0,0.43504657354982296
292.0,922.0,292.6528,195.78335097590934,-544.1122381925474,726.2166490240907,182.10441083154333,30.64025344389733,136.37633668584886,0.0,0.4427402153182914,14.201801291635277,0.0,0.44327919484360245
291.9000000000001,940.0,292.5528000000001,214.4139712611685,-530.5127406123756,725.5860287388315,195.07328812645585,31.406077228972123,148.10894734528688,0.0,0.45478735516795116,14.651728468549775,0.0,0.4517477284791275
291.79999999999995,913.0,292.45279999999997,188.0326759813804,-516.0055295755602,724.9673240186196,208.9617944430594,32.20097702411638,160.70983865042402,0.0,0.4673342441093457,15.123183249561462,0.0,0.46046127484819305
291.70000000000005,918.0,292.35280000000006,193.61941201195157,-500.6456528202247,724.3805879880484,223.73493516782372,33.02644365817527,174.14110535058305,0.0,0.4804089842090077,15.617547797438329,0.0,0.4694293774180281
291.5999999999999,959.0,292.2527999999999,235.27878223926461,-484.3943015247096,723.7212177607354,239.3269162360258,33.88406475455573,188.3338319036771,0.0,0.4940416864298923,16.136315842491044,0.0,0.4786620488720382
291.5,931.0,292.1528,207.96019939604344,-467.40245631311734,723.0398006039566,255.63734429083922,34.77553237219354,203.18427393078625,0.0,0.5082646459509235,16.681103542841154,0.0,0.48816979906735475
291.4000000000001,996.0,292.0528000000001,273.70068478615997,-449.7707703013581,722.29931521384,272.52854491248195,35.70265135967051,218.5511557694296,0.0,0.5231125356538894,17.25366158277235,0.0,0.49796366495560157
291.29999999999995,1036.0,291.95279999999997,314.60512163973476,-431.57043872207294,721.3948783602652,289.8244396381923,36.667348499528075,234.25452460526685,0.0,0.5386226199672953,17.85588867080461,0.0,0.5080552426254624
291.20000000000005,1077.0,291.85280000000006,356.637061425822,-413.0515538438524,720.362938574178,307.3113847303256,37.6716825293932,250.07656386480804,0.0,0.5548349915604134,18.489846622922915,0.0,0.5184567216409904
291.0999999999999,1082.0,291.7527999999999,362.7430063917815,-394.5157060914507,719.2569936082185,324.74128751676784,38.7178551373638,265.7646813797901,0.0,0.5717928337308069,19.157777244017296,0.0,0.5291809218658263
291.0,1078.0,291.6528,359.8538967864939,-376.3089238064972,718.1461032135061,341.8371794070089,39.80822304137136,281.0370510682096,0.0,0.5895427117328752,19.862121252714488,0.0,0.5402413329805221
290.9000000000001,1146.0,291.5528000000001,429.0667505441771,-358.63200471112737,716.9332494558229,358.3012447446955,40.945311276477064,295.5906068821217,0.0,0.6081348967680799,20.605539532407477,0.0,0.5516521569211997
290.79999999999995,1060.0,291.45279999999997,344.25562416694856,-341.9192810374693,715.7443758330514,373.8250947955821,42.13182783009176,309.11127784999127,0.0,0.6276237269040295,21.39093703510674,0.0,0.5634283534883292
290.70000000000005,1111.0,291.35280000000006,396.3942684760559,-326.5038755711425,714.6057315239441,388.1018559528016,43.3706797837265,321.2860327536435,0.0,0.6480680098311371,22.221489716201024,0.0,0.5755856893994372
290.5999999999999,1128.0,291.2527999999999,414.6411205168604,-312.5194448672548,713.3588794831396,400.83943461588484,44.66499114119184,331.816096271941,0.0,0.669531473114962,23.10067493855066,0.0,0.5881407910864652
290.5,1132.0,291.1528,419.9241464123704,-300.3016999333926,712.0758535876296,411.77415365423695,46.01812254759814,340.43053078140895,0.0,0.6920832684797286,24.032305855182827,0.0,0.6011112015673448
290.4000000000001,1156.0,291.0528000000001,445.25423563653464,-290.06191394746213,710.7457643634654,420.6838504160032,47.43369313196921,346.89927294111953,0.0,0.7157985376951482,25.020570363463307,0.0,0.614515441755988
290.29999999999995,1121.0,290.95279999999997,411.571483824991,-282.0290143845151,709.428516175009,427.3995017904939,48.915604738856985,351.04468960416125,0.0,0.7407590488560172,26.070075322009338,0.0,0.6283730766102483
290.20000000000005,1152.0,290.85280000000006,443.8866295127283,-276.2988634243751,708.1133704872717,431.8145070628966,50.468068852367566,352.7507826726362,0.0,0.7670539132890114,27.1858968380444,0.0,0.6427047865594133
290.0999999999999,1172.0,290.7527999999999,465.28435112640364,-272.8247362333176,706.7156488735964,433.89091264027877,52.095636560065635,351.96932566986413,0.0,0.7947803950341128,28.37363757061613,0.0,0.6575324446987026
290.0,1152.0,290.6528,446.68637695523125,-271.65153166163446,705.3136230447687,433.6620913831343,53.80323195536579,348.72244324238585,0.0,0.8240448268849906,29.639492158209467,0.0,0.6728792002882205
289.9000000000001,1103.0,290.5528000000001,398.98647919596556,-272.78185033009026,704.0135208040344,431.2316704739442,55.59618943702351,343.10142574526407,0.0,0.8549636494110587,30.99032207309279,0.0,0.6887695691528085
289.79999999999995,1120.0,290.45279999999997,417.24131382254404,-275.98988058687166,702.758686177456,426.7688055905843,57.48029543409386,335.2618745978697,0.0,0.8876645922987688,32.43374143468047,0.0,0.7052295316414454
289.70000000000005,1103.0,290.35280000000006,401.5000126508063,-280.9997947238197,701.4999873491937,420.500192625374,59.461835166859174,325.41556721088494,0.0,0.9222880208610044,33.978215587891086,0.0,0.7222866388777434
289.5999999999999,1103.0,290.2527999999999,402.73641224727976,-287.5641280221198,700.2635877527202,412.69945973060044,61.54764515064366,313.81968139897776,0.0,0.958988474799347,35.63317457806589,0.0,0.7399701281137187
289.5,1070.0,290.1528,370.92580833494674,-295.3994254151505,699.0741916650533,403.67476624990275,63.745172262886335,300.7642024661056,0.0,0.9979364314331216,37.409144041389524,0.0,0.7583110480881777
289.4000000000001,1031.0,290.0528000000001,333.0080068752327,-304.2364587556841,697.9919931247673,393.7555343690832,66.06254032835506,286.55843482241966,0.0,1.0393203318561477,39.31789649105724,0.0,0.7773423953950596
289.29999999999995,1040.0,289.95279999999997,343.0473462285569,-313.6734054521345,696.9526537714431,383.27924831930864,68.50862533624601,271.51754827650166,0.0,1.0833489161035137,41.37262652747773,0.0,0.7970992629797394
289.20000000000005,1031.0,289.85280000000006,335.0898861764408,-323.33093378188994,695.9101138235592,372.57918004166925,71.0931405921694,255.95001237304814,0.0,1.1302539227693913,43.58815415167009,0.0,0.8176190020122396
289.0999999999999,1053.0,289.7527999999999,358.15565300615583,-332.8705926223322,694.8443469938442,361.973754371512,73.82673333343655,240.14662528814804,0.0,1.1802932200487908,45.98116113134567,0.0,0.8389413985329134
289.0,1051.0,289.6528,357.2554963220747,-341.9864307939561,693.7445036779253,351.7580728839692,76.72109460531205,224.37164868577912,0.0,1.233754449453647,48.57046627699404,0.0,0.8611088664303285
288.9000000000001,1086.0,289.5528000000001,393.40953749226037,-350.39256374479885,692.5904625077396,342.1978987629408,79.78908451929786,208.85634175464833,0.0,1.2909592812356367,51.377346549257275,0.0,0.8841666585016861
288.79999999999995,1046.0,289.45279999999997,354.5594338482483,-357.9143758032196,691.4405661517517,333.52619034853205,83.04487540272923,193.7949712920134,0.0,1.3522684027866656,54.42591215344574,0.0,0.9081630975570412
288.70000000000005,980.0,289.35280000000006,289.54966035317045,-364.5082597770623,690.4503396468295,325.94207986976727,86.50411581778405,179.34318164095163,0.0,1.4180873892837405,57.743545191974725,0.0,0.933149829773108
288.5999999999999,996.0,289.2527999999999,306.4659499382316,-369.9220079843473,689.5340500617684,319.6120420774211,90.18411899483387,165.61845430351903,0.0,1.4888736412798196,61.36141303500906,0.0,0.9591821027793493
288.5,1017.0,289.1528,328.4420310347514,-373.88507495772353,688.5579689652486,314.6728940075251,94.10407991216357,152.70228110272848,0.0,1.5651446190735083,65.31506930228652,0.0,0.9863190712729676
288.4000000000001,1016.0,289.0528000000001,328.4519124346609,-376.3118735555708,687.5480875653391,311.2362140097683,98.28532609015947,140.6436189759192,0.0,1.6474876615774452,69.64515714878848,0.0,1.0146241333236996
288.29999999999995,1018.0,288.95279999999997,331.46644344028834,-377.1397949770015,686.5335565597117,309.39376158271017,102.75160818575708,129.4631850871057,0.0,1.7365717521413395,74.39823125676604,0.0,1.0441653009399703
288.20000000000005,985.0,288.85280000000006,299.4363671546189,-376.34012172288385,685.5636328453811,309.22351112249726,107.52943771598788,119.15817983394085,0.0,1.8331616910447355,79.62771627257897,0.0,1.0750156089447829
288.0999999999999,1016.0,288.7527999999999,331.4061982505052,-373.79783036905496,684.5938017494948,310.7959713804398,112.64848075883408,109.70708190347068,0.0,1.9381352619407473,85.39501988943837,0.0,1.107253566755965
288.0,1014.0,288.6528,330.4236679324956,-369.3957958904191,683.5763320675044,314.1805361770853,118.14201833882315,101.07423250817259,0.0,2.05250414829792,91.77081752349962,0.0,1.1409636582920593
287.9000000000001,1046.0,288.5528000000001,363.490462626758,-363.0578484235121,682.509537373242,319.4516889497299,124.04748648349333,93.2140048187963,0.0,2.177439581277792,98.83652117020715,0.0,1.1762368959552951
287.79999999999995,1045.0,288.45279999999997,363.60827395272736,-354.6967728093434,681.3917260472726,326.69495323792927,130.4071117289569,86.07443077127559,0.0,2.314304004478702,106.68593529773855,0.0,1.2131714354795105
287.70000000000005,1060.0,288.35280000000006,379.75108368051565,-344.2363827756415,680.2489163194844,336.01253354384284,137.26866127889264,79.60022462775656,0.0,2.4646904555422613,115.42708392224378,0.0,1.2518732594075694
287.5999999999999,1087.0,288.2527999999999,407.962081104818,-331.50930197186955,679.037918895182,347.5286169233124,144.68633122727732,73.73519720534452,0.0,2.6304719367086795,125.18415961588663,0.0,1.2924569380952415
287.5,1121.0,288.1528,443.2707309903467,-316.3349738651641,677.7292690096533,361.3942951444892,152.7218014257037,68.42409510909306,0.0,2.813863846278731,136.0994882849598,0.0,1.3350464784539324
287.4000000000001,1056.0,288.0528000000001,379.5356793092452,-298.6723131154421,676.4643206907548,377.7920075753127,161.44549195009617,63.613925987224334,0.0,3.0175036776968143,148.33530968810658,0.0,1.379776272188777
287.29999999999995,1087.0,287.95279999999997,411.75217230825626,-278.3085493403257,675.2478276917437,396.939278351418,170.9380640060169,59.25484539488019,0.0,3.2445538291319354,162.07502296430383,0.0,1.426792157085156
287.20000000000005,1106.0,287.85280000000006,432.0493977116063,-254.85929967566574,673.9506022883937,419.091302612728,181.29221792630833,55.30068563578576,0.0,3.4988357696962495,177.5233106739245,0.0,1.4762526070131805
287.0999999999999,1110.0,287.7527999999999,437.3860315429192,-228.07237678025797,672.6139684570808,444.5415916768228,192.61485323259515,51.70920451837483,0.0,3.7850074149188724,194.9041964421278,0.0,1.528330068806112
287.0,1179.0,287.6528,507.8391814323271,-197.54144296955246,671.1608185676729,473.6193755981204,205.02967136530984,48.442124766271384,0.0,4.108801116127098,214.45556588331527,0.0,1.583212467096799
286.9000000000001,1159.0,287.5528000000001,489.37225277388666,-162.94599812329363,669.6277472261133,506.6817491028197,218.68032181122172,45.46502497434259,0.0,4.477348487545549,236.41794892803964,0.0,1.6411049016702226
286.79999999999995,1207.0,287.45279999999997,538.9531574467904,-123.94920436791676,668.0468425532096,544.0976381852928,233.73421868680157,42.74713216525239,0.0,4.899632864690186,261.0144229025515,0.0,1.702231565997186
286.70000000000005,1241.0,287.35280000000006,574.6651879271512,-80.11513286411275,666.3348120728488,586.219679208736,250.38718992090844,40.26105536761593,0.0,5.387135462569672,288.41746053713064,0.0,1.766837920511308
286.5999999999999,1279.0,287.2527999999999,614.4933507557062,-31.167229714263158,664.5066492442938,633.3394195300307,268.8691688181661,37.98248996861322,0.0,5.954787713395121,318.6977798698252,0.0,1.835193160031088
286.5,1293.0,287.1528,630.4072090467901,23.028950868458196,662.5927909532099,685.6217418216681,289.4512036738128,35.88991429832192,0.0,6.62243250583794,351.75059832198195,0.0,1.907593021713568
286.4000000000001,1404.0,287.0528000000001,743.519426655154,82.5371515054992,660.480573344846,743.0177248503452,312.4541538459616,33.96429311984422,0.0,7.417180425801443,387.19773447040836,0.0,1.9843629883295089
286.29999999999995,1497.0,286.95279999999997,838.9522527312231,147.11600307425545,658.0477472687769,805.1637503430323,338.2595732751748,32.18879738793815,0.0,8.377426135489433,424.2720915926703,0.0,2.065861951759745
286.20000000000005,1501.0,286.85280000000006,845.5419239470688,215.8329564494735,655.4580760529312,871.2910325024047,367.32347472604715,30.54854564700802,0.0,9.560058818335936,461.70646689715886,0.0,2.15248641385474
286.0999999999999,1597.0,286.7527999999999,944.2935424760469,287.4872030085372,652.7064575239531,940.1936605324903,400.1939505593131,29.030369563409938,0.0,11.053870211017399,497.6707948820943,0.0,2.244675316655602
286.0,1628.0,286.6528,978.2491796148138,360.57594546635687,649.7508203851862,1010.3267658515431,437.5340462443496,27.622604109527,0.0,13.004689010379362,529.822510875216,0.0,2.3429156120710655
285.9000000000001,1667.0,286.5528000000001,1020.3216992765265,433.43144330564314,646.6783007234735,1080.1097440291167,480.1519164745896,26.314901632275898,0.0,15.661397380789984,555.5337798381964,0.0,2.4477487032647405
285.79999999999995,1760.0,286.45279999999997,1116.606924374722,505.07367371665805,643.393075625278,1148.466749341936,529.0412621626689,25.098068268147145,0.0,19.455591017978264,572.3120499759334,0.0,2.5597779172084403
285.70000000000005,1773.0,286.35280000000006,1133.0654770629599,575.6059333293018,639.9345229370402,1215.540456266342,585.43654990723,23.96392076206282,0.0,25.12757635373832,578.3327320418686,0.0,2.679677201442392
285.5999999999999,1963.0,286.2527999999999,1326.847244466273,647.2526033318668,636.152755533727,1283.4053588655938,650.8898912116331,22.905161592554105,0.0,33.900443772167925,572.9016610095331,0.0,2.808201279705691
285.5,1907.0,286.1528,1274.8469808506393,724.407515601266,632.1530191493608,1356.5605347506269,727.3802908980482,21.91527031322511,0.0,47.67282364513552,556.645952341292,0.0,2.9461975529258413
285.4000000000001,2098.0,286.0528000000001,1470.0668971663295,814.1086039683983,627.9331028336705,1442.0417068020688,817.4723027351532,20.988409126133888,0.0,69.14514362809983,531.3412312157363,0.0,3.094620096945637
285.29999999999995,2190.0,285.95279999999997,1566.7355508171527,925.8468708971276,623.2644491828474,1549.111320079975,924.5518640656015,20.119340862448173,0.0,101.72682809035652,499.4587408716037,0.0,3.2545461899650006
285.20000000000005,2341.0,285.85280000000006,1722.7927346486479,1070.3754158454544,618.2072653513521,1688.5826811968066,1053.1858411998567,19.303357729025667,0.0,149.03512761217442,463.631158749835,0.0,3.4271959059150126
285.0999999999999,2492.0,285.7527999999999,1879.3304889235778,1259.2455627057668,612.6695110764222,1871.915073782189,1209.6857200697525,18.536219367435788,0.0,213.85596071038043,426.22321819332365,0.0,3.613955441296526
285.0,2685.0,285.6528,2078.414962005033,1503.8037101652449,606.585037994967,2110.388748160212,1403.0194431136142,17.8140989527322,0.0,296.6446305625222,389.0941705203093,0.0,3.8164050110341114
284.9000000000001,2917.0,285.5528000000001,2317.17255525036,1815.1939998083312,599.8274447496402,2415.0214445579713,1646.3394002142531,17.13353622631075,0.0,393.9725359583891,353.5396197937341,0.0,4.036352365284034
284.79999999999995,3365.0,285.45279999999997,2772.997971496574,2206.386995679969,592.0020285034262,2798.389024183395,1959.6464684307532,16.49139650787018,0.0,497.6251674442751,320.35011854094205,0.0,4.275873259555041
284.70000000000005,3788.0,285.35280000000006,3205.1885866181783,2697.26498176122,582.8114133818215,3280.0763951430413,2374.63939452394,15.884834864656423,0.0,595.0936693726632,289.9211358052483,0.0,4.537360576532842
284.5999999999999,4275.0,285.2527999999999,3702.8086539717706,3326.036072536961,572.1913460282292,3898.22741856519,2943.916379849637,15.311264732543776,0.0,671.8071313462927,262.36905835750184,0.0,4.823584279214823
284.5,5145.0,285.1528,4585.550832773266,4171.5857299756435,559.4491672267337,4731.034897202378,3758.8040103715557,14.768330384295359,0.0,714.6945258406354,237.63026559338854,0.0,5.137765012502158
284.4000000000001,6515.0,285.0528000000001,5971.781235556421,5389.782900829558,543.218764443579,5933.0016652731365,4981.825029502231,14.253882726913304,0.0,715.9029509089869,215.53613711293966,0.0,5.483665022065658
284.29999999999995,8704.0,284.95279999999997,8182.5415020392475,7256.391500339076,521.4584979607528,7777.849998299828,6887.147253186271,13.765957984271967,0.0,675.2058100000411,195.8652759224951,0.0,5.865701206748644
284.20000000000005,11668.0,284.85280000000006,11176.302983574978,10131.021885229286,491.69701642502207,10622.718901654307,9824.675610650631,13.302758884555201,0.0,600.0739746651924,178.37747077277191,0.0,6.289086681157055
284.0999999999999,15457.0,284.7527999999999,15005.553880275223,14096.879209724508,451.44611972477657,14548.325329449284,13862.489465665656,12.862638026044772,0.0,503.37885608405674,162.83436030578085,0.0,6.76000936774716
284.0,19016.0,284.6528,18616.242630437748,18189.527567179062,399.7573695622513,18589.284936741315,18020.83453892148,12.444083140872733,0.0,399.7094294171335,149.01102615110466,0.0,7.285859110723697
283.9000000000001,21076.0,284.5528000000001,20736.742271022787,20217.93103120353,339.2577289772121,20557.188760180743,20098.800963336053,12.045704015484121,0.0,301.76486501827975,136.70170883545998,0.0,7.875518975468992
283.79999999999995,18906.0,284.45279999999997,18627.258847481407,18511.214739599764,278.7411525185912,18789.955892118356,18425.9990921459,11.66622086000748,0.0,218.02894438732477,125.72189240522913,0.0,8.539742319895739
283.70000000000005,14300.0,284.35280000000006,14071.528601941216,13924.115510428735,228.47139805878427,14152.58690848752,13863.898193106505,11.304453947174277,0.0,152.18435490356353,115.90826078870741,0.0,9.291645741570534
283.5999999999999,9016.0,284.2527999999999,8822.725274683322,8949.640073279594,193.27472531667752,9142.914798596272,8910.735929305676,10.959314365726307,0.0,103.95470088180473,107.11749362055352,0.0,10.147360422511584
283.5,5126.0,284.1528,4953.904892332775,5264.596451467376,172.09510766722525,5436.691559134601,5245.068414962335,10.629795754051623,0.0,70.64194237414267,99.22450327585426,0.0,11.126902768217484
283.4000000000001,3091.0,284.0528000000001,2931.026858128636,3039.5688716453888,159.9731418713642,3199.542013516753,3036.2084710932386,10.314966897516962,0.0,48.6427489411361,92.1204737205865,0.0,12.255352864274299
283.29999999999995,2020.0,283.95279999999997,1867.4037655941072,1796.7100132886326,152.5962344058929,1949.3062476945254,1805.4987522217418,10.013965088244559,0.0,34.51815140839338,85.71090743938532,0.0,13.56447153676042
283.20000000000005,1402.0,283.85280000000006,1254.2027935547387,1098.1602932127214,147.7972064452613,1245.9574996579827,1115.7001391410126,9.725990159133048,0.0,25.522627241306395,79.91379043166347,0.0,15.094952684867238
283.0999999999999,1070.0,283.7527999999999,925.5538606840763,689.1136039652016,144.44613931592372,833.5597432811253,712.8371510064278,9.450299115174445,0.0,19.714753963360067,74.65792681108488,0.0,16.899612385078132
283.0,875.0,283.6528,733.1038119342369,438.95307556398734,141.89618806576314,580.8492636297505,466.89501781732685,9.186201294834138,0.0,15.838597482600987,69.8814601777295,0.0,19.047986857259062
282.9000000000001,711.0,283.5528000000001,571.1088541881965,280.52319499791986,139.89114581180357,420.4143408097234,311.18580630894314,8.93305400258974,0.0,13.13180498096055,65.53057961806635,0.0,21.633095899163575
282.79999999999995,600.0,283.45279999999997,461.6966463654441,177.73626845247014,138.3033536345559,316.03962208702603,209.86005092239873,8.69025856099345,0.0,11.149298593730025,61.558398095605355,0.0,24.7816159142985
282.70000000000005,495.0,283.35280000000006,357.95674736793063,110.23306495268514,137.04325263206937,247.2763175847545,142.59105689856867,8.457256736864482,0.0,9.63445032547251,57.923986419316066,0.0,28.669567204532797
282.5999999999999,438.0,283.2527999999999,301.97129326248427,66.07532583452547,136.02870673751573,202.1040325720412,97.29464421831247,8.233527501656514,0.0,8.437126749340965,54.59154460238165,0.0,33.54718950034962
282.5,400.0,283.1528,264.84268948110434,38.13585234186431,135.15731051889563,173.29316286075994,66.49908941092121,8.018584090789087,0.0,7.466151752855083,51.52969282197376,0.0,39.77964478422079
282.4000000000001,392.0,283.0528000000001,257.64594174972814,22.18373415108175,134.35405825027186,156.5377924013536,45.43566892927311,7.811971330817688,0.0,6.663282260923162,48.71086549517462,0.0,47.91600438516502
282.29999999999995,363.0,282.95279999999997,229.39469775169272,15.902091099960614,133.60530224830728,149.5073933482679,30.983182847474463,7.613263206935934,0.0,5.989318982500561,46.110793685870775,0.0,58.81083462548618
282.20000000000005,352.0,282.85280000000006,219.0841704919853,18.536915005676235,132.9158295080147,151.45274451369093,21.058335998363326,7.4220606464212535,0.0,5.416646419947796,43.70806285650169,0.0,73.84763859245686
282.0999999999999,358.0,282.7527999999999,225.7680678023846,31.03087439040587,132.2319321976154,163.26280658802128,14.249845559616642,7.237989496382449,0.0,4.925087986578381,41.48373471740585,0.0,95.36614882803795
282.0,372.0,282.6528,240.4848656505332,56.554428868936895,131.5151343494668,188.0695632184037,9.591360874301694,7.0606986765895146,0.0,4.499481942742622,39.42102352468655,0.0,127.49699820008333
281.9000000000001,396.0,282.5528000000001,265.26238041059923,101.91369348464988,130.7376195894008,232.65131307405068,6.416394166383,6.889858490255809,0.0,4.128182623027626,37.50501860134792,0.0,177.71185919303633
281.79999999999995,440.0,282.45279999999997,310.1469908216272,179.5781929860454,129.85300917837282,309.4312021644182,4.263323650434122,6.725159077525478,0.0,3.8020861149061096,35.72244610082204,0.0,258.91818722073043
281.70000000000005,550.0,282.35280000000006,421.27144307038316,306.7001754510941,128.72855692961681,435.4287323807109,2.8118855912881657,6.566308998041594,0.0,3.513970509367913,34.06146410406048,0.0,388.4751031779528
281.5999999999999,691.0,282.2527999999999,563.7858291092538,489.18413600132385,127.21417089074626,616.3983068920701,1.83999863291722,6.413033930416544,0.0,3.2580346506936553,32.51148605705867,0.0,572.375753620984
281.5,899.0,282.1528,773.8422428168952,685.0641928340896,125.15775718310475,810.2219500171943,1.194025473757154,6.265075477715471,0.0,3.0295674143327935,31.063028332825404,0.0,768.6702533185635
281.4000000000001,1001.0,282.0528000000001,878.3823040473548,794.4509748890898,122.61769595264522,917.0686708417351,0.7680942997595498,6.122190069173562,0.0,2.824705651088257,29.707578358133876,0.0,877.6461024635798
281.29999999999995,1020.0,281.95279999999997,900.1164940544345,741.7743289674606,119.88350594556556,861.6578349130262,0.4896303508864073,5.98414794938889,0.0,2.6402539413579293,28.43748029877237,0.0,824.1063223726206
281.20000000000005,898.0,281.85280000000006,780.7005121414667,565.1649533564681,117.29948785853328,682.4644412150014,0.3091999641796466,5.850732247108516,0.0,2.473548363565406,27.245835762171463,0.0,646.5851248779765
