#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
468.6,211.0,469.2318,211.0,193.540929441729,0.0,193.540929441729,15.781449662984254,13.34450720104903,13.143625166300389,26.67784439412928,94.0967553727496,12.338515576548774,11.942656019686886,6.215576048280752
468.5,212.0,469.1318,212.0,198.02178824629263,0.0,198.02178824629263,16.104337569133342,13.567509729972052,13.344729787027765,27.058591598872006,96.43568535277689,12.677164623033917,12.332612866504311,6.501156718972347
468.4,223.0,469.0318,223.0,202.6723475388062,0.0,202.6723475388062,16.437221969587533,13.796141843924648,13.550481901438351,27.44754412678007,98.86244039487846,13.029884857495233,12.741869735645665,6.806762709056272
468.29999999999995,146.0,468.93179999999995,146.0,207.50200207665605,0.0,207.50200207665605,16.780519162690123,14.030594380384763,13.7610257111405,27.844939329486923,101.38144806385465,13.397463008623111,13.171713430327914,7.134298990148068
468.20000000000005,195.0,468.83180000000004,195.0,212.52086606696065,0.0,212.52086606696065,17.13466731005282,14.271066321167801,13.976511049762733,28.25102319864557,103.9974168162156,13.78074128794686,13.623539086402928,7.485900996766341
468.1,161.0,468.7318,161.0,217.73984696747226,0.0,217.73984696747226,17.500127826733546,14.517765212511257,14.197093648775626,28.666050745902428,106.71535752131423,14.180622127208565,14.098861224334287,7.863968660692344
468.0,107.0,468.6318,107.0,223.17072915281648,0.0,223.17072915281648,17.877386875462644,14.77090761061783,14.422935418052269,29.090286402495078,109.54060691698517,14.598073391764967,14.599326128988332,8.271206408450192
467.9,87.0,468.5318,87.0,228.8262691111903,0.0,228.8262691111903,18.26695697390653,15.030719554438914,14.654204742113112,29.524004439649712,112.47885319914604,15.034134125154976,15.126725741181644,8.710670335599353
467.79999999999995,117.0,468.43179999999995,117.0,234.72030417904892,0.0,234.72030417904892,18.669378724823737,15.297437067611167,14.891076793060336,29.96748941101689,115.53616396775699,15.489920887195646,15.683013273804324,9.185824053779827
467.70000000000005,0.0,468.33180000000004,0.0,240.86787724717132,0.0,240.86787724717132,19.085222679952743,15.571306691617226,15.133733861285608,30.42103661847752,118.71901677750903,15.966634756283188,16.270320799322924,9.700605062723112
467.6,104.40320051027902,468.2318,104.40320051027902,247.28538040358413,0.0,247.28538040358413,19.515091349556776,15.852586052408387,15.382365705114498,30.884952602742334,122.03433257080383,16.46556907611936,16.890979095509415,10.259503951329537
467.5,78.10805083379,468.1318,78.10805083379,253.99072114747702,0.0,253.99072114747702,19.959621370747833,16.14154446290225,15.637169920631736,31.3595556602558,125.48951230335865,16.988118038058115,17.54754008353524,10.867659307987399
467.4,22.496581442249408,468.0318,22.496581442249408,261.0035156541786,0.0,261.0035156541786,20.419485849072824,16.438463563977283,15.898352333034,31.84517638803859,129.0924771098743,17.535786202955606,18.24280224862101,11.530971958604995
467.29999999999995,63.829970741152465,467.93179999999995,63.829970741152465,268.3453146469406,0.0,268.3453146469406,20.895396889326406,16.743638006791528,16.16612741094876,32.342158258198324,132.8517123986768,18.110199081026575,18.979839499935395,12.256243102036844
467.20000000000005,59.30551449990617,467.83180000000004,59.30551449990617,276.0398688088738,0.0,276.0398688088738,21.388108333236307,17.057376179494906,16.44071870527226,32.850858223971144,136.77631631108892,18.713114905168002,19.76203400564514,13.051342144997118
467.1,59.76536091633352,467.7318,59.76536091633352,284.11344244323294,0.0,284.11344244323294,21.898418723536242,17.380000981663137,16.722359314199203,33.371647359289206,140.8760530338361,19.34643775287057,20.59311363354733,13.92541164429118
467.0,104.39935774669539,467.6318,104.39935774669539,292.59518639188474,0.0,292.59518639188474,22.427174516020496,17.711850650056597,17.011292376239357,33.90491153399964,145.1614115116359,20.012232194674255,21.477194740826512,14.889118868432003
466.9,89.14682448040821,467.5318,89.14682448040821,301.517584227138,0.0,301.517584227138,22.975273563535723,18.05327963962924,17.307771593167296,34.451052127035936,149.64367017329357,20.712739673762734,22.418831192275473,15.954966264438024
466.79999999999995,100.88070232325208,467.43179999999995,100.88070232325208,310.91698968095915,0.0,310.91698968095915,23.543668898472056,18.40465956403945,17.612061784993386,35.01048677998761,154.33496835824192,21.45039685233131,23.423070649668606,17.13767679322481
466.70000000000005,125.75596302826489,467.33180000000004,125.75596302826489,320.83427849995604,0.0,320.83427849995604,24.133372843276817,18.766380200293405,17.924439479215753,35.58365019370678,159.24838521282064,22.227856196713123,24.495519372164164,18.454675001765395
466.6,217.07998016842976,467.2318,217.07998016842976,331.3156448700544,0.0,331.3156448700544,24.74546148183181,19.138850562560577,18.245193536794183,36.170994970784555,164.39802691706407,23.048009115847755,25.642417006239185,19.926691278932285
466.5,171.58097144948624,467.1318,171.58097144948624,342.4135818724216,0.0,342.4135818724216,25.38107952825716,19.522500050640918,18.5746258174764,36.77299250692908,169.7991232040258,23.914012017709133,26.870723133262302,21.578525614120835
466.4,250.209909039565,467.0318,250.209909039565,354.1880979861557,0.0,354.1880979861557,26.041445633940487,19.917779679071486,18.913051887334092,37.390133934527135,175.46813424582047,24.8293157072836,28.188217695395167,23.44001920278324
466.29999999999995,198.9445234479599,466.93179999999995,198.9445234479599,366.708238648714,0.0,366.708238648714,26.72785817832391,20.325163393388635,19.260801771587694,38.02293112189739,181.42286910350728,25.797698619236392,29.60361785083519,25.547298609937503
466.20000000000005,158.32427964741782,466.83180000000004,158.32427964741782,380.0540049800092,0.0,380.0540049800092,27.44170159437407,20.745149480668402,19.618220756061866,38.6719177320247,187.68261707291933,26.82330446075117,31.12671433630337,27.9443795469063
466.1,271.9861192359258,466.7318,271.9861192359258,394.3187932137414,0.0,394.3187932137414,28.18445328575447,21.178262082128207,19.985670240892848,39.33765034485669,194.26829340558348,27.910684937683463,32.76853106151192,30.68524785533036
466.0,254.01752186297108,466.6318,254.01752186297108,409.61252112113334,0.0,409.61252112113334,28.95769119961484,21.62505281629124,20.363528650406643,40.020709647547164,201.20260104324157,29.06484835326502,34.541512456582154,33.836576954184714
465.9,270.0414141245883,466.5318,270.0414141245883,426.0656654736429,0.0,426.0656654736429,29.763102126792752,22.0861025220366,20.752192403435433,40.72170169740035,208.51021017693884,30.291315007061026,36.459744076255284,37.48129746372262
465.79999999999995,275.1469071301144,466.43179999999995,275.1469071301144,443.83451155188556,0.0,443.83451155188556,30.60249081012967,22.562023131731156,21.152076948691654,41.44125926261929,216.21795762638493,31.596180487277508,38.53921318069737,41.72331010435403
465.70000000000005,358.59438777482774,466.33180000000004,358.59438777482774,463.1080153469004,0.0,463.1080153469004,31.477789951804017,23.053459685633822,21.56361787022903,42.18004324638486,224.35506823323541,32.98618814776772,40.79811752060958,46.693730691235935
465.6,562.1502625942303,466.2318,562.1502625942303,484.1168008003477,0.0,484.1168008003477,32.391071222212894,23.561092499855086,21.987272068460925,42.938744200236314,232.95340067257544,34.46881229923209,43.257232427642364,52.559175410132575
465.5,484.19118665532733,466.1318,484.19118665532733,507.14494478273457,0.0,507.14494478273457,33.34455738621144,24.085639501354365,22.42351902268089,43.71808393319292,242.04772031023532,36.05235393091947,45.94034864157118,59.532722056569
465.4,399.6043657006321,466.0318,399.6043657006321,532.5452942386362,0.0,532.5452942386362,34.34063567778956,24.627858744822205,22.87286214157861,44.51881722361328,251.67600197065394,37.74605112560868,48.874796207393196,67.88827114717662
465.29999999999995,585.4084412736211,465.93179999999995,585.4084412736211,560.7589826578043,0.0,560.7589826578043,35.38187257171713,25.188551127769774,23.335830208813768,45.34173364133791,261.87976573041306,39.560206750052764,52.09207338778971,77.97894923991015
465.20000000000005,708.4050914941017,465.83180000000004,708.4050914941017,592.3392417420882,0.0,592.3392417420882,36.47103012081614,25.768563321822988,23.81297893136334,46.18765948830708,272.70444911883914,41.50633651231823,55.62860402797539,90.25962022064593
465.1,836.370947734622,465.7318,836.370947734622,627.9777759025089,0.0,627.9777759025089,37.61108405068491,26.36879094007325,24.30489259906965,47.05745986653747,284.1998193909051,43.59734109722472,59.52665237819242,105.31173557982144
465.0,852.8948168564311,465.6318,852.8948168564311,668.5271842101629,0.0,668.5271842101629,38.80524383041541,26.99018196239121,24.812185864588493,47.95204088307501,296.42042984258273,45.84770684723036,63.835431245284134,123.86396373459553
464.9,821.3607171334579,465.5318,821.3607171334579,715.0016597545641,0.0,715.0016597545641,40.05697496881676,27.63374044294238,25.335505653821432,48.87235200240434,309.4261244710625,48.27374038099726,68.6124477370247,146.79077409749473
464.79999999999995,874.9116454190571,465.43179999999995,874.9116454190571,768.5140963037104,0.0,768.5140963037104,41.37002382146218,28.300530526702545,25.875533217853906,49.81938855766438,323.28259564756456,50.8938436753381,73.92514097426547,175.04703988285934
464.70000000000005,813.4319531686397,465.33180000000004,813.4319531686397,830.0626600990306,0.0,830.0626600990306,42.748445235536984,28.991680804674314,26.432986338489908,50.794194433036445,338.0619998798251,53.728837528441375,79.85287805147561,209.45163782755085
464.6,940.2044186978346,465.2318,940.2044186978346,900.0168462407896,0.0,900.0168462407896,44.1966334079314,29.708389040746948,27.00862170064709,51.79786493076128,353.8436372055602,56.80234303495621,86.48938801449461,250.16996890569192
464.5,1049.8900749588647,465.1318,1049.8900749588647,977.136083698757,0.0,977.136083698757,45.71935638852708,30.45192730676205,27.603237446162918,52.83154983742015,370.71470029071673,60.141232813179975,93.9457278829099,295.7283517330783
464.4,1065.057909838657,465.0318,1065.057909838657,1057.210991227896,0.0,1057.210991227896,47.32179472678836,31.223647566460762,28.217675925027738,53.89645670547387,388.77109992303866,63.776166325533,102.35388777666381,341.6502622789099
464.29999999999995,1169.6884005127185,464.93179999999995,1169.6884005127185,1132.3002324302233,0.0,1132.3002324302233,49.009584837193785,32.024987753559266,28.852826661641053,54.99385436746698,408.1183743040017,67.74222683975893,111.87114976622047,379.687227900381
464.20000000000005,1163.6998419316524,464.83180000000004,1163.6998419316524,1192.6289436781635,0.0,1192.6289436781635,50.788867750099215,32.85747839439501,29.509629555483187,56.12507670192808,428.8726903622434,72.07968152750368,122.68530875245399,399.710210634057
464.1,1131.5640487988585,464.7318,1131.5640487988585,1231.962037271838,0.0,1231.962037271838,52.666344021837894,33.72274983143329,30.189078337580916,57.2915266717658,451.1619462381151,76.83489104973864,135.02082756029154,395.0746735610747
464.0,1146.3612949666194,464.6318,1146.3612949666194,1252.3955854114874,0.0,1252.3955854114874,54.649335704413524,34.62254011051013,30.89222430634417,58.49468065788146,475.12698510370507,82.06140091652392,149.1459031471421,367.402515464967
463.9,1345.986631595617,464.5318,1345.986631595617,1263.1215163867741,0.0,1263.1215163867741,56.74585642508991,35.55870360219494,31.620180368848107,59.73609311292252,500.9229315381955,87.82125412461424,165.3802136154048,325.336283599504
463.79999999999995,1301.2099869727735,464.43179999999995,1301.2099869727735,1274.6867058618636,0.0,1274.6867058618636,58.96469080402875,36.5332204360944,32.3741254163702,61.01740156243914,528.72066267117,94.18657324858158,184.10270400279393,278.7873277203858
463.70000000000005,1267.128796901041,464.33180000000004,1267.128796901041,1294.7278464437234,0.0,1294.7278464437234,61.315484649971665,37.54820683655198,33.15530906609607,62.34033198337133,558.7084270573329,101.24147040495833,205.75799503594774,234.66062140949342
463.6,1346.2214390491044,464.2318,1346.2214390491044,1327.3064907134612,0.0,1327.3064907134612,63.808847626828545,38.605926459128355,33.96505680437062,63.70670459272434,591.0936244448561,109.08435527740026,230.8586064594705,196.18336904868247
463.5,1363.6869846141653,464.1318,1363.6869846141653,1374.0879114388883,0.0,1374.0879114388883,66.45647038675376,39.70880283966853,34.804775570735124,65.11844008250678,626.1047587441919,117.830724293701,259.97778621249,164.0861533088411
463.4,1563.993556393616,464.0318,1563.993556393616,1435.5971428482665,0.0,1435.5971428482665,69.27125852902482,40.85943308199305,35.67595982638377,66.57756634066789,663.9935738035128,127.61652701889389,293.72381657402195,137.87900767376826
463.29999999999995,1406.4653362582976,463.93179999999995,1406.4653362582976,1511.9683080877026,0.0,1511.9683080877026,72.2674861820529,42.06060292642232,36.58019815554593,68.0862257017311,705.0373758145636,138.6022165425225,332.6807668431344,116.65343592172978
463.20000000000005,1564.940774232684,463.83180000000004,1564.940774232684,1603.2235553733542,0.0,1603.2235553733542,75.46097253543554,43.31530335991551,37.519180453842964,69.64668277531953,749.5415354261164,150.97759445946303,377.29300067887135,99.46928568438979
463.1,1742.7147926279176,463.7318,1742.7147926279176,1709.2279138016122,0.0,1709.2279138016122,78.86928529111681,44.62674894987227,38.49470576389865,71.26133290575318,797.8421440695618,164.96754922317527,427.6638873928301,85.5022602054043
463.0,1892.7548142413434,463.6318,1892.7548142413434,1829.4195014227153,0.0,1829.4195014227153,82.51197578402137,45.99839810803509,39.508690825497496,72.93271132141881,850.3087683018375,180.83874321584634,483.2413588741574,74.07885499190135
462.9,2029.9039475759255,463.5318,2029.9039475759255,1962.384958430894,0.0,1962.384958430894,86.41085147678164,47.43397551907243,40.56317941558065,74.66350303889122,907.3471967262411,198.90720038756328,542.3925169028912,64.66653496387242
462.79999999999995,2012.5155916947206,463.43179999999995,2012.5155916947206,2105.39743845768,0.0,2105.39743845768,90.59029270231889,48.9374970007535,41.66035256234744,76.45655359366727,969.4019967227248,219.54653318643932,601.9539172920665,56.850295397362345
462.70000000000005,2196.7716715269607,463.33180000000004,2196.7716715269607,2254.1671054920384,0.0,2254.1671054920384,95.0776219663392,50.51329710004669,42.80253972797869,78.31488067719727,1036.958578762918,243.19614026276258,656.9957983532307,50.30824864156499
462.5999999999999,2371.413800251209,463.2317999999999,2371.413800251209,2403.1936907552436,0.0,2403.1936907552436,99.90353589760838,52.166059772748326,43.9922310661231,80.24168676863137,1110.5442839709863,270.3679651986121,701.1873876090385,44.79054047149578
462.5,2542.390694242753,463.1318,2542.390694242753,2547.0358174105354,0.0,2547.0358174105354,105.10261213482812,53.9008525443651,45.232090873477304,82.2403728594431,1190.7277361807023,301.64910899728784,728.0805712040819,40.10247261634949
462.4000000000001,2604.2668563608295,463.0318000000001,2604.2668563608295,2682.291880189226,0.0,2682.291880189226,110.7139061784487,55.72316460837984,46.52497236995117,84.31455338025319,1278.1152909781524,337.6954049649304,733.1131237755494,36.091463933561165
462.29999999999995,2654.576274186895,462.93179999999995,2654.576274186895,2809.3257202108944,0.0,2809.3257202108944,116.78165665799465,57.63894938574605,47.87393395901801,86.46807245141157,1373.3428129122335,379.20756146438237,715.3755892277002,32.637144152407906
462.20000000000005,2960.260523695283,462.83180000000004,2960.260523695283,2932.5730453158776,0.0,2932.5730453158776,123.35612176027426,59.65467214876756,49.28225713962553,88.70502159303066,1477.0601409989533,426.8762434188075,677.9947099881977,29.64387826822063
462.0999999999999,3114.721834858952,462.7317999999999,3114.721834858952,3059.128073042653,0.0,3059.128073042653,130.49457497500487,61.77736340515691,50.753466263624645,91.02975904598642,1589.9043662866197,481.27554355039075,626.8578681452321,27.035131370637284
462.0,3277.4079552718513,462.6318,3277.4079552718513,3196.458874430397,0.0,3196.458874430397,138.2624951609294,64.01467884647923,52.29135035847217,93.44693087311182,1712.4563407759315,542.677334531049,568.5605326278045,24.74921125661905
461.9000000000001,3516.646290022947,462.5318000000001,3516.646290022947,3350.3760238889336,0.0,3350.3760238889336,146.7349946376334,66.37496679300453,53.89998726494118,95.96149403033597,1845.172589525894,610.7575903515789,508.7383630128814,22.73603827266369
461.79999999999995,3789.8637060525843,462.43179999999995,3789.8637060525843,3523.7695236690433,0.0,3523.7695236690433,155.9985401125065,68.8673442169857,55.5837703737392,98.57874162022206,1988.2820460249507,684.1829620757914,451.32143807125817,20.95468117359008
461.70000000000005,3842.3389325544276,462.33180000000004,3842.3389325544276,3715.99568303043,0.0,3715.99568303043,166.15303548560405,71.50178260393672,57.34743828469969,101.30433056663739,2141.634109733572,760.1237592934822,398.5597612568886,19.371465805609134
461.5999999999999,3899.236552109245,462.2317999999999,3899.236552109245,3922.6627266154246,0.0,3922.6627266154246,177.31435389190113,74.28920512149698,59.196107758105384,104.14431197901808,2304.48241287895,833.8583150727334,351.4195058861179,17.958514027101835
461.5,4252.719041359027,462.1318,4252.719041359027,4135.810394393575,0.0,4135.810394393575,189.61743000427845,77.24159681447067,61.13531038075253,107.10516450834012,2475.1895902207802,898.7914787017233,310.03721625699643,16.692607506232935
461.4000000000001,4216.426504068475,462.0318000000001,4216.426504068475,4344.721452537423,0.0,4344.721452537423,203.22005430661534,80.37212984151188,63.171033431386384,110.19383103592143,2650.8465248007615,947.2772985882917,274.08628224192023,15.554298291014895
461.29999999999995,4347.500006637021,461.93179999999995,4347.500006637021,4537.488494484892,0.0,4537.488494484892,218.3075509577967,83.6953061224446,65.30976550187881,113.41775908007088,2826.821996184817,972.3838826479173,243.02502599683248,14.527207993133473
461.20000000000005,4600.055065616389,461.83180000000004,4600.055065616389,4702.904187179091,0.0,4702.904187179091,235.0985729116538,87.22712018881553,67.55854751463846,116.7849453565078,2996.304542673675,970.087245085043,216.24574139856577,13.597472050192101
461.0999999999999,4963.990985289789,461.7317999999999,4963.990985289789,4831.717629145476,0.0,4831.717629145476,253.85231591731227,90.98524553838226,69.92502987499873,120.30398498669032,3149.974419941195,940.7681392519868,193.15519734454332,12.75329629036755
461.0,4964.333732943647,461.6318,4964.333732943647,4916.5713684853,0.0,4916.5713684853,274.87754176168437,94.98924840542111,72.41753661233282,123.98412591485686,3276.0417481829304,889.0638758222858,173.21269081001577,11.98460097577342
460.9000000000001,4855.256553055318,461.5318000000001,4855.256553055318,4951.049310624323,0.0,4951.049310624323,298.54391672885436,99.26083359727264,75.04513749931262,127.83532917213861,3360.963346836742,822.1741405746109,155.94387280666706,11.282733408725473
460.79999999999995,4847.729051072058,461.43179999999995,4847.729051072058,4929.168623824905,0.0,4929.168623824905,325.2963210269246,103.82412794077277,77.81772929797951,131.86833571474668,3391.1095264594032,747.6705578418802,140.94179094422174,10.64023459897651
460.70000000000005,4657.437581023143,461.33180000000004,4657.437581023143,4846.379424973789,0.0,4846.379424973789,355.67297687417766,108.70600796790653,80.74612746995174,136.09474066655855,3355.3751705799295,671.8719051715884,127.86184743725462,10.050648806422457
460.5999999999999,4818.0314200405755,461.2317999999999,4818.0314200405755,4701.928325665812,0.0,4701.928325665812,390.32848412484935,113.93647979253909,83.8421699113842,140.5270759159594,3248.1964811408047,599.1748919236271,116.4143755761772,9.508367280470967
460.5,4582.335217068692,461.1318,4582.335217068692,4501.291292883373,0.0,4501.291292883373,430.0631448818748,119.54912074615504,87.11883453827193,145.1789021553083,3071.8848833579523,532.1311458053344,106.35676197542708,9.008499423049114
460.4000000000001,4360.87349053091,461.0318000000001,4360.87349053091,4257.105493651668,0.0,4257.105493651668,475.8602904761218,125.58159432339563,90.59037286396975,150.06491161363672,2837.099685848525,471.8758353913157,97.48603707523249,8.546766059471986
460.29999999999995,4064.4115659183553,460.93179999999995,4064.4115659183553,3987.812380881202,0.0,3987.812380881202,528.9336493872452,132.0762524263407,94.27246208785797,155.201042921411,2560.967269343507,418.60998295175324,89.63231114080783,8.119410622279124
460.20000000000005,3704.414425635021,460.83180000000004,3704.414425635021,3714.5248862282756,0.0,3714.5248862282756,590.786991255959,139.08084190715917,98.18237866657562,160.60460976736283,2263.498589426147,371.995199142031,82.6531511430865,7.723124919953921
460.0999999999999,3452.052381457059,460.7317999999999,3452.052381457059,3457.523498354186,0.0,3457.523498354186,663.2880668058287,146.64933613677684,102.33919688290167,166.2944452664553,1963.7405847777648,331.4280234613054,76.42885818658554,7.354986836568287
460.0,3177.6560197806466,460.6318,3177.6560197806466,3233.7199695774466,0.0,3233.7199695774466,748.7576198928857,154.8429169582931,106.76401658257711,172.29106426214858,1676.9828787191614,296.2105173950456,70.85854793187231,7.01240783546299
459.9000000000001,2991.480951761676,460.5318000000001,2991.480951761676,3055.6641336344273,0.0,3055.6641336344273,850.0706911693835,163.73113815742093,111.48022504291308,178.6168461457855,1413.5686203681064,265.64660447067115,65.85691972593948,6.693088554206958
459.79999999999995,2863.091047838735,460.43179999999995,2863.091047838735,2931.8799083235663,0.0,2931.8799083235663,970.7589808733641,173.3933087981023,116.51379889926257,185.29624119951148,1179.0803087152706,239.09068569021332,61.35160304258276,6.394981105259328
459.70000000000005,2881.2755355152603,460.33180000000004,2881.2755355152603,2867.9263210425725,0.0,2867.9263210425725,1115.0847194046478,183.92014382007804,121.89365322850523,192.3560039723604,975.3066966387693,215.96786583143236,57.2809811904186,6.116256956360676
459.5999999999999,2852.4188074847043,460.2317999999999,2852.4188074847043,2867.570273406864,0.0,2867.570273406864,1288.0193366529554,195.41574066914274,127.65204632253732,199.8254577967388,801.4315727103062,195.77843346715576,53.592406316307446,5.8552794717201255
459.5,3015.0788217970075,460.1318,3015.0788217970075,2933.595816152044,0.0,2933.595816152044,1494.9898774948226,207.99995505954334,133.82505044374236,207.73679526408324,655.0985189191989,178.09430490120394,50.240733708516686,5.6105803609329135
459.4000000000001,3079.6162625732304,460.0318000000001,3079.6162625732304,3067.8592353428544,0.0,3067.8592353428544,1741.1355623621607,221.8112670540814,140.45310102234384,216.12542033051386,533.2140419522748,162.55188715473824,47.18711605077642,5.380839415965
459.29999999999995,3293.2279027237055,459.93179999999995,3293.2279027237055,3270.157676860111,0.0,3270.157676860111,2029.6459679663096,237.0102514934634,147.58163943500904,225.03033874274288,432.48279910893046,148.84380391413873,44.398009175121224,5.164867024395154
459.20000000000005,3617.9184419278563,459.83180000000004,3617.9184419278563,3535.3980011333983,0.0,3535.3980011333983,2358.6146883812517,253.78379567154542,155.26186783233763,234.49460470178866,349.72636391435384,136.71074161413512,41.84434998342428,4.961589034561545
459.0999999999999,3927.05680011623,459.7317999999999,3927.05680011623,3848.780088410372,0.0,3848.780088410372,2716.058459650893,272.35024356766246,163.55163863221875,244.56583316132344,282.0490060051741,125.93399906176555,39.500874711814376,4.770033619520904
459.0,4243.611557260649,459.6318,4243.611557260649,4179.981881335929,0.0,4179.981881335929,3074.0338057596787,292.96569172641136,172.51650649096646,255.29678894533558,226.90526033390424,116.3289564162716,37.34555181834608,4.589319845013734
458.9000000000001,4435.128464556541,459.5318000000001,4435.128464556541,4480.3224388593035,0.0,4480.3224388593035,3385.786822445418,315.9317190622324,182.23097709921794,266.74606603942243,182.1096089692846,107.73948884026984,35.35910870903002,4.418647694428892
458.79999999999995,4488.591473390086,459.43179999999995,4488.591473390086,4689.965738703816,0.0,4689.965738703816,3592.9715721823454,341.6049035103484,192.77999540295505,278.9788730440034,145.81521053406485,100.03325919603984,33.52463549087784,4.257289343181158
458.70000000000005,4595.6745038900535,459.33180000000004,4595.6745038900535,4759.059126894139,0.0,4759.059126894139,3646.8138569675098,370.40856413929214,204.26072632563705,292.06794398703084,116.47841438948619,93.09778744461636,31.82725213310366,4.104581507462985
458.5999999999999,4712.62273315084,459.2317999999999,4712.62273315084,4672.856128145574,0.0,4672.856128145574,3533.2598325093477,402.84726813438033,216.78469442234876,306.0945976060408,92.81880276950201,86.83718600288235,30.25382798173061,3.9599187193412506
458.5,4585.531791723179,459.1318,4585.531791723179,4459.995727422702,0.0,4459.995727422702,3281.2756572439203,439.52475433822923,230.4803660019193,321.14997298154384,73.78002909443725,81.16945572688022,28.79274463311648,3.8227474026548545
458.4000000000001,4185.4047579725975,459.0318000000001,4185.4047579725975,4175.878064546965,0.0,4175.878064546965,2946.234760286579,481.16603732339337,245.49627926831423,337.3364752279511,58.49400845631753,76.02424851264514,27.433694828855813,3.692560642908493
458.29999999999995,3862.485351089369,458.93179999999995,3862.485351089369,3876.758543028475,0.0,3876.758543028475,2584.012799460271,528.6445409005785,262.0048564938132,354.7694720403124,46.24945361877328,71.34101558466409,26.167511369979447,3.568893560083206
458.20000000000005,3833.2057674100406,458.83180000000004,3833.2057674100406,3603.4295962810343,0.0,3603.4295962810343,2234.6584132971802,583.0151092316395,280.20706920713775,373.5792905175187,36.46490038674222,67.06747330800988,24.98602112634443,3.4513192064615796
458.0999999999999,3541.687275872554,458.7317999999999,3541.687275872554,3378.537524577527,0.0,3378.537524577527,1919.6865984953117,645.5535401398016,300.3381756124858,393.91357412205656,28.665941302263274,63.15832989327898,23.881920089653864,3.3394449226746907
458.0,3227.830853401596,458.6318,3227.830853401596,3211.2724608831327,0.0,3211.2724608831327,1646.7329179102608,717.802652013901,322.6748126421514,415.94007221218635,22.4662045364097,59.57422634706511,22.848666126590512,3.23290909456794
457.9000000000001,3133.3976345438823,458.5318000000001,3133.3976345438823,3103.2301176924107,0.0,3103.2301176924107,1415.3687698772223,801.6234064681086,347.54380813679256,439.8499496441611,17.55156519716776,56.28085344318568,21.88038666436094,3.131378261411869
