#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,TiC,Ti 2+,Ti 3+,C_4,C_5,C_6,C_7,C_8
467.4,15599.0,468.0528,280.0,-15186.05890402595,15319.0,132.94109597404994,28.503201452258896,54.439952331059835,43.78898903641697,1.3956950795161995,0.000732872705053312,3.594977847326539e-05,4.812351679960686,0.00013757235380825172
467.29999999999995,15498.0,467.95279999999997,179.0,-15183.966926803025,15319.0,135.033073196976,28.93558910529792,55.312900681659485,44.537340112386744,1.438267682877845,0.0010837481284180122,6.773070226582744e-05,4.807686715016129,0.00013742090720464677
467.20000000000005,15558.0,467.85280000000006,239.0,-15181.822338752607,15319.0,137.17766124739308,29.377880979851167,56.20699069917218,45.30508251242818,1.4828290895725056,0.0015938366176307336,0.00012622411367426345,4.803020636016623,0.000137269621108089
467.1,15670.0,467.75280000000004,351.0,-15179.623255615732,15319.0,139.37674438426714,29.830381582332663,57.12290981755097,46.09289353336916,1.5295050182437355,0.002331174944912798,0.00023268388086017944,4.798353455449494,0.0001371184953554477
467.0,15555.0,467.6528,236.0,-15177.367670274865,15319.0,141.632329725134,30.2934072002731,58.06137360581256,46.901480370766876,1.5784311590108844,0.003390951355646982,0.0004242845898038098,4.7936851857953595,0.00013696752978376557
466.9,15565.0,467.5528,246.0,-15175.053427116385,15319.0,143.94657288361563,30.76728645297104,59.02312715950923,47.73158172054103,1.6297541171754382,0.0049055067687130164,0.0007652703978905257,4.78901583952804,0.00013681672423035407
466.79999999999995,15433.0,467.45279999999997,114.0,-15172.678185504577,15319.0,146.32181449542344,31.252360872371458,60.00894657304686,48.58396948183917,1.683632461270869,0.007057677760497771,0.0013653339415910211,4.784345429114498,0.00013666607853251222
466.70000000000005,15466.0,467.35280000000006,147.0,-15170.239367069838,15319.0,148.76063293016156,31.748985516084204,61.01964049825958,49.4594505685353,1.7402378891433177,0.010098465781073561,0.0024095097507699794,4.779673967014786,0.0001365155925278076
466.6,15532.0,467.25280000000004,213.0,-15167.734078995269,15319.0,151.26592100473187,32.25752961459086,62.056051795064484,50.35886883738007,1.7997565279438634,0.014370259062128993,0.004206139742445786,4.775001465681949,0.00013636526605398036
466.5,15514.0,467.1528,195.0,-15165.159001881379,15319.0,153.84099811862148,32.77837725482596,63.1190592804385,51.28310714147271,1.8623903865352223,0.020337118698740327,0.007262783989416895,4.770327937562016,0.0001362150989489462
466.4,15437.0,467.0528,118.0,-15162.510225691778,15319.0,156.4897743082228,33.31192810249645,64.20957958248466,52.23308951849618,1.9283589819645148,0.028623970517652204,0.012404692078381052,4.7656533950938895,0.00013606509105060905
466.29999999999995,15371.0,466.95279999999997,52.0,-15159.783010259534,15319.0,159.21698974046538,33.85859816565716,65.32856910683684,53.20978352392895,1.997901165442775,0.04006691963817079,0.020957093009933297,4.760977850709307,0.00013591524219732425
466.20000000000005,15530.0,466.85280000000006,211.0,-15156.971437310203,15319.0,162.02856268979596,34.418820602256936,66.47702612324481,54.2142027203507,2.0712771778603516,0.05577732221637519,0.03502166148179681,4.756301316832771,0.00013576555222725151
466.1,15476.0,466.75280000000004,157.0,-15154.067908328336,15319.0,164.93209167166358,34.993046574573135,67.65599298080329,55.247409334929046,2.148770970441238,0.07722270190327316,0.05788968711115449,4.751623805881475,0.00013561602097890882
466.0,15522.0,466.6528,203.0,-15151.062426264178,15319.0,167.9375737358218,35.58174615365792,68.86655846093387,56.310517098218874,2.2306928329416187,0.10632807508007455,0.09465031807588839,4.7469453302652616,0.00013546664829108062
465.9,15389.0,466.5528,70.0,-15147.941578563225,15319.0,171.05842143677572,36.18540927717948,70.10986027801209,57.404694278614514,2.3173823801409057,0.14560173062851686,0.15307227237967333,4.742265902386552,0.00013531743400244708
465.79999999999995,15490.0,466.45279999999997,171.0,-15144.687114094646,15319.0,174.3128859053544,36.80454676427623,71.38708773828418,58.5311669280452,2.4092119576463373,0.19828997089436926,0.24486184318981075,4.737585534640278,0.00013516837795195534
465.70000000000005,15575.0,466.35280000000006,256.0,-15141.2739775468,15319.0,177.7260224532007,37.43969139133405,72.6994845686182,59.69122235594488,2.5065905407560343,0.26856572587208905,0.38742861178164556,4.732904239413822,0.00013501947997890932
465.6,15466.0,466.25280000000004,147.0,-15137.667632842411,15319.0,181.33236715758983,38.091399032900476,74.04835192758968,60.88621285009272,2.6099682159594715,0.3617562580209242,0.6063219731996705,4.728222029086951,0.00013487073992232522
465.5,15541.0,466.1528,222.0,-15133.820474363845,15319.0,185.17952563615395,38.76024987226542,75.43505161241109,62.11755966462027,2.7198413544750744,0.48461532579429684,0.9385341683983962,4.723538916031767,0.00013472215762185398
465.4,15319.0,466.0528,0.0,-15129.667095109537,15319.0,189.33290489046416,39.44684968662098,76.86100947640836,63.38675729743357,2.8367586121974124,0.6456451049846305,1.4368952264736823,4.7188549126126365,0.00013457373291695046
465.29999999999995,15556.0,465.95279999999997,237.9080649009029,-15124.21009524948,15318.091935099097,193.88183984961765,40.15183121207921,78.32771907293835,64.69537808135995,2.9613279220875803,0.8554728040042744,2.1758063004965043,4.714170031186125,0.00013442546564742643
465.20000000000005,15413.0,465.85280000000006,96.18324906086855,-15117.869380988725,15316.816750939131,198.94736995040694,40.875855594265225,79.83674554303752,66.04507711568864,3.0942246855046855,1.127286170364764,3.2585622800895138,4.709484284100946,0.0001342773556530829
465.1,15460.0,465.75280000000004,144.10038119317687,-15111.207721617548,15315.899618806823,204.69189718927478,41.61961393066765,81.38972976558787,67.43759756736051,3.236201421123468,1.4773308845235111,4.8264918069111244,4.704797683697878,0.00013412940277407755
465.0,15581.0,465.6528,266.66823287960506,-15103.00087431268,15314.331767120395,211.33089280771478,42.38382891141733,82.98839279039167,68.87477637389952,3.3880991979650563,1.9254710875781822,7.070080222546446,4.700110242309729,0.00013398160685064927
464.9,15413.0,465.5528,100.06801862423163,-15093.785280473809,15312.931981375768,219.1467009019594,43.16925656574578,84.63454057640777,70.35855038341533,3.5508612685401566,2.4958119106638033,10.24212439095758,4.695421972261263,0.00013383396772302417
464.79999999999995,15460.0,465.45279999999997,148.01491972564327,-15083.480780738533,15311.985080274357,228.50429953582392,43.97668812194893,86.33006905932048,71.89096297049491,3.725549437910453,3.217379799431279,14.672783574363505,4.690732885869137,0.00013368648523178565
464.70000000000005,15645.0,465.35280000000006,334.85798433879245,-15070.273404256322,15310.142015661208,239.8686114048856,44.80695198935731,88.07696957482099,73.47417117077049,3.9133638684878305,4.124852612226754,20.786125654621156,4.686042995441841,0.0001335391592175976
464.6,15718.0,465.25280000000004,410.7036986943385,-15053.473701089848,15307.296301305661,253.82260021581288,45.660915871535295,89.87733466637853,75.11045338134605,4.115667251993404,5.259326903525964,29.117416435764493,4.681352313279633,0.00013339198952129583
464.5,15836.0,465.1528,532.3030357614571,-15032.61201564157,15303.696964238543,271.0849485969715,46.53948902070355,91.73336430887548,76.80221767912808,4.334014621637581,6.669104515955748,40.32996435402058,4.6766608516744865,0.0001332449759838889
464.4,15505.0,465.0528,204.1138455683249,-15008.360549095894,15300.886154431675,292.52560533578156,47.44362464427668,93.64737258245984,78.55201081464364,4.570190611412448,8.410474680053172,55.229830281907304,4.67196862291003,0.0001330981184464647
464.29999999999995,15527.0,464.95279999999997,227.76226187721113,-14980.060789009902,15299.237738122789,319.17694911288703,48.37432247532421,95.62179483410716,80.36252794499248,4.826256861807157,10.548461409581643,74.77617699639616,4.667275639261474,0.00013295141675037593
464.20000000000005,15941.0,464.85280000000006,645.0938428894133,-14943.66835767072,15295.906157110587,352.2377994398658,49.332631519824794,97.65919536797082,82.2366231764715,5.104613867403817,13.157499302648969,100.08452148767954,4.6625819129955675,0.00013280487073696225
464.1,15977.0,464.75280000000004,686.1751276520208,-14897.757779357089,15290.82487234798,393.0670929908899,50.31965299472816,99.76227570952125,84.17732099511224,5.408084578763587,16.32199421257759,132.4197443853363,4.657887456370508,0.00013265848024792036
464.0,15995.0,464.6528,709.5022511368734,-14842.333913111124,15285.497748863127,443.16383575200234,51.33654347207773,101.9338834927661,86.18782867196713,5.74003297686067,20.13671901239965,173.17550333205003,4.653192281635922,0.0001325122451249335
463.9,16029.0,464.5528,749.069434209825,-14775.80051201273,15279.930565790175,504.1300537774438,52.38451824586991,104.17702202473056,88.27154973977963,6.104542556852086,24.706989290816743,223.83680315219686,4.648496401032775,0.0001323661652098574
463.79999999999995,16033.0,464.45279999999997,758.8248754815795,-14696.561108263259,15274.17512451842,577.6140162551624,53.4648549398157,106.494860586623,90.43209864854798,6.506702796858382,30.148559793801255,285.9230074424825,4.6437998267933205,0.00013222024034490303
463.70000000000005,16293.0,464.35280000000006,1025.6359360023707,-14602.131964957818,15267.36406399763,665.2320990398109,54.57889737587389,108.89074553706978,92.673316719887,6.953096514418662,36.58718031607341,360.90962793087675,4.6391025711410405,0.00013207447037226927
463.6,16329.0,464.25280000000004,1069.6333128961378,-14490.897320856167,15259.366687103862,768.4693662476949,55.72805972528706,111.36821228937133,94.99928953405612,7.452665313902231,44.15775011708631,450.1288526928462,4.634404646290574,0.00013192885513414117
463.5,16472.0,464.1528,1221.3778116948215,-14362.060899884234,15250.622188305178,888.5612884209447,56.91383096587607,113.93099824197644,97.41436589925938,8.018282922636937,53.00301333527444,554.6509592080793,4.629706064447683,0.0001317833944732446
463.4,16614.0,464.0528,1373.281296321682,-14214.356773490952,15240.718703678318,1026.3619301873662,58.13777967166639,116.58305674958643,99.92317857081838,8.669630074999404,63.2717447925408,675.1514018518573,4.625006837809167,0.00013163808823210741
463.29999999999995,16601.0,463.95279999999997,1370.7549344734034,-14048.037784588952,15230.245065526597,1182.2072809376446,59.401559163386565,119.32857223124907,102.53066690804619,9.438397007879644,75.11638640282314,811.7712607527608,4.620306978562817,0.00013149293625352133
463.20000000000005,16704.0,463.85280000000006,1484.6536668319604,-13863.560410065733,15219.34633316804,1355.7859231023058,60.706913051190604,122.17197652192918,105.24210167981357,10.377504581720856,88.6901093582318,963.9815800625943,4.615606498887359,0.00013134793838063253
463.1,16714.0,463.75280000000004,1506.0688753338218,-13661.89853984733,15207.931124666178,1546.0325848188484,62.05568120404666,125.11796658527983,108.06311225611844,11.576980894358721,104.143296397082,1130.4645108679158,4.610905410952366,0.00013120309445648285
463.0,17055.0,463.6528,1859.9164141312394,-13444.020738021558,15195.08358586876,1751.0628478472017,63.449806183635076,128.17152371780796,110.99971645294067,13.190344490668537,121.61946155167111,1309.0256606651558,4.606203726918246,0.00013105840432428434
462.9,17363.0,463.5528,2183.349045410483,-13211.482159602992,15179.650954589517,1968.1687949865247,64.89134018446568,131.3379343887315,114.05835333209461,15.476681412792288,141.25065134717198,1496.5522019484647,4.601501458936146,0.00013091386782751132
462.79999999999995,17496.0,463.45279999999997,2333.5896272476057,-12968.515414815429,15162.410372752394,2193.894957936966,66.38245252611596,134.62281287533952,117.24591929698532,18.86468549261472,163.1524006941732,1689.0297576631044,4.596798619147906,0.0001307694848098105
462.70000000000005,17588.0,463.35280000000006,2443.8244105042577,-12719.964904029295,15144.175589495742,2424.2106854664476,67.92543774825064,138.03212587119282,120.56980787030878,24.045062276066442,187.41834760775336,1881.6276782479342,4.592095219686001,0.0001306252551148134
462.5999999999999,18012.0,463.2527999999999,2888.175979505053,-12469.03602652817,15123.824020494947,2654.7879939667773,69.52272436436246,141.57221926401948,124.03795359154161,32.09582493180238,214.1146420315013,2068.8571080296983,4.58739127267347,0.00013048117858650713
462.5,18049.0,463.1528,2947.4498228070006,-12220.168053166743,15101.550177193,2881.3821240262573,71.17688433601381,145.24984730186694,127.65888053157282,44.63983701975801,243.2743138390976,2244.7995438704693,4.5826867902238915,0.00013033725506886404
462.4000000000001,18411.0,463.0528000000001,3333.423117944727,-11977.282059945253,15077.576882055273,3100.294822110019,72.89064333605774,149.0722043906929,131.4417559908182,64.02427715339185,274.89179174816,2403.3960375129727,4.577981784441275,0.00013019348440602844
462.29999999999995,18657.0,462.95279999999997,3605.9096707803947,-11742.212165221124,15051.090329219605,3308.8781639984804,74.66689187654093,153.04695979350683,135.39645002625002,93.4970252135007,308.9177865276736,2538.7796442437216,4.573276267420028,0.00013004986644249704
462.20000000000005,18532.0,462.85280000000006,3508.062801125492,-11517.925594884688,15023.937198874508,3506.0116039898194,76.50869738536436,157.18229553186674,139.53360154490113,137.33637006660268,345.25476665792496,2645.6271726455134,4.568570251244939,0.00012990640102266237
462.0999999999999,18916.0,462.7527999999999,3920.416363611008,-11303.122309307853,14995.583636388992,3692.461327081139,78.41931732506609,161.48694782459208,143.86469180796396,200.87137619146097,383.75326077884955,2719.5017396421276,4.563863747991018,0.00012976308799108536
462.0,19038.0,462.6528,4072.925937017435,-11094.058095781505,14965.074062982565,3871.01596720106,80.4022134573659,165.97025243622596,148.40212631297254,290.3169574463957,424.2092173753651,2757.1559137830845,4.559156769723557,0.0001296199271927744
461.9000000000001,19234.0,462.5528000000001,4300.887721320367,-10886.81701995364,14933.112278679633,4046.295258725993,82.46106736907115,170.6421943507069,153.15932616595703,412.34860495335164,466.36263713867396,2756.766849942816,4.554449328497977,0.0001294769184724463
461.79999999999995,19406.0,462.45279999999997,4506.504419677774,-10675.338696758532,14899.495580322226,4224.156883563693,84.5997973879282,175.51346223250687,158.150830222599,573.3654013809993,509.89766673546086,2718.079854833776,4.549741436359809,0.0001293340616753572
461.70000000000005,19295.0,462.35280000000006,4429.6124439630985,-10454.700897931922,14865.387556036902,4410.68665810498,86.82257703206275,180.59550819056787,163.39240947342896,778.4418374771466,554.4443043769785,2642.4448592580948,4.545033105344666,0.00012919135664665534
461.5999999999999,19673.0,462.2527999999999,4843.004847683436,-10219.149538420803,14829.995152316564,4610.845613895762,89.13385515351774,185.90061341916584,168.9011953769588,1030.047245660979,599.5818183180282,2532.7404325708308,4.540324347478116,0.00012904880323184376
461.5,19888.0,462.1528,5095.940541207203,-9965.108335616895,14792.059458792797,4826.9511231759025,91.53837795529188,191.44196035485578,174.69582411223922,1326.704265624607,644.843920651392,2393.1910303963405,4.535615174775696,0.00012890640127631798
461.4000000000001,20075.0,462.0528000000001,5322.707197733636,-9695.02899425788,14752.292802266364,5057.2638080084835,94.0412130831722,197.23371206207756,180.79659903751875,1661.8418565461548,689.7256726124804,2229.093720303686,4.530905599242803,0.00012876415062592025
461.29999999999995,20153.0,461.95279999999997,5441.793932768847,-9416.1994131461,14711.206067231153,5295.006654085053,96.64777601790678,203.2910996403263,187.22567401088557,2023.144424415593,733.6920267706411,2046.479328974774,4.526195632874649,0.00012862205112647675
461.20000000000005,20247.0,461.85280000000006,5577.854532802174,-9141.016925074404,14669.145467197826,5528.128542123423,99.363859021331,209.63051853621096,194.00726066506073,2392.6787472358446,776.1878391986187,1851.738703698598,4.521485287656242,0.00012848010262389152
461.0999999999999,20497.0,461.7527999999999,5871.555478121098,-8885.419175436102,14625.444521878902,5740.0253464428,102.19566292183592,216.26963474384033,201.16786324346808,2747.979252602954,816.6491145312124,1651.2469154856203,4.516774575562261,0.00012833830496433005
461.0,20689.0,461.6528,6109.284825434806,-8668.460533328629,14579.715174565194,5911.254641236565,105.14983206057268,223.22750198778363,208.73654521403614,3064.0967763911044,854.5151824613566,1451.016611416497,4.512063508557075,0.00012819665799412624
460.9000000000001,20789.0,461.5528000000001,6256.483393756262,-8510.45829097914,14532.516606243738,6022.058315264598,108.23349276150611,230.5246911075142,216.74523260251888,3316.3992273613035,889.241449331354,1256.4067419466446,4.507352098594618,0.00012805516155978366
460.79999999999995,20709.0,461.45279999999997,6224.120274405788,-8429.584040905553,14484.879725594212,6055.295684688658,111.45429573544831,238.1834329995183,225.22905984995234,3483.7084179096714,920.3123263824634,1071.9053835401705,4.502640357618361,0.00012791381550778994
460.70000000000005,20471.0,461.35280000000006,6032.903780022301,-8438.846893755235,14438.096219977699,5999.249326222463,114.8204628827104,246.2277766279137,234.22676503252598,3551.225877732894,947.2539097661851,900.9964781100543,4.497928297561292,0.00012777261968489466
460.5999999999999,20324.0,461.2527999999999,5931.570660866499,-8542.684346075821,14392.429339133501,5849.74499305768,118.34083902139089,254.6837637871027,243.78114252394002,3512.6886796673625,969.6459786767124,746.1112458192514,4.493215930345781,0.00012763157393801467
460.5,20062.0,461.1528,5714.0204043086,-8736.836933415889,14347.9795956914,5611.1426622755125,122.02494913980428,263.5796224932736,253.9395626778919,3371.3200818672804,987.1328881436775,608.6569271950226,4.48850326788361,0.00012749067811423676
460.4000000000001,20044.0,461.0528000000001,5739.737946604659,-9008.276931942662,14304.262053395341,5295.98512145268,125.8830618546859,272.9459811014014,264.7545699275808,3139.3753814331567,999.4329623386584,489.10924712518903,4.483790322075848,0.0001273499320607231
460.29999999999995,19451.0,460.95279999999997,5188.449451237628,-9339.175005476529,14262.550548762372,4923.375543285844,129.926259851935,282.81610549156505,276.2845729147124,2836.372276862316,1006.3460418385976,387.1510820125691,4.479077104812813,0.00012720933562480527
460.20000000000005,18988.0,460.85280000000006,4763.4345295756975,-9708.14485444634,14224.565470424302,4516.420615977962,134.16651819750206,293.2261619521837,288.59464297959136,2486.361521199226,1007.7589022861821,301.8383786664145,4.47436362797407,0.00012706888865389056
460.0999999999999,18407.0,460.7527999999999,4216.710604002996,-10091.037538514556,14190.289395997004,4099.251857482449,138.61679153431055,304.21550871299866,301.75744069476275,2114.7688054553682,1003.6483394557307,231.775194797258,4.469649903428281,0.0001269285909957392
460.0,18005.0,460.6528,3845.4829737871987,-10465.3332476817,14159.517026212801,3694.1837785311022,143.2911113298133,315.82701945584154,315.8542942751466,1745.3821690458767,994.0818032548341,175.28231843811392,4.464935943033243,0.0001267884424980944
459.9000000000001,17731.0,460.5528000000001,3599.901059781703,-10811.616810416625,14131.098940218297,3319.482129801672,148.20469451291282,328.10744257060776,330.9764588642551,1397.9699866987733,979.2155564543735,130.5476422936704,4.460221758635763,0.00012664844300886932
459.79999999999995,17235.0,460.45279999999997,3129.5866603597533,-11117.37932785631,14105.413339640247,2988.0340117839373,153.3740650410851,341.107800436749,347.226592141204,1086.8288358263967,959.2904283877856,95.75065608005247,4.455507362071629,0.00012650859237605105
459.70000000000005,16738.0,460.35280000000006,2654.664412563461,-11376.343743541602,14083.335587436539,2706.991843894937,158.8171901759533,354.88383361934785,364.7204897505432,820.3366006141584,934.6253248700831,69.15748573079506,4.45079276516558,0.00012636889044807234
459.5999999999999,16532.0,460.2527999999999,2468.217803736612,-11585.51732616503,14063.782196263388,2478.264870098357,164.55363352362173,369.49649559267823,383.5891341141649,601.3842578475061,905.6087387370922,49.186406074224955,4.446077979731189,0.00012622933707316452
459.5,16505.0,460.1528,2460.0282935258474,-11745.372772436764,14044.971706474153,2299.598934037388,170.6047272224394,385.0125044700772,403.98112267943986,428.4241023561225,872.6885767473558,34.44641145445007,4.4413630175708985,0.00012608993209981936
459.4000000000001,16408.0,460.0528000000001,2381.507822306723,-11860.556347337191,14026.492177693277,2165.9358303560857,176.99376604663726,401.5049592652137,426.06555704490637,296.82095132454924,836.3606748589912,23.75314797463663,4.436647890475868,0.00012595067537688007
459.29999999999995,16305.0,459.95279999999997,2296.3626601194846,-11937.867248821922,14008.637339880515,2070.7700910585936,183.74622664851717,419.05402947267186,450.03549304650664,200.21853327823237,797.1564127234918,16.12733746738089,4.431932610225974,0.0001258115667528978
459.20000000000005,16165.0,459.85280000000006,2173.4232655697197,-11984.278357493862,13991.57673443028,2007.298376936418,190.89001570112262,437.74772829399546,476.112073920316,131.71045392147448,755.6298582350538,10.780904003259568,4.427217188589776,0.0001256726060770506
459.0999999999999,16169.0,459.7527999999999,2194.093522689218,-12005.653190983132,13974.906477310782,1969.2532863276492,198.45575134326052,457.68278171018136,504.5494936722482,84.70220915266687,712.344873812785,7.095549465389637,4.422501637324393,0.00012553379319840772
459.0,16205.0,459.6528,2247.0447837965203,-12006.553155688329,13957.95521620348,1951.4020605151516,206.47708309015147,478.96560789230045,535.640964375849,53.44016823531492,667.8625984805708,4.5977270776614185,4.417785968175531,0.00012539512796620698
458.9000000000001,16041.0,459.5528000000001,2099.6355106492883,-11991.610139039965,13941.364489350712,1949.7543503107456,214.99105628379303,501.71342425241215,569.725886171905,33.24808169539077,622.7296853900758,2.9330210676812465,4.413070192877356,0.0001252566102297603
458.79999999999995,16050.0,459.45279999999997,2124.759490044533,-11963.684019533353,13925.240509955467,1961.556490422113,224.0385282459264,526.055502879704,607.1984363908166,20.545911504078976,577.4676256971253,1.8420062630693173,4.408354323152477,0.0001251182398387313
458.70000000000005,16257.0,459.35280000000006,2348.8346308618966,-11923.009067922032,13908.165369138103,1985.156301216071,233.66464460593608,552.1345993387921,648.5177945344441,12.73323530697157,532.5634297339598,1.138834345238494,4.403638370711918,0.0001249800166428576
458.5999999999999,16004.0,459.2527999999999,2112.8643695098217,-11871.324724932942,13891.135630490178,2019.8109055572365,243.91938585300596,580.1085850054152,694.2201872051039,8.0087032311375,488.461868749546,0.693128323832393,4.398922347254988,0.00012484194049186152
458.5,16193.0,459.1528,2318.779391118129,-11808.730730869089,13874.220608881871,2065.489878012782,254.85819606677805,610.1523195010534,744.9328484927706,5.177494230463746,445.55940882310557,0.41527993013022046,4.394206264469321,0.00012470401123572346
458.4000000000001,16354.0,459.0528000000001,2498.1650565652853,-11733.130114024963,13855.834943434715,2122.7048294097513,266.5427080923441,642.4598076424555,801.3898153488849,3.478061886603552,404.1998965454584,0.24492519374494362,4.3894901340307495,0.00012456622872468202
