#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,bg_shirley_,C=C,pi-pi*,pi-pi2,C-C,C-O,C=O,O-C=O
293.79999999999995,129.9869999265528,294.43069999999994,51.919902714288355,30.521177214031965,78.06709721226446,108.58827442629642,78.06709721226446,20.367534805845278,3.433465654470877,3.7699107396053234e-06,6.574123254720778,0.005822106658240824,0.07974757156292774,0.060480050863114455
293.70000000000005,115.33223272443024,294.33070000000004,37.30739773511185,32.165670044067156,78.02483498931839,110.19050503338555,78.02483498931839,20.782402564142117,4.508033626350744,3.352438000146113e-06,6.724134431803081,0.0059736110829963765,0.08224934636001435,0.06287311189021756
293.5999999999999,82.61079394517003,294.2306999999999,4.623441064770233,34.11662861474059,77.9873528803998,112.10398149514039,77.9873528803998,21.210078282075415,5.870723713896489,2.9223394419484408e-06,6.8794082979323665,0.006131126845297244,0.08487163527928733,0.0654126363722693
293.5,113.88732177192992,294.1307,35.9267778722885,36.43641271844301,77.96054389964142,114.39695661808443,77.96054389964142,21.651094735650922,7.583089703974016,2.49712787215388e-06,7.040197468039428,0.006294977324978549,0.08762236865928628,0.0681109676665333
293.4000000000001,78.15758268448894,294.0307000000001,0.23404959053644347,39.19592123361966,77.9235330939525,117.11945432757216,77.9235330939525,22.10601269868553,9.715178862939439,2.0916601493865977e-06,7.206770132306244,0.006465508021457703,0.09051014575039469,0.07098179425642465
293.29999999999995,80.38069039192328,293.93069999999994,2.4825137235762185,42.4744718764984,77.89817666834706,120.37264854484546,77.89817666834706,22.575422727398134,12.34540846485447,1.7174404205851758e-06,7.379411242130886,0.006643088401284838,0.09354430421141202,0.07404033206179064
293.20000000000005,91.62274735344681,293.83070000000004,13.750652247323885,46.35926005613163,77.87209510612293,124.23135516225456,77.87209510612293,23.05994707915481,15.560021141052765,1.3823322977655471e-06,7.558423804709558,0.0068281139289699455,0.0967349982618588,0.07730353669134736
293.0999999999999,135.94299602469823,293.7306999999999,58.100649431863076,50.94430901801391,77.84234659283516,128.78665561084907,77.84234659283516,23.560241777032946,19.45203120580172,1.0906450892425703e-06,7.744130297984876,0.007021008302251966,0.10009328675758755,0.08079035148947344
293.0,130.31769931977385,293.6307,52.519557685658256,56.32883198243282,77.7981416341156,134.1269736165484,77.7981416341156,24.076998832980415,24.119582629598117,8.435185910002572e-07,7.93687421917467,0.0072222259157609155,0.10363123267210242,0.08452199857314163
292.9000000000001,130.685003147746,293.5307000000001,52.92923160460238,62.614943588467995,77.75577154314361,140.3707151316116,77.75577154314361,24.610948643686676,29.66365593139788,6.39508155018524e-07,8.137021781813372,0.007432254580267137,0.10736201572330223,0.08852232175834303
292.79999999999995,146.07448117636056,293.43069999999994,68.36119953190446,69.90468341486336,77.7132816444561,147.61796505931946,77.7132816444561,25.16286257464346,36.185086715624024,4.752670793579444e-07,8.34496377815859,0.007651618528399233,0.11130006019299447,0.09281819244879386
292.70000000000005,157.50169779735324,293.33070000000004,79.83592581469556,78.29634883762994,77.66577198265769,155.96212082028762,77.66577198265769,25.733555749495988,43.78089306137342,3.462339067624256e-07,8.56111762607177,0.007880881742011169,0.11546118035737721,0.0974399923554614
292.5999999999999,150.93575559157966,293.2306999999999,73.32122061744047,87.88017739942848,77.61453497413919,165.49471237356767,77.61453497413919,26.32389006355497,52.5399518779784,2.472530611789794e-07,8.785929622065987,0.008120651641339214,0.11986274639457416,0.10242219054012415
292.5,156.36821826296625,293.1307,78.80277860843243,98.73346870596068,77.56543965453382,176.2989083604945,77.56543965453382,26.934777442264974,62.538114171051845,1.730828253327958e-07,9.019877425183545,0.008371583181822422,0.12452387417823844,0.10780403701739008
292.4000000000001,166.82303878689117,293.0307000000001,89.30846642081497,110.91529016971492,77.51457236607621,188.42986253579113,77.51457236607621,27.567183367700068,73.83290345552528,1.1876992769388012e-07,9.263472799865012,0.008634383411175315,0.12946564302877808,0.11363040141468882
292.29999999999995,182.31437280970442,292.93069999999994,104.85407790118315,124.46096629034405,77.46029490852128,201.92126119886532,77.46029490852128,28.222130698550394,86.45799690551556,7.98912517732125e-08,9.517264649978475,0.008909816547065798,0.1347113463036808,0.11995279355762112
292.20000000000005,194.84514177168285,292.83070000000004,117.44417730736889,139.37660339826982,77.40096446431396,216.77756786258377,77.40096446431396,28.90070381187114,100.41774104829001,5.267835169297492e-08,9.781842380907616,0.00919870964487434,0.14028678070580355,0.1268306141720066
292.0999999999999,230.4436420815515,292.7306999999999,153.10609536652885,155.63394613598788,77.33754671502265,232.97149285101054,77.33754671502265,29.604053097967842,115.68199813203772,3.40490772292083e-08,10.05783963211999,0.009501958935678803,0.14622058142141592,0.1343326994561741
292.0,266.14247769124256,292.6307,188.87996029793268,173.16589344996066,77.26251739330988,250.42841084327054,77.26251739330988,30.333399843218828,132.18165076230693,2.1573406818276633e-08,10.345938429102425,0.00982053692711438,0.15254461173246858,0.14253924509943744
291.9000000000001,277.9081090860284,292.5307000000001,200.7322653143719,191.8630157987596,77.1758437716565,269.0388595704161,77.1758437716565,31.090041539636285,149.8051062896488,1.3398998470155748e-08,10.646873811240315,0.010155500374550692,0.159294417665679,0.15154422679493124
291.79999999999995,291.7097207452182,292.43069999999994,214.62438832657554,211.571407657506,77.08533241864265,288.65674007614865,77.08533241864265,31.87535766429297,168.39613474233883,8.157670498283064e-09,10.961439001251035,0.010507999247423525,0.16650976065372658,0.16145848156433548
291.70000000000005,287.5248658718648,292.33070000000004,210.53454663670408,232.09217747600758,76.9903192351607,309.0824967111683,76.9903192351607,32.69081597677245,187.75334208123078,4.8685563276044105e-09,11.29049119258704,0.010879286836235676,0.1742352442422736,0.17241368947028488
291.5999999999999,326.3888141858017,292.2306999999999,249.49214311186046,253.18281998179447,76.89667107394126,330.07949105573573,76.89667107394126,33.537979388426855,207.63152313585687,2.848226063004017e-09,11.634958044108043,0.011270731170293015,0.1825210547798214,0.1845676246043446
291.5,376.3778034429423,292.1307,299.58745723138776,274.56063413594705,76.79034621155455,351.3509803475016,76.79034621155455,34.41851346352425,227.74505672894267,1.633386383971857e-09,11.995844986751695,0.01168382794548518,0.1914238410481404,0.19811128610136813
291.4000000000001,403.4752749182501,292.0307000000001,326.8075590528521,295.90824748232137,76.66771586539794,372.5759633477193,76.66771586539794,35.33419461967708,247.77340240887082,9.182133935969097e-10,12.374243465604222,0.01212021519649099,0.2010077643082758,0.21327900774633562
291.29999999999995,402.6096619578685,291.93069999999994,326.0734151326659,316.88118977313434,76.53624682520265,393.41743659833696,76.53624682520265,36.28691910302538,267.36863927841773,5.059860381380853e-10,12.771340263297576,0.012581689989796687,0.21134575877424114,0.23036367912355263
291.20000000000005,402.74301850784013,291.83070000000004,326.33795837589423,337.117333637735,76.40506013194589,413.5223937696809,76.40506013194589,37.27871282301493,286.1648600073069,2.7332141534811616e-10,13.188428078147046,0.01307022746462646,0.22252105383801304,0.24974144769010953
291.0999999999999,401.8753416637079,291.7306999999999,325.601511723459,356.2478979014051,76.2738299402489,432.521727841654,76.2738299402489,38.31174214221305,303.78910609772146,1.4472681550239396e-10,13.626917564024584,0.013588002610204765,0.23462902454875897,0.27191507014227984
291.0,500.14473628838505,291.6307,424.0018535196939,373.90960228815106,76.14288276869117,450.0524850568422,76.14288276869117,39.388325728611356,319.87341351304156,7.512155498392711e-11,14.088351080172275,0.01413741524221039,0.24777945754591388,0.29759509346262286
290.9000000000001,428.4515310472425,291.5307000000001,352.47164910918366,389.75748511600074,75.97988193805882,465.7373670540596,75.97988193805882,40.51094759180125,334.0674405625093,3.8222610910521236e-11,14.57441845008474,0.014721118732194659,0.26209934846014293,0.3278580443748392
290.79999999999995,501.7605997781352,291.43069999999994,425.92033367309534,403.4778647795144,75.84026610503986,479.31813088455425,75.84026610503986,41.68227144009636,346.05108123379415,1.90641017638972e-11,15.086975091521335,0.015342053154989672,0.27773638804979217,0.3644585728787203
290.70000000000005,501.17200656444174,291.33070000000004,425.4952683548198,414.80095942650667,75.67673820962192,490.4776976361286,75.67673820962192,42.905156513892706,355.54643400966125,9.320786565795439e-12,15.628062957967849,0.016003483656193133,0.29486335574038863,0.4104391055789277
290.5999999999999,534.6296693280023,291.2306999999999,459.11626702557777,423.51279441342274,75.51340230242448,499.0261967158472,75.51340230242448,44.1826750714097,362.3285030864753,4.467134169336301e-12,16.199934829250182,0.016709045011314125,0.31368373542660705,0.471288645845125
290.5,478.0547997135909,291.1307,402.7156465891716,429.46623345794933,75.33915312441927,504.8053865823686,75.33915312441927,45.518131726859245,366.23405725656573,2.098677215209073e-12,16.80508261034158,0.017462793558865933,0.33443902875868886,0.5570600418631362
290.4000000000001,500.43180413468065,291.0307000000001,425.2484465121273,432.5912557168458,75.18335762255336,507.77461333939914,75.18335762255336,46.91508486893576,367.16815959829546,9.665014636665018e-13,17.44627044878506,0.018269267953218704,0.35741852650093076,0.6860530063744384
290.29999999999995,486.82114525667816,290.93069999999994,411.8008821009794,432.9049145139319,75.02026315569877,507.92517766963067,75.02026315569877,48.377370419384796,365.10800329402196,4.3631445590904693e-13,18.126573669495208,0.019133560514249838,0.38297283591289033,0.8908607346023742
290.20000000000005,524.2439967961295,290.83070000000004,449.38238856208284,430.5216353523522,74.86160823404666,505.3832435863988,74.86160823404666,49.9091282286055,360.1038371886438,1.9307982920317984e-13,18.849424759688738,0.020061401369955132,0.411533513436696,1.227650260607194
290.0999999999999,511.7018624660408,290.7306999999999,437.0111157956982,425.66444160028686,74.69074667034263,500.35518827062947,74.69074667034263,51.514831448337276,352.27692864482964,8.3755710548373e-14,19.618667925898333,0.021059258121870934,0.44364324226286733,1.7893110808368493
290.0,402.98908855430966,290.6307,328.4651124354142,418.6770744410345,74.52397611889543,493.20105055992997,74.52397611889543,53.19931927150482,341.8146790056421,3.561493584343339e-14,20.438624100204603,0.02213445444734611,0.4800051318949558,2.7223124773406173
289.9000000000001,449.1883406267791,290.5307000000001,374.79567496307885,410.035558044903,74.39266566370026,484.42822370860324,74.39266566370026,54.96783348799042,328.9631663596482,1.4845339122989345e-14,21.314168705566818,0.02329531193671977,0.5215677344510995,4.245526445309784
289.79999999999995,474.4882119705402,290.43069999999994,400.241926103625,400.35549191722794,74.2462858669152,474.6017777841431,74.2462858669152,56.826059373330224,314.01752988096865,6.0658029388043105e-15,22.250825011245446,0.024551320614259985,0.5696773800090078,6.666848951060348
289.70000000000005,443.78047293139105,290.33070000000004,369.68881921138257,390.3885690823542,74.0916537200085,464.4802228023627,74.0916537200085,58.78017150766917,297.31072008681906,2.429554742609661e-15,23.254876528599194,0.02591334510330335,0.626356265447543,10.390531348715903
289.5999999999999,484.0862410045153,290.2306999999999,410.1392031348659,380.9994398827681,73.94703786964938,454.9464777524175,73.94703786964938,60.83688521661903,279.20121278229345,9.539053805676785e-16,24.333502620555816,0.027393875399709874,0.6948100592183175,15.905635328681806
289.5,475.43655804640537,290.1307,401.647283023222,373.1135553827368,73.7892750231834,446.9028304059202,73.7892750231834,63.00351443664366,260.060317231296,3.6713359378881886e-16,25.494942323797343,0.029007333900786667,0.7803402281063607,23.745433828992766
289.4000000000001,457.7498123645655,290.0307000000001,384.1154788212395,367.6297292590123,73.63433354332602,441.26406280233834,73.63433354332602,65.28803693918832,240.25970054632828,1.3851065091947604e-16,26.748692299842187,0.030770453970544526,0.8919394912761508,34.41058952840684
289.29999999999995,463.0456291789701,289.93069999999994,389.56046802616913,365.29899455467876,73.48516115280098,438.7841557074797,73.48516115280098,67.69916800320622,220.1597030666656,5.122505489711238e-17,28.105745811859602,0.03270275030489267,1.0449812416998348,48.25669368094258
289.20000000000005,445.32395934155466,289.83070000000004,371.9896979767796,366.58350099883256,73.33426136477503,439.9177623636076,73.33426136477503,70.24644381096127,200.09893911238646,1.8570427965666773e-17,29.57888061927071,0.03482710829578585,1.2655546258536001,65.35885572206482
289.0999999999999,428.55374977938925,289.7306999999999,355.3646077216942,371.52300286335486,73.18914205769507,444.7121449210499,73.18914205769507,72.94031606268956,180.38557174691675,6.599356806425412e-18,31.18300461312187,0.03717052943247264,1.5970941012614428,85.37984580993279
289.0,456.79968978072543,289.6307,383.7501968979093,379.64700917580126,73.04949288281615,452.6965020586174,73.04949288281615,75.79225956948443,161.29052827951355,2.2989076478932158e-18,32.935568766407535,0.03976508414659971,2.1099109028628598,107.47897657338628
288.9000000000001,461.0914193868665,289.5307000000001,388.19078898216065,389.972087298302,72.90063040470584,462.8727177030078,72.90063040470584,78.8148949009082,143.04279496491372,7.850216925941882e-19,34.8570573857394,0.04264914559921697,2.9139161152064186,130.30077478593506
288.79999999999995,462.39101755557635,289.43069999999994,389.64064951180455,401.1118189265021,72.75036804377177,473.8621869702739,72.75036804377177,82.02212854505454,125.8268041774769,2.6277376774962605e-19,36.97156551337224,0.04586901527253847,4.174073882746051,152.07137779257985
288.70000000000005,471.70555277967685,289.33070000000004,399.10587100172626,411.5013419794615,72.59968177795061,484.10102375741207,72.59968177795061,85.42931350009448,109.78181360681917,8.622289016208201e-20,39.30747237881537,0.04948112495787713,6.12682261038449,170.80643875839007
288.5999999999999,483.0491597898133,289.2306999999999,410.6032025068055,419.7047491485861,72.44595728300783,492.1507064315939,72.44595728300783,89.05343377570644,95.00308141568375,2.7733415722784474e-20,41.898217721593824,0.05355517419399024,9.093875405566637,184.60258565584147
288.5,493.4233297885802,289.1307,421.1347970753265,424.74214905698767,72.2885327132537,497.03068177024136,72.2885327132537,92.91331696360814,81.54456840304411,8.744286227394157e-21,44.78318424329758,0.05817903676666002,13.487738326456292,191.95516208381488
288.4000000000001,522.853515652847,289.0307000000001,450.72579137173506,426.35570250565485,72.12772428111195,498.4834267867668,72.12772428111195,97.02987986950092,69.42285036643872,2.7026237305382672e-21,48.00868401698682,0.06346764240808313,19.801585714790843,192.02923489552947
288.29999999999995,489.2778676920884,288.93069999999994,417.32055142544795,425.13895560010167,71.95731626664048,497.09627186674214,71.95731626664048,101.42641322053164,58.621901233363566,8.188173270622314e-22,51.629039009703995,0.06958200228796298,28.57573988984665,184.81628024436787
288.20000000000005,502.67382125525376,288.83070000000004,430.87596124768777,422.48259707889906,71.79786000756602,494.28045708646505,71.79786000756602,106.12891272303018,49.098408371544245,2.431804626009123e-22,55.70773563740306,0.0767755471322118,40.33496035105502,171.1358044487343
288.0999999999999,494.07652787590416,288.7306999999999,422.44249363971227,420.3351755164388,71.63403423619188,491.9692097526307,71.63403423619188,111.16646530642038,40.787302516478114,7.079629886407614e-23,60.31862025811217,0.08551371183113393,55.495801090599855,152.4814726329972
288.0,499.4747324835731,288.6307,428.0017197406584,420.82594009384235,71.47301274291469,492.29895283675705,71.47301274291469,116.57170133152708,33.60722164274834,2.0203780670742792e-23,65.54708668850924,0.09678263958672384,74.25137008023319,130.75177771123782
287.9000000000001,511.89801691255786,288.5307000000001,440.5877864574258,425.8341418564465,71.31023045513206,497.14437231157854,71.31023045513206,122.38132597167326,27.46567598108291,5.651906310799665e-24,71.49118843657291,0.11285930947074524,96.45059383077866,107.93249832686794
287.79999999999995,470.2802164892389,288.43069999999994,399.1368205675067,436.60417151253716,71.14339592173222,507.7475674342694,71.14339592173222,128.63674602863264,22.26373531828936,1.5498778821866539e-24,78.26258795856283,0.13913341294635612,121.49789465370635,85.80407414039966
287.70000000000005,503.6508099382189,288.33070000000004,432.66067359309255,453.495517404718,70.99013634512637,524.4856537498443,70.99013634512637,135.38481230631137,17.90011512440266,4.166201056919643e-25,85.98723388050779,0.18814895699012946,148.30355575611625,65.73165138038972
287.5999999999999,564.153509374961,288.2306999999999,493.32751747684813,475.9250820366069,70.82599189811287,546.7510739347198,70.82599189811287,142.67870257237794,14.274591012785104,1.09779989901532e-25,94.80563625893123,0.2879434077525029,175.31180836311853,48.56640042164157
287.5,578.7619111463197,288.1307,508.1197985568041,502.51650211890546,70.64211258951562,573.158614708421,70.64211258951562,150.57897641288847,11.290718498260548,2.8356091289530517e-26,104.87259158122029,0.4979259910473947,200.62138203165384,34.65490760383484
287.4000000000001,632.4664483359676,288.0307000000001,562.0129800455306,531.4278470559283,70.45346829043692,601.8813153463652,70.45346829043692,159.15484136127495,8.857874875931458,7.179757282534574e-27,116.35619578489452,0.9365083420830347,222.1933570768886,23.929069614855734
287.29999999999995,649.2702104301189,287.93069999999994,579.0229038655486,560.7945071771592,70.24730656457027,631.0418137417295,70.24730656457027,168.48568014318224,6.8926711503247216,1.7820232969130438e-27,129.43597793572525,1.8244225778564065,238.11822924496605,16.0375261251046
287.20000000000005,642.0875120527663,287.83070000000004,572.0518482904791,589.2032483785133,70.03566376228717,659.2389121408005,70.03566376228717,178.66290252501682,5.319804006443092,4.335679885183976e-28,144.29999237873858,3.5444124586281465,246.89483419688992,10.481302812796667
287.0999999999999,653.9113450503506,287.7306999999999,584.0849812269769,616.1069744617486,69.82636382337371,685.9333382851223,69.82636382337371,189.7922031856531,4.072431251588475,1.034049334400527e-28,161.14072612622607,6.709880631427677,247.66483317610295,6.726900090750349
287.0,671.7769594071124,287.6307,602.163752238299,642.0954367541821,69.61320716881337,711.7086439229954,69.61320716881337,201.99633077511805,3.092159921090678,2.4174946788382563e-29,180.1497135363311,12.221459806173405,240.3519074004777,4.28386531499106
286.9000000000001,762.7958046631665,287.5307000000001,693.4015815818994,668.9524253056876,69.39422308126704,738.3466483869546,69.39422308126704,215.41850502344775,2.3287356296023862,5.5402582850344094e-30,201.5108037380624,21.274018287285326,225.67430065048387,2.7460619768059273
286.79999999999995,776.9626756517315,287.43069999999994,707.8171253219773,699.4548489032721,69.14555032975424,768.6003992330263,69.14555032975424,230.2266614305499,1.7395162293220983,1.2446140937032178e-30,225.3920983180906,35.26502863630572,205.02784641881718,1.803697870186572
286.70000000000005,821.2117542254266,287.33070000000004,752.3194976184911,736.9070175619506,68.89225660693545,805.7992741688861,68.89225660693545,246.61876099565484,1.2888038890988442,2.7408144467988225e-31,251.9366664377052,55.5605698507216,180.26594609840114,1.2362702903690017
286.5999999999999,862.581322189911,287.2306999999999,793.9567925368566,784.4583758755889,68.6245296530544,853.0829055286433,68.6245296530544,264.829481753848,0.9470987137763006,5.916498689685146e-32,281.2522487700095,83.10883292454601,153.424662724979,0.8960509884300255
286.5,938.1154063011537,287.1307,869.7720975899373,844.3224263187537,68.34330871121647,912.6657350299702,68.34330871121647,285.138718354544,0.6903251748741598,1.25195906234984e-32,313.4002752719118,117.95449000073576,126.44936038288104,0.6892571338069532
286.4000000000001,963.7919220439459,287.0307000000001,895.7544720958326,917.0822281533947,68.03744994811323,985.1196781015079,68.03744994811323,307.88246815041464,0.4990708823751939,2.596902839707497e-33,348.3846375380148,158.7840342108538,100.97288637241937,0.559130999316955
286.29999999999995,1084.674687701274,286.93069999999994,1016.9514717208227,1001.3023599716938,67.72321598045129,1069.0255759521451,67.72321598045129,333.46689535198163,0.3578663047246269,5.280335190568404e-34,386.14076512035393,202.6866129116302,78.1775083330913,0.4727119499120385
286.20000000000005,1149.8192458515011,286.83070000000004,1082.4496935611921,1093.6337759761245,67.36955229030893,1161.0033282664335,67.36955229030893,362.3866647296241,0.2545244111491777,1.0524646078271752e-34,426.5256461935566,245.30542185700165,58.75003520767528,0.4114835771179061
286.0999999999999,1223.1586897388297,286.7306999999999,1156.16405008871,1189.4803639433005,66.99463965011974,1256.4750035934203,66.99463965011974,395.24906052518463,0.17955112465839115,2.056334331310881e-35,469.30949516270766,281.45834307051155,42.91864310735483,0.3652709528832679
286.0,1363.7992633799663,286.6307,1297.203458340249,1284.1174575016048,66.59580503971733,1350.7132625413221,66.59580503971733,432.806009151018,0.12563101660229548,3.938403147677422e-36,514.1697925734543,306.1415127994945,30.54599316947073,0.3285187915650935
285.9000000000001,1413.7079932045851,286.5307000000001,1347.5568971293023,1373.978229492042,66.15109607528271,1440.1293255673247,66.15109607528271,475.99698717487263,0.08718779096765225,7.39412572979568e-37,560.6883969619604,315.6591888996954,21.248319086687392,0.2981495778585846
285.79999999999995,1521.8391293383506,286.43069999999994,1456.1490215321298,1457.7357422558593,65.6901078062207,1523.4258500620801,65.6901078062207,526.0070452285629,0.060015652258695096,1.3607981489377423e-37,608.3523478725247,308.5306358249522,14.513307423011872,0.2723902545490942
285.70000000000005,1613.2510784228716,286.33070000000004,1548.0572292624788,1536.8615519018663,65.1938491603927,1602.055401062259,65.1938491603927,584.3460209788296,0.04097542270469234,2.4549395706702854e-38,656.5588419814547,285.86772090147605,9.797838102874284,0.2501545145269798
285.5999999999999,1700.9150374134442,286.2306999999999,1636.2472637860444,1615.5281057984719,64.66777362739973,1680.1958794258717,64.66777362739973,652.9578108486671,0.02774804629544337,4.341383189670913e-39,704.6246727174616,251.09066927072539,6.596478506986046,0.23072640833629676
285.5,1790.8288980804948,286.1307,1726.715794348202,1699.9675757650098,64.11310373229283,1764.0806794973025,64.11310373229283,734.37298270874,0.018637662123027827,7.525851627309287e-40,751.8001859002666,209.08200699576483,4.480162496883975,0.21360000123107314
285.4000000000001,1849.9524961509514,286.0307000000001,1786.4233905521953,1797.6005986441417,63.5291055987562,1861.1297042428978,63.5291055987562,831.925303943989,0.01241653777192796,1.2788611702148373e-40,797.2875329437996,165.06680123662235,3.1101468531215275,0.19839712883725888
285.29999999999995,1944.292059827221,285.93069999999994,1881.3662373862255,1916.3273454102505,62.925822440995596,1979.253167851246,62.925822440995596,950.065413217362,0.008204642261100337,2.1302538949681616e-41,840.2627168928087,123.57134861358466,2.2348385196478544,0.18482352458620135
285.20000000000005,2163.0722706335027,285.83070000000004,2100.7805031711678,2064.3207197591482,62.29176746233519,2126.612487221483,62.29176746233519,1094.827875497026,0.00537735664387555,3.478400241267984e-42,879.9006462406843,87.73711784213745,1.6770589650661576,0.17264385759029793
285.0999999999999,2314.3732892741255,285.7306999999999,2252.7869388489657,2250.539302461044,61.58635042515971,2312.1256528862036,61.58635042515971,1274.5515625944956,0.003495651175926813,5.567599082876263e-43,915.4021600177679,59.10263780852462,1.317780013508913,0.16166637557061997
285.0,2527.186718818388,285.6307,2466.355137024434,2486.091359947654,60.83158179395372,2546.9229417416077,60.83158179395372,1501.0398414916092,0.0022539142645696753,8.735677133516588e-44,946.0217875576506,37.79543927553594,1.0803049896147703,0.1517327189786996
284.9000000000001,2823.716937384078,285.5307000000001,2763.709540026151,2786.649463202639,60.00739735792717,2846.6568605605657,60.00739735792717,1791.5259685502224,0.0014414406035712071,1.3435858198467706e-44,971.0948775163268,22.967499771650747,0.9169651802783775,0.14271074355644503
284.79999999999995,3132.0984359832346,285.43069999999994,3073.011945734426,3176.4790122599657,59.086490248808815,3235.5655025087744,59.086490248808815,2172.195731212524,0.0009143367308019345,2.0256969145830738e-45,990.0626881766489,13.286195306451924,0.7989939887055691,0.13448923890411352
284.70000000000005,3718.7394817193594,285.33070000000004,3660.674486921123,3695.5536398969216,58.0649947982363,3753.618634695158,58.0649947982363,2684.8822814490313,0.0005752619349544135,2.9938065840505194e-46,1002.4940832952035,7.340333193208429,0.7093927719268719,0.1269739256162196
284.5999999999999,4497.30175048736,285.2306999999999,4440.44960259913,4413.169871343665,56.85214788822932,4470.022019231895,56.85214788822932,3400.4116823873733,0.00035898405980464563,4.337237752454421e-47,1008.1026253728447,3.89690535943612,0.6382148812983333,0.12008435865311463
284.5,5487.352953247693,285.1307,5431.967604882354,5454.547968792613,55.385348365338885,5509.933317157952,55.385348365338885,4445.0851367058285,0.00022219523830792503,6.159464224874844e-48,1006.7580936353405,2.0111521029423467,0.5796126578179065,0.11375149544498381
284.4000000000001,7118.0923416371625,285.0307000000001,7064.496729186465,7045.37592027625,53.595612450697494,7098.971532726948,53.595612450697494,6045.215305376145,0.00013640942758929306,8.57458011624203e-49,998.4917617057581,1.030729184301704,0.5300718373795797,0.107915763238381
284.29999999999995,9610.634340585902,284.93069999999994,9559.360381078486,9544.129416898439,51.27395950741716,9595.403376405855,51.27395950741716,8559.50064809794,8.306232460931725e-05,1.1701000705359897e-49,983.495127801024,0.5436368343803305,0.48739559489488704,0.10252550787682896
284.20000000000005,13374.981533233606,284.83070000000004,13326.842247770988,13314.675428641745,48.13928546261799,13362.814714104363,48.13928546261799,12351.70589594199,5.016650341096573e-05,1.5652127111145345e-50,962.1121714946638,0.3096384746773963,0.4501368259921447,0.09753573792008402
284.0999999999999,18367.652300264726,284.7306999999999,18323.875549281096,18198.863108911457,43.77675098362893,18242.639859895087,43.77675098362893,17263.32875747806,3.0052017872557783e-05,2.0524091606157e-51,934.8255866544833,0.19854107723039002,0.4172865496852767,0.09290709998282203
284.0,22686.42687612975,284.6307,22648.641176491925,22778.933661799405,37.78569963782497,22816.71936143723,37.78569963782497,21876.074746230224,1.78559721921619e-05,2.638121177638654e-52,902.2377816274438,0.14440760542354666,0.3881034435007705,0.08860503683806437
