#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi*,pi-pi*2,C-C,C-O,C=O,O-C=O,TiC
291.0,357.9638047815167,291.4255,357.9638047815167,359.79241196376006,0.0,359.79241196376006,42.13461297980286,273.0206389114109,3.0273289594429302,25.12177994630672,9.165963528493092e-49,5.8689896704949955,10.533130326036114,0.08593117026555384
290.9000000000001,380.1331741780622,291.3255000000001,380.1331741780622,364.5528049356279,0.0,364.5528049356279,43.37517536725873,274.5976084846314,2.812230294919744,26.001679926584668,1.128471150892276e-46,6.232831193005578,11.445490619860983,0.08778904936676538
290.79999999999995,357.30149427396236,291.22549999999995,357.30149427396236,366.6651825496288,0.0,366.6651825496288,44.67135304535234,273.24828432785,2.6190385000954763,26.92974655062857,1.2539322249350261e-44,6.632247609788489,12.474804654761666,0.08970786115226664
290.70000000000005,417.529060792227,291.12550000000005,417.529060792227,366.200908985416,0.0,366.200908985416,46.02652131857868,269.0156576888388,2.4450872474717023,27.909646103127425,1.2575606299737677e-42,7.071892413229114,13.640413913577932,0.09169030059226861
290.5999999999999,367.77321769529124,291.0254999999999,367.77321769529124,363.3276547664348,0.0,363.3276547664348,47.444315536650485,262.03366665191606,2.2880409468830343,28.94540758159731,1.1382956290689625e-40,7.557108438750897,14.965376397264416,0.09373921337262096
290.5,344.90231180843114,290.9255,344.90231180843114,358.30320018387965,0.0,358.30320018387965,48.92865551635033,252.52015719808082,2.1458627493739013,30.04146690854583,9.299347360979578e-39,8.094016104194788,16.477184101206372,0.09585760612757523
290.4000000000001,342.99214518940755,290.8255000000001,342.99214518940755,351.46507954491665,0.0,351.46507954491665,50.48377268223653,240.76559623458547,2.0167818171740834,31.202717392080167,6.856794582564132e-37,8.689602231708912,18.208560529638728,0.09804865749275828
290.29999999999995,318.03941960463953,290.72549999999995,318.03941960463953,343.21682802467126,0.0,343.21682802467126,52.11424027768852,227.11835231963425,1.8992615168384388,32.434567369138,4.563111428496416e-35,9.351804075436256,20.198286735881556,0.10031573005426736
290.20000000000005,331.0678022453329,290.62550000000005,331.0678022453329,334.01174874408144,0.0,334.01174874408144,53.825007049876284,211.96758394980216,1.7919696017951074,33.74300608803554,2.7407680047902385e-33,10.089581016828854,22.491938654465525,0.10266238327797832
290.0999999999999,360.1629212840136,290.5254999999999,360.1629212840136,324.33512727050913,0.0,324.33512727050913,55.621434872929726,195.7249053659729,1.6937509924486727,35.134679013896864,1.485780807109454e-31,10.912963910896593,25.14230072685224,0.10509238751214588
290.0,352.2916653566732,290.4255,352.2916653566732,314.685644534465,0.0,314.685644534465,57.50934084443934,178.80602769032834,1.6036034237482903,36.61697386601277,7.269565913047013e-30,11.833069397658203,28.209019573111743,0.10760973916624787
289.9000000000001,292.31291444722126,290.3255000000001,292.31291444722126,305.5563402752275,0.0,305.5563402752275,59.495044473894005,161.61350149857043,1.5206559935559987,38.19811881203991,3.2102102704039854e-28,12.862063847814467,31.756736972172124,0.11021867718058992
289.79999999999995,323.2882132761888,290.22549999999995,323.2882132761888,297.4148379809076,0.0,297.4148379809076,61.585420679361405,144.52152833231702,1.4441504904176767,39.88729433731421,1.2794689400399036e-26,14.013059303194108,35.85046113738962,0.11292370091356395
289.70000000000005,337.3348404860909,290.12550000000005,337.3348404860909,290.6817044078129,0.0,290.6817044078129,63.78795942429424,127.86358379815006,1.3734252872828445,41.694760362040185,4.602536928869853e-25,15.299922214985601,40.54632373147206,0.11572958958788224
289.5999999999999,337.40383111433187,290.0254999999999,337.40383111433187,285.7050069707485,0.0,285.7050069707485,66.11083296286586,111.92332953871247,1.3079015414481963,43.632000171931814,1.494294102846614e-23,16.736975475735257,45.87532585660174,0.11864142345317161
289.5,278.37941847955824,289.9255,278.37941847955824,282.72895648572535,0.0,282.72895648572535,68.56297182391368,96.92901310627171,1.2470714264437306,45.711882630032015,4.3787096649948915e-22,18.33857573502697,51.81777715719704,0.12166460684018254
289.4000000000001,303.3009765836449,289.8255000000001,303.3009765836449,281.8561709644749,0.0,281.8561709644749,71.15415085633266,83.05128987866213,1.1904881276412858,47.94884391346357,1.1580504603696306e-20,20.118551826545637,58.26804146852698,0.12480489330265902
289.29999999999995,293.24608799964415,289.72549999999995,293.24608799964415,283.00815923405173,0.0,283.00815923405173,73.89508688810801,70.4041718208083,1.1377573517591795,50.35908962455985,2.7642676027218003e-19,22.089496767486814,64.99448836826386,0.12806841306568464
289.20000000000005,276.14818115529147,289.62550000000005,276.14818115529147,285.8977471740762,0.0,285.8977471740762,76.79754982614959,59.04863023967602,1.0885301251852526,52.960817511464654,5.9553042035986284e-18,24.261915481620314,71.60884228695458,0.13146170302573848
289.0999999999999,306.0705922138475,289.5254999999999,306.0705922138475,290.0371279751595,0.0,290.0371279751595,79.87448935406684,48.99826277330657,1.042496683127432,55.77446014190376,1.1579747350013315e-16,26.64324310521056,77.56918417796683,0.13499173957744628
289.0,298.0276670115875,289.4255,298.0276670115875,294.80652033481334,0.0,294.80652033481334,83.14017978231965,40.22638061447704,0.9993812784464517,58.82294564512419,2.032195492585738e-15,29.23676401963738,82.24220302023309,0.13866597457553267
288.9000000000001,291.96239013981017,289.3255000000001,291.96239013981017,299.5893674186529,0.0,299.5893674186529,86.61038608619432,32.673875946466666,0.9589377641060844,62.13197301169009,3.218867871652417e-14,32.04047870165854,85.0312235337578,0.14249237477937488
288.79999999999995,252.82549932968925,289.22549999999995,252.82549932968925,303.94071900683906,0.0,303.94071900683906,90.302554750002,26.257282359636303,0.9209458257451293,65.73029636339469,4.601634102824989e-13,35.045982679661265,85.53717756322817,0.14647946517101362
288.70000000000005,278.66754545475294,289.12550000000005,278.66754545475294,307.7200465380333,0.0,307.7200465380333,94.23603374674511,20.87653001690602,0.8852077606288515,69.65001003600784,5.937344961619869e-12,38.237437474930644,83.68419112622101,0.15063637658787535
288.5999999999999,284.5598684419608,289.0254999999999,284.5598684419608,311.1233258391214,0.0,311.1233258391214,98.43232685172612,16.422008606203704,0.851545716212229,73.92682323675949,6.914228822602988e-11,41.59072521976695,79.74492331021483,0.1549728981688719
288.5,272.44232879857486,288.9255,272.44232879857486,314.60019710313554,0.0,314.60019710313554,102.91538855583504,12.780671070785267,0.8197993159341798,78.60030946168403,7.267189425004429e-10,45.07288441704062,74.25164474595168,0.15949953517801235
288.4000000000001,300.3498052023309,288.8255000000001,300.3498052023309,318.70400425645073,0.0,318.70400425645073,107.71196716169486,9.841027863518113,0.7898236119277015,83.71411184850436,6.893828568977633e-09,48.64192198016073,67.84092421090537,0.1642275728457826
288.29999999999995,279.26809569033367,288.72549999999995,279.26809569033367,323.94787853269634,0.0,323.94787853269634,112.85200527731013,7.496985767820748,0.7614873143954229,89.31608131870252,5.902360682007619e-08,52.24708474678413,61.10506490170467,0.16916914695505855
288.20000000000005,357.2765754418863,288.62550000000005,357.2765754418863,330.7174565449028,0.0,330.7174565449028,118.36910895407979,5.650570952431269,0.7346712557452265,95.45831992340952,4.561023152629952e-07,55.82965144608451,54.500796235051105,0.1743373219990399
288.0999999999999,366.42313520035464,288.5254999999999,366.42313520035464,339.2488607839239,0.0,339.2488607839239,124.30109925852803,4.213639727815051,0.7092670544896291,102.19709752624061,3.181046922287221e-06,59.32427410960109,48.323733748347735,0.17974617785478283
288.0,323.51620830154457,288.4255,323.51620830154457,349.6515986489284,0.0,349.6515986489284,130.6906632643894,3.108722015494335,0.685175949626259,109.59260619412503,2.00239217844205e-05,62.660857935349895,42.72814235997185,0.18541090604993124
287.9000000000001,371.61751086866354,288.3255000000001,371.61751086866354,361.94986930022566,0.0,361.94986930022566,137.58612549617163,2.2691635501159615,0.662307780934572,117.70851387352381,0.0001137625901869254,65.76692370830912,37.76537321172341,0.19134791685697544
287.79999999999995,400.84131985650527,288.22549999999995,400.84131985650527,376.1236748817659,0.0,376.1236748817659,145.0423659974859,1.6387365117941546,0.6405800945337804,126.61127762223305,0.000583339076350513,68.5703511758725,33.42220518213982,0.19757495863034116
287.70000000000005,371.06425231505386,288.12550000000005,371.06425231505386,392.14174333083173,0.0,392.14174333083173,153.1219177775878,1.1708786380638672,0.6199173562814063,136.36917742091072,0.002699690225565448,71.00236006970376,29.65068112704485,0.204111251013868
287.5999999999999,399.28471864534436,288.0254999999999,399.28471864534436,409.98615923803146,0.0,409.98615923803146,161.89628486041389,0.8277020988501286,0.6002502582796805,147.05103498941872,0.011276597133412374,73.00055265426343,26.388080145778137,0.2109776338939888
287.5,437.61061458950803,287.9255,437.61061458950803,429.6738792912671,0.0,429.6738792912671,171.4475331363794,0.5788894723073871,0.5815151059949697,158.7245886347836,0.04251218849276863,74.51182213034825,23.56882188869692,0.21819673426374986
287.4000000000001,476.05814291446586,287.8255000000001,476.05814291446586,451.2851078713294,0.0,451.2851078713294,181.87022053899804,0.40056838356439156,0.563653275359055,171.4545054232673,0.14465056246004185,75.49492812218011,21.130788411995578,0.22579315350484974
287.29999999999995,492.5927796588086,287.72549999999995,492.5927796588086,475.0133662931968,0.0,475.0133662931968,193.2737518826018,0.27423135246343,0.5466107307849029,185.30002619059587,0.4442199483134049,75.92255532593595,19.018177184505333,0.2337936779961453
287.20000000000005,504.17195720875,287.62550000000005,504.17195720875,501.25216752489837,0.0,501.25216752489837,205.78526859544374,0.18574492834042006,0.530337596337973,200.31225714412122,1.2312528656797908,75.78270368184384,17.182375196698647,0.24222751643271143
287.0999999999999,579.8894391345713,287.5254999999999,579.8894391345713,530.7159731282211,0.0,530.7159731282211,219.5532167635326,0.12447331175228303,0.514787773406532,216.53114381402875,3.0801205754887824,75.07930557120858,15.581798751000804,0.2511265678026543
287.0,583.7329698262886,287.4255,583.7329698262886,564.544615767219,0.0,564.544615767219,234.7517814252396,0.08252678869048641,0.49991859914598036,233.98218825444047,6.954396498682705,73.8320231344466,14.181255341935774,0.2605257246374106
286.9000000000001,581.5791775760043,287.3255000000001,581.5791775760043,604.2678138173777,0.0,604.2678138173777,251.58643518966238,0.05413436772880561,0.48569054075743634,252.67299765199616,14.17171613179498,72.07524114658466,12.95113557190325,0.27046321695015574
286.79999999999995,662.5502558031367,287.22549999999995,662.5502558031367,651.4667565601844,0.0,651.4667565601844,270.30093091171557,0.03513262601698865,0.4720669213308616,272.58978041262094,26.064938687519824,69.85633166176476,11.866594335985377,0.28098100323012265
286.70000000000005,679.6767503274721,287.12550000000005,679.6767503274721,707.061468301964,0.0,707.061468301964,291.18617956759635,0.022558362848180673,0.4590136735503221,293.69393253689265,43.26754333280216,67.2333197358214,10.906795876446663,0.2921252160063638
286.5999999999999,787.0004116303893,287.0254999999999,787.0004116303893,770.4261138061279,0.0,770.4261138061279,314.59160700731286,0.014330586485569253,0.44649911804425585,315.9188805101052,64.82447876796581,64.27211981219496,10.054251333145755,0.3039466708733992
286.5,903.6789603486718,286.9255,903.6789603486718,838.8620490967907,0.0,838.8620490967907,340.9397926748613,0.009006991901066106,0.43449376357968716,339.16736469179,87.65709949488016,61.04353625929123,9.294253770950728,0.3165014495364693
286.4000000000001,933.5897510246272,286.8255000000001,933.5897510246272,908.0288370489553,0.0,908.0288370489553,370.745481706178,0.00560086366482547,0.42297012665371164,363.3093569496434,106.9809438678262,57.62022750015825,8.614404465374433,0.3298515694564262
286.29999999999995,966.6002280656014,286.72549999999995,966.6002280656014,973.4998850861299,0.0,973.4998850861299,404.64046043932706,0.0034457967067735087,0.4119025683433108,388.1808058770957,117.84116325245256,54.07382167859536,8.004219718475628,0.34406575513357357
286.20000000000005,998.7138814740298,286.62550000000005,998.7138814740298,1032.8339432063974,0.0,1032.8339432063974,443.4063407861053,0.0020974118781360795,0.40126714653736334,413.5833906308011,117.15447525368435,50.472345244498335,7.454806403813949,0.35922032907884655
286.0999999999999,1084.013553187725,286.5254999999999,1084.013553187725,1087.0295224460397,0.0,1087.0295224460397,488.0180834739958,0.001263098490264087,0.39104148190275223,439.2854391220149,105.12161195655197,46.878088059040145,6.958595009830217,0.3754002442138839
286.0,1168.5823480544914,286.4255,1168.5823480544914,1140.4888127919985,0.0,1140.4888127919985,539.7022230749195,0.0007525755941917121,0.38120463613468786,465.0241277464738,85.1326999415693,43.34598432659676,6.509120206716093,0.39270028399391244
285.9000000000001,1266.4401619790715,286.3255000000001,1266.4401619790715,1199.557291046724,0.0,1199.557291046724,600.0154455744669,0.0004436315918987308,0.3717370012113077,490.5090288066073,62.226026382459864,39.92254277862682,6.100840409570204,0.411226462189641
285.79999999999995,1326.5482417726134,286.22549999999995,1326.5482417726134,1270.5976276566278,0.0,1270.5976276566278,670.9517835650448,0.0002587344286569487,0.3626201985229018,515.4270101017265,41.05055158787459,36.645316595107715,5.728989212639953,0.4310976612824733
285.70000000000005,1312.729658162501,286.12550000000005,1312.729658162501,1358.7201207876758,0.0,1358.7201207876758,755.0909197210276,0.00014929504710734897,0.3538369868750681,539.4484217706413,24.442025439339414,33.542867193975056,5.389452823560664,0.4524475572094592
285.5999999999999,1497.1814092235034,286.0254999999999,1497.1814092235034,1467.7112378117297,0.0,1467.7112378117297,855.8072084287585,8.523068901804731e-05,0.3453711784785206,562.2344322442096,13.134896441170229,30.63514869802629,5.078668701161548,0.47542688923578913
285.5,1556.0186037364806,285.9255,1556.0186037364806,1600.952708174263,0.0,1600.952708174263,977.571476035187,4.813999267224089e-05,0.3372075621381334,583.445302727408,6.3707033218275635,27.93422274197799,4.793541498041121,0.5002061476906544
285.4000000000001,1688.1583636471116,285.8255000000001,1688.1583636471116,1762.771217814573,0.0,1762.771217814573,1126.4001650384796,2.690143589406627e-05,0.3293318329396314,602.7493230352126,2.788812877372877,25.445206212012142,4.531373147063374,0.5269787700567886
285.29999999999995,1910.860300388862,285.72549999999995,1910.860300388862,1959.8171362820874,0.0,1959.8171362820874,1310.5483386641295,1.4873196802801415e-05,0.3217305278097678,619.8320759199511,1.1018504057875842,23.167356400810693,4.289804531789184,0.5559649586129015
285.20000000000005,2192.36104704912,285.62550000000005,2192.36104704912,2202.4861199485345,0.0,2202.4861199485345,1541.623760206493,8.135656596343101e-06,0.31439096639228337,634.4056569357831,0.39291369216018823,21.095207082923636,4.066766667052729,0.5874162620731649
285.0999999999999,2486.774215961631,285.5254999999999,2486.774215961631,2506.812724015176,0.0,2506.812724015176,1836.4597613901024,4.402915132729415e-06,0.30730119674118267,646.2174562218695,0.12645702401517575,19.219682969915166,3.8604397080406376,0.6216211015766022
285.0,2756.0804873803663,285.4255,2756.0804873803663,2897.666735158725,0.0,2897.666735158725,2220.414173044928,2.357476874363218e-06,0.30044994538568165,655.0581099698359,0.03673330606874666,17.529136642153034,3.6692184220082598,0.6589114708688217
284.9000000000001,3391.8206267125993,285.3255000000001,3391.8206267125993,3414.7209654426197,0.0,3414.7209654426197,2733.4476298082145,1.2488606717163033e-06,0.2938265713664583,660.768253873898,0.009630489106191704,16.01026933463753,3.4916830109085293,0.6996711056270124
284.79999999999995,4018.5609178151085,285.22549999999995,4018.5609178151085,4123.9273244768865,0.0,4123.9273244768865,3441.674032943052,6.545456766878959e-07,0.28742102388465945,663.2437579358027,0.0022788090613086866,14.64891322938716,3.3265743779488344,0.7443455032044191
284.70000000000005,5233.2185415036765,285.12550000000005,5233.2185415036765,5138.911817354861,0.0,5138.911817354861,4458.794022852572,3.3941055921665494e-07,0.28122380324082125,662.4391892918953,0.0004866747310850442,13.430667007328319,3.172773096159437,0.7934542895223848
284.5999999999999,6805.291190846901,285.0254999999999,6805.291190846901,6653.331041243969,0.0,6653.331041243969,5978.468112296089,1.7412862120672288e-07,0.27522592477313834,658.369333320862,9.380822618335761e-05,12.341387663836139,3.0292814704219113,0.8476065856325516
284.5,9060.42729922464,284.9255,9060.42729922464,8952.364755865776,0.0,8952.364755865776,8285.816344430852,8.838415096185899e-08,0.269418885533681,651.1086979479642,1.6319780638007304e-05,11.367549762140555,2.8952081923795316,0.9075202387415352
284.4000000000001,12241.175496435282,284.8255000000001,12241.175496435282,12272.308773929948,0.0,12272.308773929948,11617.01566128172,4.438518647111669e-08,0.26379463346593734,640.7890256484226,2.5624711016805153e-06,10.496488509523807,2.769755175237178,0.9740460747230701
284.29999999999995,16259.328936457288,284.72549999999995,16259.328936457288,16323.047959589607,0.0,16323.047959589607,15681.77772741265,2.2052667248839002e-08,0.25834553887061845,627.5949356285829,3.631406798232431e-07,9.716545661660414,2.6522062267452036,1.0481987359027787
284.20000000000005,19721.333214195376,284.62550000000005,19721.333214195376,19728.04136828303,0.0,19728.04136828303,19103.340143921752,1.0840357913851862e-08,0.2530643679665403,611.7579086200674,4.6447473404158516e-08,9.01713779829537,2.5419172767819123,1.131196240877099
284.0999999999999,20435.95453318001,284.5254999999999,20435.95453318001,20462.11244976314,0.0,20462.11244976314,19856.264017917525,5.272123070187547e-09,0.24794425837164358,593.5489029080499,5.361922761646926e-09,8.388765524417716,2.438307923499818,1.2245112206390298
284.0,17761.47083595135,284.4255,17761.47083595135,17661.31142799897,0.0,17661.31142799897,17076.304729065145,2.5368037978264404e-09,0.24297869634595076,573.2699479988909,5.586634759446976e-10,7.822980166487096,2.3408541010111783,1.3299379679973558
283.9000000000001,12690.716333153483,284.3255000000001,12690.716333153483,12714.515582061586,0.0,12714.515582061586,12152.021237129264,1.2076682257290289e-09,0.23816149565223116,551.245098543946,5.2535306599314434e-11,7.312322013421422,2.249081703656206,1.4496811743844455
283.79999999999995,7887.318178825923,284.22549999999995,7887.318178825923,7918.411225166481,0.0,7918.411225166481,7379.767316780292,5.688107846516099e-10,0.23348677790394592,527.8111442951454,4.458856849718855e-12,6.850241462359519,2.1625610283758374,1.5864748218305984
283.70000000000005,4445.857668634581,284.12550000000005,4445.857668634581,4555.165828764222,0.0,4555.165828764222,4041.3727602062922,2.6506197239256786e-10,0.22894895428143966,503.30846221070317,3.4156003917845865e-13,6.431011832921575,2.0809019185953,1.7437436411641052
