#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,bg_shirley_,C=C,pi-pi*,pi-pi*2,C-C,C-O,C_6,TiC
293.4000000000001,783.0,294.0528000000001,214.73725186695572,237.12419079280346,568.2627481330443,805.3869389258477,568.2627481330443,12.045528236697185,93.7383491858036,100.58485106002088,22.75771188688623,7.836243650403258,0.0,0.16150677299218205
293.29999999999995,805.0,293.95279999999997,238.35431005777787,236.56194022215846,566.6456899422221,803.2076301643806,566.6456899422221,12.30196321246554,100.43647512128604,92.33310868305759,23.26823933879495,8.057932779318834,0.0,0.16422108723536094
293.20000000000005,821.0,293.85280000000006,256.01680283378266,236.77969458628831,564.9831971662173,801.7628917525057,564.9831971662173,12.566677572273417,107.75680960269007,84.20404270939743,23.796064213716384,8.289096072747789,0.0,0.16700441546323738
293.0999999999999,803.0,293.7527999999999,239.71233894446596,238.09365631369462,563.287661055534,801.3813173692287,563.287661055534,12.84003172069664,115.75046538571516,76.4610497753406,24.341973244628523,8.530277069693911,0.0,0.16985911761972042
293.0,804.0,293.6528,242.3707013036361,240.7129937173836,561.6292986963639,802.3422924137475,561.6292986963639,13.122405894982881,124.46860378058759,69.26033965440503,24.90679819199993,8.782058540003986,0.0,0.17278765540427327
292.9000000000001,823.0,293.5528000000001,263.0311288712237,244.76360599554323,559.9688711287763,804.7324771243195,559.9688711287763,13.414201489700849,133.96118910359192,62.67593794565002,25.491418956490087,9.045065902526977,0.0,0.1757925975833916
292.79999999999995,782.0,293.45279999999997,223.73079539874175,250.31171206653244,558.2692046012583,808.5809166677907,558.2692046012583,13.715842485799989,144.27548112072324,56.72477389754067,26.096766944264076,9.319970992575984,0.0,0.1788766256283509
292.70000000000005,817.0,293.35280000000006,260.34578838114646,257.38296846634057,556.6542116188535,814.0371800851941,556.6542116188535,14.02777699360312,155.4542643086394,51.38755969621232,26.72382870850743,9.607496219676031,0.0,0.18204253970240553
292.5999999999999,837.0,293.2527999999999,282.03306365816013,265.97599997343195,554.9669363418399,820.9429363152718,554.9669363418399,14.350478920243797,167.5338259911177,46.624332741819956,27.373649893219106,9.908419162009013,0.0,0.1852932650224917
292.5,829.0,293.1528,275.7616431035218,276.07084761629073,553.2383568964782,829.3092045127689,553.2383568964782,14.684449773137809,180.5417112316548,42.385137594612715,28.04733950809341,10.223577650169931,0.0,0.18863185862226373
292.4000000000001,854.0,293.0528000000001,302.47370088154435,287.63342426972645,551.5262991184557,839.1597233881821,551.5262991184557,15.030220612349698,194.4943003213648,38.61689185293253,28.746074566493586,10.553875400039951,0.0,0.19206151654589698
292.29999999999995,881.0,292.95279999999997,331.23738887000184,300.6171169354103,549.7626111299982,850.3797280654085,549.7626111299982,15.388354166056299,209.3942740518643,35.26750975127162,29.471105121931387,10.900288262782619,0.0,0.19558558150411048
292.20000000000005,913.0,292.85280000000006,365.05683748572926,314.96251091735724,547.9431625142707,862.905673431628,547.9431625142707,15.759447124880484,225.22805168491843,32.288173644608904,30.223759742431323,11.263871169491225,0.0,0.1992075510267478
292.0999999999999,859.0,292.7527999999999,312.94237277081356,330.5960021369749,546.0576272291864,876.6536293661613,546.0576272291864,16.14413263260714,241.96330533184783,29.634415760818765,31.00545146656154,11.64576585899048,0.0,0.20293108614916114
292.0,922.0,292.6528,377.7163868013581,347.4278789707507,544.2836131986419,891.7114921693926,544.2836131986419,16.54308299271465,259.54667083570587,27.26647134189445,31.81768428979987,12.047209489963437,0.0,0.2067600206725063
291.9000000000001,940.0,292.5528000000001,397.62050896219887,365.3503125258235,542.3794910378011,907.7298035636246,542.3794910378011,16.957012612398046,277.9017875890855,25.149209464391415,32.662060235568774,12.469544253337833,0.0,0.21069837104197314
291.79999999999995,913.0,292.45279999999997,372.5618048745529,384.2355906138847,540.4381951254471,924.6737857393318,540.4381951254471,17.38668120818868,296.92780638154596,23.251837487887702,33.540287071460604,12.91422811791155,0.0,0.21475034689030792
291.70000000000005,918.0,292.35280000000006,379.44734015963706,403.9348553287208,538.5526598403629,942.4875151690837,538.5526598403629,17.83289730009845,316.49850386228263,21.547500203604134,34.45418673832861,13.38284686210856,0.0,0.2189203622984333
291.5999999999999,959.0,292.2527999999999,422.3432014868083,424.277546216824,536.6567985131917,960.9343447300157,536.6567985131917,18.296522024377992,336.4621333117959,20.01284569694227,35.40570456794536,13.877127567933078,0.0,0.2232130478295614
291.5,931.0,292.1528,396.323736359093,445.07170177824787,534.676263640907,979.7479654191549,534.676263640907,18.778473298518296,356.6421233752898,18.627598686893272,36.39691937394106,14.398953780207567,0.0,0.2276332633978812
291.4000000000001,996.0,292.0528000000001,463.24644539569044,466.10522531576,532.7535546043096,998.8587799200695,532.7535546043096,19.279730376235534,376.83870904599087,17.374162704464432,37.43005451114527,14.950382565884945,0.0,0.23218611203894904
291.29999999999995,1036.0,291.95279999999997,505.30339297941896,487.14817330189794,530.696607020581,1017.844780322479,530.696607020581,19.801338834728043,396.83154300247116,16.23726075475962,38.50749001003496,15.533663745249708,0.0,0.23687695465446856
291.20000000000005,1077.0,291.85280000000006,548.4429488998435,507.9560739242338,528.5570511001565,1036.5131250243903,528.5570511001565,20.344416041768216,416.3832916734012,15.20361726649888,39.631775906361824,16.151261610392552,0.0,0.24171142581118363
291.0999999999999,1082.0,291.7527999999999,555.6671783653815,528.2742304660869,526.3328216346185,1054.6070521007055,526.3328216346185,20.9101571561661,435.2441711317436,14.261680328767635,40.805646901184076,16.805879497544485,0.0,0.24669545068102508
291.0,1078.0,291.6528,553.9017338730065,547.8429101841185,524.0982661269935,1071.941176311112,524.0982661269935,21.499841721912784,453.157325791456,13.401381263701817,42.032038503711256,17.500487640119275,0.0,0.25183526321744015
290.9000000000001,1146.0,291.5528000000001,624.1280285469619,566.4032668215456,521.8719714530381,1088.2752382745837,521.8719714530381,22.114840924173205,469.8649011060986,12.613927735792888,43.31410482924411,18.23835480056429,0.0,0.25713742567246173
290.79999999999995,1060.0,291.45279999999997,540.4947573933006,583.7037968885248,519.5052426066994,1103.2090394952243,519.5052426066994,22.75662558415861,485.1146135584726,11.891626386227713,44.65523824692691,19.023084263170382,0.0,0.2626088495684615
290.70000000000005,1111.0,291.35280000000006,593.6838783157427,599.5070896355155,517.3161216842573,1116.8232113197728,517.3161216842573,23.42677498020107,498.6665807532623,11.227731116174397,46.059091097991185,19.858654869636776,0.0,0.2682568182499806
290.5999999999999,1128.0,291.2527999999999,612.9783248674723,613.5966013740149,515.0216751325277,1128.6182765065425,515.0216751325277,24.12698659414457,510.3001446836406,10.616313452925144,47.529599734878246,20.749467897272787,0.0,0.27408901115333634
290.5,1132.0,291.1528,619.3078799622979,625.7831691232534,512.6921200377021,1138.4752891609555,512.6921200377021,24.859086895697303,519.8204049972011,10.052151814928164,49.07101116566078,21.70040071982112,0.0,0.28011352994487054
290.4000000000001,1156.0,291.0528000000001,645.6456958907929,635.910978369285,510.354304109207,1146.265282478492,510.354304109207,25.625043293159568,527.0641782766555,9.53063688752305,50.68791262768182,22.716868357570878,0.0,0.28633892669455774
290.29999999999995,1121.0,290.95279999999997,613.0330768213056,643.8627158825435,507.9669231786944,1151.829639061238,507.9669231786944,26.426977397008567,531.9051148707802,9.04769069951106,52.38526445951775,23.804894221458063,0.0,0.29277423426781757
290.20000000000005,1152.0,290.85280000000006,646.3481754572092,649.5636707826104,505.65182454279073,1155.2154953254012,505.65182454279073,27.26717976392617,534.257736399019,8.599697335905644,54.16843669290569,24.971191591716334,0.0,0.29942899913759063
290.0999999999999,1172.0,290.7527999999999,668.7272955540523,652.984593893085,503.2727044459477,1156.2572983390328,503.2727044459477,28.148126313330057,534.080203235024,8.18344352859375,56.043249846977744,26.223257652320243,0.0,0.30631331683969015
290.0,1152.0,290.6528,651.1477198192433,654.1431843107396,500.8522801807566,1154.9954644914963,500.8522801807566,29.07249663690896,531.3756794562687,7.796067633542968,58.01602047737852,27.569482236323232,0.0,0.31343787031727427
289.9000000000001,1103.0,290.5528000000001,604.5268399160864,653.1041394949737,498.47316008391357,1151.5772995788873,498.47316008391357,30.04319445505811,526.1922293866857,7.435015732690288,60.09361211482686,29.019273834285606,0.0,0.32081397142722035
289.79999999999995,1120.0,290.45279999999997,623.8047648004768,649.9777768616008,496.19523519952315,1146.173012061124,496.19523519952315,31.063370512980427,518.6212507368546,7.098003794472449,62.28349232261312,30.58320588877071,0.0,0.3284536059095793
289.70000000000005,1103.0,290.35280000000006,609.1177982279632,644.9173063002022,493.8822017720368,1138.799508072239,493.8822017720368,32.136448255028284,508.7945199015476,6.782984992891812,64.59379671361035,32.273186954969326,0.0,0.33636948215456386
289.5999999999999,1103.0,290.2527999999999,611.3957231123536,638.1148997105101,491.6042768876464,1129.7191765981565,491.6042768876464,33.266152669701626,496.8799906712564,6.488121425163002,67.03340089699009,34.10265896326079,0.0,0.34457508413833005
289.5,1070.0,290.1528,580.673647996744,629.7967614498486,489.326352003256,1119.1231134531047,489.326352003256,34.45654276115301,483.07654431130663,6.211759586046301,69.61200147629377,36.086828586109476,0.0,0.3530847289394865
289.4000000000001,1031.0,290.0528000000001,543.8834210033601,620.2174490938319,487.1165789966398,1107.3340280904717,487.1165789966398,35.71204817834976,467.6079332318537,5.952409056194231,72.34020739857581,38.24293759956282,0.0,0.36191362929572635
289.29999999999995,1040.0,289.95279999999997,555.0126508816977,609.6537247064857,484.9873491183023,1094.641073824788,484.9873491183023,37.037510622114155,450.7161898722903,5.708723945285719,75.22964316282516,40.59057914225897,0.0,0.371077961711366
289.20000000000005,1031.0,289.85280000000006,548.1604676357919,598.3982315920433,482.83953236420814,1081.2377639562515,482.83953236420814,38.4382307565335,432.65478564643865,5.4794867007748005,78.2930656416851,43.15206790592498,0.0,0.380594940686293
289.0999999999999,1053.0,289.7527999999999,572.2896975141293,586.7532901447512,480.7103024858706,1067.4635926306219,480.7103024858706,39.92002147804087,413.6818217426137,5.263593951980505,81.5444965600072,45.95287351240514,0.0,0.3904828997036964
289.0,1051.0,289.6528,572.4643619776498,575.0250899318585,478.53563802235027,1053.5607279542087,478.53563802235027,41.489268547255,394.0535153021511,5.060044108794952,84.999373015281,49.022127578687474,0.0,0.40076137968879494
288.9000000000001,1086.0,289.5528000000001,609.6348960243354,563.5185254922383,476.3651039756646,1039.883629467903,476.3651039756646,43.15299977142489,374.0182130719264,4.86792647595547,88.67471882946313,52.3932161177307,0.0,0.4114512257376782
288.79999999999995,1046.0,289.45279999999997,571.87771236563,552.532883158402,474.12228763437,1026.655170792772,474.12228763437,44.91896414538424,353.8111229016626,4.686411678998402,92.58933999989998,56.104469739445136,0.0,0.4225746930115116
288.70000000000005,980.0,289.35280000000006,508.0379203702285,542.3585384991836,471.9620796297715,1014.3206181289551,471.9620796297715,46.79572262564658,333.6499047895374,4.514743227653461,96.76404808480467,60.19996420873859,0.0,0.43415556280280604
288.5999999999999,996.0,289.2527999999999,526.0618246192786,533.2747716746411,469.9381753807214,1003.2129470553625,469.9381753807214,48.792752536278726,313.7312111469701,4.352230067508063,101.22191603266985,64.73044262130784,0.0,0.4462192699066232
288.5,1017.0,289.1528,549.1187722030071,525.5487535253413,467.8812277969929,993.4299813223342,467.8812277969929,50.92056800029266,294.2282140444698,4.198239992006421,105.98857176566261,69.75436668033734,0.0,0.4587930425726062
288.4000000000001,1016.0,289.0528000000001,550.2190891635009,519.4357000039588,465.780910836499,985.2166108404579,465.780910836499,53.19085927470433,275.28910855456166,4.05219380482176,111.09253578042102,75.33909653297043,0.0,0.4719060564796879
288.29999999999995,1018.0,288.95279999999997,554.3173409155775,515.180136435561,463.6826590844225,978.8627955199836,463.6826590844225,55.61665446280017,257.0365385307295,3.9135601379471177,116.56561016316378,81.56218353655815,0.0,0.48558960436234216
288.20000000000005,985.0,288.85280000000006,523.4197230844889,513.0181536104141,461.58027691551115,974.5984305259252,461.58027691551115,58.21250781330223,239.56785615341664,3.7818508438433134,122.44332776601796,88.51273375069941,0.0,0.4998772831344089
288.0999999999999,1016.0,288.7527999999999,556.453953375626,513.1804692791875,459.54604662437396,972.7265159035614,459.54604662437396,60.99471972982501,222.9561004989872,3.6566168910718693,128.76547189705332,96.29275506164497,0.0,0.5148052006052452
288.0,1014.0,288.6528,556.5522051277026,515.8960214176996,457.4477948722975,973.343816289997,457.4477948722975,63.98159475350935,207.25156365567432,3.537444702319714,135.5766787835516,105.01832731847625,0.0,0.5304122041682547
287.9000000000001,1046.0,288.5528000000001,590.6463264629442,521.3956983619366,455.3536735370558,976.7493718989924,455.3536735370558,67.19374521078538,192.48380524771716,3.4239528818068714,142.92713733018408,114.82031755726895,0.0,0.5467401341742503
287.79999999999995,1045.0,288.45279999999997,591.8065344675429,529.9156336606629,453.1934655324572,983.1090991931201,453.1934655324572,70.65445001821205,178.66397680670948,3.315789286028001,150.87340336484314,125.84418007978735,0.0,0.5638341050827874
287.70000000000005,1060.0,288.35280000000006,608.964677263724,541.6992315476402,451.03532273627604,992.7345542839163,451.03532273627604,74.39008041705682,165.78732498022853,3.212628397729922,159.47934870587554,138.24810622882043,0.0,0.5817428179291421
287.5999999999999,1087.0,288.2527999999999,638.1537981861661,556.9967098992327,448.8462018138339,1005.8429117130665,448.8462018138339,78.43060731453961,153.8357555713656,3.1141689681567306,168.81726904848017,152.1983900885307,0.0,0.6005189081599107
287.5,1121.0,288.1528,674.3986797358781,576.0604264818639,446.6013202641219,1022.6617467459859,446.6013202641219,82.81020862657329,142.78035721986285,3.020131897021505,178.9691788954353,167.86033050948222,0.0,0.620219333488751
287.4000000000001,1056.0,288.0528000000001,611.7137783717817,599.1336023337842,444.2862216282183,1043.4198239620025,444.2862216282183,87.56799980241884,132.58380255005267,2.9302583234657114,190.02832655994908,185.38230929077156,0.0,0.6409058071263558
287.29999999999995,1087.0,287.95279999999997,644.8946384605545,626.4293818435306,442.1053615394456,1068.534743382976,442.1053615394456,92.74891689993142,123.2025643539087,2.8443079045794106,202.10096759024023,204.86997981231488,0.0,0.6626452825560365
287.20000000000005,1106.0,287.85280000000006,666.1395200102663,658.0967916832449,439.8604799897336,1097.9572716729785,439.8604799897336,98.40478962120775,114.58890358845342,2.7620572609052423,215.3084406472085,226.34709006848092,0.0,0.6855104969891449
287.0999999999999,1110.0,287.7527999999999,672.423640519909,694.1707801348482,437.576359480091,1131.7471396149392,437.576359480091,104.59565220897203,106.69260366319266,2.6832985708299244,229.78959555075252,249.70004955933533,0.0,0.7095805817655838
287.0,1179.0,287.6528,743.7160218632212,734.5063805723407,435.2839781367788,1169.7903587091196,435.2839781367788,111.39135383993221,99.46244097584503,2.607838297929302,245.70362821789632,274.6061774914413,0.0,0.7349417492965521
286.9000000000001,1159.0,287.5528000000001,726.150902587334,778.703862517692,432.8490974126659,1211.552959930358,432.8490974126659,118.87354819732788,92.84739450239583,2.535496037199605,263.23338033968116,300.4523553733606,0.0,0.761688067726863
286.79999999999995,1207.0,287.45279999999997,776.5444791430989,826.0438353193119,430.45552085690105,1256.499356176213,430.45552085690105,127.13816568466878,86.79760729761261,2.4661034677546323,282.58916080063113,326.2628757322827,0.0,0.789922336362187
286.70000000000005,1241.0,287.35280000000006,813.037185702899,875.4672540582694,427.9628142971009,1303.4300683553704,427.9628142971009,136.29850319185203,81.2651200544263,2.399503400991872,304.01313757275585,350.6712327611095,0.0,0.8197570771340794
286.5999999999999,1279.0,287.2527999999999,853.6001093488908,925.6474098861727,425.39989065110916,1351.047300537282,425.39989065110916,146.48910810780245,76.20440161290455,2.335548914482017,327.7843274355581,371.9827081553937,0.0,0.8513156600318922
286.5,1293.0,287.1528,870.2415109147439,975.1936376752658,422.75848908525603,1397.9521267605219,422.75848908525603,157.87068916131912,71.57270381799634,2.2741025629376903,354.22416723774035,388.3672413116643,0.0,0.8847335836079699
286.4000000000001,1404.0,287.0528000000001,983.9118253984406,1022.9838755068985,420.08817460155944,1443.072050108458,420.08817460155944,170.63636217990725,67.33026877888778,2.215035658570693,383.7025700105121,398.17947894353495,0.0,0.9201599354855391
286.29999999999995,1497.0,286.95279999999997,1079.8113780164688,1068.5500747604924,417.1886219835313,1485.7386967440236,417.1886219835313,185.01964234195722,63.440415787527186,2.1582276140008183,416.6442293454633,400.32980060914576,0.0,0.9577590623983564
286.20000000000005,1501.0,286.85280000000006,1086.902995017315,1112.378940639708,414.09700498268484,1526.4759456223928,414.09700498268484,201.3047391107845,59.86953330046891,2.1035653416180717,453.5347011759303,394.5686892260442,0.0,0.9977124848620526
286.0999999999999,1597.0,286.7527999999999,1186.0028728518312,1155.9994089823072,410.99712714816883,1566.996536130476,410.99712714816883,219.83991710731866,56.58699883752863,2.050942703956454,494.92541105642744,381.5559181787373,0.0,1.0402210983385798
286.0,1628.0,286.6528,1220.3010106944178,1201.8227946214229,407.69898930558224,1609.5217839270051,407.69898930558224,241.05499119312387,53.56504671230069,2.0002600102208135,541.4361311196061,362.68085787517833,0.0,1.0855077109929705
285.9000000000001,1667.0,286.5528000000001,1262.6631699979437,1252.820407549118,404.3368300020563,1657.1572375511744,404.3368300020563,265.484487243386,50.77860043490452,1.9514235546131344,593.7525390540329,339.71953728394936,0.0,1.1338199782321026
285.79999999999995,1760.0,286.45279999999997,1359.1058724297484,1312.1813395953043,400.89412757025167,1713.075467165556,400.89412757025167,293.79872548097336,48.20508361173965,1.904345192564504,652.6150786988612,314.4726728045605,0.0,1.1854338066050532
285.70000000000005,1773.0,286.35280000000006,1375.7406392443713,1383.0628948884666,397.2593607556286,1780.3222556440953,397.2593607556286,326.8462534913041,45.82422034698633,1.858941951376131,718.7933473526466,288.4994744312056,0.0,1.24065731494797
285.5999999999999,1963.0,286.2527999999999,1569.4022537684205,1468.4711802860397,393.59774623157944,1862.068926517619,393.59774623157944,365.7129986572247,43.61783361597309,1.8151356721294993,793.03755551111,262.9878213699722,0.0,1.2998354596302801
285.5,1907.0,286.1528,1517.4562578917757,1571.2475287643697,389.54374210822414,1960.791270872594,389.54374210822414,411.80682762503386,41.569647878756484,1.7728526800460243,875.9953757566443,238.73946936949318,0.0,1.3633554543958641
285.4000000000001,2098.0,286.0528000000001,1712.3946103437568,1694.1140251377662,385.60538965624323,2079.7194147940095,385.60538965624323,466.98204135064367,39.66510034786891,1.7320234807526342,968.0794055535887,216.22380126000704,0.0,1.4316531449053511
285.29999999999995,2190.0,285.95279999999997,1808.7274176034612,1839.7448047075322,381.2725823965387,2221.017387104071,381.2725823965387,533.7289776950101,37.89116380942957,1.6925824801664313,1069.2693395141825,195.657520673395,0.0,1.5052205353487411
285.20000000000005,2341.0,285.85280000000006,1964.2502240375666,2010.8699999658506,376.7497759624333,2387.619775928284,376.7497759624333,615.4741060468576,36.236182695459725,1.6544677259318716,1178.8375666860616,177.0830620998606,0.0,1.5846147116794016
285.0999999999999,2492.0,285.7527999999999,2120.0848769427,2210.4909997928617,371.9151230573004,2582.406122850162,371.9151230573004,717.0763887121385,34.68972318298365,1.6176206685441628,1295.0036513050115,160.43314745809704,0.0,1.6704684660864693
285.0,2685.0,285.6528,2318.2313763188604,2442.418120858454,366.76862368113984,2809.186744539594,366.76862368113984,845.6916842005572,33.242437412569494,1.5819859404743914,1414.5600187034518,145.57849159714604,0.0,1.7635030042553197
284.9000000000001,2917.0,285.5528000000001,2555.776460919579,2712.605607664418,361.2235390804208,3073.829146744839,361.2235390804208,1012.3747921839353,31.88594143447585,1.547511151767188,1532.5724179788617,132.3604016992169,0.0,1.8645432161611535
284.79999999999995,3365.0,285.45279999999997,3009.800673873135,3032.327486604359,355.1993261268648,3387.526812731224,355.1993261268648,1235.2821540867212,30.612706166767477,1.5141467007298994,1642.3323238276803,120.6116197025999,0.0,1.974536119859773
284.70000000000005,3788.0,285.35280000000006,3439.750100197687,3425.5600810319806,348.24989980231305,3773.8099808342936,348.24989980231305,1546.6193187955184,29.415960451025203,1.4818455984579197,1735.7796177146113,110.16876521635574,0.0,2.094573256011072
284.5999999999999,4275.0,285.2527999999999,3934.5731096827994,3945.8678875354144,340.42689031720073,4286.294777852615,340.42689031720073,2008.4774569436129,28.289605187758017,1.450563306056605,1804.5452133356775,100.87913072983234,0.0,2.2259180324768217
284.5,5145.0,285.1528,4813.401875667186,4711.972565257699,331.598124332814,5043.570689590513,331.598124332814,2746.82480734706,27.22813749980614,1.420257583526702,1841.5254603328465,92.60386318194927,0.0,2.370039312510708
284.4000000000001,6515.0,285.0528000000001,6194.027372974711,5963.527853020227,320.9726270252884,6284.500480045515,320.9726270252884,4005.6088749674805,26.226583886847123,1.3908883493696707,1842.5539113195741,85.21894156302801,0.0,2.5286529339273582
284.29999999999995,8704.0,284.95279999999997,8396.482205814076,8080.603359152487,307.5177941859232,8388.12115333841,307.5177941859232,6165.130689814114,25.28044138175452,1.3624175500576226,1807.5111533271113,78.6148837007817,0.0,2.703773378667755
284.20000000000005,11668.0,284.85280000000006,11378.457779879132,11390.834057418297,289.54222012086706,11680.376277539164,289.54222012086706,9549.162111673777,24.385625786929875,1.3348090385860094,1740.357954935828,72.69577744535361,0.0,2.8977785378227643
284.0999999999999,15457.0,284.7527999999999,15191.554631693367,15619.434123083358,265.4453683066339,15884.879491389991,265.4453683066339,13876.02061245071,23.538426146842866,1.3080284613959925,1648.075561579186,67.37800292822186,0.0,3.113491517002252
284.0,19016.0,284.6528,18782.47655820113,19376.647843421306,233.52344179886813,19610.171285220174,233.52344179886813,17747.67985903622,22.735464695136933,1.2820431530176513,1539.0073284946295,62.58886322262767,0.0,3.354284819676196
283.9000000000001,21076.0,284.5528000000001,20881.74856146643,20654.82039578486,194.25143853357184,20849.07183431843,194.25143853357184,19148.43626509172,21.973661595947796,1.2568220378377835,1421.2641870404323,58.26524580979229,0.0,3.624214209128642
283.79999999999995,18906.0,284.45279999999997,18755.274894071572,18454.81237165953,150.7251059284293,18605.537477587957,150.7251059284293,17072.402367668245,21.25020387694313,1.2323355384503252,1301.646893765485,54.352378458945665,0.0,3.928192351460256
283.70000000000005,14300.0,284.35280000000006,14188.319724410952,13824.496166330577,111.68027558904716,13936.176441919624,111.68027558904716,12562.458986958578,20.562518023809922,1.2085554900912197,1185.1911817557427,50.80270770635643,0.0,4.27221639599864
283.5999999999999,9016.0,284.2527999999999,8933.852204779785,8915.945010446972,82.14779522021442,8998.092805667187,82.14779522021442,7767.417919481058,19.908245771839958,1.1854550607014873,1075.1948130225728,47.57490750869463,0.0,4.663669602106481
283.5,5126.0,284.1528,5062.472123871071,5242.82271372596,63.5278761289291,5306.350589854889,63.5278761289291,4199.12140109752,19.285222689526833,1.1630086762020184,973.5083410157795,44.63301424382642,0.0,5.111726003105604
283.4000000000001,3091.0,284.0528000000001,3038.058382218666,3058.6472803576294,52.941617781334045,3111.5888981389635,52.941617781334045,2110.3323991107322,18.691459201578702,1.1411919505950994,880.9086510742778,41.94567843651846,0.0,5.62790058392727
283.29999999999995,2020.0,283.95279999999997,1973.4419414368497,1918.8398092274251,46.55805856315025,1965.3978677905754,46.55805856315025,1056.43470308217,18.125123745131138,1.1199816205419815,797.44767133533,39.48552112263583,0.0,6.226808321616133
283.20000000000005,1402.0,283.85280000000006,1359.613662439997,1338.3243257284894,42.386337560003014,1380.7106632884925,42.386337560003014,552.7534923202603,17.584527793375713,1.0993554840924014,722.7311394860247,37.228582212838305,0.0,6.92722843189817
283.0999999999999,1070.0,283.7527999999999,1030.5090846411904,1022.7124252739309,39.490915358809666,1062.2033406327405,39.490915358809666,305.5370411204751,17.068112516056342,1.0792923432681076,656.120507035005,35.15384870577323,0.0,7.753623553352978
283.0,875.0,283.6528,837.7188576478065,832.5701836503786,37.28114235219348,869.851326002572,37.28114235219348,176.0860509334361,16.574436876871534,1.0597719502277438,596.8687200132179,33.24285160637089,0.0,8.738352270254367
282.9000000000001,711.0,283.5528000000001,675.5259150130295,706.8055497140259,35.47408498697051,742.2796347009964,35.47408498697051,104.05260024233357,16.102166994167796,1.040774956759476,544.2057208866235,31.479321617887535,0.0,9.924965016254216
282.79999999999995,600.0,283.45279999999997,565.9942781977986,617.5565829136997,34.00572180220132,651.562304715901,34.00572180220132,62.27351026459045,15.65006661418381,1.0222828668700914,497.38858676469164,29.84889492268428,0.0,11.373241480679374
282.70000000000005,495.0,283.35280000000006,462.23340324823636,550.8995111147581,32.76659675176365,583.6661078665218,32.76659675176365,37.44408868303118,15.21698856572485,1.0042779922556848,455.728174418392,28.338861551486044,0.0,13.167119903868452
282.5999999999999,438.0,283.2527999999999,406.2556814148469,499.2539013893821,31.7443185851531,530.9982199745352,31.7443185851531,22.49883201359397,14.801867082113912,0.9867434104556421,418.600895752543,26.937949919449252,0.0,15.427613211226294
