#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,bg_poly_,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
467.0,236.0,467.6528,65.38518400723103,218.56619819093908,170.61481599276897,389.18101418370804,170.61481599276897,28.08478970056726,58.49318854572601,71.22722830268522,7.6545320403733665,0.037627751033544966,7.845543780651272e-06,38.522766145067926,14.546057859942016
466.9,246.0,467.5528,76.29004964405556,221.61636448249124,169.70995035594444,391.3263148384357,169.70995035594444,28.524924635075003,59.46870572270592,72.47684886875808,7.903753795460235,0.05214804354278963,1.6226210835138377e-05,38.638503727197254,14.55146346354105
466.79999999999995,114.0,467.45279999999997,-54.80565434732114,224.74784484841445,168.80565434732114,393.5534991957356,168.80565434732114,28.975478573303025,60.468805900898815,73.75959608864689,8.165479935454067,0.07287679197982566,3.3101444881750864e-05,38.748846387801095,14.556728068885846
466.70000000000005,147.0,467.35280000000006,-20.90192774840216,227.96622962692607,167.90192774840216,395.8681573753282,167.90192774840216,29.436782689579847,61.49432116151041,75.07664945364915,8.44056744024159,0.10230475016319779,6.660528423762141e-05,38.85368604643904,14.56185148005864
466.6,213.0,467.25280000000004,46.00122965927176,231.27820640916713,166.99877034072824,398.27697674989537,166.99877034072824,29.909181409739993,62.54611904982922,76.42924133604447,8.72994850294813,0.14383385090145498,0.00013218982749816418,38.95291656382374,14.566833506052625
466.5,195.0,467.1528,28.903818094114513,234.69187597628564,166.0961819058855,400.78805788217113,166.0961819058855,30.393033051945636,63.625104401882666,77.81865985495516,9.034638649722046,0.20207341570490384,0.00025876782846960837,39.046433873462476,14.571673960784253
466.4,118.0,467.0528,-47.194162225499895,238.21715630659747,165.1941622254999,403.41131853209737,165.1941622254999,30.888710503926852,64.73222128152034,79.24625192474464,9.355745908611409,0.2832182909264956,0.0004996204893653847,39.134136113273044,14.576372663105374
466.29999999999995,52.0,466.95279999999997,-112.29271108123976,241.86629568987536,164.29271108123976,406.1590067711151,164.29271108123976,31.396601939014232,65.86845503554912,80.71342649931364,9.694481186573224,0.395526393809678,0.0009514418342518835,39.21592375696625,14.580929436814994
466.20000000000005,211.0,466.85280000000006,47.608171745184904,245.65452011073813,163.3918282548151,409.04634836555323,163.3918282548151,31.91711157352475,67.03483447516061,82.22165802679459,10.052170041539236,0.5499151152063846,0.0017870228556748444,39.29169974498617,14.58534411067072
466.1,157.0,466.75280000000004,-5.49151352797503,249.60084495350094,162.49151352797503,412.09235848147597,162.49151352797503,32.45066046825326,68.2324341925291,83.77249013036142,10.430266069925633,0.7606975848379782,0.003310374398956222,39.36136961479474,14.589616518399925
466.0,203.0,466.6528,41.40823331748754,253.72908696790785,161.59176668251246,415.3208536504203,161.59176668251246,32.99768737701735,69.4623770221282,85.36753953216598,10.830366170282518,1.046480678695501,0.0060480586250798805,39.424841630282685,14.593746498710546
465.9,70.0,466.5528,-90.69258750026188,258.06911963372494,160.69258750026188,418.7617071339868,160.69258750026188,33.558649645448455,70.72583665710884,87.00850023892775,11.254227992555673,1.431246492844201,0.010897801449923796,39.48202691008843,14.597733895301637
465.79999999999995,171.0,466.45279999999997,11.206024236901499,262.65842396521595,159.7939757630985,422.45239972831445,159.7939757630985,34.13402416344544,72.02404043185062,88.6971480092374,11.70378994163527,1.945637421538234,0.0193658860342021,39.532839554601225,14.601578556873587
465.70000000000005,256.0,466.35280000000006,97.10406874705961,267.54399783982217,158.8959312529404,426.43992909276255,158.8959312529404,34.724308374982876,73.35827228270647,90.43534512441471,12.181194176091891,2.6284615113888856,0.033939261674976386,39.577196771424475,14.605280337137941
465.6,147.0,466.25280000000004,-10.998453751743455,272.7847005031447,157.99845375174345,430.78315425488813,157.99845375174345,35.330021349254565,74.72987589991865,92.22504548668371,12.688813131467183,3.528428942064808,0.05865759985543183,39.61501899907322,14.608839094827072
465.5,222.0,466.1528,64.89845695849067,278.45412515434026,157.10154304150933,435.5556681958496,157.10154304150933,35.95170491743207,76.14025808468989,94.0683000704914,13.229280206354884,4.70612183652604,0.09997531646500975,39.646230028677614,14.612254693703328
465.4,0.0,466.0528,-156.20519890427943,284.6441111065979,156.20519890427943,440.84931001087733,156.20519890427943,36.58992487968117,77.59089232657058,95.96726275518283,13.805525384191037,6.236187705187119,0.16803392975175946,39.67075712346539,14.615527002568076
465.29999999999995,237.9080649009029,465.95279999999997,82.59864377876647,291.4690266877872,155.30942112213643,446.77844780992365,155.30942112213643,37.24527228742633,79.08332261748757,97.92419656972274,14.420816731078808,8.20973135272531,0.2785000982817863,39.688531135794456,14.618655895270244
465.20000000000005,96.18324906086855,465.85280000000006,-58.23096041633744,299.07097210108424,154.414209477206,453.4851815782902,154.414209477206,37.91836480627028,80.6191675200905,99.9414803829976,15.078808919286743,10.736860859762343,0.4551617404540755,39.69948662150806,14.62164125071464
465.1,144.10038119317687,465.75280000000004,-9.419182558475427,307.62606316387166,153.5195637516523,461.14562691552396,153.5195637516523,38.60984816541557,82.20012450952437,102.02161607632776,15.783600189246418,13.949320362443288,0.7335089566587005,39.70356195138557,14.624482952869958
465.0,266.66823287960506,465.6528,114.04274915192116,317.35195481369936,152.6254837276839,469.97743854138326,152.6254837276839,39.32039769990073,83.82797460925194,104.16723623818208,16.539799495853526,18.00311616341098,1.1655502968604843,39.70069941946329,14.627180890776387
464.9,100.06801862423163,465.5528,-51.66395056331817,328.51673710730165,151.7319691875498,480.24870629485144,151.7319691875498,40.05071999251353,85.50458734329139,106.381112424935,17.352606009006415,23.081013963454293,1.8261170675461011,39.69084534800198,14.629734958552994
464.79999999999995,148.01491972564327,465.45279999999997,-2.8241001878976704,341.4492727245449,150.83901991354094,492.28829263808586,150.83901991354094,40.801554622790825,87.23192602899445,108.66616403559003,18.22790368225063,29.394754878694762,2.82087423193949,39.673950188879964,14.632145055404683
464.70000000000005,334.85798433879245,465.35280000000006,184.91134865080255,356.5509280466791,149.9466356879899,506.497563734669,149.9466356879899,41.573676031155536,89.01205343649833,111.02546785304423,19.172374306390466,37.18680804349088,4.296168669276719,39.64996862119399,14.634411085628933
464.6,410.7036986943385,465.25280000000004,261.6488824010697,374.30846355936774,149.0548162932688,523.3632798526365,149.0548162932688,42.36789550692862,90.84713784312379,113.46226830957313,20.193633380826952,46.7314501022323,6.4506858132074445,39.61885964485338,14.636532958622121
464.5,532.3030357614571,465.1528,384.1394742496634,395.30758010406396,148.16356151179366,543.4711416158576,148.16356151179366,43.185063309686505,92.73945951326891,115.97998853981824,21.30039433919467,58.33493930270378,9.54863784054849,39.58058666995784,14.638510588885593
464.4,204.1138455683249,465.0528,56.840974442303605,420.2462589082801,147.2728711260213,567.5191300343014,147.2728711260213,44.02607093428987,94.69141763692846,118.58224229092806,22.50266826340627,72.33453710332643,13.933861181616559,39.53511760175309,14.64034389603134
464.29999999999995,227.76226187721113,464.95279999999997,81.37951695876154,449.94659157002764,146.3827449184496,596.3293364884772,146.3827449184496,44.891853530782214,96.70553776262075,121.27284676638618,23.81200836232387,89.09612627923735,20.04376114292535,39.48242492096449,14.642032804787432
464.20000000000005,645.0938428894133,464.85280000000006,499.6006602177938,485.36329619766786,145.49318267161948,630.8564788692873,145.49318267161948,45.78339249136651,98.78447976349207,124.05583648786629,25.241811397156198,109.01018454479023,28.421528508678637,39.42248575931485,14.643577245003021
464.1,686.1751276520208,464.75280000000004,541.5709434839104,527.5866067706448,144.60418416811046,672.1907909387553,144.60418416811046,46.70171821776089,100.93104637857364,126.93547826809393,26.807692228329756,132.48589953783303,39.72451301836273,39.3552819700377,14.644977151653151
464.0,709.5022511368734,464.6528,565.7865019463277,577.8367807263213,143.7157491905457,721.552529916867,143.7157491905457,47.64791308341371,103.14819237458721,129.91628739725525,28.527953224050854,159.94325692503205,54.72614506393258,39.28080019320671,14.646232464843067
463.9,749.069434209825,464.5528,606.2415566882349,637.4471970544494,142.82787752159004,780.2750745760394,142.82787752159004,48.62311460641569,105.43903437754891,133.00304515634542,30.42417815626973,191.80299981863865,74.30844989371225,39.199031915706314,14.647343129812379
463.79999999999995,758.8248754815795,464.45279999999997,616.8843065376306,707.8330348757213,141.94056894394896,849.7736038196703,141.94056894394896,49.62851885036846,107.80686142743329,136.20081778273615,32.52199159108594,228.47444488961293,99.44211771186666,39.10997352567907,14.64830909693878
463.70000000000005,1025.6359360023707,464.35280000000006,884.5821127619996,790.442956131311,141.05382324037112,931.4967793716821,141.05382324037112,50.66538407209635,110.2551463136581,139.5149770267276,34.852041555836315,270.3412473046196,131.15140317533871,39.01362636129291,14.649130321741433
463.6,1069.6333128961378,464.25280000000004,929.4656727024948,886.6921741248444,140.16764019364302,1026.8598143184875,140.16764019364302,51.73503463686357,112.78755775400367,142.95122245288445,37.4512885701865,317.74532999658567,170.46193719575732,38.909996753679295,14.649806764884127
463.5,1221.3778116948215,464.1528,1082.0957921082254,997.8768371512845,139.2820195865961,1137.1588567378806,139.2820195865961,52.83886522369814,115.407973484808,146.51560565673194,40.36472324615268,370.969328081559,218.33090700225088,38.79909606390589,14.650338392178002
463.4,1373.281296321682,464.0528,1234.8843351195796,1125.0717871362335,138.3969612021025,1263.4687483383361,138.3969612021025,53.978345345634914,118.12049433614855,150.21455658644038,43.647696583392275,430.21803994535975,275.56098845082107,38.68094071385257,14.65072517458398
463.29999999999995,1370.7549344734034,463.95279999999997,1233.242469650328,1269.0163675389513,137.51246482307522,1406.5288323620266,137.51246482307522,55.15502421205418,120.9294593719346,154.05491218026438,47.36914706876436,495.599514489279,342.70179091756546,38.55555221087456,14.650967088214886
463.20000000000005,1484.6536668319604,463.85280000000006,1348.02513659949,1429.9958502401184,136.62853023247044,1566.6243804725889,136.62853023247044,56.37053596298052,123.83946218180677,158.04394755451514,51.616172095365364,567.1065298176617,419.9451813473074,38.42295716614422,14.651064114337217
463.1,1506.0688753338218,463.75280000000004,1370.323718120539,1607.728931968436,135.7451572132826,1743.4740891817187,135.7451572132826,57.62660530816756,126.85536841934211,162.18941000383276,56.50065839887449,644.5993220653792,507.0233642268927,38.2831873065746,14.651016239372568
463.0,1859.9164141312394,463.6528,1725.0540685826888,1801.2742602578185,134.8623455485506,1936.136605806369,134.8623455485506,58.925053607053584,129.98233468935962,166.4995561058855,62.169116670046535,727.790493798397,603.1206024519354,38.136279480242095,14.650823454898774
462.9,2183.349045410483,463.5528,2049.368950389129,2008.9707199855468,133.9800950213537,2142.9508150069005,133.9800950213537,60.26780542937827,133.22582889647327,170.98319225719655,68.81753614387932,816.2330598778083,706.8105359679283,37.98227565523202,14.650485757650676
462.79999999999995,2333.5896272476057,463.45279999999997,2200.4912218327922,2228.4269209550075,133.09840541481356,2361.525326369821,133.09840541481356,61.65689564027497,136.59165217714767,175.64971900559496,76.71406142475406,909.3125667968852,816.0307998489812,37.82122291184843,14.650003149520572
462.70000000000005,2443.8244105042577,463.35280000000006,2311.6071339921646,2456.574724090183,132.217276512093,2588.792000602276,132.217276512093,63.09447705821968,140.08596254892794,180.50917958902497,86.23361653232142,1006.2441436538144,928.104795642177,37.653173428139084,14.649375637558345
462.5999999999999,2888.175979505053,463.2527999999999,2756.83927140866,2689.799516467782,131.33670809639318,2821.136224564175,131.33670809639318,64.58282873928988,143.71530042317386,185.57231314057174,97.91011370910748,1106.0752066520859,1039.8169661108836,37.478184458698415,14.648603233971249
462.5,2947.4498228070006,463.1528,2816.9931228560363,2924.1559927897997,130.4566999509641,3054.612692740764,130.4566999509641,66.12436494680088,147.4866161416452,190.85061307637758,112.51309125720992,1207.6943456682968,1147.5429574366162,37.296318306729816,14.647685956123382
462.4000000000001,3333.423117944727,463.0528000000001,3203.8458660856368,3155.671823095887,129.57725185909044,3285.2490749549775,129.57725185909044,67.72164487182867,151.4072997133858,196.35639124833125,131.15545431850032,1309.8466765170708,1247.4300903108856,37.10764228934977,14.646623826534796
462.29999999999995,3605.9096707803947,462.95279999999997,3477.211307176296,3380.731688748011,128.69836360409863,3509.4300523521097,128.69836360409863,69.37738317708575,155.4852129458454,202.10284851690943,155.43563668947783,1411.1556557874292,1335.617306062238,36.912228696145256,14.645416872880315
462.20000000000005,3508.062801125492,462.85280000000006,3380.2427661561287,3596.5192022003384,127.82003496936318,3724.3392371697014,127.82003496936318,71.09446144468083,159.72872418454537,208.10415248436905,187.608541719729,1510.1510402419165,1408.478062256111,36.71015474099802,14.644065127988002
462.0999999999999,3920.416363611008,462.7527999999999,3793.474097872717,3801.472784038566,126.94226573829133,3928.4150497768574,126.94226573829133,72.87594061724582,164.14674589841948,214.37552322517777,230.76275196249244,1605.3023467246085,1462.865404473584,36.50150250720107,14.642568629837273
462.0,4072.925937017435,462.6528,3946.860881323094,3995.683805652996,126.0650556943408,4121.748861347337,126.0650556943408,74.72507453183391,168.74877537350505,220.93332796083857,288.9560989318434,1695.056850627752,1496.3363919197445,36.28635888592218,14.640927421556745
461.9000000000001,4300.887721320367,462.5528000000001,4175.699316699363,4181.135076519066,125.18840462100377,4306.32348114007,125.18840462100377,76.64532465753281,173.54493880769922,227.7951857541249,367.2311094434164,1777.8808716218414,1507.3336891749711,36.064815508058125,14.639141551421694
461.79999999999995,4506.504419677774,462.45279999999997,4382.19210737596,4361.654707190235,124.31231230181447,4485.96701949205,124.31231230181447,78.64037616029275,178.54603913247445,234.98008344315423,471.40561207508546,1852.3028544954675,1495.3055621413478,35.83696866956162,14.637211072851205
461.70000000000005,4429.6124439630985,462.35280000000006,4306.175665442744,4542.4603295077795,123.43677852035478,4665.897108028134,123.43677852035478,80.71415543303227,183.76360792642882,242.50850420455183,607.5280118777,1916.9565786755318,1460.7514160958094,35.602919250320944,14.635136044404979
461.5999999999999,4843.004847683436,462.2527999999999,4720.443044623196,4729.210278624369,122.56180306023987,4851.772081684609,122.56180306023987,82.87084924541033,189.20996182998474,250.4025703292704,780.9207962054239,1970.6227369140638,1405.1876749437508,35.36277262668384,14.632916529779866
461.5,5095.940541207203,462.1528,4974.253155502069,4926.5750431532615,121.6873857051346,5048.262428858396,121.6873857051346,85.11492568596965,194.8982639212784,258.6862020185943,994.8241210992628,2012.2671216683477,1331.0372175842524,35.11663857774981,14.630552597805973
461.4000000000001,5322.707197733636,462.0528000000001,5201.893671494898,5136.490705384352,120.81352623873897,5257.30423162309,120.81352623873897,87.45115709057957,200.84259057298024,267.3852942688456,1248.7916156654126,2041.0737511150462,1241.453621163507,34.86463118553811,14.628044322442546
461.29999999999995,5441.793932768847,461.95279999999997,5321.853708324053,5356.426199820212,119.94022444479492,5476.366424265007,119.94022444479492,89.88464517466443,207.0580043774381,276.52791421410467,1537.1538941782778,2056.4714534604077,1140.0980279033633,34.60686872918184,14.625391782773422
461.20000000000005,5577.854532802174,461.85280000000006,5458.787052695082,5578.130518070069,119.06748010709168,5697.197998177161,119.06748010709168,92.42084861397785,213.56063380713283,286.14452164758967,1847.9950443389887,2058.152699874059,1030.8907011520273,34.343473573291426,14.622595063002292
461.0999999999999,5871.555478121098,461.7527999999999,5753.3601851116455,5787.353890366488,118.19529300945203,5905.54918337594,118.19529300945203,95.06561334959956,220.36776036944084,296.2682158509232,2163.113471599709,2046.0838186349106,917.7607842588134,34.07457205064339,14.619654252447434
461.0,6109.284825434806,461.6528,5991.9611624990575,5964.903948831177,117.32366293574864,6082.227611766926,117.32366293574864,97.82520592791212,227.49791412115385,306.9350123364181,2459.306462391872,2020.5061165923075,804.4163736765952,33.80029433938174,14.616569445536358
460.9000000000001,6256.483393756262,461.5528000000001,6140.030804086373,6089.099140553683,116.452589669889,6205.551730223572,116.452589669889,100.70635022698822,234.97097853367487,318.1841536660188,2711.0225505640306,1981.927855766986,694.1531367192848,33.52077433490002,14.613340741799906
460.79999999999995,6224.120274405788,461.45279999999997,6108.538201409966,6139.282606171438,115.58207299582227,6254.86467916726,115.58207299582227,103.7162679667403,242.80830584446838,330.05845916214844,2894.0319473807594,1931.1074577514632,589.7140503033779,33.23614951661448,14.609968245866176
460.70000000000005,6032.903780022301,461.35280000000006,5918.191667324755,6099.686591645578,114.7121126975461,6214.398704343124,114.7121126975461,106.86272345346413,251.03284420091924,342.60471909265686,2989.398269845428,1869.0287112000112,493.2063109758145,32.9465608098302,14.60645206745409
460.5999999999999,5931.570660866499,461.2527999999999,5817.7279523074085,5962.734117161593,113.8427085590904,6076.576825720683,113.8427085590904,110.1540730704731,259.6692781018889,355.8741398130777,2986.837562245443,1796.869114415886,406.0750047505449,32.65215244291062,14.602792321366513
460.5,5714.0204043086,461.1528,5601.046543944065,5730.930754500501,112.97386036453474,5843.904614865036,112.97386036453474,113.59932009660265,268.7441838750255,369.9228474096547,2886.6220188509947,1715.9627754683345,329.1275478724123,32.35307179999457,14.5989891274833
460.4000000000001,5739.737946604659,461.0528000000001,5627.632378706663,5416.8391276067,112.10556789799557,5528.944695504695,112.10556789799557,117.20817551595482,278.28620220301633,384.8124586404008,2699.5294720950874,1627.7595007286382,262.59880654337024,32.0494692694777,14.595042610753737
460.29999999999995,5188.449451237628,460.95279999999997,5077.211620293999,5041.138809633358,111.23783094362909,5152.376640576987,111.23783094362909,120.9911255757896,288.3262300333393,400.61072944975353,2444.8519802397636,1533.7818193323849,206.24447401261776,31.741498088520867,14.59095290118887
460.20000000000005,4763.4345295756975,460.85280000000006,4653.063880290058,4629.281483525035,110.37064928564007,4739.652132810675,110.37064928564007,124.95950695859705,298.89763458658103,417.39229308447784,2146.9845702036046,1435.5817122269934,159.44973214709464,31.42931418383293,14.586720133853417
460.0999999999999,4216.710604002996,460.7527999999999,4107.206581294729,4207.584055823661,109.50402270826646,4317.088078531928,109.50402270826646,129.12559056089896,310.0364926267989,435.2395019125149,1831.4470984358854,1334.6987429029828,121.34120892674017,31.113076008982876,14.582344448857368
460.0,3845.4829737871987,460.6528,3736.845022791403,3799.6615881872626,108.63795099579568,3908.299539183058,108.63795099579568,133.5026750182556,321.7818586866905,454.2433895021293,1521.2494107163275,1232.6211312548267,90.8923526391575,30.792944378527856,14.577825991347284
459.9000000000001,3599.901059781703,460.5528000000001,3492.1286258491523,3423.895906881586,107.77243393255105,3531.668340814137,107.77243393255105,138.10519128824998,334.17606656973004,474.50477243036795,1234.301450861975,1130.7510858417295,67.01509267882474,30.4690822992114,14.573164911497265
459.79999999999995,3129.5866603597533,460.45279999999997,3022.679189056856,3092.2665610201343,106.90747130289708,3199.1740323230315,106.90747130289708,142.94881980363678,347.2650691957764,496.13551472795683,982.1981370100374,1030.3754305154562,48.633573604239814,30.141654798531405,14.568361364499573
459.70000000000005,2654.664412563461,460.35280000000006,2548.6213496722157,2810.4815836962866,106.04306289124543,2916.524646587532,106.04306289124543,148.0506219436671,361.0988227447385,519.2599819243669,770.3172224788174,932.6422485580721,34.73844178511255,29.810828750957302,14.563415510555041
459.5999999999999,2468.217803736612,460.2527999999999,2363.03859525457,2579.059161222502,105.1792084820421,2684.2383697045443,105.1792084820421,153.4291878483887,375.7317221111451,544.0167164129591,598.8801317115395,838.5439415725998,24.422361348927126,29.476772702080343,14.558327514862984
459.5,2460.0282935258474,460.1528,2355.7123856660655,2394.888945363863,104.3159078597821,2499.204853223645,104.3159078597821,159.10480292631397,391.2230959464319,570.5603713876675,464.5021409793317,748.9067810909517,16.898998794544863,29.13965669101084,14.55309754761099
459.4000000000001,2381.507822306723,460.0528000000001,2278.0546614977266,2252.835132227096,103.45316080899636,2356.2882930360925,103.45316080899636,165.0996357915053,407.6377710838348,599.0639469672112,361.79104104662207,664.3867358361018,11.508623646558492,28.799652071298198,14.547725783964259
459.29999999999995,2296.3626601194846,459.95279999999997,2193.771693005228,2147.0766115446704,102.59096711425673,2249.667578658927,102.59096711425673,171.43795082140338,425.0467179615156,629.721379306156,284.6865210208956,585.4711014076654,7.713797292286219,28.45693133069341,14.542212404054643
459.20000000000005,2173.4232655697197,459.85280000000006,2071.693939009537,2072.042565225465,101.72932656018259,2173.7718917856473,101.72932656018259,178.14634906847186,443.52779085723193,662.7505414022966,227.39591448233296,512.485252549116,5.088491362996626,28.111667910049245,14.5365575929695
