#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,TiC,Ti 2+,Ti 3+,C_4,C_5,C_6,Ti 4+,C_8
468.79999999999995,14333.0,469.20169999999996,377.0,-13851.06345781975,13956.0,104.93654218025108,12.508954521600897,37.402986773503045,18.246970229299375,16.482395053806332,9.736234538972871,5.951259251539519,1.5029609424532449,3.1047808690757974
468.70000000000005,14388.0,469.10170000000005,432.0,-13848.988388983971,13956.0,107.01161101602891,12.683046961110767,37.955273909005044,18.536160732922514,16.902476646724867,10.019729495123665,6.156660619988957,1.5316494373501972,3.2266132138028976
468.6,14291.0,469.0017,335.0,-13846.842636206633,13956.0,109.15736379336707,12.860797616760122,38.51987422808605,18.83227772609446,17.338824955509455,10.315794698850567,6.372892887915602,1.5611666642078088,3.3557350159430084
468.5,14336.0,468.9017,380.0,-13844.622500419257,13956.0,111.37749958074289,13.04230965863974,39.09715618590703,19.135544075769776,17.792290789636404,10.625184774594128,6.600731924169896,1.5915448292441894,3.4927373427817354
468.4,14317.0,468.8017,361.0,-13842.324008845208,13956.0,113.67599115479152,13.227689918024906,39.68750211136146,19.446191680661116,18.26378131819085,10.948711861079785,6.841024408054648,1.6228177173070946,3.6382721401116553
468.29999999999995,14229.0,468.70169999999996,273.0,-13839.942888241427,13956.0,116.05711175857277,13.417049044325157,40.29130883815043,19.764461913810198,18.754264609736072,11.287250955096564,7.094695736418115,1.6550207855717385,3.7930598754645066
468.20000000000005,14410.0,468.60170000000005,454.0,-13837.47453485834,13956.0,118.52546514166008,13.610501669936234,40.908988369572754,20.090606090654006,19.264774604585963,11.641745843867229,7.362758981421579,1.6881912637860823,3.9578983178362335
468.1,14260.0,468.5017,304.0,-13834.913980631505,13956.0,121.08601936849425,13.808166583453364,41.54096857910651,20.42488596427987,19.79641656719381,12.013215701315946,7.646325061782863,1.7223682615914935,4.133672649770389
468.0,14195.0,468.4017,239.0,-13832.255855033818,13956.0,123.7441449661826,14.010166911730183,42.18769394898822,20.76757424968243,20.350373072363237,12.40276243454947,7.946614319256958,1.7575928834941577,4.321367146117949
467.9,14060.0,468.3017,104.0,-13829.494341915157,13956.0,126.50565808484228,14.216630311307975,42.84962634917579,21.11895517898663,20.927910585862175,12.811578879721951,8.264969726938888,1.7939083521172454,4.522078700731632
467.79999999999995,14032.0,468.20169999999996,76.0,-13826.623130533793,13956.0,129.37686946620636,14.427689169766385,43.52724585922502,21.47932508973757,21.530386707841878,13.24095796143736,8.602871997949824,1.8313601404212154,4.737032539827111
467.70000000000005,14351.0,468.10170000000005,395.0,-13823.63535983527,13956.0,132.36464016473005,14.64348081758887,44.22105163580381,21.848993048527763,22.159258156458908,13.692302947413943,8.96195691389408,1.8699961136453436,4.967600531397337
467.6,14323.0,468.0017,367.0,-13820.523554854244,13956.0,135.47644514575543,14.864147751175784,44.93156282876498,22.22828151240931,22.81608957941474,14.16713895075319,9.344035254221765,1.9098666817953702,5.2153225872203
467.5,14242.0,467.9017,286.0,-13817.279553894898,13956.0,138.7204461051018,15.089837867676513,45.65931954889313,22.617527030721973,23.502563292977435,14.667125856413124,9.75111578293655,1.9510249635807397,5.4819317619022945
467.4,14317.0,467.8017,361.0,-13813.894424876209,13956.0,142.10557512379123,15.320704712366712,46.40488389069712,23.017080990191555,24.220490061751036,15.19407287714492,10.185431841338684,1.9935269627944892,5.769383787506713
467.29999999999995,14347.0,467.70169999999996,391.0,-13810.358368897478,13956.0,145.64163110252218,15.556907739338008,47.16884101383953,23.427310406365528,24.971821048226072,15.7499549780327,10.649472208920871,2.037431758224995,6.0798919495744945
467.20000000000005,14236.0,467.60170000000005,280.0,-13806.6606086707,13956.0,149.33939132929999,15.798612586326398,47.95180028707625,23.84859876470892,25.75866107943725,16.3369314490232,11.14601703468212,2.0828017082981,6.415968419747752
467.1,14411.0,467.5017,455.0,-13802.789258959503,13956.0,153.2107410404973,16.045991364563015,48.754396498870584,24.28134691495384,26.583283399255688,16.957366952738,11.678179815048129,2.129702671768763,6.780473423299269
467.0,14406.0,467.4017,450.0,-13798.731175533243,13956.0,157.26882446675788,16.299222964588765,49.577291139141,24.725974022580882,27.448146099467127,17.613855432057285,12.249456611464357,2.1782042459145323,7.1766739515439415
466.9,14296.0,467.3017,340.0,-13794.471778355231,13956.0,161.5282216447684,16.558493379050432,50.42117375697328,25.1829185816489,28.35591045153062,18.30924733053244,12.863783972584972,2.2283800238344598,7.608314148613303
466.79999999999995,14252.0,467.20169999999996,296.0,-13789.99484373278,13956.0,166.00515626721904,16.823996043559806,51.28676339946559,25.652639493524863,29.309461394410327,19.046680661059067,13.525607368465899,2.280307872622012,8.07970003411144
466.70000000000005,14114.0,467.10170000000005,158.0,-13785.282258906658,13956.0,170.71774109334123,17.095932196780822,52.17481013729328,26.13561721645866,30.311930473143693,19.829616557651807,14.23996237811089,2.334070234367851,8.595801899534218
466.6,14075.0,467.0017,119.0,-13780.313730975993,13956.0,175.68626902400698,17.374511260995348,53.0860966830158,26.632354991369503,31.366721568879026,20.661880065495446,15.012571424667854,2.3897544521566525,9.162378577427328
466.5,14229.0,466.9017,273.0,-13775.066440047485,13956.0,180.93355995251403,17.659951244483988,54.02144010860191,27.143380149660107,32.47753981530008,21.547707070650898,15.849959561445804,2.4474531234540864,9.786128878917154
466.4,14230.0,466.8017,274.0,-13769.514623944458,13956.0,186.48537605554066,17.952479167168185,54.98169366919791,27.66924550939896,33.64842416035009,22.491798449200623,16.75959372656916,2.507264483543592,10.474876890112146
466.29999999999995,14187.0,466.70169999999996,231.0,-13763.629078560507,13956.0,192.37092143949295,18.252331511057655,55.96774874069088,28.210530866746865,34.88378410779371,23.49938273406235,17.750051072022732,2.569292821963825,11.237799585154972
466.20000000000005,14017.0,466.60170000000005,61.0,-13757.376553806187,13956.0,198.62344619381224,18.559754697169243,56.98053687924674,28.767844590122483,36.188441262952026,24.576288866437025,18.83122352674842,2.633648935228599,12.085707435907722
466.1,14149.0,466.5017,193.0,-13750.719019852591,13956.0,205.28098014740945,18.87500559071121,58.02103201167187,29.34182532527246,37.56767641377989,25.729030930826188,20.01456780107588,2.7004506194823765,13.031391454589587
466.0,14232.0,466.4017,276.0,-13743.61277177583,13956.0,212.38722822416983,19.198352036456654,59.09025276614832,29.933143820133814,39.02728300594089,26.96490718450365,21.31341275903107,2.7698232071610702,14.090053444794364
465.9,14111.0,466.3017,155.0,-13736.007332516298,13956.0,219.99266748370212,19.530073426391873,60.18926495372523,30.542504879210068,40.57362802327615,28.29211620607152,22.74333972606464,2.8419001522026517,15.27984011675999
465.79999999999995,14240.0,466.20169999999996,284.0,-13727.844104151405,13956.0,228.15589584859572,19.870461301875224,61.319184211776395,31.170649458052765,42.21372146844184,29.719893631423886,24.32265621682886,2.916823668882925,16.6225058913138
465.70000000000005,14146.0,466.10170000000005,190.0,-13719.054705989383,13956.0,236.94529401061746,20.219819992725512,62.481178821599954,31.818356909438823,43.955295859626986,31.25867375634199,26.072990268521146,2.99474542995738,18.14423297240565
465.6,13956.0,466.0017,0.0,-13709.558925724927,13956.0,246.44107427507353,20.578467295851436,63.67647271337497,32.48644739392227,45.80689742673241,32.92028131190831,28.020041783758877,3.0758273304747354,19.876639019050547
465.5,14196.0,465.9017,240.8600975404479,-13698.402101435428,13955.139902459552,256.7378010241241,20.94673519623445,64.90634867279462,33.175784468627796,47.777991015072296,34.71816002690167,30.194540094422837,3.1602423244035567,21.857999225666887
465.4,14139.0,465.8017,185.38218418695942,-13685.670343331343,13953.61781581304,267.9474724816978,21.324970633319484,66.1721517649826,33.887277869509255,49.879081100454684,36.667646267267756,32.63347493419718,3.24817534210052,24.134694569866333
465.29999999999995,14162.0,465.70169999999996,209.79333320670594,-13672.003422983042,13952.206666793294,280.2032438102525,21.713536316102335,67.47529299261328,34.621886503745216,52.12185180358533,38.78629820323339,35.381693502000296,3.3398242976531587,26.762860191319454
465.20000000000005,14305.0,465.60170000000005,354.80949740688084,-13656.526670284284,13950.19050259312,293.6638323088355,22.112811590482032,68.81725320667307,35.38062167059201,54.519329386536555,41.0942937581508,38.493992832200185,3.435401196280809,29.810128667920008
465.1,14234.0,465.5017,286.09814168468984,-13639.383304179282,13947.90185831531,308.5185541360281,22.523193362742553,70.19958728993777,36.16455053083002,57.08607144776323,43.61491425570107,42.03788955939547,3.535133353291438,33.35721433636655
465.0,14107.0,465.4017,160.69360930247603,-13621.313619604363,13946.306390697524,324.9927710931611,22.945097083343725,71.62392863500558,36.97479984693645,59.83838794125917,46.375135500939,46.09732634068551,3.639264737593944,37.49883100739771
464.9,14191.0,465.3017,246.14641159226994,-13601.50033277449,13944.85358840773,343.3532556332398,23.37895779557054,73.09199394075186,37.812560018390236,62.7946002772528,49.406354418326615,50.77768750550927,3.7480574544948957,42.34304422294365
464.79999999999995,14140.0,465.20169999999996,196.727890224387,-13579.359478548671,13943.272109775613,363.91263122694187,23.825231253962706,74.60558835318514,38.67908943898112,65.97534617718172,52.74528790246022,56.212662928943516,3.8617933844879184,48.0076317877395
464.70000000000005,14437.0,465.10170000000005,496.2023040510012,-13553.765968629083,13940.797695948999,387.0317273199154,24.284395117879903,76.16661097909727,39.57571920579546,69.40393973480322,56.435092027429555,62.57374118874625,3.9807759970294,54.611453069134285
464.6,14440.0,465.0017,502.7695751133888,-13524.11174216876,13937.230424886611,413.11868271785187,24.756950226025005,77.77706080352323,40.50385821265891,73.10679838294156,60.526765363112226,70.0834549844093,4.105332360928727,62.2584623842529
464.5,14421.0,464.9017,487.3050746817462,-13491.070507707605,13933.694925318254,442.6244176106489,25.243421958248312,79.43904304487195,41.464998664268336,77.11395132012167,65.08092151515783,79.03395266758051,4.23581537602382,71.01231306437647
464.4,14451.0,464.8017,520.9053360078105,-13454.058422428496,13930.09466399219,476.03624156369455,25.744361691536326,81.15477598482552,42.460722051165,81.4596475977226,70.17004552734596,89.81297399681084,4.372606254345098,80.86110845994317
464.29999999999995,14676.0,464.70169999999996,750.4452557695731,-13411.679610590894,13925.554744230427,513.8751336395317,26.260348357688397,82.92659831353207,43.49270563001899,86.1830867521411,75.88138992669371,102.93962743071857,4.5161172830614715,91.67525994567728
464.20000000000005,14554.0,464.60170000000005,633.3868405072681,-13363.906339865182,13920.613159492732,556.7068196275495,26.791990110874238,84.75697703449826,44.56272945859651,91.32930091969747,82.32072401034122,119.1118483372447,4.666794906268751,103.16645485002846
464.1,14504.0,464.5017,587.7474407145746,-13311.073151499542,13916.252559285425,605.1794077858832,27.339926114015924,86.64851597781983,45.67268404026756,96.95022524315287,89.61723184954994,139.26465708433548,4.825123168236129,114.86104430850553
464.0,14528.0,464.4017,616.0461182005165,-13251.857975034183,13911.953881799483,660.0959067653001,27.904828453750895,88.60396497500673,46.824578639054785,103.10600367921616,97.92997113160371,164.63092457110665,4.991627567214811,126.1040077483464
463.9,14687.0,464.3017,780.0314307433619,-13184.456288646168,13906.968569256638,722.5122806104694,28.487404194665377,90.62622975386135,48.02055033321395,109.86659088539132,107.45647164929393,196.7813358561058,5.166879376523673,136.10681856141395
463.79999999999995,14834.0,464.20169999999996,933.1490997752298,-13107.033126275459,13900.85090022477,793.8177739493108,29.088397584473256,92.71838261744388,49.26287388312798,117.31372885826973,118.44428988004748,237.59636950588248,5.3515004985509265,144.04223112151516
463.70000000000005,14872.0,464.10170000000005,977.9736089279922,-13018.315248310706,13894.026391072008,875.7111427613013,29.708592422940907,94.8836739774155,50.55397249816917,125.54340102008156,131.2066707176942,289.0956991423669,5.546168927826665,149.17296405480639
463.6,15006.0,464.0017,1119.4634358469011,-12916.578630600616,13886.536564153099,969.9579335524836,30.348814608591216,97.12554481889553,51.89642959719289,134.66889874422546,146.14392422792633,353.03734875766196,5.751624911728754,150.98534788626145
463.5,14957.0,463.9017,1078.311563824911,-12800.849140425245,13878.688436175089,1077.8392957498434,31.0099348785714,99.4476401814475,53.293001668630296,144.824679006569,163.77270731337424,430.2315199083232,5.968677912061938,149.29113488086588
463.4,15102.0,463.8017,1231.5599821147207,-12671.121774857533,13870.44001788528,1199.3182430277475,31.692871758608497,101.8538237491788,54.74663234905525,156.17125134048734,184.76603010433956,519.6230131841628,6.198214488178728,144.26640605373666
463.29999999999995,15354.0,463.70169999999996,1493.2902654541685,-12528.558739831506,13860.709734545831,1332.1509947143256,32.3985947416335,104.34819365196417,56.26046785365065,168.90141370544208,210.00719309672337,617.3787705536992,6.441207243031674,136.41515386818136
463.20000000000005,15466.0,463.60170000000005,1616.3947716686962,-12378.226237900079,13849.605228331304,1471.3789904312246,33.12812771553811,106.93509958987006,57.83787390863987,183.2482687913095,240.66023607796103,716.4014836644351,6.698724998285855,126.46917568518509
463.1,15513.0,463.5017,1675.148683823376,-12228.15018820212,13837.851316176624,1609.701127974504,33.88255266261006,109.61916140388158,59.48245435467134,199.49560633116593,278.2561956757981,806.7383176848263,6.971944394224262,115.2548954673265
463.0,15449.0,463.4017,1622.92591832552,-12087.068051956616,13826.07408167448,1739.0060297178634,34.66301365549301,112.40528922808393,61.19807161169281,217.99144853797358,324.7856112583623,877.136471379203,7.2621631457091045,103.56396090134558
462.9,15616.0,463.3017,1802.1566911077043,-11961.003343828723,13813.843308892296,1852.8399650635731,35.470721177132376,115.29870537187563,62.988869220567345,239.16584356680414,382.76934139704116,917.5186782013767,7.570815228264328,92.05699090051121
462.79999999999995,15769.0,463.20169999999996,1968.621924422303,-11851.368252496215,13800.378075577697,1949.0098230814813,36.306956795025776,118.30496809533383,64.85929670481869,263.554374993655,455.2489410433915,921.6217122576356,7.899488320027898,81.21408487159309
462.70000000000005,15814.0,463.10170000000005,2027.893249990011,-11754.89246432314,13786.106750009989,2031.2142856868477,37.17307822334157,121.42999745701685,66.8141370282164,291.82934265852225,545.5979993777919,888.7902397455982,8.249943887979626,71.32954730838074
462.5999999999999,16150.0,463.0016999999999,2379.632269835043,-11661.560343230967,13770.367730164957,2108.80738693399,38.07052481008528,124.68010343123379,68.85853696092967,324.8411330032159,657.0247372689621,824.1704822588692,8.624140383038744,62.53772881765525
462.5,16164.0,462.9017,2410.738407693523,-11558.778938501313,13753.261592306477,2194.482653805165,39.00082349051583,128.0620165112263,70.99804070938927,363.67280395660913,791.6514471668493,737.219448700736,9.024260101580513,54.85381316825787
462.4000000000001,16201.0,462.8017000000001,2465.1499241698693,-11435.351445647071,13735.85007583013,2300.4986301830595,39.96559525262291,131.58292103646812,73.23862721391345,409.7109921983147,949.1665917714231,639.1650776567805,9.452740384785578,48.21608466875136
462.29999999999995,16257.0,462.70169999999996,2539.019525128542,-11283.316810958166,13717.980474871458,2434.6636639132917,40.96656216550314,135.25049150574344,75.58675157402156,464.73505946060226,1125.275560552531,540.415443813279,9.912309967098468,42.52148487451261
462.20000000000005,16472.0,462.60170000000005,2772.9883995562886,-11101.56591783087,13699.011600443711,2597.4456826128403,42.00555502728401,139.07293216416625,78.04939112594668,531.0222364881766,1310.4745729542883,448.7636132204927,10.406031457640616,37.65135017484537
462.0999999999999,16602.0,462.5016999999999,2923.3296232147313,-10897.394349699362,13678.670376785269,2781.2760270859076,43.084521695732406,143.05902018145096,80.63409677100762,611.4565219811402,1489.87977127172,368.73705466470375,10.937351152023812,33.48768936812862
462.0,16795.0,462.4017,3137.9741901140496,-10684.541674433136,13657.02580988595,2972.484135452814,44.205536171916535,147.2181527707903,83.34905023856707,709.6093593142748,1644.7438282042688,301.9260262595243,11.510157637362703,29.922024856109367
461.9000000000001,16811.0,462.3017000000001,3176.522895608363,-10479.02115994856,13634.477104391637,3155.455944443079,45.370808515684615,151.5603986342204,86.20312806567219,829.7274462755693,1755.7622671371566,247.8438789033918,12.128850984318543,26.85916592706541
461.79999999999995,17016.0,462.20169999999996,3405.025224969424,-10293.235725971303,13610.974775030576,3317.7390490592734,46.582695680951794,156.09655416017097,89.20597318791172,976.5194697644538,1807.4471776035855,204.87082242707422,12.798424734218615,24.21793150090642
461.70000000000005,17059.0,462.10170000000005,3472.5847742497645,-10132.173530593765,13586.415225750236,3454.2416951564705,47.843713369475246,160.83820484442936,92.3680751657841,1154.5939825804383,1792.14232773357,171.000559816321,13.524563409739443,21.930268236712823
461.5999999999999,17394.0,462.0016999999999,3833.6750072191535,-9991.571724228139,13560.324992780847,3568.7532685527085,49.156549013850515,165.7977924567485,95.70086021970214,1367.399850382395,1712.1436936122523,144.30108519849725,14.313758933627415,19.939678735635425
461.5,17401.0,461.9017,3868.177880390176,-9860.926303805438,13532.822119609824,3671.895815804387,50.52407601405849,170.98868853264662,99.21679241727927,1615.6102502954257,1579.054901223451,123.12817875264527,15.17345016939406,18.199478399486335
461.4000000000001,17433.0,461.8017000000001,3928.0176456875633,-9728.958226881192,13504.982354312437,3776.024127431245,51.9493693676524,176.42527483616104,102.92948755277665,1895.1134779173944,1410.6458862856052,106.17729913528133,16.112190849982017,16.67114148639143
461.29999999999995,17469.0,461.70169999999996,3992.3006462314115,-9587.785605647952,13476.699353768588,3888.9137481206367,53.43572285131989,182.12303151373064,106.85384148262779,2195.1110756198304,1226.4739288594146,92.45344997212732,17.13985249747014,15.322845324115798
461.20000000000005,17647.0,461.60170000000005,4199.553284904723,-9438.74933113568,13447.446715095277,4008.697383959598,54.986667932004806,188.09863374590995,111.00617493828524,2497.1485237194574,1043.849006157857,81.21226622802668,18.267870639247207,14.128240598809697
461.0999999999999,17752.0,461.5016999999999,4335.029789611741,-9294.82856117571,13416.97021038826,4122.141649212549,56.60599460908564,194.37005780313143,115.40439713210226,2775.9867299449947,875.2993687372476,71.90011940216313,19.509544794157833,13.065436789667071
461.0,17795.0,461.4017,4409.2551275203405,-9178.603316017496,13385.74487247966,4207.141556462163,58.29777441571549,200.95669752663065,120.06819080894385,3002.846201781228,727.8720450718914,64.10406518200514,20.880405459875856,12.11617621587239
460.9000000000001,17632.0,461.3017000000001,4277.274223623524,-9116.005753274505,13354.725776376476,4238.72002310197,60.06638583834292,207.87949239086402,125.01922178357698,3150.70297233518,603.8744874252304,57.5136321278684,22.398664828059967,11.265166372846911
460.79999999999995,17698.0,461.20169999999996,4374.168025701589,-9127.367056601302,13323.831974298411,4196.464917697108,61.916542448614976,215.16106846040552,130.28137644782666,3200.298079157818,502.3296217727492,51.89291518628202,24.08577235059986,10.499541872811884
460.70000000000005,17491.0,461.10170000000005,4197.777951162798,-9222.45372499174,13293.222048837202,4070.7683238454633,63.85332408280144,222.8258937397997,135.88103124396667,3144.8910222695395,420.4809359642751,47.06058378152645,25.967101738700183,9.808431024854793
460.5999999999999,17199.0,461.0016999999999,3934.818986496157,-9398.45812472263,13264.181013503843,3865.7228887812125,65.88221145108386,230.90044963320483,141.8473586934793,2992.0030923397803,354.95874091701273,42.87562688872351,28.072802598657354,9.182606259271004
460.5,16844.0,460.9017,3606.749493230338,-9639.360824375159,13237.250506769662,3597.889682394503,68.00912461356755,239.41342048848833,148.2126752593057,2761.474648929778,302.49960239053706,39.22715159203163,30.43885762371847,8.614201497076321
460.4000000000001,16619.0,460.8017000000001,3406.7944547582556,-9920.448428360749,13212.205545241744,3291.7571168809964,70.24046582358945,248.39590350829593,155.01283712793386,2480.588555320592,260.2874548370324,36.02702274563942,33.108394593434724,8.096482924478616
460.29999999999995,16507.0,460.70169999999996,3318.811205233029,-10214.377029731953,13188.188794766971,2973.8117650350187,72.58316731250801,257.8816416751226,162.28769095038328,2178.0512073388472,226.04658792081037,33.20449739348041,36.13331003603877,7.623662407827925
460.20000000000005,16149.0,460.60170000000005,2983.315737585892,-10498.391229821735,13165.684262414108,2667.293032592373,75.04474467644741,267.9072827743073,170.08158771740264,1878.784959593321,198.00517809370484,30.702269495470304,39.576265218088345,7.190745023631283
460.0999999999999,15775.0,460.5016999999999,2629.358273209593,-10756.644254667362,13145.641726790407,2388.997472123044,77.63335662617459,278.51266812095514,178.44396931044182,1600.8179076467661,174.80953630937668,28.473521336457292,43.51310881325502,6.7934039596176055
460.0,15426.0,460.4017,2297.9534194507924,-10979.606399516482,13128.046580549208,2148.4401810327254,80.35787197907278,289.74115522178624,187.43003892871496,1354.5354470001655,155.43233719616842,26.479701234229783,48.03575202349178,6.42787744909615
459.9000000000001,15178.0,460.3017000000001,2065.5351859051552,-11163.640354613426,13112.464814094845,1948.8244594814184,83.22794491107302,301.63997935582734,197.1015286283476,1143.7268156545183,139.09302714539768,24.688831046620045,53.25544923312556,6.090883506509064
459.79999999999995,14844.0,460.20169999999996,1745.142897810787,-11309.947310275078,13098.857102189213,1788.9097919141343,86.25409964931139,314.2606599610446,207.52757972527667,967.5123772165136,125.19503792501945,23.07420435580945,59.306283980823686,5.779549100335209
459.70000000000005,14816.0,460.10170000000005,1729.5508289177014,-11421.483900551955,13086.449171082299,1664.965270530343,89.44782597919671,327.6594588049755,218.7857549503215,822.340592022515,113.27854090135445,21.61337577505628,66.34837101553677,5.491351081386964
459.5999999999999,14778.0,460.0016999999999,1703.8111667884295,-11501.86467762558,13074.18883321157,1572.3241555859918,92.82168716778536,341.89789823382677,230.96320517645205,703.5744658180498,102.9856737023258,20.287369373567497,74.56978939304622,5.224066720938178
459.5,14727.0,459.9017,1664.8404275373432,-11555.772038307301,13062.159572462657,1506.3875341553553,96.38944217603095,357.0433493855415,244.15801848682,606.5203013305822,94.03514386308949,19.080053597109867,84.18549318016092,4.975732136020579
459.4000000000001,14746.0,459.8017000000001,1695.8412280900193,-11587.019716644392,13050.15877190998,1463.1390552655878,100.1661843554838,373.169702183183,258.48078559925153,526.966060658381,86.20366898668317,17.977643839582093,95.4304024295101,4.744607213513158
459.29999999999995,14641.0,459.70169999999996,1602.6198425122639,-11599.064845429688,13038.380157487736,1439.315312058049,104.16849920990735,390.358131265402,274.05642354593255,461.37974168521225,79.31234013011196,16.968303716023364,108.54272659561873,4.529145909840794
459.20000000000005,14608.0,459.60170000000005,1580.9883238226648,-11594.639686895918,13027.011676177335,1432.3719892814167,108.41464426411636,408.6979748609085,291.02630944313546,406.9139388173282,73.21652329659719,16.04182326491893,123.73280432031727,4.327971014094841
459.0999999999999,14494.0,459.5016999999999,1477.9114787431372,-11575.742191514146,13016.088521256863,1440.3463297427174,112.92475463712411,428.28774708731015,309.5507886519244,361.3222423565489,67.7983130028188,15.189357563911088,141.1332738121509,4.13985263092922
459.0,14570.0,459.4017,1564.7767430391323,-11543.546592971246,13005.223256960868,1461.6766639896211,117.72107858525553,449.23630839681226,329.8121371552807,322.84994304228707,62.960839249425575,14.40321312762592,160.72945465823068,3.9636897747031288
458.9000000000001,14611.0,459.3017000000001,1617.1391814426897,-11498.846131748664,12993.86081855731,1495.0146868086463,122.82824809072147,471.6642240906032,352.0180770926376,290.12958969605717,58.62393182350486,13.676672352082464,182.27544908802273,3.798494575016859
458.79999999999995,14673.0,459.20169999999996,1690.952185082875,-11442.990592121729,12982.047814917125,1539.0572227953955,128.27359055326423,495.7053472015452,376.4059675013441,262.09286364436866,54.72078769741145,13.003848447043262,205.21143906882304,3.643378681595522
458.70000000000005,14833.0,459.10170000000005,1863.6454484075657,-11376.929073512472,12969.354551592434,1592.4254780799627,134.08748884027705,521.5086698982623,403.2478194764467,237.90065654061073,51.19538662950986,12.379564946755364,228.60835022048911,3.4975415276114923
458.5999999999999,14876.0,459.0016999999999,1920.1571896051373,-11302.220769061598,12955.842810394863,1653.6220413332644,140.30379841561762,549.2404972514886,432.8563153968904,216.8893104433764,48.000469974372564,11.799255148353307,251.17213453474506,3.3602601684202993
458.5,14839.0,458.9017,1896.7872783681596,-11221.122810005654,12942.21272163184,1721.089911626187,146.96033206561236,579.0870091825024,465.5920430804381,198.52989424944488,45.095947236258205,11.258877794951138,271.33492755702866,3.230880459951371
458.4000000000001,14924.0,458.8017000000001,1995.687080020385,-11134.934788812645,12928.312919979615,1793.3781311669707,154.0994249592995,611.2572912679049,501.8721818419738,182.3975136337759,42.447630272038346,10.75484606933825,287.4404337429475,3.108809379692228
458.29999999999995,15077.0,458.70169999999996,2163.539438276708,-11044.073136971943,12913.460561723292,1869.387424751349,161.76859552531016,645.9869335178075,542.1808860941393,168.14816836493256,40.02622053175642,10.283967547683396,297.9991448446685,2.9935083250509207
458.20000000000005,14878.0,458.60170000000005,1979.3333984778656,-10950.02896608332,12898.666601522134,1948.6376354388144,170.02132104318932,683.5423191941611,587.0815791045629,155.50123149678,37.80649324179772,9.843393219846318,301.956810888353,2.8844872501240633
458.0999999999999,14874.0,458.5016999999999,1989.5058949164395,-10853.011792198478,12884.49410508356,2031.482312885082,178.91795111301204,724.2257543123981,637.2312491153137,144.22610666658676,35.766636008839974,9.430574043363851,298.9027421019411,2.7812995236266063
458.0,14963.0,458.4017,2093.0845903125737,-10750.709379758238,12869.915409687426,2119.206029929187,188.52678752048908,768.3816240544982,693.3965492710865,134.13199707265522,33.887709356780654,9.043223783963526,289.15460146092704,2.6835374087868598
