#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi,pi-pi2,C-C,C-O
285.5,2386.0,286.1303,1790.7297984460224,1148.247357032733,595.2702015539776,1743.5175585867105,722.2432334067294,33.581884838467325,3.385116814163556e-181,74.90822349356449,912.7842168479493
285.4000000000001,2440.0,286.03030000000007,1849.8493988149198,1230.305635374801,590.1506011850803,1820.4562365598813,811.1737307789871,32.01097505383996,1.9606916068311744e-185,109.18520234362207,868.086328383432
285.29999999999995,2529.0,285.93029999999993,1944.1847967873232,1337.2128720850092,584.8152032126769,1922.028075297686,917.227213948956,30.549854610622834,1.0150882115557606e-189,160.75972426745471,813.4912824706527
285.20000000000005,2742.0,285.8303,2162.960510345585,1483.5443111154016,579.0394896544146,2062.583800769816,1045.3222617928134,29.18859019723233,4.69739567404836e-194,234.7659935247287,753.3069552550419
285.0999999999999,2887.0,285.7302999999999,2314.256641081456,1683.5653880161926,572.743358918544,2256.3087469347365,1202.4199846605159,27.918293861958205,1.9429846405338724e-198,334.69010766569767,691.2803607465646
285.0,3093.0,285.6303,2527.0647970582554,1949.864077704925,565.9352029417445,2515.7992806466696,1398.6818942953087,26.73100842826084,7.18357211931665e-203,460.1087348491279,630.2776430739722
284.9000000000001,3382.0,285.53030000000007,2823.5892069746333,2293.488141005909,558.4107930253668,2851.8989340312755,1649.488482984284,25.61960383662365,2.3739436704328614e-207,604.5493610544883,572.2414861558798
284.79999999999995,3682.0,285.43029999999993,3131.9642627251037,2726.5514028358716,550.0357372748962,3276.587140110768,1979.1414220357162,24.577684063088952,7.012279657174285e-212,754.5522928513985,518.3157411605644
284.70000000000005,4259.0,285.3303,3718.597933316106,3271.2238432787613,540.4020666838943,3811.6259099626554,2428.051552247582,23.59950402982752,1.8514283554301156e-216,890.9401065945794,469.03474709066643
284.5999999999999,5026.0,285.2302999999999,4497.151411787638,3978.388526132051,528.8485882123621,4507.237114344413,3067.46190076526,22.679895781840035,4.369316034428463e-221,992.5841814350706,424.51113636224306
284.5,6002.0,285.1303,5487.191993082883,4963.397182853609,514.8080069171174,5478.205189770726,4030.0005212575147,21.814203133166515,9.216772567280782e-226,1041.7992999869664,384.5911653930789
284.4000000000001,7615.0,285.03030000000007,7117.918053291997,6467.7829757895515,497.0819467080029,6964.864922497554,5565.40878681109,20.99822396634506,1.7378134260098046e-230,1029.488051700018,348.96986002010055
284.29999999999995,10084.0,284.93029999999993,9610.442475120826,8915.179771714056,473.55752487917414,9388.73729659323,8093.281905440913,20.228159385233113,2.9287768972704343e-235,957.9573335294322,317.2698982376517
284.20000000000005,13816.0,284.8303,13374.76565053637,12781.389830588698,441.23434946362926,13222.624180052328,12073.83704983623,19.500568961015244,4.411926784602811e-240,840.1943969568837,289.092164298199
284.0999999999999,18764.0,284.7302999999999,18367.403388525036,17953.902086228452,396.5966114749648,18350.498697703417,17371.722021638026,18.81233136524715,5.940584368908927e-245,695.9183321647679,264.0460125353759
284.0,23025.0,284.6303,22686.135331879537,22813.33841112873,338.86466812046336,23152.203079249193,22346.200394407024,18.160609745196073,7.149717862923488e-250,546.0762139904042,241.76586110657203
283.9000000000001,24820.0,284.53030000000007,24547.55817880538,24588.83748069693,272.4418211946221,24861.27930189155,24213.907579496234,17.542821260410808,7.691437320521366e-255,407.9098778831155,221.91902325179475
283.79999999999995,22477.0,284.43029999999993,22270.39638874612,21797.441807368978,206.6036112538784,22004.045418622856,21490.742515062466,16.95661026237817,7.395796807877213e-260,292.13810930470396,204.20818399330585
283.70000000000005,16787.0,284.3303,16635.107637145655,15982.655730594246,151.89236285434387,16134.54809344859,15727.132132800903,16.39982465879261,6.356547566946067e-265,202.64535426347177,188.37078172542246
283.5999999999999,10456.0,284.2302999999999,10342.044523195971,10099.31586833517,113.9554768040285,10213.2713451392,9885.193040497374,15.8704950593222,4.883334754242595e-270,138.03107167468218,174.17673790782084
283.5,5895.0,284.1303,5803.749705425772,5893.496221190755,91.25029457422832,5984.746515764983,5714.042419309559,15.366816350132082,3.353285694600164e-275,93.9118548910292,161.4254252142624
283.4000000000001,3322.0,284.03030000000007,3243.4724507314677,3421.353192719589,78.52754926853225,3499.8807419881214,3270.041408048765,14.887131389480148,2.0581806023708094e-280,65.00979979523689,149.94240275463926
283.29999999999995,2016.0,283.93029999999993,1944.7684656434926,2073.660120391595,71.23153435650734,2144.891654748102,1944.3614923779412,14.429916556787553,1.1291594412474918e-285,46.524028985469194,139.57621682790443
283.20000000000005,1413.0,283.8303,1346.396699086536,1328.5876835624374,66.6033009134639,1395.1909844759014,1216.2628517065968,13.993768922727796,5.537145354520846e-291,34.738940909467466,130.19542293710924
283.0999999999999,1069.0,283.7302999999999,1005.7043643839369,893.3369158397322,63.295635616063166,956.6325514557954,794.2834730937495,13.577394838633788,2.4270316680207982e-296,27.085784820434608,121.68589870297738
283.0,794.0,283.6303,733.149644968726,623.6138698303099,60.850355031274,684.464224861584,535.4060085429477,13.179599770294358,9.50875870044609e-302,21.930149412657904,113.94846713568406
282.9000000000001,595.0,283.53030000000007,535.9343067810389,448.04465759658706,59.0656932189611,507.11035081554814,369.12332524671854,12.799279224331631,3.329899106935188e-307,18.290924452678368,106.89682189181957
282.79999999999995,470.0,283.43029999999993,412.26772523185144,329.32944477358546,57.732274768148535,387.061719541734,258.5722044141616,12.435410635436256,1.04231068047e-312,15.598372556823984,100.45573193531219
282.70000000000005,369.0,283.3303,312.28663694319505,246.62923645740997,56.71336305680492,303.3425995142149,183.1723284148205,12.087046099996035,2.91617e-318,13.523728086602633,94.55949691279574
282.5999999999999,324.0,283.2302999999999,268.10281532943304,187.6442813595305,55.89718467056696,243.54146603009747,130.76413969080514,11.753305856566755,0.0,11.873397377293298,89.1506231054323
282.5,279.0,283.1303,223.79455084762333,144.75953820014956,55.20544915237669,199.96498735252624,93.82435586325099,11.433372426520442,0.0,10.528568147511306,84.1786909152435
282.4000000000001,244.0,283.03030000000007,189.37557540892118,113.0354330550154,54.62442459107883,167.65985764609422,67.52154888834657,11.12648533924904,0.0,9.412436211048215,79.59938720745038
282.29999999999995,221.0,282.93029999999993,166.8765584826044,89.2128639638481,54.1234415173956,143.3363054812437,48.657950389345345,10.831936375909073,0.0,8.472740003269887,75.37367871271941
282.20000000000005,213.0,282.8303,159.3352971189337,71.08846918269427,53.66470288106628,124.75317206376056,35.06467131730302,10.549065273929424,0.0,7.672329807765968,71.46710566476216
282.0999999999999,178.0,282.7302999999999,124.73477345481639,57.08642206827136,53.26522654518361,110.35164861345497,25.241341609273707,10.27725584164669,0.0,6.983873480974484,67.84917768156009
282.0,174.0,282.6303,121.08045353996371,46.10951258862612,52.91954646003629,99.0290590486624,18.133548788162418,10.015932438639325,0.0,6.386721340974284,64.49285648088637
281.9000000000001,169.0,282.53030000000007,116.41443306445126,37.4090828437908,52.58556693554874,89.99464977933954,12.991036182529363,9.764556782655603,0.0,5.864944504709123,61.374112309445444
281.79999999999995,161.0,282.43029999999993,108.73104611305838,30.40612712207441,52.26895388694162,82.67508100901603,9.274866145730348,9.522625048720057,0.0,5.406046856393143,58.47154295817247
281.70000000000005,144.0,282.3303,92.01334489098005,24.66431987962479,51.98665510901994,76.65097498864473,6.595177829797479,9.289665230028394,0.0,5.000085979482357,55.76604594933651
281.5999999999999,129.0,282.2302999999999,77.25137507130871,19.864783857597658,51.748624928691285,71.61340878628894,4.668583344255632,9.06523473376796,0.0,4.639054766322264,53.240535941943094
281.5,126.0,282.1303,74.46472733528046,15.798261792997529,51.535272664719535,67.33353445771706,3.2884798126379686,8.848918188096548,0.0,4.3164358166179095,50.879700640364646
281.4000000000001,135.0,282.03030000000007,83.68712994295672,12.32816370660165,51.31287005704329,63.64103376364494,2.3040448356809398,8.640325439172623,0.0,4.026873952560273,48.66978953623111
281.29999999999995,113.0,281.93029999999993,61.891851820551665,9.300490382561279,51.108148179448335,60.408638562009614,1.6051866511659951,8.439089719511427,0.0,3.7659314969348285,46.59843069439736
281.20000000000005,118.0,281.8303,67.07321020981297,6.614101046029845,50.92678979018702,57.54089083621687,1.111650592121163,8.24486597099258,0.0,3.529902739140566,44.65447153396256
281.0999999999999,117.0,281.7302999999999,66.26071235224707,4.226625238459015,50.73928764775293,54.965912886211946,0.7650719288927597,8.057329307655836,0.0,3.315671472182622,42.82784017748073
281.0,103.0,281.6303,52.42761898771153,2.056962711496446,50.57238101228847,52.62934372378491,0.5231453034433177,7.876173605036864,0.0,3.1206003509390126,41.109424464365716
280.9000000000001,100.0,281.53030000000007,49.57105562895409,0.06090753100101409,50.42894437104591,50.48985190204692,0.3553314563850394,7.70111020417666,0.0,2.9424440779109395,39.490966163574285
280.79999999999995,106.0,281.43029999999993,55.7191209773035,-1.7650731287301795,50.2808790226965,48.51580589396632,0.23969023713549864,7.5318667197053415,0.0,2.7792806467380426,37.96496829038744
280.70000000000005,97.0,281.3303,46.86337862818977,-3.4538211744421474,50.13662137181023,46.68280019736808,0.16054409122720367,7.368185942484206,0.0,2.629456420635219,36.524613743021455
280.5999999999999,89.0,281.2302999999999,38.98410249443302,-5.044080503480359,50.01589750556698,44.971817002086624,0.10675652069220834,7.209824828264352,0.0,2.4915419161229018,35.163693737007165
280.5,82.0,281.1303,32.08404277399996,-6.5480960251431455,49.91595722600004,43.36786120085689,0.0704669533640695,7.056553564696139,0.0,2.364295946116716,33.87654473667997
280.4000000000001,82.0,281.03030000000007,32.17440685196906,-7.966644851104263,49.82559314803094,41.85894829692668,0.046164471664622064,6.908154709770054,0.0,2.246636345498772,32.65799276999323
