#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi,pi-pi2,C-C,C-O,C=O
291.5999999999999,1384.0,292.2684999999999,552.6743134003897,-304.91662451053423,831.3256865996103,526.4090620890761,42.050857850745544,447.70067500198826,0.00016162732643699185,0.22361725580295086,27.3480461853146,9.08570416789822
291.5,1380.0,292.1685,550.2399389632382,-272.03131650945386,829.7600610367618,557.728744527308,43.15515898363252,476.4894944946434,4.505271585322771e-05,0.23004034078415533,28.268990223147366,9.585015432384592
291.4000000000001,1443.0,292.0685000000001,614.8938873991968,-239.572107930887,828.1061126008032,588.5340046699162,44.30354446096041,504.6300410693222,1.1809354023451129e-05,0.23674498973671687,29.236759204923214,10.126903135619523
291.29999999999995,1427.0,291.96849999999995,600.6193511822904,-208.02409741147517,826.3806488177096,618.3565514062344,45.49839272106711,531.6434930096377,2.91092011596697e-06,0.24374795251098963,30.254546531961267,10.716368280137202
291.20000000000005,1474.0,291.86850000000004,649.3937887885203,-177.89249258302743,824.6062112114797,646.7137186284523,46.74224481796996,557.0354191287531,6.747352687092185e-07,0.2510672471397821,31.32581924667364,11.359167513180559
291.0999999999999,1550.0,291.7684999999999,727.3481223415592,-149.52761981137905,822.6518776584408,673.1242578470617,48.03781794991543,580.311418389529,1.4707386813129194e-07,0.2587222772022218,32.454346284511395,12.061952798829893
291.0,1565.0,291.6685,744.4373736052455,-123.43710810055109,820.5626263947545,697.1255182942034,49.38802031959123,600.9940927105628,3.0146479117894414e-08,0.2667339621000075,33.64423013744371,12.832441134359172
290.9000000000001,1571.0,291.5685000000001,752.5624174474453,-100.14640056491396,818.4375825525547,718.2911819876407,50.79596747805847,618.6405259096088,5.8108097759396714e-09,0.2751248819017887,34.899942400043145,13.679621312217662
290.79999999999995,1607.0,291.46849999999995,790.7532082455224,-79.99815719481865,816.2467917544776,736.248634559659,52.26500032410193,632.8593448140872,1.0532602614572733e-09,0.2839194386539513,36.22636374207688,14.614006239685734
290.70000000000005,1556.0,291.36850000000004,741.9289043979221,-63.376071595608664,814.0710956020779,750.6950240064692,53.798704953497655,643.326405116519,1.7952863071571813e-10,0.29314403634072783,37.6288289370198,15.647940962912491
290.5999999999999,1561.0,291.2684999999999,749.0453948426431,-50.54350577167918,811.9546051573569,761.4110993856777,55.40093457879614,649.7981817321963,2.8776019365228745e-11,0.30282728200888925,39.113177676131734,16.7959781165158
290.5,1574.0,291.1685,764.1934906504357,-41.53447773355924,809.8065093495643,768.272031616005,57.07583377013278,652.1220519552178,4.337372231578683e-12,0.3130002109612125,40.685812015394276,18.07533366429454
290.4000000000001,1634.0,291.0685000000001,826.4514670996175,-36.29394032066921,807.5485329003825,771.2545925797133,58.82786530241973,650.2428334486467,6.14782719119834e-13,0.32369653938226467,42.35376144141063,19.506435847853453
290.29999999999995,1509.0,290.96849999999995,703.6234622637028,-34.93624468008363,805.3765377362972,770.4402930562136,60.66183993414004,644.2051653442591,8.194370330065342e-14,0.3349529482992108,44.124756705677164,21.113578123837897
290.20000000000005,1566.0,290.86850000000004,762.7049670294333,-37.28069805358416,803.2950329705667,766.0143349169825,62.5829494894961,634.1515813786442,1.0270900029266652e-14,0.34680940342003874,46.00731376984973,22.92568087557255
290.0999999999999,1516.0,290.7684999999999,714.8023406060616,-42.93716494156365,801.1976593939384,758.2604944523747,64.59680366956569,620.3163973646601,1.2105992373791569e-15,0.3593095161495992,48.01082943310368,24.977154468895623
290.0,1468.0,290.6685,668.7663650340131,-51.6813393372754,799.2336349659869,747.5522956287115,66.70947108067611,603.0157983678002,1.3418107562990156e-16,0.3725009519846888,50.145690483221784,27.30883474502862
289.9000000000001,1510.0,290.5685000000001,712.7274440733823,-62.931526813245455,797.2725559266177,734.3410291133722,68.92752504159672,582.6347417811862,1.3985600583543665e-17,0.38643589356731756,52.423398534433424,29.96892786258859
289.79999999999995,1481.0,290.46849999999995,685.7125788591622,-76.14611777513244,795.2874211408378,719.1413033657053,71.25809481644315,559.6114725055903,1.3707869211461806e-18,0.40117156696304995,54.8567130962758,33.01385138043295
289.70000000000005,1479.0,290.36850000000004,685.6592894476587,-90.82584740884909,793.3407105523413,702.5148631434922,73.70892302059991,534.4205623026447,1.2634491346396565e-19,0.41677084128176844,57.45981587148143,36.508791107484505
289.5999999999999,1493.0,290.2684999999999,701.628593378426,-106.31803294370332,791.371406621574,685.0533736778707,76.28843006482523,507.5554302178912,1.095076732704691e-20,0.4333029136275048,60.248499820608956,40.527710660917855
289.5,1516.0,290.1685,726.6560937144125,-121.98315245028004,789.3439062855875,667.3607538353075,79.00578664135345,479.51127477125635,8.925454077329138e-22,0.45084409362604894,63.240387173264814,45.15246115580685
289.4000000000001,1449.0,290.0685000000001,661.6268101124821,-137.3377175801079,787.3731898875179,650.03547230741,81.87099542018412,450.76925790743314,6.840928750518404e-23,0.46947870453244167,66.45518133049895,50.47055894476141
289.29999999999995,1399.0,289.96849999999995,613.4368077530293,-151.91015594242344,785.5631922469707,633.6530363045473,84.89498331784667,421.78263748051006,4.9305888994922566e-24,0.48930012127727185,69.91495851164747,56.571156873265906
289.20000000000005,1374.0,289.86850000000004,590.1453349260589,-165.10591081686016,783.8546650739411,618.7487542570809,88.08970593216004,392.96536512827663,3.34180803670187e-25,0.510411969929917,73.6445060784313,63.538765148283005
289.0999999999999,1419.0,289.7684999999999,636.8871506854675,-176.31204903434445,782.1128493145325,605.800800280188,91.4682660119298,364.68346753438385,2.1299194707016942e-26,0.5329295181288458,77.6717157474581,71.44442146828737
289.0,1392.0,289.6685,611.659506568019,-185.12679362167012,780.340493431981,595.2136998103109,95.04504815955451,337.24932901305795,1.2765676873199772e-27,0.5569812923038022,82.02804140994488,80.3342999354497
288.9000000000001,1409.0,289.5685000000001,630.4226859155224,-191.27469300321764,778.5773140844776,587.30262108126,98.83587235987943,310.9188080202221,7.194878924035169e-29,0.5827109653233553,86.74903304647634,90.21619668935875
288.79999999999995,1399.0,289.46849999999995,622.200829040944,-194.5198875410074,776.799170959056,582.2792834180486,102.85816940351884,285.8909623966143,3.8133099948477795e-30,0.61027956795849,91.87496028064659,101.04491176931032
288.70000000000005,1372.0,289.36850000000004,596.9314301511581,-194.82775615948663,775.0685698488419,580.2408136893553,107.13118184692945,262.31003662492094,1.9005518072830402e-31,0.6398680898252384,97.45154147755369,112.70818565012588
288.5999999999999,1348.0,289.2684999999999,574.5944523356692,-192.2421748804063,773.4055476643308,581.1633727839245,111.67619484658657,240.26928354004676,8.9075094639519e-33,0.6716805509878431,103.5307969563275,125.01541688997587
288.5,1410.0,289.1685,638.3162216869664,-186.78110944019954,771.6837783130336,584.902668872834,116.51680204887849,219.81615299394846,3.925833271922803e-34,0.7059476451490134,110.17204780546719,137.69171837939092
288.4000000000001,1341.0,289.0685000000001,571.0329353396535,-178.76366385183042,769.9670646603465,591.2034008085161,121.67921274748328,200.95837759330482,1.6270705687263252e-35,0.7429310806526744,117.44308485124003,150.37979453583532
288.29999999999995,1348.0,288.96849999999995,579.666393498937,-168.6145020975058,768.333606501063,599.7191044035571,127.1926077784275,183.67051478374128,6.341323461761138e-37,0.7829287781498098,125.4215352912734,162.6515177719652
288.20000000000005,1349.0,288.86850000000004,582.3158681781177,-156.6413562957465,766.6841318218823,610.0427755261358,133.08955316712496,167.900557551938,2.3240871134741772e-38,0.8262811261840844,134.19645692638179,174.0299267545069
288.0999999999999,1361.0,288.7684999999999,595.9885126794069,-143.2643641767462,765.0114873205931,621.7471231438469,139.40648243957037,153.57629453858505,8.009840680260969e-40,0.8733785515019759,143.87019102203237,184.0207765921572
288.0,1391.0,288.6685,627.7256179171768,-128.84277015853877,763.2743820828232,634.4316119242844,146.1842608476328,140.61117633569685,2.595938097517705e-41,0.9246707342778369,154.56050328192453,192.15100072475246
287.9000000000001,1390.0,288.5685000000001,628.5088869697545,-113.7191718752066,761.4911130302455,647.7719411550389,153.46884764534533,128.90952107629866,7.91158986500004e-43,0.980677896305509,166.40303602786895,198.00985850922046
287.79999999999995,1430.0,288.46849999999995,670.3526666168462,-98.0806826281995,759.6473333831538,661.5666507549543,161.3120761201939,118.3709634458946,2.267421069199756e-44,1.0420047219822237,179.55407987642212,201.28752659046145
287.70000000000005,1418.0,288.36850000000004,660.2414918123084,-81.98306797112286,757.7585081876916,675.7754402165688,169.7725754993722,108.89411292044637,6.110821096960166e-46,1.1093576512977272,194.19364426140461,201.80574988404786
287.5999999999999,1473.0,288.2684999999999,717.1968139220387,-65.25853849342172,755.8031860779613,690.5446475845396,178.916864320638,100.37943699931894,1.548695155542986e-47,1.1835665311111672,210.5287540232925,199.5360257101789
287.5,1495.0,288.1685,741.2671548094703,-47.51580224635279,753.7328451905297,706.2170429441769,188.82065163806917,92.73142257753663,3.690891592430247e-49,1.2656119557018872,228.7968099001486,194.60254687272058
287.4000000000001,1450.0,288.0685000000001,698.3106861744652,-28.364017502193292,751.6893138255348,723.3252963233415,199.57039085160022,85.86009373448618,8.271716059102156e-51,1.3566601154395543,249.26870264828645,187.26944897352908
287.29999999999995,1474.0,287.96849999999995,724.3301749009222,-7.099144946373826,749.6698250990778,742.570680152704,211.2651414159605,79.68197835176765,1.743246997324894e-52,1.4581076739595835,272.25113177480495,177.91432093621125
287.20000000000005,1516.0,287.86850000000004,768.4492277534019,17.23944843620677,747.5507722465981,764.7902206828048,224.0188067423484,74.12062090833189,3.454786490000307e-54,1.5716402215223035,298.08720480270506,166.99194800789712
287.0999999999999,1550.0,287.7684999999999,804.6823433343731,45.598512559515484,745.3176566656269,790.9161692251424,237.9628329717028,69.10673659686655,6.438467064947573e-56,1.6993093883187733,327.15382003221623,154.993470236038
287.0,1605.0,287.6685,862.048326126673,78.97938534011644,742.951673873327,821.9310592134434,253.24947395743484,64.57809462673782,1.128347116469089e-57,1.8436360560120306,359.8534903970359,142.40636417622278
286.9000000000001,1617.0,287.5685000000001,876.5162797175368,118.33600565405129,740.4837202824632,858.8197259365145,270.05575414308373,60.479208116302146,1.8595246825286257e-59,2.0077508258411183,396.59707767604647,129.67993517524104
286.79999999999995,1599.0,287.46849999999995,860.9827206439378,164.49944736972975,738.0172793560622,902.516726725792,288.588295063348,56.7608959376681,2.8817755373000177e-61,2.1955890060088805,437.7723569684993,117.19958975026763
286.70000000000005,1709.0,287.36850000000004,973.5869568097255,218.43108742696768,735.4130431902745,953.8441306172422,309.0892159124694,53.379769519139906,4.199690951402639e-63,2.4121678837655613,483.6915673708505,105.27140993101665
286.5999999999999,1758.0,287.2684999999999,1025.4246240396105,280.85619490097963,732.5753759603896,1013.4315708613692,331.8433784624495,50.297685849401475,5.7553732469606655e-65,2.663993157763629,534.5096571985555,94.11685619319906
286.5,1834.0,287.1685,1104.448053197235,352.0574248244619,729.551946802765,1081.609371627227,357.1873283201938,47.481197355525595,7.417006061750647e-67,2.959678254857397,590.1050808049011,83.87608689174897
286.4000000000001,1905.0,287.0685000000001,1178.6890465918596,431.95819633216956,726.3109534081404,1158.26914974031,385.52039838809304,44.90102026504556,8.988407496204597e-69,3.3109347413163204,649.9192265387475,74.61756980710773
286.29999999999995,1962.0,286.96849999999995,1239.121213272684,519.8196916677687,722.8787867273161,1242.6984783950847,417.31860222900417,42.5315356216784,1.0243204697478897e-70,3.7342459619637185,712.7626939115416,66.35140067089674
286.20000000000005,1922.0,286.86850000000004,1202.5873043707247,614.0083969263665,719.4126956292753,1333.4210925556417,453.1521792436992,40.35033125967663,1.0977107796933294e-72,4.253850046595423,776.6207892772704,59.0439427284001
286.0999999999999,2068.0,286.7684999999999,1352.2139345632795,712.3259406648339,715.7860654367206,1428.1120061015545,493.70799810406686,38.33778861124939,1.1062135798813637e-74,4.907266148104254,838.5270510560322,52.63190218210188
286.0,2176.0,286.6685,1464.2119501399275,811.9082846208114,711.7880498600725,1523.696334480884,539.8185394065748,36.47671502710938,1.0483082922506678e-76,5.755663931594123,894.6108315819873,47.03458453361832
285.9000000000001,2237.0,286.5685000000001,1529.4615749746383,909.2122517482167,707.5384250253617,1616.7506767735783,592.4999580430381,34.75202011332678,9.341960695965315e-79,6.902963280425771,940.432043968688,42.16369136809972
285.79999999999995,2329.0,286.46849999999995,1625.9407795695477,1001.2040192978682,703.0592204304523,1704.2632397283205,653.0029242025472,33.15043321510075,7.828634717754266e-81,8.529268659201113,971.6500934009075,37.93052025056385
285.70000000000005,2507.0,286.36850000000004,1808.8165383578466,1086.4724318776007,698.1834616421535,1784.655893519754,722.8818136170913,31.6602584138596,6.169258984251699e-83,10.944652064592596,984.9183902568219,34.250779167388686
285.5999999999999,2527.0,286.2684999999999,1833.987626961513,1165.777786927202,693.0123730384871,1858.790159965689,804.0907932411825,30.271163081472004,4.5717129507230194e-85,14.66537026730881,978.7154118610491,31.047421514676646
285.5,2641.0,286.1685,1953.3639056356806,1242.9721245043822,687.6360943643194,1930.6082188687017,899.1201767667332,28.97399601704789,3.1858394436730096e-87,20.50212086430784,953.7599497491707,28.251975471442172
285.4000000000001,2727.0,286.0685000000001,2045.0397802626153,1325.2379931192324,681.9602197373847,2007.1982128566171,1011.1944466039002,27.760631369906392,2.0876985755443824e-89,29.626189368989575,912.8121238942972,25.804821619523644
285.29999999999995,2895.0,285.96849999999995,2219.0928664932467,1422.4440220383003,675.9071335067533,2098.3511555450536,1144.5670381507848,26.623834846539253,1.2865026463856093e-91,43.5485761949725,859.9569031651369,23.654803187620672
285.20000000000005,2970.0,285.86850000000004,2300.5085996960197,1546.4135802921755,669.4914003039803,2215.904980596156,1304.9711225793064,25.557149050793562,7.455084184933354e-94,63.92641904044282,799.6918249422217,21.758464983391143
285.0999999999999,3122.0,285.7684999999999,2459.2652660651042,1710.510823871431,662.7347339348956,2373.245557806327,1500.329714739106,24.55479517534832,4.062500235279635e-96,92.12926165633932,736.1526556856415,20.07913054989148
285.0,3313.0,285.6685,2657.528735070135,1929.8750310120577,655.4712649298648,2585.3462959419226,1741.9122883693967,23.611588622797726,2.0817722991619213e-98,128.58116822889983,672.6552971524428,18.58595356838588
284.9000000000001,3582.0,285.5685000000001,2934.466769318421,2222.3279244725027,647.5332306815792,2869.8611551540816,2046.2919599399859,22.722866470442433,1.0031642128723895e-100,172.03858101541752,611.5547246044766,17.25302312375907
284.79999999999995,3810.0,285.46849999999995,3171.1338841355914,2611.313385634341,638.8661158644086,3250.1795014987497,2438.8061988137724,21.88442499658747,4.545794668796803e-103,219.10879917967623,554.321515786801,16.058562721913074
284.70000000000005,4280.0,285.36850000000004,3650.817884549698,3132.962724039983,629.1821154503018,3762.144839490285,2959.990046566401,21.09246575423061,1.937075634479896e-105,264.3564805260349,501.7216094666444,14.984237176973972
284.5999999999999,5053.0,285.2684999999999,4435.296408118097,3850.05364759827,617.7035918819026,4467.757239480173,3678.185350042965,20.34354891098617,7.762155180046414e-108,301.1980008708517,454.0157734263584,14.014566229011226
284.5,5912.0,285.1685,5308.127541019462,4878.743369869896,603.8724589805377,5482.615828850434,4715.254282390308,19.63455277401225,2.9249405433014764e-110,323.45631163530135,411.1342462809346,13.136435769878728
284.4000000000001,7443.0,285.0685000000001,6856.395509227471,6442.076553766269,586.6044907725293,7028.681044538798,6297.4811612310195,18.962638588515123,1.0364556969069177e-112,327.08749893074776,372.81105156772423,12.338694220791798
284.29999999999995,10357.0,284.96849999999995,9794.03137566577,8949.215713538379,562.9686243342301,9512.184337872608,8832.15760474995,18.325219841980683,3.4536905530565996e-115,311.41107682186527,338.6786154564094,11.611821002403872
284.20000000000005,14370.0,284.86850000000004,13840.581539757939,12989.366162175053,529.4184602420611,13518.784622417113,12902.46353801974,17.719935426838024,1.0822188181605752e-117,279.32355983216473,308.3299342633763,10.947654874994575
284.0999999999999,19862.0,284.7684999999999,19379.738952816388,18865.935063106775,482.2610471836134,19348.196110290388,18802.953383057324,17.144626115354246,3.188935382312141e-120,236.4021148115461,281.35681490836095,10.339171397802396
284.0,25946.0,284.6685,25527.486338180515,25405.02847760021,418.5136618194846,25823.542139419696,25350.508863366125,16.597313885196655,8.836399370514363e-123,189.2840159633248,257.37164580673186,9.780300398320053
283.9000000000001,29840.0,284.5685000000001,29499.59922103816,29361.780560725256,340.40077896184135,29702.181339687097,29296.845319828313,16.07618370476286,2.3025227608758834e-125,143.97564453533764,236.01841570663913,9.265775912043365
283.79999999999995,28438.0,284.46849999999995,28179.476697462516,27751.402922583417,258.52330253748204,28009.9262251209,27663.900373460012,15.579567446626449,5.641979540747919e-128,104.67823285093158,216.97703892027553,8.79101244305233
283.70000000000005,22021.0,284.36850000000004,21833.471836501893,21281.173946875842,187.52816349810857,21468.70211037395,21171.881743268776,15.105929646941624,1.3000440292192598e-130,73.39871325535591,199.96372162983155,8.352002573042837
283.5999999999999,13932.0,284.2684999999999,13795.047772886135,13693.78723093925,136.9522271138646,13830.739458053115,13573.160305910247,14.653854870200307,2.8169789008302967e-133,50.25092536756364,184.7291399878484,7.94523191725478
283.5,7796.0,284.1685,7689.545909076208,7918.363353290945,106.4540909237925,8024.817444214737,7797.842358924673,14.222036473666078,5.739949960224693e-136,34.12990350823246,171.05553709496974,7.5676082131966105
283.4000000000001,4350.0,284.0685000000001,4260.509432831476,4459.302765271759,89.49056716852367,4548.793332440283,4345.593442790568,13.809266595131623,1.0998452855747864e-138,23.42081467115142,158.75340642305807,7.21640196037418
283.29999999999995,2621.0,283.96849999999995,2541.1646483556574,2590.496583972985,79.83535164434278,2670.3319356173274,2485.845986673989,13.414427212489883,1.9817737331408534e-141,16.524178458444524,147.6581467380518,6.889196534351898
283.20000000000005,1774.0,283.86850000000004,1700.1853938783531,1582.6506786369616,73.81460612164682,1656.4652847586085,1487.0847520809514,13.036482144540273,3.357959990266099e-144,12.133307777232128,137.62689665504823,6.583846100836298
283.0999999999999,1309.0,283.7684999999999,1239.3581793431326,1012.817492854244,69.64182065686748,1082.4593135111115,925.6418683620668,12.674469880232934,5.350519432410786e-147,9.308886241739485,128.53564905111926,6.298439975952964
283.0,1007.0,283.6685,940.4524972467973,672.6105812271753,66.54750275320265,739.1580839803779,593.0867616632172,12.327497138701824,8.01706404869109e-150,7.435871081638636,120.2766817624074,6.031272334412861
282.9000000000001,780.0,283.5685000000001,715.8036110310984,460.0338238912585,64.19638896890157,524.2302128601601,387.56051474596546,11.994733075274402,1.1296235551027242e-152,6.137843833073525,112.75630483451623,5.780816371330462
282.79999999999995,627.0,283.46849999999995,564.6212191007952,322.45831009754863,62.378780899204756,384.8370909967534,256.528969713296,11.6754040597013,1.496756336553829e-155,5.194109608119714,105.89290542865264,5.5457021869836804
282.70000000000005,508.0,283.36850000000004,447.05733237806834,230.98004929124806,60.942667621931655,291.9227169131797,171.1365457933867,11.368788962254465,1.8649511054025966e-158,4.477421837746118,99.61526252465174,5.3246977951407235
282.5999999999999,388.0,283.2684999999999,328.1577774852538,168.76602339999215,59.84222251474621,228.60824591473835,114.64259191647962,11.074214891446449,2.1851576445374474e-161,3.913645789093452,93.86110055623398,5.116692761484851
282.5,324.0,283.1685,264.99978550299426,125.64340072205823,59.000214497005764,184.643615219064,76.89794466927935,10.79105333412103,2.4076706392747073e-164,3.458081716267359,88.57585143502968,4.920684064366592
282.4000000000001,299.0,283.0685000000001,240.71766921240248,95.29925989192462,58.2823307875975,153.58159067952212,51.53309835825486,10.518716654648067,2.494654227720481e-167,3.082415357521801,83.71159646943958,4.735763839657819
282.29999999999995,245.0,282.96849999999995,187.3252912459617,73.57927119558167,57.674708754038306,131.25397994961997,34.442311973914975,10.256654915198933,2.430651075720704e-170,2.7677418171427193,79.22616251515494,4.561108728208405
282.20000000000005,220.0,282.86850000000004,162.82233811801302,57.73081517896142,57.177661881986964,114.90847706094839,22.924973157487262,10.004352983568992,2.2270699582336727e-173,2.500830574255516,75.08234975487264,4.3959705907639774
282.0999999999999,200.0,282.7684999999999,143.25682825728248,45.95539461506215,56.74317174271752,102.69856635777967,15.178233925339274,9.761327898936917,1.918863485699389e-176,2.2720646452492215,71.24727149498065,4.239668393273605
282.0,184.0,282.6685,127.64137778629909,37.01230205059595,56.35862221370091,93.37092426429686,9.98618168908965,9.527126469384916,1.5547239072921438e-179,2.074245876352075,67.69178913258135,4.091581096888876
281.9000000000001,166.0,282.5685000000001,109.97868782481927,30.046532455424696,56.021312175180725,86.06784463060542,6.523489601358349,9.301323077951482,1.1845719758858377e-182,1.9018626185384022,64.39002791989908,3.9511414128581053
281.79999999999995,161.0,282.46849999999995,105.28426115013639,24.48335687210843,55.71573884986361,80.19909572197204,4.22816928561564,9.083517676623831,8.487281569707583e-186,1.75061713499497,61.31896132069623,3.817830304041365
