#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,C=C,pi-pi*,pi-pi*2,C-C,C-O,C=O
292.70000000000005,872.0,293.3303,157.49684941582507,-568.963681535336,714.5031505841749,145.53946904883887,15.881220706620995,100.37005561852867,0.05595775783276163,2.3806633804901542,20.042498730261883,6.80907285510439
292.5999999999999,865.0,293.2302999999999,150.93057852553738,-556.4108559401147,714.0694214744626,157.65856553434793,16.247528191916004,111.25554537695672,0.0203155999468595,2.439599720019723,20.598176007207357,7.0974006383012815
292.5,870.0,293.1303,156.36271274438025,-542.7454979926915,713.6372872556198,170.8917892629282,16.6266618778744,123.17561763771866,0.006885380341799886,2.5007521992847086,21.177140982657193,7.404731185051459
292.4000000000001,880.0,293.03030000000007,166.81718766386678,-527.9427947237044,713.1828123361332,185.2400176124288,17.019227876813307,136.1408735058965,0.00217848790868952,2.564233345208763,21.78070473687181,7.732799659729727
292.29999999999995,895.0,292.93029999999993,182.3081486081976,-512.00170753,712.6918513918024,200.69014386180245,17.425868546126274,150.13965050591204,0.000643444818201996,2.630162919125088,22.41027128694149,8.08354715887935
292.20000000000005,907.0,292.8303,194.83851481995578,-494.954514624183,712.1614851800442,217.20697055586123,17.847265121732562,165.13436282155544,0.00017741747624834471,2.6986684822085287,23.067345546901095,8.459151165987372
292.0999999999999,942.0,292.7302999999999,230.4365620874148,-476.8354991256005,711.5634379125852,234.72793878698468,18.28414057759297,181.0582630122574,4.566783486184955e-05,2.7698860131523744,23.753542088405037,8.862061427742033
292.0,977.0,292.6303,266.13487055766313,-457.70539218191436,710.8651294423369,253.1597372604225,18.737262733730415,197.8128658054212,1.0973707553311703e-05,2.843960583676778,24.47059479447316,9.295042369413366
291.9000000000001,988.0,292.53030000000007,277.8999248494872,-437.7237105324654,710.1000751505128,272.3763646180474,19.20744763778903,215.26627649094823,2.461644180395371e-06,2.9210470981464605,25.220367510996457,9.761223418523002
291.79999999999995,1001.0,292.43029999999993,291.70093166666936,-417.0805170339207,709.2990683333306,292.2185512994099,19.69556324798103,233.2526517048696,5.154969604580882e-07,3.0013111043428213,26.004865814469067,10.264158912250442
291.70000000000005,996.0,292.3303,287.515460425504,-395.9899392976304,708.484539574496,312.49460027686564,20.202533448541203,251.57298738088318,1.0077571203720405e-07,3.084929683325133,26.82625003037231,10.807899632968086
291.5999999999999,1034.0,292.2302999999999,326.3787552154125,-374.63850467796374,707.6212447845875,332.98274010662374,20.729342432474017,269.99737712035653,1.8391390987834917e-08,3.1720924273252313,27.686849654930246,11.39707845314625
291.5,1083.0,292.1303,376.3669983560527,-353.19795166681035,706.6330016439473,353.43504997713694,21.277039490484626,288.26881553830844,3.133301702026216e-09,3.2630025157673095,28.589179353952204,12.037013075491009
291.4000000000001,1109.0,292.03030000000007,403.46364287954407,-331.9534104629755,705.5363571204559,373.5829466574804,21.846744249752618,306.10853835317255,4.983320131028808e-10,3.357877900836555,29.53595673687684,12.73382941634347
291.29999999999995,1107.0,291.93029999999993,402.59717384578687,-311.2586904240038,704.4028261542131,393.1441357302093,22.439652411487746,323.22279879900924,7.398851239640166e-11,3.4569526155266734,30.53012213211016,13.494609772001441
291.20000000000005,1106.0,291.8303,402.7296726591744,-291.4394915248164,703.2703273408256,411.8308358160092,23.05704204232969,339.310884458818,1.0255072596864616e-11,3.5604782188470536,31.5748606223267,14.32757047367753
291.0999999999999,1104.0,291.7302999999999,401.86113641267366,-272.7798699840841,702.1388635873263,429.35899360324225,23.700280481591022,354.0740869094114,1.3269119892482317e-12,3.6687253948804313,32.67362663612445,15.242274181233668
291.0,1201.0,291.6303,500.1295697311796,-255.4123029467642,700.8704302688204,445.4581273220562,24.37083193421082,367.22525609088507,1.602781911936345e-13,3.7819857246933952,33.83017143616781,16.249882136098986
290.9000000000001,1128.0,291.53030000000007,428.43537333221036,-239.68325268467441,699.5646266677896,459.8813739831152,25.07026582841979,378.4985092431561,1.8073226129519956e-14,3.9005736527987533,35.048573895112014,17.3634513636286
290.79999999999995,1200.0,291.43029999999993,501.7434464633035,-225.84127640299494,698.2565535366965,472.4152771337016,25.800266027418058,387.65862675559725,1.9025052668571556e-15,4.024828672967117,36.33327501000078,18.59828066771845
290.70000000000005,1198.0,291.3303,501.15378057112116,-213.9573782409749,696.8462194288788,482.88884118790395,26.562640996329655,394.50965887402776,1.8695840247811397e-16,4.155117761808788,37.689116675491064,19.972306880246673
290.5999999999999,1230.0,291.2302999999999,534.6103340634927,-204.20826857299977,695.3896659365073,491.18139736350753,27.359335039404154,398.9022902093914,1.7151142076935532e-17,4.291838092758624,39.12138531775853,21.506548704194838
290.5,1172.0,291.1303,478.034375664902,-196.73675023491103,693.965624335098,497.228874100187,28.192440738162006,400.7395631613729,1.4688249334539208e-18,4.435420068001797,40.635861086450994,23.225589046199268
290.4000000000001,1193.0,291.03030000000007,500.41032316398866,-191.56153874688874,692.5896768360113,501.0281380891226,29.0642127394955,399.9806438271437,1.1742916238119982e-19,4.586330711647066,42.23887341465759,25.158077396178772
290.29999999999995,1178.0,290.93029999999993,486.7985954334898,-188.56223968233803,691.2014045665102,502.63916488417215,29.97708306371135,396.64241934314003,8.764170654276794e-21,4.7450774741866235,43.93736388914821,27.33722111398591
290.20000000000005,1214.0,290.8303,524.2203507889542,-187.59474631850645,689.7796492110458,502.18490289253936,30.933678126966186,390.7988364893153,6.10625059363382e-22,4.91221250623028,45.73895752960725,29.80121824042033
290.0999999999999,1200.0,290.7302999999999,511.6770917750488,-188.4741053854774,688.3229082249512,499.8488028394738,31.93683770087164,382.57801893797676,3.971616959264531e-23,5.088337468865828,47.652043760546555,32.593564971213056
290.0,1090.0,290.6303,402.9633138581265,-191.16659795407998,687.0366861418735,495.8700881877935,32.9896360648814,372.1573253133943,2.41150976670889e-24,5.274108959057589,49.68586857861816,35.76314927184205
289.9000000000001,1135.0,290.53030000000007,449.1616229471566,-195.30144372013962,685.8383770528434,490.53693333270377,34.09540564550191,359.7566230541135,1.366909082615346e-25,5.470244641650212,51.8506396785171,39.364020312921085
289.79999999999995,1159.0,290.43029999999993,474.46047562443596,-200.3617335653351,684.539524375564,484.17779081022894,35.25776348090607,345.630145844268,7.2330117189734e-27,5.677530195149012,54.15764661001698,43.45470467988891
289.70000000000005,1127.0,290.3303,443.75172057319173,-206.09711504191785,683.2482794268083,477.1511643848904,36.48064090172906,330.0573688155724,3.572955799673946e-28,5.896827197106964,56.61939840774154,48.09692906274054
289.5999999999999,1166.0,290.2302999999999,484.05645996949147,-212.10937686250486,681.9435400305085,469.83416316800367,37.768316879748674,313.33337186894886,1.647650346418244e-29,6.129082097271828,59.24978157566524,53.3536107463691
289.5,1156.0,290.1303,475.40571310469454,-217.98408952389354,680.5942868953055,462.6101973714119,39.12545556730856,295.7591659865944,7.093023517136076e-31,6.375336453439482,62.06424183459286,59.285997529476596
289.4000000000001,1137.0,290.03030000000007,457.7179274189657,-223.4258769837727,679.2820725810343,455.8561955972616,40.55714863392179,277.6324315784688,2.8505369896891605e-32,6.636738637299212,65.07999367138862,65.94988307618316
289.29999999999995,1141.0,289.93029999999993,463.0127139560693,-228.05754197566216,677.9872860439307,449.9297440682685,42.0689631040884,259.2390653922033,1.069426391650303e-33,6.914557256611967,68.31626248367839,73.39089583168649
289.20000000000005,1122.0,289.8303,445.29002363100574,-231.55340031715178,676.7099763689943,445.1565760518425,43.66699551506771,240.84585886392625,3.7454503946989496e-35,7.210196587527262,71.79456501978078,81.63896006554052
289.0999999999999,1104.0,289.7302999999999,428.51882593602227,-233.66229624924847,675.4811740639777,441.81887781472926,45.357933347820456,222.69454284615966,1.2245771093245834e-36,7.52521436867199,75.5390349005311,90.70215235154602
289.0,1131.0,289.6303,456.7637633005028,-234.09131304475966,674.2362366994972,440.14492365473757,47.149124842052906,204.99733884320173,3.737637340568544e-38,7.861342379375167,79.57680131329008,100.56031627681776
288.9000000000001,1134.0,289.53030000000007,461.05445421284116,-232.6449469854382,672.9455457871588,440.30059880172064,49.048658491927846,187.93406251667525,1.0649693728304995e-39,8.220510311367452,83.93843053187021,111.15893694987982
288.79999999999995,1134.0,289.43029999999993,462.3530050514664,-229.26359356927117,671.6469949485336,442.3834013792624,51.065453736850785,171.65073786672988,2.8327354133566447e-41,8.604873550545527,88.65844178604797,122.40389443908819
288.70000000000005,1142.0,289.3303,471.6664791547274,-223.91400572461941,670.3335208452726,446.41951512065316,53.20936461859046,156.25960546588223,7.0340239230976266e-43,9.016845618420506,93.77591123621353,134.1577881815464
288.5999999999999,1152.0,289.2302999999999,483.0090009557655,-216.62650504683745,668.9909990442345,452.36449399739706,55.491298478823445,141.84034919240824,1.6305368024076082e-44,9.459136188545388,99.33518045918377,146.23852967843627
288.5,1161.0,289.1303,493.38206050705173,-207.50995721450965,667.6179394929483,460.1079822784386,57.92335212907379,128.44232514044162,3.528468994810675e-46,9.934795800569109,105.38668897691396,158.42082023144016
288.4000000000001,1189.0,289.03030000000007,522.8110921412601,-196.70620747810779,666.1889078587399,469.4827003806321,60.51896835007445,116.08755416771727,7.128053341029219e-48,10.447268655568301,111.98795401011196,170.4409551971601
288.29999999999995,1154.0,288.93029999999993,489.23429093363256,-184.4880476118601,664.7657090663674,480.2776614545073,63.29311608346494,104.77423480695307,1.3442638254570185e-49,11.00045520640065,119.20472483453594,182.00513052315276
288.20000000000005,1166.0,288.8303,502.6291086127909,-171.11562805119888,663.3708913872091,492.2552633360102,66.26249828536194,94.48054374982266,2.3666117588475604e-51,11.598786676926176,127.11234383308123,192.8010907908182
288.0999999999999,1156.0,288.7302999999999,494.0306712490261,-156.79777207784036,661.9693287509739,505.1715566731335,69.44579214291295,85.16851374954088,3.88954194856887e-53,12.247314181647567,135.7973514442618,202.51258515477028
288.0,1160.0,288.6303,499.42773191772744,-141.7736030146001,660.5722680822726,518.7986650676725,72.86392724422304,76.78781008223835,5.967588066140828e-55,12.951815809877028,145.35937740562557,210.83573452570852
287.9000000000001,1171.0,288.53030000000007,511.8498509835067,-126.20207465421424,659.1501490164933,532.948074362279,76.54040838395196,69.27926309334049,8.54728429177648e-57,13.718925936674777,155.91336537637943,217.49611157193235
287.79999999999995,1128.0,288.43029999999993,470.23091173319835,-110.27572811689947,657.7690882668016,547.4933601499022,80.501691039527,62.57805251594649,1.142842538625688e-58,14.556292195349377,167.59218107424994,222.2651433248294
287.70000000000005,1160.0,288.3303,503.6003715711653,-94.00871062681824,656.3996284288347,562.3909178020165,84.77761924845086,56.6164763289679,1.4265059274067631e-60,15.472767088786954,180.54965350548557,224.97440163032513
287.5999999999999,1219.0,288.2302999999999,564.1018383246202,-77.20075097113363,654.8981616753798,577.6974107042462,89.40193776509454,51.32627069451148,1.6622245770515155e-62,16.47864326160298,194.9640913195313,225.52646766350585
287.5,1232.0,288.1303,578.7089272245453,-59.708125103934094,653.2910727754547,593.5829476715206,94.41289312662538,46.64047642472942,1.808151239968061e-64,17.58594418802264,211.0422961143323,223.90133781781094
287.4000000000001,1284.0,288.03030000000007,632.4120780722124,-41.24852171035218,651.5879219277876,610.3394002174355,99.8539418215195,42.494870595763196,1.836152478235999e-66,18.80878571548847,229.02405233093353,220.15774975373068
287.29999999999995,1299.0,287.93029999999993,649.2143779046293,-21.401912661956317,649.7856220953707,628.3837094334144,105.77458841560508,38.828999074877736,1.7406508567334562e-68,20.163828918773113,249.18699408990346,214.4292989342551
287.20000000000005,1290.0,287.8303,642.030203320433,0.28662789683869505,647.969796679567,648.2564245764057,112.23138264976834,35.58685707106501,1.5404355357461525e-70,21.670851611937614,271.85160886973773,206.91572437389706
287.0999999999999,1300.0,287.7302999999999,653.8525512131446,24.46851068783883,646.1474487868554,670.6159594746943,119.28911273389667,32.71727094705506,1.2726363523434452e-72,23.35347543880627,297.3858987239745,197.8702016309618
287.0,1316.0,287.6303,671.7166459583177,51.945682204756054,644.2833540416823,696.2290362464383,127.02224310075233,30.174036265215136,9.815084792615723e-75,25.24009890970605,326.20882468478567,187.58383328597913
286.9000000000001,1405.0,287.53030000000007,762.7338561113722,83.69124432846854,642.2661438886278,725.9573882170963,135.51665985196286,27.915865321192406,7.066636016598366e-77,27.36510586986569,358.791025791188,176.3687313828874
286.79999999999995,1417.0,287.43029999999993,776.8989799580377,120.63886866034193,640.1010200419623,760.7398887023043,144.8718075895358,25.906193204235578,4.749635967345285e-79,29.770446416763694,395.6503168379348,164.5411246538345
286.70000000000005,1459.0,287.3303,821.1462468046716,163.71398206573667,637.8537531953284,801.5677352610651,155.20332953936088,24.112885602215265,2.98014134197826e-81,32.50772748899386,437.3379901817202,152.40580244877486
286.5999999999999,1498.0,287.2302999999999,862.5139104909788,213.9619740259243,635.4860895090212,849.4480635349455,166.64636212543434,22.507884918419734,1.745590361519165e-83,35.64100994690363,484.4098509429117,140.24295560127615
286.5,1571.0,287.1303,938.0459655586549,272.3944115896063,632.9540344413451,905.3484460309514,179.35969030387875,21.06682441485897,9.54501782264862e-86,39.25059875021488,537.3731966046258,128.298135957373
286.4000000000001,1594.0,287.03030000000007,963.7203431695239,339.8319370437184,630.2796568304761,970.1115938741946,193.53104830426057,19.768633516077816,4.872368058871659e-88,43.4382504931378,596.5979794195695,116.77568214114896
286.29999999999995,1712.0,286.93029999999993,1084.6008149814884,416.9283670039538,627.3991850185116,1044.3275520224654,209.38396305309135,18.595151423642502,2.3218404165175752e-90,48.33443765670295,662.1784008173784,105.83559907165024
286.20000000000005,1774.0,286.8303,1149.742882822824,503.89565350771863,624.257117177176,1128.1527706848947,227.18670170149957,17.53076099625072,1.0328888313401479e-92,54.10865207358253,733.7330821494579,95.59357376410381
286.0999999999999,1844.0,286.7302999999999,1223.0796879437794,600.1568824276048,620.9203120562206,1221.0771944838255,247.2641275783611,16.56205052818048,4.289470955367436e-95,60.98428992949279,810.1431390103742,86.12358743741687
286.0,1981.0,286.6303,1363.7173968334746,704.387197666695,617.2826031665253,1321.6698008332203,270.01363450359094,15.677507610006803,1.662963882621019e-97,69.26059656432575,889.2556063336407,77.46245582165623
285.9000000000001,2027.0,286.53030000000007,1413.6230592165587,814.0090709001788,613.3769407834413,1427.3860116836202,295.9268903214987,14.867246621996118,6.018535658353034e-100,79.34575588243554,967.6305256635227,69.6155931941672
285.79999999999995,2131.0,286.43029999999993,1521.750957852028,925.3411860898409,609.249042147972,1534.5902282378129,325.619999632518,14.12276949848485,2.0334232939057655e-102,91.80804541115322,1040.4760766551167,62.56333704054012
285.70000000000005,2218.0,286.3303,1613.1594565123353,1034.1558779292106,604.8405434876647,1638.9964214168754,359.87610688514906,13.436758097838263,6.413479133725498e-105,107.45713239997062,1101.9591558371053,56.267268196812054
285.5999999999999,2301.0,286.2302999999999,1700.8197724576607,1136.5085028249264,600.1802275423393,1736.6887303672656,399.7067881124313,12.802895700787223,1.88837617869309e-107,127.47721413804538,1146.0257402318402,50.67609218416146
285.5,2386.0,286.1303,1790.7297984460224,1230.4266278145558,595.2702015539776,1825.6968293685334,446.4425362595033,12.215714728805876,5.1905368174721955e-110,153.65204259503165,1167.6557469294262,45.730788855766484
285.4000000000001,2440.0,286.03030000000007,1849.8493988149198,1317.6825909053264,590.1506011850803,1907.8331920904066,501.8696121395191,11.670467624124072,1.3318796213421064e-112,188.75658335330488,1164.1676577257786,41.36887124767983
285.29999999999995,2529.0,285.93029999999993,1944.1847967873232,1405.573092084173,584.8152032126769,1990.3882952968497,568.4433104903632,11.163017879859835,3.1904108047847805e-115,237.2504779261843,1136.0037809080063,37.52770809243602
285.20000000000005,2742.0,285.8303,2162.960510345585,1508.5063998470175,579.0394896544146,2087.545889501432,649.6322790434292,10.689748383809574,7.134395421971153e-118,306.4802273214895,1086.5966836639454,34.14695108875854
285.0999999999999,2887.0,285.7302999999999,2314.256641081456,1649.0787202465863,572.743358918544,2221.82207916513,750.4986795036502,10.247484489683218,1.4893496943784144e-120,408.51843729554287,1021.387311735995,31.170166140258754
285.0,3093.0,285.6303,2527.0647970582554,1859.5547960836811,565.9352029417445,2425.4899990254257,878.7288835890097,9.833429515539256,2.9024524955273647e-123,561.9018661423733,946.4800201141068,28.545799664396707
284.9000000000001,3382.0,285.53030000000007,2823.5892069746333,2180.996686202008,558.4107930253668,2739.4074792273746,1046.5922007692293,9.44511066291765,5.2803473917945676e-126,789.6608708577097,867.4816755170433,26.227621420475
284.79999999999995,3682.0,285.43029999999993,3131.9642627251037,2652.862243181818,550.0357372748962,3202.8979804567143,1274.9920176548878,9.080333633482521,8.967859718272732e-129,1105.825549120682,788.8253001990882,24.174779848573593
284.70000000000005,4259.0,285.3303,3718.597933316106,3292.7993352929743,540.4020666838943,3833.2014019768685,1602.6342561213396,8.73714448149126,1.421818144253381e-131,1485.897859814255,713.5805512112887,22.351590348493705
284.5999999999999,5026.0,285.2302999999999,4497.151411787638,4092.175574346601,528.8485882123621,4621.024162558963,2107.773633984044,8.413797474442129,2.1043997111085306e-134,1840.5215893925922,643.58798550161,20.727156206275456
284.5,6002.0,285.1303,5487.191993082883,5085.817442907533,514.8080069171174,5600.625449824651,2955.8613228058384,8.108727938746616,2.907644790955582e-137,2037.6450397674037,579.7354594928021,19.27489981986
284.4000000000001,7615.0,285.03030000000007,7117.918053291997,6512.228666856661,497.0819467080029,7009.310613564664,4474.598968005981,7.820529242589181,3.7504501957871675e-140,1986.6686280568813,522.2504271552887,17.97206110392383
284.29999999999995,10084.0,284.93029999999993,9610.442475120826,8908.591806088016,473.55752487917414,9382.14933096719,7174.752549485487,7.547933216387854,4.516004752480208e-143,1712.1036418094934,470.9460044611888,16.799201994632188
284.20000000000005,13816.0,284.8303,13374.76565053637,12819.833259871402,441.23434946362926,13261.067609335032,11479.927556383298,7.289793435077733,5.076382209119218e-146,1332.7073289840325,425.40318905131267,15.739741481310393
284.0999999999999,18764.0,284.7302999999999,18367.403388525036,17986.453656536556,396.5966114749648,18383.05026801152,17005.13818353065,7.045070888994511,5.327005827912334e-149,970.9931678775137,385.0943111152828,14.779534599081082
284.0,23025.0,284.6303,22686.135331879537,22667.4763585332,338.86466812046336,23006.341026653663,21946.49151447659,6.812821654512475,5.218443261327321e-152,689.6694547206673,349.46073482509456,13.906500976798759
283.9000000000001,24820.0,284.53030000000007,24547.55817880538,24345.724858044927,272.4418211946221,24618.166679239548,23786.61922812136,6.592186244618245,4.772299543170772e-155,493.88672136651076,317.95824019585086,13.110303311210075
283.79999999999995,22477.0,284.43029999999993,22270.39638874612,21790.127316390775,206.6036112538784,21996.730927644654,21324.518300313302,6.382380375987984,4.0742095274035285e-158,363.36711868868645,290.0810553218147,12.38207294486421
283.70000000000005,16787.0,284.3303,16635.107637145655,16274.769638878677,151.89236285434387,16426.66200173302,15867.30573350646,6.182686935022095,3.2470424040503125e-161,276.08687156420655,265.3725317150814,11.714178012250112
283.5999999999999,10456.0,284.2302999999999,10342.044523195971,10389.22111578382,113.9554768040285,10503.176592587848,10026.497440788797,5.992448962676016,2.415802886627855e-164,216.15878047032487,243.4278934454026,11.100028920647361
283.5,5895.0,284.1303,5803.749705425772,5955.888549031335,91.25029457422832,6047.138843605563,5633.278399464512,5.811063508397334,1.6778918591329274e-167,173.62289217932124,223.89257257043687,10.533915882896048
283.4000000000001,3322.0,284.03030000000007,3243.4724507314677,3299.1569487050638,78.52754926853225,3377.684497973596,3013.1219880507697,5.637976228308329,1.087916023608872e-170,142.4553467041856,206.45831344210893,10.010873548223534
283.29999999999995,2016.0,283.93029999999993,1944.7684656434926,1903.9387594854627,71.23153435650734,1975.17029384197,1650.342330001704,5.472676623124826,6.584999029587463e-174,118.97036798672256,190.85835093344534,9.526568296973236
283.20000000000005,1413.0,283.8303,1346.396699086536,1193.3586515365623,66.6033009134639,1259.9619524500263,967.8619840413164,5.3146938279595695,3.7208742473295735e-177,100.84566126199178,176.8624089659216,9.077204352837143
283.0999999999999,1069.0,283.7302999999999,1005.7043643839369,811.2211000575899,63.295635616063166,874.516735673653,609.8527942792387,5.163592879881931,1.962741952431743e-180,86.56898263329306,164.27192043302492,8.659445448214434
283.0,794.0,283.6303,733.149644968726,586.1044860006418,60.850355031274,646.9548410319159,405.62558664663067,5.018971400451381,9.6651890571793e-184,75.12427146764,152.915662202924,8.270349314269737
282.9000000000001,595.0,283.53030000000007,535.9343067810389,441.9449233156636,59.0656932189611,501.01061653462466,279.767623952995,4.880456639819822,4.4431035722704685e-187,65.80934494519867,142.6458782577208,7.907312738890384
282.79999999999995,470.0,283.43029999999993,412.26772523185144,343.75898238019545,57.732274768148535,401.491257148344,197.71394909989297,4.747702836840734,1.9067399065836678e-190,58.126683019405114,133.33489685353607,7.568025338669096
282.70000000000005,369.0,283.3303,312.28663694319505,273.83825318586787,56.71336305680492,330.55161624267276,142.09265538082397,4.620388856147301,7.638804768618459e-194,51.71592884741219,124.8722126301601,7.250430528129254
282.5999999999999,324.0,283.2302999999999,268.10281532943304,222.36168464762704,55.89718467056696,278.258869318194,103.33503482494099,4.498216068649143,2.8568556716711115e-197,46.31093737266961,117.1619886043205,6.952692447613776
282.5,279.0,283.1303,223.79455084762333,183.46184057344772,55.20544915237669,238.66728972582442,75.78057850147242,4.380906446526388,9.97424715777741e-201,41.711709142962825,110.12092779612429,6.673167838738522
282.4000000000001,244.0,283.03030000000007,189.37557540892118,153.39378414269154,54.62442459107883,208.01820873377036,55.89755506556057,4.268200847691207,3.250879608560346e-204,37.765605845934445,103.67646493342045,6.4103820411636985
282.29999999999995,221.0,282.93029999999993,166.8765584826044,129.70997833300592,54.1234415173956,183.83341985040153,41.39081819442888,4.159857468015906,9.891236419544737e-208,34.35450342222563,97.765232331438,6.1630084342930935
282.20000000000005,213.0,282.8303,159.3352971189337,110.75861641179185,53.66470288106628,164.42331929285814,30.720226245778267,4.055650442439172,2.8095011486942657e-211,31.385832881298835,92.33175895460651,5.9298507687353395
282.0999999999999,178.0,282.7302999999999,124.73477345481639,95.33890650281377,53.26522654518361,148.60413304799738,22.825348648310925,3.9553685784729264,7.449665640116295e-215,28.78622100518924,87.32736688549846,5.709827930525817
282.0,174.0,282.6303,121.08045353996371,82.60805307877988,52.91954646003629,135.52759953881616,16.960686660299075,3.8588142077072938,1.8440525089712054e-218,26.496903463261624,82.70923444685195,5.50196076069623
281.9000000000001,169.0,282.53030000000007,116.41443306445126,71.98878115941837,52.58556693554874,124.5743480949671,12.593217943294208,3.7658021426729698,4.2612667478986515e-222,24.47036758948691,78.43959980211686,5.30536061739616
281.79999999999995,161.0,282.43029999999993,108.73104611305838,63.01597555420146,52.26895388694162,115.28492944114308,9.336606327699945,3.6761587279646677,9.192488481332768e-226,22.667862057784493,74.48508290723373,5.119219420460244
281.70000000000005,144.0,282.3303,92.01334489098005,55.327268084823196,51.98665510901994,107.31392319384314,6.907767307054041,3.589720975844613,1.8512130493417978e-229,21.057526761238783,70.81610718838455,4.942800961321154
