#No of rows lightened (2D detector)1(if not using 2D detector, value is 1 and can be ignored!)
raw_x,raw_y,corrected x,data-bg,sum_components,bg,sum_fit,Ti-C,Ti 2+,Ti 3+,TiO2,Ti-C(1/2),Ti 2+(1/2),Ti 3+(1/2)
465.1,7620.0,465.7439,767.7646442315145,-6230.868494479461,6852.2353557684855,621.3668612890243,36.13508135215825,2.9546846730940067e-91,3.1067377643764906e-25,70.88070556028471,7.593329313819239e-07,4.6924489322840195,509.65862468496437
465.0,7630.0,465.6439,783.9356531546973,-6165.283738666032,6846.064346845303,680.780608179271,36.822726618703314,2.4132309980840537e-89,1.308840458180077e-24,73.1070625772687,1.9300190184890987e-06,6.820492447826924,564.030324605453
464.9,7592.0,465.54389999999995,752.0441426849629,-6100.041416255693,6839.955857315037,739.9144410593448,37.53017880228435,1.884053274520716e-87,5.425580806075534e-24,75.43927048980967,4.809473071093731e-06,9.801241782600124,617.1437451751775
464.79999999999995,7639.0,465.4438999999999,805.2373476350685,-6036.072750050132,6833.7626523649315,797.6899023147996,38.25820555862351,1.4060280686808868e-85,2.213008953757997e-23,77.88409920890126,1.1750056680058529e-05,13.925014819297527,667.6225709779206
464.70000000000005,7571.0,465.3439,743.3961601300898,-5974.524823283462,6827.60383986991,853.0790165864482,39.00761207680894,1.0030009172457213e-83,8.881728968891116e-23,80.44886452935552,2.8144204711902872e-05,19.559575370609252,714.0629364654699
464.6,7691.0,465.2439,869.8117808505358,-5916.007713506983,6821.188219149464,905.180505642481,39.77924330196539,6.839355803894339e-82,3.507432095048688e-22,83.1414813819585,6.609133976868973e-05,27.16266461551212,755.0970502517051
464.5,7793.0,465.1439,979.1650387264344,-5860.537178007765,6813.834961273566,953.2977832658007,40.57398631291767,4.45795410393868e-80,1.3628825699158902e-21,85.9705231924218,0.00015216216731537435,37.293617597049604,789.4595040012443
464.4,7800.0,465.04389999999995,994.0122335433616,-5808.974769429562,6805.987766456638,997.0129970270767,41.392772867334735,2.777554032871812e-78,5.210807302837409e-21,88.94528815303816,0.000343459370707108,50.62276333689654,816.0518292104366
464.29999999999995,7896.0,464.9438999999999,1098.3333528203511,-5761.415702745041,6797.666647179649,1036.2509444346078,42.2365821279515,1.654230284509576e-76,1.960329155551247e-20,92.07587333317905,0.0007600647789013194,67.93700170757498,834.0007272011234
464.20000000000005,7881.0,464.8439,1092.044339261356,-5717.628939839078,6788.955660738644,1071.326720899566,43.106443584738535,9.41750688422158e-75,7.256553396726255e-20,95.37325769521193,0.001649044585530899,90.13969760281826,842.7056729722117
464.1,7840.0,464.7439,1059.6012908619377,-5677.427208061859,6780.398709138062,1102.9715010762031,44.003440189277285,5.124865278916565e-73,2.6430732646524977e-19,98.84939524654726,0.003507686212996723,118.24288307180906,841.8722748823566
464.0,7846.0,464.6439,1074.086826623954,-5639.581255550473,6771.913173376046,1132.331917825573,44.92871171911045,2.665848642525844e-71,9.472517544178468e-19,102.51731975073605,0.007315021611981926,153.34976576840472,831.5288055657098
463.9,8036.0,464.54389999999995,1273.422715976806,-5601.637236564306,6762.577284023194,1160.9400474588883,45.88345839156359,1.325546754684029e-69,3.3404043848207755e-18,106.39126264644773,0.0149560536898612,196.62576096908444,812.0246093981027
463.79999999999995,7981.0,464.4438999999999,1228.3721879517607,-5561.974851116548,6752.627812048239,1190.6529609316913,46.86894474837612,6.300298719334082e-68,1.1590711125535035e-17,110.48678608871363,0.0299795362779889,249.25673893175428,784.0105116265693
463.70000000000005,7937.0,464.3439,1194.0058242219975,-5519.431125019341,6742.9941757780025,1223.5630507586611,47.88650383457371,2.862422650694471e-66,3.9572959377670243e-17,114.820933340244,0.05891681229914802,312.39393529029655,748.4027614812476
463.6,8006.0,464.2439,1272.8162114146544,-5471.301028603088,6733.183788585346,1261.882759982258,48.9375416973207,1.243119577990657e-64,1.32942666874546e-16,119.41239911105123,0.11351673664977056,387.0860071614156,706.3332952758208
463.5,8013.0,464.1439,1290.0083944431299,-5415.181833331779,6722.99160555687,1307.8097722250914,50.02354223302434,5.160580779466643e-63,4.3944816383841638e-16,124.28172288339522,0.2144305609056934,474.1999930750108,659.0900834727553
463.4,8202.0,464.04389999999995,1490.0645597076518,-5348.5544315601755,6711.935440292348,1363.3810087321726,51.146072413846646,2.047815296459445e-61,1.4293162522412122e-15,129.45150878046383,0.39711769518880974,574.3343708800138,608.0519389626595
463.29999999999995,8033.0,463.9438999999999,1332.288871614397,-5270.3853786931595,6700.711128385603,1430.3257496924437,52.30678792790325,7.767647570440648e-60,4.574318706266746e-15,134.94667615751618,0.7210360071811657,687.7288831820765,554.6223664177666
463.20000000000005,8180.0,463.8439,1490.5149747868381,-5179.555348077224,6689.485025213162,1509.929677135938,53.507439270976384,2.8164028215207425e-58,1.4404623720045357e-14,140.79474583471068,1.2835085605135916,814.1771580976864,500.16682537205094
463.1,8345.0,463.7439,1668.0764829651898,-5074.0010741390115,6676.92351703481,1602.9224428957987,54.74987833150242,9.761275190123601e-57,4.463287128361879e-14,147.026167776453,2.239973757710304,952.9492151606448,445.95720786948795
463.0,8481.0,463.6439,1817.9401392535447,-4953.6585527863845,6663.059860746455,1709.4013079600709,56.03606551495792,3.2338872220761786e-55,1.36077131233575e-13,153.67469708376942,3.8325388547866126,1102.7315298918306,393.12647661472624
462.9,8603.0,463.54389999999995,1954.9446511730966,-4819.25306458579,6648.055348826903,1828.802284241114,57.36807745872542,1.0241173222113606e-53,4.082186796444722e-13,160.77782644251417,6.428728743241797,1261.592274454264,342.635377142368
462.79999999999995,8570.0,463.4438999999999,1937.42434382591,-4672.647811942534,6632.57565617409,1959.927844231556,58.748115393969364,3.1001383926628354e-52,1.2049749335612491e-12,168.3772847071609,10.571859931903566,1426.9785412855833,295.25204291293767
462.70000000000005,8738.0,463.3439,2121.566681210559,-4515.3968417626875,6616.433318789441,2101.0364770267533,60.17851421724029,8.970548094385579e-51,3.4997785233423965e-12,176.5196131559556,17.043335637268775,1595.7507478946277,251.54426612165776
462.5999999999999,8895.0,463.2438999999999,2296.1355893690543,-4348.870366927838,6598.864410630946,2249.9940437031078,61.66175234144543,2.481209322706283e-49,1.0001854237927186e-11,185.25683319889927,26.935095587042508,1764.2570595168454,211.88330305886495
462.5,9047.0,463.1439,2467.0785753576674,-4175.441414279361,6579.921424642333,2404.480010362972,63.20046240354961,6.560158877759953e-48,2.8125347082143797e-11,194.64722204268628,41.72724202763983,1928.4476950195522,176.45738886951588
462.4000000000001,9089.0,463.04390000000006,2528.9474385883477,-3997.819177750859,6560.052561411652,2562.233383660793,64.79744291522147,1.6579515634336433e-46,7.782025871622073e-11,204.75621612533763,63.361398209194995,2084.0256366264307,145.29268978453058
462.29999999999995,9119.0,462.9438999999999,2579.262449622509,-3818.4235592195405,6539.737550377491,2721.3139911579506,66.45567095236193,4.005307350388829e-45,2.1186775279493989e-10,215.65746615818253,94.29476919163558,2226.626856977825,118.27922787773377
462.20000000000005,9403.0,462.8439,2884.9934318982287,-3637.6610816760667,6518.006568101771,2880.3454864257046,68.17831599067952,9.24924715218581e-44,5.675635027453036e-10,227.43407251956134,137.51368142876518,2352.020062953329,95.19935353280194
462.0999999999999,9534.0,462.7438999999999,3039.554966911871,-3455.7465416380605,6494.445033088129,3038.6984914500686,69.96875500706832,2.0416601368795208e-42,1.4960340236595138e-09,240.18003573026556,196.47963553764154,2456.3134923595057,75.75657281409143
462.0,9672.0,462.6439,3202.3787221195416,-3273.053662441912,6469.621277880458,3196.5676154385465,71.83058898064446,4.307914170984209e-41,3.88012655720177e-09,254.0019640461539,274.9773537714781,2536.1548018221974,59.602906814192536
461.9000000000001,9885.0,462.54390000000006,3441.802187778426,-3088.300488392881,6443.197812221574,3354.897323828693,73.767660943655,8.688747220762335e-40,9.902109437095962e-09,269.02108912262514,376.8353846667196,2588.909779825342,46.3634092604492
461.79999999999995,10130.0,462.4438999999999,3715.265369533372,-2899.612868714656,6414.734630466628,3515.121761751972,75.78407575058883,1.6751504220075636e-38,2.4864914069030198e-08,285.3756515778018,505.49847981192295,2612.806613119807,35.65694146698617
461.70000000000005,10153.0,462.3439,3768.025921382615,-2706.2686895752804,6384.974078617385,3678.705389042105,77.88422175480045,3.087144709501892e-37,6.143609648339473e-08,303.22373151129017,663.4499930942923,2607.0346898395865,27.112752780699125
461.5999999999999,10180.0,462.2438999999999,3825.223770472855,-2508.270249810268,6354.776229527145,3846.505979716877,80.0727946057273,5.438344206661104e-36,1.4936115903128419e-07,322.74661506765517,851.5135102486213,2571.790255022909,20.3828046226027
461.5,10502.0,462.1439,4179.056259887788,-2304.9162394755817,6322.943740112212,4018.0275006366305,82.35482340671147,9.157626443668595e-35,3.572968163725032e-07,344.1528074395202,1068.104452301601,2508.2653320911027,15.150085040398448
461.4000000000001,10433.0,462.04390000000006,4143.153133234823,-2099.165562103276,6289.846866765177,4190.681304661901,84.7356995046813,1.4740278325703806e-33,8.410039356766013e-07,367.6828257333749,1308.548616827264,2418.5807825587917,11.133379196784796
461.29999999999995,10531.0,461.9438999999999,4274.630097369469,-1897.1517323685866,6256.369902630531,4359.218170261945,87.2212082181528,2.2679578132456125e-32,1.9477998141089066e-06,393.6149321714969,1564.6241896983274,2305.6687470016363,8.089091224531064
461.20000000000005,10749.0,461.8439,4527.636124794024,-1705.8491119922737,6221.363875205976,4515.514763213702,89.81756385086364,3.3355755958523175e-31,4.438824987116317e-06,422.271999153666,1824.5008763194257,2173.1135550562303,5.810764394691676
461.0999999999999,11076.0,461.7438999999999,4892.097780139031,-1535.0230477125451,6183.902219860969,4648.879172148424,92.53144838511435,4.689355215267717e-30,9.953346756502326e-06,454.0297320120119,2073.227909862877,2024.9631371908322,4.126934744242433
461.0,11038.0,461.6439,4893.01251308168,-1398.0174223842268,6144.98748691832,4746.970064534094,95.3700543024866,6.301762087861971e-29,2.1960774718206985e-05,489.3265107662836,2293.850831008689,1865.5247508764703,2.8978956193893737
460.9000000000001,10891.0,461.54390000000006,4784.499334143999,-1309.196116222658,6106.500665856001,4797.304549633343,98.34113204196255,8.095010243235629e-28,4.7676414782079284e-05,528.6751442467454,2469.117040865945,1699.1593205384688,2.011864263806611
460.79999999999995,10846.0,461.4438999999999,4777.52687649399,-1279.2921359465508,6068.47312350601,4789.180987559459,101.45304267677686,9.93983854374743e-27,0.00010184434802231985,572.6768495496814,2583.582148177253,1530.0879033826734,1.3809419287263496
460.70000000000005,10619.0,461.3439,4587.77204748995,-1315.5258605934114,6031.22795251005,4715.702091916639,104.71481647440189,1.1666693415806568e-25,0.00021406599573368563,622.037760129744,2625.7902548850193,1362.2218880587764,0.9371583027012201
460.5999999999999,10743.0,461.2438999999999,4748.903384751675,-1418.5999208488674,5994.096615248325,4575.496694399458,108.13621810008773,1.30894912937924e-24,0.0004427268369339214,677.5881967267865,2590.1172620978155,1199.0257765335418,0.6287982143894324
460.5,10471.0,461.1439,4513.740302675471,-1583.5151399934784,5957.259697324529,4373.744557331051,111.7278193354897,1.403796902132791e-23,0.0009009515193169093,740.3047539273433,2477.875825589047,1043.4181284704123,0.4171290572395112
460.4000000000001,10215.0,461.04390000000006,4292.763181320693,-1800.0139356526006,5922.236818679307,4122.222883026707,115.50108031370412,1.4391044585139512e-22,0.0018040327011914986,811.3348708314711,2297.398720136236,897.7128239050111,0.2735838075833674
460.29999999999995,9886.0,460.9438999999999,3996.729944128101,-2050.9738199396256,5889.270055871899,3838.2962359322732,119.46844042208724,1.410220051781594e-21,0.003554387716972128,892.022814473075,2063.0244527716955,763.5995667205314,0.177407157167658
460.20000000000005,9496.0,460.8439,3637.089134829227,-2315.899894160455,5858.910865170773,3543.010971010318,123.64342019965046,1.3209548700753252e-20,0.00689068827420063,983.934658263499,1793.15246846283,642.1597935371194,0.11373985894511193
460.0999999999999,9216.0,460.7438999999999,3385.015578153816,-2572.3234505909845,5830.984421846184,3258.6609712551995,128.0407357599176,1.182757206967959e-19,0.013144310742950478,1088.877483229887,1507.7454396599198,533.9120716530368,0.0720966416951944
460.0,8916.0,460.6439,3110.8492002361036,-2798.8504052978774,5805.150799763896,3006.300394466019,132.67642750764102,1.0123012045364526e-18,0.02467120954877368,1208.9040517562216,1225.7702901818939,438.87977048570633,0.045183325007782896
459.9000000000001,8706.0,460.54390000000006,2924.852785479563,-2977.4892251712104,5781.147214520437,2803.6579893492267,137.56800519560088,8.281908577287755e-18,0.04556385662985117,1346.2877224522374,963.055418732952,356.673282714999,0.027996396807321567
459.79999999999995,8555.0,460.4438999999999,2796.60664898726,-3094.6285127512338,5758.39335101274,2663.764838261506,142.73461169052402,6.476757526211916e-17,0.08279953950656382,1503.442290626454,730.9087052689671,286.5792802368315,0.01715089922282288
459.70000000000005,8551.0,460.3439,2814.923330363754,-3141.6878491492134,5736.076669636246,2594.3888204870327,148.1972081944248,4.841627495534603e-16,0.14805148792595685,1682.7467767267747,535.6361158794917,227.65028018620907,0.010388012206496695
459.5999999999999,8500.0,460.2438999999999,2786.198619706094,-3115.6615662104023,5713.801380293906,2598.1398140835036,153.97878410701455,3.459645776405972e-15,0.2604803948981366,1886.2162035853778,378.88913009687667,178.78899520576127,0.006220693575477014
459.5,8640.0,460.1439,2949.007151500402,-3018.060098147196,5690.992848499598,2672.932750352402,160.10459522611882,2.3630800019499068e-14,0.4509358015394195,2114.9403105632514,258.6098595103393,138.82336621511607,0.0036830360367136818
459.4000000000001,8681.0,460.04390000000006,3013.7205227889763,-2854.86108769922,5667.279477211024,2812.4183895118035,166.60243457956054,1.5428785555762243e-13,0.7681248272721117,2368.2065087426513,170.26951251608153,106.56965291984571,0.002155926391842787
459.29999999999995,8870.0,459.9438999999999,3227.541607103405,-2636.411805701738,5642.458392896595,3006.046587194857,173.5029408747964,9.629230630880061e-13,1.2874379250899268,2642.262116587689,108.11050085610384,80.88234321521796,0.0012477359586161156
459.20000000000005,9168.0,459.8439,3552.505403084817,-2376.852285931462,5615.494596915183,3238.642310983721,180.83995036013596,5.744575774138499e-12,2.123235682964937,2928.8071933099986,66.18038574502678,60.690831928261716,0.0007139573271549943
459.0999999999999,9448.0,459.7438999999999,3861.9923675803157,-2096.236963575947,5586.007632419684,3489.7706688437374,188.6508988310765,3.2759017197054035e-11,3.4454624444766475,3213.600037959132,39.050117211792234,45.023748489073554,0.00040390815362055857
459.0,9733.0,459.6439,4178.970743103491,-1820.3380737640932,5554.029256896509,3733.6911831324155,196.97728160969302,1.7857073801943715e-10,5.5014129678268775,3475.9844742466917,22.205329996177905,33.02245839231139,0.00022591953582594374
458.9000000000001,9891.0,459.54390000000006,4370.973301982407,-1578.9377116483083,5520.026698017593,3941.0889863692846,205.8651806044275,9.304568788067025e-10,8.64327604214772,3690.4686444577515,12.166125981115401,23.945634347442073,0.0001249354701258841
458.79999999999995,9910.0,459.4438999999999,4424.954120414006,-1401.5696941282986,5485.045879585994,4083.4761854576955,215.36586905402677,4.634349000496976e-09,13.361645035175725,3831.160226751916,6.421452311945305,17.166923990903545,6.830909399401151e-05
458.70000000000005,9982.0,459.3439,4532.577628522494,-1309.6947163644545,5449.422371477506,4139.727655113052,225.5365063215019,2.206417784670447e-08,20.324453981921735,3878.4343586903833,3.2646181822986127,12.16768098889587,3.692598564349925e-05
458.5999999999999,10063.0,459.2438999999999,4650.096512974116,-1310.70981414776,5412.903487025884,4102.193672878124,236.4409371891555,1.0041377409692457e-07,30.419722938863735,3825.2080533980707,1.5984092405824464,8.526530275612519,1.9735424364955943e-05
458.5,9900.0,459.1439,4523.579612929238,-1397.3713779079226,5376.420387070762,3979.04900916284,248.1506125922469,4.3682286155719057e-07,44.79907341664244,3679.438447890313,0.7536048228876026,5.907259575431996,1.042849515438761e-05
458.4000000000001,9466.0,459.04390000000006,4123.97034409639,-1550.6538659357084,5342.02965590361,3791.3757899679013,260.74565172550564,1.8164521269215408e-06,64.91726568641545,3461.324554246767,0.3420959646250959,4.046215079878712,5.448257426801387e-06
458.29999999999995,9112.0,458.9438999999999,3801.489370382227,-1743.8343910282047,5310.510629617773,3566.676238589568,274.31606910206443,7.220197563708095e-06,92.56116599415493,3196.9094228866606,0.1495043021612243,2.7400662701328153,2.8141963595632347e-06
458.20000000000005,9053.0,458.8439,3772.611064185334,-1948.178024263117,5280.388935814666,3332.210911551549,288.9631946378883,2.7433469355817768e-05,129.85982841817597,2911.490444773646,0.06289522711320802,1.8345196240738981,1.4371826834780465e-06
458.0999999999999,8733.0,458.7438999999999,3481.4600225650756,-2140.875157345738,5251.539977434924,3110.6648200891864,304.8013204392471,9.963660347805309e-05,179.2661299164094,2625.3574818837756,0.025468320828867325,1.2143191666664677,7.256552742351757e-07
458.0,8393.0,458.6439,3167.9041015711864,-2306.4632274369887,5225.095898428814,2918.632670991825,321.9596150474713,0.00034591040265685605,243.50005919918033,2352.368044227834,0.009925791203330312,0.7946804534822204,3.6225095415826543e-07
457.9000000000001,8274.0,458.54390000000006,3073.726652089238,-2433.2193825040395,5200.273347910762,2767.0539654067225,340.58435494151956,0.001147928555045997,325.4447797086961,2100.5057960811714,0.003722876635223311,0.5141636913528755,1.7879259240093784e-07
457.79999999999995,8215.0,458.4438999999999,3039.0367055656598,-2513.498431956409,5175.96329443434,2662.464862477931,360.84153477887673,0.0036414355140245306,427.989346146487,1873.3000996397047,0.0013437236523720089,0.328896666448843,8.724696058065864e-08
457.70000000000005,8066.0,458.3439,2913.7103850118056,-2544.009456143161,5152.289614988194,2608.2801588450334,382.9199330873164,0.01104172472021851,553.8166614240813,1671.3240542478693,0.000466692252439342,0.2080016267006129,4.2093195152067624e-08
457.5999999999999,8173.0,458.2438999999999,3044.4054154896494,-2522.8446178805807,5128.594584510351,2605.74996662977,407.0347301387487,0.03200425599921557,705.1418428787133,1493.4111795345991,0.0001559603519499783,0.13005384127861444,2.0078639429328494e-08
457.5,8304.0,458.1439,3200.239955052226,-2449.2334321639037,5103.760044947774,2654.5266127838704,433.4318012239718,0.08867170996185088,883.4141792279665,1337.511515505343,5.014601762443528e-05,0.08039496114024156,9.469291156867682e-09
457.4000000000001,8384.0,458.04390000000006,3306.1152974501692,-2324.966869623454,5077.884702549831,2752.917832926377,462.392843802114,0.23483831705139294,1089.0044517079598,1201.2365494076143,1.55122483913862e-05,0.04913417497394501,4.415312646143928e-09
457.29999999999995,8573.0,457.9438999999999,3522.2713372808785,-2152.7784090525106,5050.7286627191215,2897.950253666611,494.2415441402108,0.5945102724129977,1320.9073439803512,1082.1771621931678,4.616450398717711e-06,0.02968846198247658,2.0354772542751933e-09
457.20000000000005,8842.0,457.8439,3820.472943311037,-1936.153418200537,5021.527056688963,3085.373638488426,529.3510523868924,1.4386537918262143,1576.494517093036,978.0716784967108,1.3216524638126034e-06,0.017735397379813746,9.277518897553723e-10
457.0999999999999,8984.0,457.7438999999999,3993.5487884696577,-1680.721832986279,4990.451211530342,3309.7293785440634,568.1531204452859,3.327819438443739,1851.3561995137316,886.8817640400517,3.6398538733053233e-07,0.010474742147445499,4.18078893666127e-10
457.0,9260.0,457.6439,4302.541789416442,-1392.8627988713515,4957.458210583558,3564.5954117122064,611.1493727147727,7.358168716518765,2139.2666213070256,806.8151324903555,9.642538068334591e-08,0.00611638692165211,1.8627108323211076e-10
456.9000000000001,9655.0,457.54390000000006,4733.4774374472145,-1078.4213961878445,4921.5225625527855,3843.101166364941,658.9253371941143,15.552000333754192,2432.3006476139735,736.3196502144108,2.4571054776434144e-08,0.003530984035499395,8.205280623494036e-11
456.79999999999995,9879.0,457.4438999999999,4996.171605178597,-744.0587952932519,4882.828394821403,4138.769599528151,712.1680795887125,31.420225679666423,2721.115687560365,674.0635913652976,6.022358372002723e-09,0.002015328051524165,3.573569548301748e-11
456.70000000000005,10208.0,457.3439,5366.382795477034,-394.9424724535029,4841.617204522966,4446.674732069463,771.6885785485543,60.67906374534585,2995.395458153511,618.9104943994391,1.419730913159413e-09,0.0011372211778753528,1.5387633727850017e-11
456.5999999999999,10603.0,457.2438999999999,5805.813879309229,-32.394737199461815,4797.186120690771,4764.791383491309,838.450387915525,112.01468712025087,3244.4324614637453,569.8932125474211,3.2190616955977487e-10,0.000634444037813069,6.550919207173869e-12
456.5,11010.0,457.1439,6260.802008925843,346.06474588913625,4749.197991074157,5095.262736963293,913.6066970389827,197.65945656937848,3457.806761752322,526.1894716647055,7.019793885788625e-11,0.00034993783056273744,2.7573598520758253e-12
456.4000000000001,11447.0,457.04390000000006,6749.543287692553,747.6957882946699,4697.456712307447,5445.152500602117,998.5486863423106,333.4008876589226,3626.1027873511744,487.0999484236429,1.472244522867688e-11,0.00019082605083855573,1.1474808697616283e-12
456.29999999999995,11719.0,456.9438999999999,7076.528657138162,1183.677685739699,4642.471342861838,5826.149028601537,1094.9691703063343,537.5544166201441,3741.5961695878113,452.02916920661113,2.9695146623524325e-12,0.00010288063190459704,4.721263737511889e-13
456.20000000000005,12050.0,456.8439,7465.360785208702,1668.1030999741579,4584.639214791298,6252.742314765456,1204.9470417927953,828.484990852424,3798.8410658493995,420.4691614331931,5.760112872664989e-13,5.48376425589211e-05,1.9205776499371588e-13
456.0999999999999,12470.0,456.7438999999999,7946.653341326984,2215.338779568965,4523.346658673016,6738.685438241981,1331.0601274532316,1220.5438406356134,3795.0958247713615,391.9856164834187,1.0745018133936429e-13,2.889835505735132e-05,7.724427142210333e-14
456.0,12678.0,456.6439,8218.94284321222,2833.0397496669266,4459.05715678778,7292.096906454706,1476.536888499053,1718.813079228179,3730.540664625037,366.2062590461922,1.9275475809653923e-14,1.5056244609818259e-05,3.0715776110678684e-14
455.9000000000001,13115.0,456.54390000000006,8723.321101163698,3518.5746476889644,4391.678898836302,7910.253546525267,1645.4610311746114,2313.7180997949367,3608.263297307223,342.81111049300324,3.3251905844044993e-15,7.755492709810237e-06,1.2075844359727898e-14
455.79999999999995,13541.0,456.4438999999999,9220.683213992226,4255.4055663759345,4320.316786007773,8575.722352383707,1843.0472695938763,2977.1366293781366,3434.0140948572966,321.52435460481263,5.516119497837998e-16,3.949583673211124e-06,4.6939052856992185e-15
455.70000000000005,13753.0,456.3439,9507.162612413365,5009.829444818596,4245.8373875866355,9255.666832405232,2076.0099178003566,3661.791533080611,3215.757833098834,302.1075464368529,8.799321519625017e-17,1.9885771135162537e-06,1.80389784085591e-15
